,AIBL,AIBR,ALA,ALNL,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVB,DVC,PHAL,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
2922,-0.62865674,-0.2282783,-0.20413491,0.05504964,0.39703926,-0.9398568,-0.8785368,-0.44790223,-0.7246307,-0.47501647,-0.07642206,0.24573515,-0.63415194,0.037361488,-0.095974095,-0.05406517,-0.82729393,-0.8837481,-0.6978814,-0.269211,0.75802994,0.57467806,-0.15746225,-0.7372644,0.010938813,-0.051695175,-0.10597618,-0.92025024,-0.66572803,-0.18844631,-0.49400032,-0.64213073,-0.5166697,-0.5291381,0.053450353,-0.5980063,0.14017409,-0.025851928,-0.70030195,-0.12589811,-0.14737113,-0.1287102,-0.26186782,0.61398965,0.29586607,0.06789564,test,579.0385,1
2923,-0.6423308,-0.2361443,-0.19631717,0.00015131533,0.32734364,-0.9395454,-0.88950396,-0.4263412,-0.74796534,-0.5323819,0.12114633,0.13061969,-0.6667741,-0.0030902715,-0.17351866,-0.070883416,-0.7902269,-0.8735888,-0.65592086,-0.32538307,0.7282896,0.5005926,-0.092681065,-0.75753605,0.015555656,-0.021562342,-0.12405888,-0.9122999,-0.67327803,-0.17602715,-0.49507254,-0.6409045,-0.5204022,-0.47226357,-0.013980953,-0.6067146,0.14686717,-0.21480332,-0.7439352,-0.1511324,-0.18978506,-0.080928095,-0.31679726,0.58710265,0.23573625,0.10990156,test,579.2367,1
2924,-0.64789903,-0.22589535,-0.26277328,-0.102397546,0.27270734,-0.9429474,-0.9128193,-0.4153923,-0.7513751,-0.5061407,0.5475467,0.43411598,-0.65554285,-0.035194557,-0.17081995,-0.08148622,-0.76098067,-0.8882028,-0.7116538,-0.38567045,0.745855,0.54516625,-0.090196826,-0.75895506,0.016203437,-0.07504245,0.008605694,-0.89694035,-0.6784197,-0.16562529,-0.53250253,-0.61375004,-0.509197,-0.50756127,-0.029184338,-0.6555195,0.13967584,-0.2367263,-0.76036865,-0.12339582,-0.21230921,-0.101292826,-0.33847746,0.5638566,0.4950461,0.15704466,test,579.4349,1
2925,-0.6588795,-0.23966168,-0.2922514,-0.08011064,0.15886639,-0.94773054,-0.90004814,-0.42168278,-0.7519198,-0.57047755,0.60008687,0.5389765,-0.66350853,-0.020615045,-0.16873685,-0.041908506,-0.7859698,-0.8497555,-0.6577592,-0.2973019,0.7022348,0.44078484,-0.1748519,-0.77272207,-0.012651928,-0.10031273,-0.09180568,-0.90465456,-0.67161244,-0.14198881,-0.59946525,-0.6410951,-0.5094893,-0.5721623,-0.111928545,-0.6555112,0.14831275,-0.21474816,-0.73450917,-0.07410734,-0.23390754,-0.1830243,-0.26324323,0.5623862,0.39938504,0.09424968,test,579.63306,1
2926,-0.66899484,-0.28970975,-0.31513175,0.004108629,0.02342604,-0.9441522,-0.9040434,-0.4017974,-0.71689194,-0.5642471,0.658706,0.6214753,-0.64329535,0.011863966,0.00923535,-0.11877885,-0.77814573,-0.8779973,-0.6803726,-0.20319586,0.7387224,0.484575,-0.1402637,-0.788106,-0.022623008,-0.091255866,0.0066359774,-0.9053542,-0.6673626,-0.09420118,-0.4617896,-0.60179234,-0.53127813,-0.47621664,-0.06642722,-0.6382875,0.1008646,-0.24183169,-0.7483667,-0.14936696,-0.19040069,-0.13094807,-0.38112745,0.51715446,0.3758114,0.074893475,test,579.8312,1
2927,-0.69114715,-0.26734963,-0.33537963,-0.04337837,-0.06528738,-0.93823737,-0.8941966,-0.39354092,-0.7228,-0.5684729,0.5067304,0.598468,-0.71871465,-0.08146052,-0.12753765,-0.14519446,-0.8180964,-0.8693197,-0.6844372,-0.3156934,0.7249932,0.41736707,-0.06420791,-0.7760379,0.017111363,-0.10581768,-0.09472289,-0.9158799,-0.6430682,-0.106813066,-0.5855027,-0.63434625,-0.51204157,-0.534069,-0.14160614,-0.6737995,0.03465764,-0.21903117,-0.6655264,-0.14022066,-0.29559904,-0.13649644,-0.31954932,0.48977736,0.3252477,0.043591153,test,580.02936,1
2928,-0.6967067,-0.30999643,-0.3076483,0.038040422,-0.14169519,-0.94220984,-0.90741843,-0.36933357,-0.75611675,-0.5739818,0.34259662,0.5807218,-0.6951554,-0.042041633,-0.10732399,-0.09702481,-0.79208046,-0.8545484,-0.6810083,-0.17787717,0.72753507,0.47639227,-0.026944391,-0.7672772,-0.021002792,-0.13640802,-0.13708891,-0.9064111,-0.6825103,-0.115118645,-0.48118034,-0.63659483,-0.48627427,-0.51342404,-0.17923199,-0.67706,0.09622703,-0.13243365,-0.7970788,-0.1529384,-0.22282963,-0.15534312,-0.27652887,0.45798907,0.4144175,0.09434133,test,580.22754,1
2929,-0.71271497,-0.318173,-0.26689678,0.06050838,-0.1613939,-0.95307684,-0.90801966,-0.37643847,-0.7530525,-0.5661556,0.30351716,0.50229543,-0.69924676,-0.006257814,-0.030159535,-0.12490288,-0.78034604,-0.8720264,-0.67017835,-0.28023213,0.8064418,0.43660736,-0.049684692,-0.7883207,-0.060544953,-0.17245863,-0.17855826,-0.9181529,-0.665356,-0.069055684,-0.54589874,-0.58416384,-0.48436925,-0.45175445,-0.2793855,-0.71257204,0.09750431,-0.14472297,-0.78652334,-0.13357449,-0.26080924,-0.028479341,-0.2863607,0.45595855,0.3881107,0.023470854,test,580.42566,1
2930,-0.7080152,-0.30926973,-0.3169174,0.11483311,-0.20665044,-0.96045876,-0.9083598,-0.3797855,-0.7306789,-0.5734497,0.12158055,0.30612728,-0.68361294,0.05223138,-0.15380888,-0.18239568,-0.793094,-0.86846423,-0.67026496,-0.42201233,0.6948782,0.45854613,-0.09764953,-0.78345555,-0.011027169,-0.1675429,-0.16373147,-0.9049662,-0.66905284,-0.108172394,-0.51473767,-0.6203904,-0.4834864,-0.52399206,-0.29276595,-0.7376241,0.12002589,-0.25718552,-0.8083491,-0.22244827,-0.24913052,-0.1449237,-0.34418055,0.42361015,0.28220022,0.03909806,test,580.62384,1
2931,-0.73671424,-0.33255938,-0.317899,0.027235005,-0.3025063,-0.9561894,-0.90398145,-0.41940635,-0.735554,-0.5791557,0.11246201,0.39794952,-0.6771374,-0.029084628,-0.083912104,-0.18038481,-0.7439558,-0.87866884,-0.6952837,-0.37643296,0.66976446,0.5176584,-0.10510223,-0.7843602,-0.013992625,-0.16901003,-0.18926927,-0.9289937,-0.7026668,-0.034069397,-0.42710045,-0.6118534,-0.47815162,-0.4143716,-0.30322963,-0.72563046,0.058486246,-0.23134606,-0.6835692,-0.15221068,-0.25535974,-0.18857317,-0.3493785,0.33937824,0.23676118,0.10826153,test,580.822,1
2932,-0.7172428,-0.34653273,-0.30096683,-0.052038822,-0.41514257,-0.967167,-0.9079558,-0.39033926,-0.73024434,-0.57512397,-0.018237082,0.18917666,-0.67841107,-0.048210602,-0.17405814,-0.20725743,-0.7441225,-0.852773,-0.7104962,-0.12696977,0.6422594,0.4450529,-0.13739729,-0.7787968,-0.033137806,-0.21554542,-0.09385327,-0.8644788,-0.66698146,-0.040295977,-0.43347776,-0.5991752,-0.48316935,-0.5041913,-0.32317275,-0.7247506,0.09330959,-0.09123769,-0.7332557,-0.213043,-0.25743273,-0.09876372,-0.2775447,0.29603696,0.35736248,0.12682688,test,581.0202,1
2933,-0.73057145,-0.3759297,-0.32573664,0.017977236,-0.4215891,-0.9626492,-0.9010804,-0.33603454,-0.7397472,-0.5882508,-0.10117238,0.18013324,-0.6865535,0.06207982,-0.12470469,-0.16749692,-0.782373,-0.87176454,-0.69013745,-0.25423223,0.6624239,0.48562193,-0.11618575,-0.78833765,-0.052006263,-0.21905366,-0.20627621,-0.9112552,-0.6718933,-0.03129935,-0.4590808,-0.5596058,-0.40969557,-0.46063644,-0.37137178,-0.7325873,0.061597884,-0.32751998,-0.72274774,-0.14218058,-0.348483,-0.074924335,-0.3767854,0.27524155,0.32285616,0.0792491,test,581.2183,1
2934,-0.7497226,-0.3670782,-0.35741398,0.12146281,-0.4029081,-0.9578814,-0.89300406,-0.32743624,-0.7386719,-0.6111434,0.056013893,0.15940227,-0.6585916,-0.018301468,-0.2172349,-0.22599515,-0.755167,-0.8805415,-0.68277675,-0.23034243,0.6150089,0.4281644,-0.009172559,-0.78736806,-0.01145379,-0.19127959,-0.17560925,-0.89756006,-0.6540509,0.00844944,-0.45341218,-0.587633,-0.43122682,-0.4192128,-0.3820178,-0.77943105,0.094635084,-0.22523558,-0.78802776,-0.15705891,-0.24843511,-0.14400741,-0.3617858,0.20711385,0.52066964,0.03407031,test,581.4165,1
2935,-0.77010113,-0.41200233,-0.3818349,0.024851244,-0.3626277,-0.9641958,-0.8942403,-0.32408503,-0.7533061,-0.61680186,-0.04125054,0.19560733,-0.7090027,-0.07600549,-0.0907885,-0.190622,-0.7629845,-0.8701671,-0.6544157,-0.1965383,0.5940018,0.4788321,-0.061341487,-0.8050674,-0.012576898,-0.26107746,-0.19088347,-0.87971675,-0.6718296,0.031602062,-0.4750182,-0.59854954,-0.4530534,-0.46534386,-0.38746834,-0.79075444,0.054094013,-0.20244898,-0.7257946,-0.122519016,-0.25524557,-0.16612937,-0.28725308,0.19255006,0.31397334,0.08517554,test,581.6147,1
2936,-0.75080043,-0.35242885,-0.37929404,0.1321004,-0.38137987,-0.9548122,-0.91256773,-0.36431962,-0.765687,-0.55761254,-0.10117238,0.11908655,-0.7455004,-0.038116533,-0.24197306,-0.21566656,-0.7725022,-0.8741849,-0.655705,-0.3272538,0.6229517,0.42851326,-0.051213454,-0.80229706,-0.010755484,-0.24259545,-0.21651535,-0.9032718,-0.68623286,0.003222243,-0.46111378,-0.6038154,-0.5331827,-0.35803217,-0.4287401,-0.8441357,0.0767973,-0.25984728,-0.7325221,-0.16230902,-0.3006239,-0.19944988,-0.34393752,0.14759837,0.28049198,0.07303603,test,581.81287,1
2937,-0.77607214,-0.3729754,-0.34434825,-0.010729651,-0.47215864,-0.9608497,-0.91217786,-0.30204177,-0.74365336,-0.5496181,-0.09465914,0.04297767,-0.7106701,-0.041666433,-0.25524256,-0.2195055,-0.7551572,-0.8738584,-0.644135,-0.3636363,0.6647416,0.41467145,-0.048538122,-0.7993063,-0.017998774,-0.230418,-0.11248114,-0.8772902,-0.6997395,0.023157151,-0.3236517,-0.5666513,-0.5573162,-0.41410863,-0.3926271,-0.7785347,0.030364493,-0.18744683,-0.74981946,-0.21253395,-0.25513548,-0.16802204,-0.35916868,0.16811371,0.27844208,0.03905945,test,582.011,1
2938,-0.7826325,-0.36759162,-0.34824076,-0.02425181,-0.44022545,-0.95930254,-0.91402394,-0.30672354,-0.73468083,-0.5679712,-0.13981763,0.05106024,-0.727971,-0.022613533,-0.16735424,-0.2142955,-0.7271011,-0.87988603,-0.7096744,-0.24801835,0.6150392,0.4748284,0.026944391,-0.80598074,0.011513729,-0.2533073,-0.31189707,-0.8738549,-0.6665599,0.05511977,-0.4182452,-0.5414405,-0.5114322,-0.389379,-0.4297972,-0.8565405,0.09037355,-0.17007636,-0.75819147,-0.21841426,-0.29916903,-0.13452086,-0.29357612,0.10117631,0.3867441,0.14201877,test,582.20917,1
2939,-0.7924892,-0.39983526,-0.38505694,-0.07084851,-0.5511407,-0.9610262,-0.8995373,-0.331295,-0.7843064,-0.58587354,-0.25271386,-0.016966913,-0.75495857,-0.055638377,-0.21330148,-0.23285042,-0.73304844,-0.8407161,-0.66359717,-0.035677753,0.6230394,0.42494485,-0.007070514,-0.8156319,-0.049120005,-0.29110402,-0.20035079,-0.88854116,-0.7199627,0.049943622,-0.45524612,-0.5936281,-0.51120424,-0.29769576,-0.4409901,-0.80488616,0.060512144,-0.2164379,-0.7451899,-0.15044552,-0.287024,-0.16458851,-0.41579178,0.13086402,0.30167407,0.09457076,test,582.40735,1
2940,-0.7923877,-0.4121524,-0.38888183,0.09571914,-0.50259924,-0.96385235,-0.9030481,-0.3330471,-0.7672441,-0.5963302,-0.18019974,-0.05630566,-0.72048074,0.028253553,-0.17331174,-0.20616059,-0.7709589,-0.87281436,-0.65854937,-0.30632913,0.5744807,0.39047047,-0.1404548,-0.8086354,-0.071134426,-0.27909756,-0.27949834,-0.87493324,-0.69883555,0.105561495,-0.50337994,-0.5621444,-0.5013271,-0.3630072,-0.46713132,-0.8251442,0.06391268,-0.27445194,-0.75280446,-0.04443179,-0.33558077,-0.041069314,-0.3770209,0.059025347,0.34711307,0.085993625,test,582.6055,1
2941,-0.80987096,-0.4162402,-0.3626591,0.10078604,-0.5457906,-0.9604162,-0.91930294,-0.30965027,-0.77012837,-0.5997809,-0.1953973,-0.065575615,-0.7370774,-0.02315981,-0.15673414,-0.24052832,-0.78591716,-0.8693432,-0.6516513,-0.36921474,0.51942396,0.38298386,-0.021211542,-0.8050567,-0.05878825,-0.31554708,-0.24471618,-0.88071537,-0.6990486,0.10621069,-0.4655532,-0.57379174,-0.48040214,-0.30613273,-0.4369429,-0.8129327,0.08889132,-0.26176158,-0.7322314,-0.11447597,-0.3127259,-0.14772168,-0.46727523,0.041310742,0.34198838,0.08829072,test,582.80365,1
2942,-0.7726706,-0.4225535,-0.42630088,0.47530615,-0.4737566,-0.96933246,-0.9156346,-0.29652616,-0.74234974,-0.6274668,-0.22318715,-0.18986559,-0.7482145,-0.028901063,-0.24848413,-0.22023673,-0.72827816,-0.93117136,-0.7770465,-0.42898753,0.63419974,0.36444095,-0.049684692,-0.81048167,-0.029412197,-0.33123964,-0.2782916,-0.8703636,-0.69780797,0.28371042,-0.47280428,-0.4331355,-0.45178753,-0.26684025,-0.48505083,-0.8042079,0.11837058,-0.20175709,-0.8132917,-0.17755242,-0.28277704,-0.14390351,-0.2730853,0.07779022,0.31636488,-0.041554898,test,583.00183,1
2943,-0.8070104,-0.41406432,-0.42447427,0.08681679,-0.46970472,-0.96181816,-0.92788017,-0.29797077,-0.74412555,-0.62473357,0.00043421623,0.0854641,-0.73821735,-0.0058327396,-0.22949894,-0.22681779,-0.7417062,-0.8695153,-0.64446986,-0.38554364,0.58777237,0.3701,0.019873878,-0.83450216,-0.078785114,-0.2921213,-0.29817358,-0.876071,-0.6857817,0.085756145,-0.4078691,-0.5610596,-0.50607836,-0.1840368,-0.4802928,-0.8660879,0.053528298,-0.1835114,-0.7931031,-0.17040713,-0.3362112,-0.19456673,-0.39438632,-0.02380619,0.32183123,0.06828706,test,583.2,1
2944,-0.82592523,-0.4546926,-0.38154602,-0.3344992,-0.39397046,-0.9540518,-0.90211844,-0.3022968,-0.7344083,-0.5916162,0.075987846,0.33031943,-0.72381735,-0.07745111,-0.236858,-0.17362095,-0.7155204,-0.863682,-0.64774823,-0.5571188,0.68752474,0.45506826,-0.028282056,-0.80461055,-0.064576596,-0.40467095,-0.2665298,-0.8664808,-0.6916138,-0.070551775,-0.347923,-0.6018147,-0.45963195,-0.2234193,-0.46742257,-0.82162493,0.07301554,-0.23988104,-0.77599144,-0.17594413,-0.2946962,-0.11126635,-0.45104682,0.04796247,0.5080287,0.03781549,test,583.3982,1
2945,-0.8167097,-0.4136482,-0.41386813,0.049356937,-0.3917257,-0.96518147,-0.9117281,-0.2534677,-0.73267764,-0.5838602,0.24924012,0.4094856,-0.70430994,-0.10372793,-0.30096766,-0.221882,-0.72418797,-0.86770695,-0.6537557,-0.2859787,0.49580136,0.4540239,0.016051978,-0.82447827,-0.09595096,-0.34494275,-0.2787562,-0.8587737,-0.67526966,0.0895759,-0.37975845,-0.53053105,-0.4726111,-0.21183178,-0.40998086,-0.83730674,0.08527985,-0.27664676,-0.8029696,-0.20065138,-0.30991215,-0.16182064,-0.36788884,-0.06196611,0.3385719,0.014728205,test,583.5963,1
2946,-0.8193074,-0.4465129,-0.36419654,0.06363847,-0.43328208,-0.9517084,-0.912051,-0.28555122,-0.76884186,-0.5669092,0.46244028,0.46734816,-0.7501427,-0.11498153,-0.13164917,-0.2219734,-0.7189142,-0.8778654,-0.7127268,-0.24912821,0.47661373,0.4401821,0.0032486145,-0.7988497,-0.08133016,-0.3545897,-0.2651952,-0.8597538,-0.68692756,0.13647784,-0.4092387,-0.53433406,-0.44695073,-0.18461585,-0.4329319,-0.82618487,0.08297249,-0.20176241,-0.7649559,-0.18533087,-0.33406892,-0.03593469,-0.42918417,-0.10033609,0.4619064,0.1995593,test,583.7945,1
2947,-0.83759695,-0.4211509,-0.38599545,0.05141387,-0.4036724,-0.96493304,-0.924744,-0.27840507,-0.73755294,-0.62207764,0.75293094,0.39751723,-0.77607405,-0.047191355,-0.1552557,-0.1746264,-0.7343825,-0.862058,-0.67270917,-0.107176304,0.46350825,0.3683601,-0.07720237,-0.82790494,-0.09167295,-0.36047924,-0.2994797,-0.8237189,-0.7061243,0.15803555,-0.49497133,-0.5385738,-0.44951952,-0.15224963,-0.5300776,-0.7751844,0.10676537,-0.22809531,-0.6889573,-0.12394383,-0.3226888,-0.20727563,-0.45115733,-0.03865005,0.4239836,0.07772956,test,583.9927,1
2948,-0.8165847,-0.46648908,-0.45309982,0.015356686,-0.447208,-0.95886654,-0.92756605,-0.28049406,-0.75440156,-0.605809,0.7511941,0.3384143,-0.7792862,-0.07843146,-0.28360933,-0.25167954,-0.7370995,-0.886026,-0.6714082,-0.2853349,0.43844637,0.36409461,0.053506594,-0.82032055,-0.13950552,-0.35476738,-0.21986835,-0.81569195,-0.68315524,0.15815374,-0.47916928,-0.5722874,-0.4448517,-0.11260199,-0.4683519,-0.7801883,0.055292122,-0.22810432,-0.73580205,-0.235501,-0.25804427,-0.095768884,-0.32317626,-0.149979,0.31192347,0.03546648,test,584.1908,1
2949,-0.83188164,-0.4558261,-0.3807298,0.14074014,-0.5047703,-0.9542054,-0.9053917,-0.24225768,-0.7458641,-0.64260125,0.4546244,0.3217367,-0.73882097,-0.091754854,-0.11363199,-0.24089393,-0.7619187,-0.8668337,-0.6793585,-0.33292407,0.43911672,0.3783723,-0.042423084,-0.8227322,-0.070027165,-0.38244772,-0.26471996,-0.829422,-0.69883233,0.1850702,-0.2886882,-0.5280216,-0.44791836,-0.034948844,-0.4820058,-0.7880252,0.055749055,-0.24839433,-0.80348825,-0.108259335,-0.36753082,-0.095810235,-0.40066108,-0.15109928,0.4926546,0.04696654,test,584.389,1
2950,-0.8414902,-0.47481993,-0.40070873,0.062517084,-0.48617545,-0.96492594,-0.9154641,-0.23904748,-0.75852066,-0.58264214,0.22579244,0.22336416,-0.7492541,-0.11627568,-0.2209558,-0.27964902,-0.7534147,-0.8833034,-0.67518955,-0.12637833,0.4488323,0.42216247,0.015860884,-0.80838585,-0.03317409,-0.38911903,-0.36307076,-0.8042367,-0.7442737,0.14520241,-0.41390488,-0.543414,-0.43843096,-0.07077944,-0.4950217,-0.76186717,0.082167014,-0.19306676,-0.74324566,-0.087062284,-0.36168426,-0.18677077,-0.38615137,-0.14360733,0.47864708,0.032274388,test,584.58716,1
2951,-0.85407805,-0.46208665,-0.39631104,0.111528166,-0.43660146,-0.96704656,-0.9193227,-0.25921252,-0.75094736,-0.615068,0.18888406,0.14096715,-0.7434844,-0.09309646,-0.22482073,-0.22270463,-0.74389046,-0.8901202,-0.6481238,-0.29761893,0.42408234,0.39857024,0.029237531,-0.80749,-0.10138718,-0.4286783,-0.36184308,-0.7986324,-0.70806056,0.1642384,-0.387985,-0.5285104,-0.38978568,0.0491415,-0.510772,-0.80892897,0.06397405,-0.20119993,-0.72906435,-0.131192,-0.35329384,-0.184639,-0.37410313,-0.15761098,0.47762215,0.02235475,test,584.78534,1
2952,-0.85922164,-0.4248205,-0.43459713,0.10664332,-0.49949908,-0.96634156,-0.9169617,-0.2510407,-0.7634445,-0.62789935,0.06122449,0.11579591,-0.8058727,-0.085017055,-0.26355776,-0.25369042,-0.69645256,-0.90197664,-0.64395493,-0.40366486,0.43229038,0.4212925,0.017007453,-0.82757837,-0.08980824,-0.39119324,-0.36351445,-0.7776228,-0.6903091,0.18569896,-0.46859437,-0.5236313,-0.45049846,-0.018301163,-0.4723803,-0.77252895,0.046093892,-0.23762622,-0.74567986,-0.20996557,-0.340873,-0.110248215,-0.40666655,-0.16412267,0.51793647,0.036072277,test,584.98346,1
2953,-0.8446151,-0.45960027,-0.4153859,-0.06112214,-0.38004982,-0.96788985,-0.903646,-0.20567663,-0.73606956,-0.59188753,0.06556665,0.056613643,-0.7474437,-0.004229568,-0.180784,-0.21530095,-0.7200817,-0.86287874,-0.6812318,-0.280144,0.4995525,0.40335903,-0.011847888,-0.8198838,-0.094727494,-0.42529544,-0.49194127,-0.7789936,-0.69152004,0.18353735,-0.55989254,-0.5127176,-0.43993503,-0.025538845,-0.489589,-0.7568309,0.07095405,-0.2348233,-0.7965151,-0.10820185,-0.38226104,-0.17550299,-0.33475506,-0.13947627,0.3450632,0.15310659,test,585.18164,1
2954,-0.8579842,-0.46710402,-0.4094157,0.036402557,-0.46833318,-0.9676606,-0.91631097,-0.229665,-0.73707515,-0.6129572,-0.12679115,0.08136448,-0.7751367,-0.15477489,-0.2657428,-0.3131941,-0.69780624,-0.8822252,-0.63131535,-0.24947062,0.46866837,0.42390487,-0.11542136,-0.83251196,-0.07077674,-0.434337,-0.34824362,-0.7532806,-0.6701988,0.21433063,-0.42074403,-0.5040977,-0.42417738,-0.089252,-0.50141996,-0.79277897,0.115607485,-0.23889957,-0.7360204,-0.14682868,-0.4071219,-0.11078977,-0.39272368,-0.1977314,0.40895113,0.04610551,test,585.3798,1
2955,-0.86069405,-0.47595346,-0.41002917,0.102872305,-0.50068194,-0.9644013,-0.9144518,-0.21269943,-0.76955736,-0.6187079,-0.055579677,-0.004060164,-0.7871553,-0.06508141,-0.22509147,-0.20149902,-0.7353768,-0.88126826,-0.668731,-0.22062372,0.4731335,0.4116301,-0.046627175,-0.8071775,-0.08494625,-0.40855885,-0.3807745,-0.7766439,-0.7093142,0.24393687,-0.32979965,-0.52440363,-0.38459972,-0.061148122,-0.50577676,-0.78884846,0.04019645,-0.19679107,-0.7716028,-0.1583838,-0.39606175,-0.2254502,-0.4300672,-0.13464502,0.45951486,0.0320802,test,585.578,1
2956,-0.8450214,-0.4741927,-0.41464186,0.15609333,-0.52253217,-0.95469815,-0.9159785,-0.18278186,-0.76721656,-0.5868579,-0.09118541,-0.057912167,-0.7348906,-0.06483527,-0.22339919,-0.2870527,-0.71582156,-0.8668828,-0.64050883,-0.43658733,0.48789155,0.45742255,0.0028664246,-0.8289564,-0.08237997,-0.437177,-0.3269466,-0.74357885,-0.70948213,0.27672806,-0.4736932,-0.52365667,-0.40643236,-0.06714265,-0.49700823,-0.7531022,0.059490696,-0.25585663,-0.75969523,-0.14334321,-0.36588064,-0.2016556,-0.37076253,-0.14640807,0.4984626,0.05452499,test,585.7761,1
2957,-0.8615249,-0.5272427,-0.38881865,0.118905686,-0.47605613,-0.9597498,-0.91736495,-0.15313643,-0.75126207,-0.6636253,-0.28267476,-0.063126616,-0.7745599,-0.05461347,-0.10372022,-0.29920936,-0.6957564,-0.87758803,-0.6375889,-0.37221903,0.5161655,0.39874622,0.023122491,-0.80582696,-0.112366915,-0.46395755,-0.38577515,-0.72916853,-0.67727596,0.22466487,-0.3975333,-0.5143038,-0.3609494,-0.03335571,-0.51066214,-0.6816176,0.03771123,-0.1408518,-0.80501956,-0.10748891,-0.36760604,-0.1920469,-0.37549442,-0.16874388,0.35975403,0.05476196,test,585.9743,1
2958,-0.8610371,-0.49183983,-0.43601564,0.12585406,-0.51563334,-0.96116656,-0.9076255,-0.13319844,-0.76543486,-0.6319182,-0.12765957,-0.10187444,-0.7451908,-0.048106126,-0.36603552,-0.21877427,-0.73859745,-0.8862124,-0.6613127,-0.23011033,0.46012095,0.38211858,-0.024077967,-0.8294067,-0.10209335,-0.47141302,-0.4074176,-0.70215315,-0.68316036,0.22599268,-0.4726208,-0.505945,-0.39671224,-0.0018775226,-0.52294886,-0.71189994,0.021835452,-0.27030048,-0.8125134,-0.13474974,-0.37776357,-0.1574128,-0.3924287,-0.18134715,0.4950461,-0.007592258,test,586.1725,1
2959,-0.8459402,-0.5011551,-0.46104506,0.08371271,-0.53283674,-0.9653679,-0.9187491,-0.1888779,-0.75771284,-0.62905705,-0.24185845,-0.24353093,-0.80176765,-0.06337153,-0.14337252,-0.29034323,-0.69540995,-0.87674236,-0.6110725,-0.2874554,0.45439717,0.40336087,-0.007070514,-0.7920183,-0.032344736,-0.47524336,-0.34802473,-0.719832,-0.65831333,0.21472406,-0.46476695,-0.49911118,-0.43703586,0.049136203,-0.5085291,-0.76506346,0.110992365,-0.25295857,-0.73459244,-0.13648348,-0.39136964,-0.1997379,-0.38294053,-0.23687159,0.52135295,0.024518382,test,586.37067,1
2960,-0.8691085,-0.4958231,-0.50870836,0.036494713,-0.47801358,-0.9554772,-0.91276324,-0.16225314,-0.7558002,-0.6241674,-0.17976552,-0.094152026,-0.7706375,-0.16307853,-0.29500288,-0.27992323,-0.7365508,-0.8335946,-0.62327844,-0.17538582,0.48901317,0.36322775,-0.013758838,-0.80163306,-0.056952264,-0.44547144,-0.44058597,-0.67794317,-0.6873033,0.23823571,-0.41249612,-0.50587606,-0.38271707,0.022007756,-0.48071063,-0.7410847,0.007354905,-0.3164087,-0.769215,-0.15624739,-0.30552045,-0.12577404,-0.31758592,-0.22482845,0.43525794,0.11502833,test,586.5688,1
2961,-0.876905,-0.49442464,-0.49128243,0.09356826,-0.5555403,-0.96219146,-0.9333173,-0.19969216,-0.74688077,-0.65852934,-0.16196266,-0.10369687,-0.76927143,-0.08498617,-0.35402247,-0.28814954,-0.72447646,-0.8883113,-0.65366316,-0.32515767,0.44227383,0.2805236,-0.021975921,-0.80944705,-0.069809936,-0.4421015,-0.42026436,-0.6837769,-0.68718606,0.30780298,-0.55264497,-0.45605683,-0.39743945,0.022051468,-0.4953672,-0.7443454,0.064608835,-0.24427703,-0.80024743,-0.10296571,-0.36045575,-0.22566505,-0.40905365,-0.2718807,0.41134268,0.011527619,test,586.76697,1
2962,-0.86443657,-0.52542615,-0.49980244,0.033776045,-0.5594055,-0.95579994,-0.91112494,-0.14433895,-0.78542316,-0.6145189,-0.27876684,-0.016439188,-0.72616535,-0.1022216,-0.19240725,-0.2553357,-0.72379315,-0.87503487,-0.6418158,-0.29492974,0.45947507,0.4164204,-0.1140837,-0.81759185,-0.14082405,-0.44290203,-0.4209491,-0.6432996,-0.650753,0.23177618,-0.4725282,-0.47375336,-0.38847965,0.07004605,-0.5019116,-0.72211,0.037844457,-0.35002744,-0.77147835,-0.13400242,-0.4270349,-0.111567825,-0.37161812,-0.21628623,0.32763922,0.08500666,test,586.96515,1
2963,-0.8711778,-0.500944,-0.537933,0.22795828,-0.5533745,-0.9666837,-0.92607343,-0.13775699,-0.7448423,-0.62638885,-0.123751625,0.117695965,-0.79471856,-0.113809854,-0.2662163,-0.2794662,-0.7411317,-0.9193013,-0.672478,-0.31115848,0.4523477,0.3666239,0.05102236,-0.8099342,-0.10354898,-0.48892456,-0.47950006,-0.6516987,-0.6550289,0.35770494,-0.45775133,-0.4713684,-0.44679222,0.012193513,-0.55384773,-0.6998746,0.047360413,-0.36260837,-0.839124,-0.10146085,-0.40013,-0.2033536,-0.3369125,-0.23134016,0.3823027,-0.011199005,test,587.1633,1
