,AFDR,AIBL,AIBR,ALA,AQR,AUAL,AUAR,AVAL,AVAR,AVBL,AVBR,AVFL,AWCL,AWCR,BAGL,OLQVR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SIBVL,SIBVR,SMBVL,SMDDL,URXL,URYDL,URYDR,URYVL,URYVR,VA1,VB1,VB2,VB3,train_test_label,time_in_seconds,tau
1343,-0.7395305055658574,-0.7728515725134953,-0.8553707145546091,-0.12206617722880042,-0.6781012631699649,-0.5199581418647162,-0.8326239521545467,-0.802656005523373,-0.79347928264031,-0.49195198383629846,-0.7182258896646814,-0.16696983397871545,-0.26734213346156066,-0.690180649740782,-0.7316473944209038,-0.5662005035417181,0.16826028579876762,-0.8490574616528936,-0.8360560727951767,0.7153954955307359,-0.5262461840687922,-0.5812529934631605,-0.25913356500431006,-0.270324261554735,-0.7836692185343932,-0.6934997505386828,-0.5837945473772223,-0.7764637101283666,-0.8744606786817499,-0.7356149053960596,-0.6217682130274995,-0.6211966711825299,-0.6057734052887668,-0.7844040634312477,-0.7367952128461226,-0.5664114634431663,-0.6885545468570202,train,293.4925131525698,1
1344,-0.7737657226918124,-0.7758239984343395,-0.8221045417158349,-0.21587636741713156,-0.6507505937729426,-0.6587088907563867,-0.807059730062219,-0.7699032616618512,-0.8042553631957586,-0.47727084035715295,-0.7062514791186693,-0.10800599770124586,-0.29479951555219663,-0.6764069970010808,-0.7547042819365474,-0.5698845216157741,0.0933142327999118,-0.8131910063293821,-0.8540010173371319,0.7086280297324329,-0.5352076709103165,-0.5053216054290873,-0.7051779005405048,-0.3012392410896715,-0.7245696779917226,-0.7777845387611394,-0.6759654670612274,-0.702627876708788,-0.8671568632950775,-0.7121246430881633,-0.686658102720068,-0.6197959798001328,-0.6492670316313036,-0.786354549651686,-0.7703676390541532,-0.6300625959085479,-0.6998617067124275,train,293.7110481586402,1
1345,-0.5909529606499748,-0.8083217468343179,-0.8517246767036635,-0.17098153762821588,-0.6660844130064182,-0.5684588246293385,-0.8467063201047917,-0.8569136394359218,-0.8038335290663188,-0.35325800516767825,-0.7261434971576094,-0.22562758123395377,-0.37442732026641456,-0.639971168352315,-0.7442812463854911,-0.7571276764518224,0.2987867102585595,-0.8285402196291031,-0.854528551987285,0.685414776121413,-0.45946200524402714,-0.5032625069903023,-0.6007958494391642,-0.3607912162737229,-0.7719059330688584,-0.7433513461836696,-0.6985273360315745,-0.7874496104710228,-0.8775817842587309,-0.6825833253677751,-0.6464585838954511,-0.6499531425537197,-0.6764876240635692,-0.7834115182080698,-0.7743498180179604,-0.6267352331193967,-0.686581759513665,train,293.92958316471066,1
1346,-0.5740279215375741,-0.8129077067452688,-0.837966833360392,-0.18143800731618742,-0.7002020733600549,-0.6434448948545035,-0.828798878355538,-0.8900934541199238,-0.8093261667074912,-0.45779771193359686,-0.7695763516276378,0.06092454053847485,-0.3552594010618202,-0.670722471623384,-0.7970288705834897,-0.566808008787915,0.2735907683727672,-0.8202133687454136,-0.8492622007117836,0.7441961741358089,-0.505590559696788,-0.5128595263093216,-0.5685173238207275,-0.3364386077458421,-0.6321579309094132,-0.7403270543849862,-0.6580852173445944,-0.7481810076927897,-0.9026125272179802,-0.7282653364395262,-0.6555586067255766,-0.6492942723202162,-0.5947462438380535,-0.7851955106657613,-0.7258315362186849,-0.55967533727483,-0.7253145314989962,train,294.14811817078106,1
1347,-0.7151357105410616,-0.8136772649375589,-0.8571621268806058,-0.23021656067271323,-0.6977201286342445,-0.6537198397191712,-0.8257803675887312,-0.758873328794057,-0.8283390428875057,-0.6553981515306844,-0.7845244860959748,0.22080822580188575,-0.3609832905300703,-0.7417617362604769,-0.8207024717084364,-0.6259483747350967,0.24717517398269506,-0.8414378548266647,-0.8561080576734829,0.7277629375461175,-0.516919982512594,-0.5778682482055644,-0.6962977821389261,-0.3347283267640485,-0.784273177350885,-0.766816488151767,-0.598536397949101,-0.8229378236397268,-0.8770126624245429,-0.6831788180312021,-0.6506800262098639,-0.6499642690543258,-0.622941795189079,-0.7765325743135283,-0.7514774531186083,-0.6048857384744274,-0.6999727092532058,train,294.36665317685146,1
1348,-0.7487909165658485,-0.8177367908658533,-0.8259120358026826,-0.2325126378451401,-0.6663580973221263,-0.6454503301610893,-0.8592560851201028,-0.8133030104237431,-0.7761481095524456,-0.4680041905779926,-0.7957047696884761,0.23955351134554315,-0.3150038317406795,-0.6895138672372114,-0.8441942781248857,-0.4134001569336423,0.449586193223255,-0.8443495879399698,-0.870337862525818,0.738219523120251,-0.5228985141143616,-0.4946764672678633,-0.6694514168613821,-0.29817238839674387,-0.7596698870657917,-0.6699027758330489,-0.6759261158357881,-0.7536938843038834,-0.866910425157153,-0.6856729424930854,-0.6760020351719807,-0.6414051933569758,-0.5917569602077566,-0.7557659795205045,-0.7666370738563165,-0.6234742858560374,-0.6981899575096451,train,294.5851881829219,1
1349,-0.5569441021116199,-0.7944106661628443,-0.8147579049516046,-0.16255431319888147,-0.649672414896883,-0.5596040502627986,-0.7554851156088707,-0.8049947365460921,-0.8238293953822856,-0.712348178893516,-0.751043672042563,0.32836852651414294,-0.283301244816642,-0.7536058358147519,-0.7412488585968082,-0.35017323840565384,0.17100619631723557,-0.8151836604770476,-0.8587807100768058,0.763324872731919,-0.5311374924355381,-0.5829658888183828,-0.5735374640160036,-0.37571312406463075,-0.7153286489868185,-0.7281442139190135,-0.5709696075233712,-0.7259989083774598,-0.8708554694472842,-0.751457413429496,-0.671997294488633,-0.6288790771034194,-0.5981467328777794,-0.7538576027617494,-0.7062856166280274,-0.5886526028082637,-0.6882018669093988,train,294.8037231889923,1
1350,-0.4712180669318855,-0.7815296546571583,-0.8360006732958583,-0.18072132208031444,-0.6814552656231376,-0.6582387435044759,-0.849945541048658,-0.8218552870069423,-0.8170917616251795,-0.40063205649215794,-0.6712795073169313,0.21601516862859027,-0.10703865963619963,-0.5850102206152399,-0.8149999500983451,-0.5896272750672692,0.37241485768388927,-0.7574745574866348,-0.8450789592281414,0.7655008571541558,-0.4392962397872141,-0.5098720920127683,-0.49436454024515186,-0.3258029130027006,-0.7642662074556356,-0.6658212741427305,-0.6945045391170734,-0.7598228774150073,-0.8843322022462572,-0.7001856754571246,-0.6615072473864774,-0.6069032174276672,-0.6162435046678592,-0.7688403644022141,-0.7702386249959,-0.6361262487282224,-0.6992787350352411,train,295.0222581950627,1
1351,-0.6585609035310067,-0.7899878203251427,-0.8200167267165017,-0.16934463180354542,-0.6703146796284774,-0.5612271862478762,-0.880122787448459,-0.8603633346178228,-0.7913795071848195,-0.4394517402632053,-0.6776558345470106,0.008710337785521327,-0.14951709472334884,-0.6103225466525464,-0.7849984949778697,-0.517756847983244,0.43073745780119777,-0.8397463229404816,-0.8528236958265548,0.7865890841790583,-0.32014298395310825,-0.5739725724431748,-0.6922534791306374,-0.30444157806628913,-0.603250118403422,-0.7788815552419724,-0.7388624828246206,-0.6304419403571065,-0.8528835634089519,-0.7429294441347342,-0.6627650226232209,-0.7801217633235913,-0.61904825651637,-0.7665888708626318,-0.7328893633365776,-0.6381408129742219,-0.6408287487145055,train,295.24079320113316,1
1352,-0.5765544898746502,-0.7946474702203582,-0.8436225329465343,-0.2526255657869322,-0.6685518752354072,-0.61586670118149,-0.76224355830968,-0.8113289686274998,-0.8384674873881053,-0.4674159056816236,-0.679982541095247,0.04820496577129085,-0.1273217464689671,-0.5995583883655036,-0.8217856079698476,-0.5324452702393083,0.07939971512985489,-0.7943721348614259,-0.8318124293118188,0.7510978134508862,-0.527505271568195,-0.606553214013482,-0.4184227218267669,-0.3343307469834178,-0.690590683788793,-0.7670365006621312,-0.6745170040733035,-0.774052795565022,-0.8407285924079703,-0.7278872286031131,-0.6858922147177695,-0.6263386697020028,-0.6397435183923461,-0.741843789219059,-0.7805501162763041,-0.6270931020656969,-0.6347416901147488,train,295.45932820720355,1
1353,-0.733835008525121,-0.8042208762250437,-0.8603140045272446,-0.20608105814527888,-0.6569534507819984,-0.4988530226984309,-0.795609589090492,-0.7857829835685269,-0.7979288748344971,-0.43121112100810677,-0.6903052954458342,-0.22561737008920846,-0.1650400577298312,-0.5206623363912255,-0.7291542664113145,-0.5614091452865473,0.0698619159765338,-0.8838188572217152,-0.8703773487745377,0.7952433107830615,-0.433006793037811,-0.5291503999926154,-0.7021202773546136,-0.35237864684039055,-0.6102150356441702,-0.713944104946015,-0.5890726311096167,-0.7990674193903908,-0.8868657459967448,-0.748804775792892,-0.6830855035723449,-0.6325133932718133,-0.6241863937137753,-0.7900429418005811,-0.788388850399932,-0.6489667593714442,-0.6983983242581949,train,295.67786321327395,1
1354,-0.6099366749759916,-0.8352778245380978,-0.8304088085375319,-0.30619393296584196,-0.6826240865978865,-0.5997619791332605,-0.8697401249915764,-0.8539351323067363,-0.8011692317852881,-0.46746024600554337,-0.8644356981015238,-0.12724630704270878,-0.08990918336610698,-0.5138098543205969,-0.6399263924630743,-0.4421680293769138,0.06535168775993694,-0.7626988530021308,-0.8404339137411356,0.7531905200918393,-0.5858819861145987,-0.5797613162080051,-0.5790238375339505,-0.31002916680453574,-0.8372693747608445,-0.6783834278404945,-0.42973620708166405,-0.7078511309723574,-0.8853974796631178,-0.6890176385775446,-0.6595268750750638,-0.6211982187460647,-0.6225175237285443,-0.7953704875212083,-0.7356143770114926,-0.48123689325248475,-0.6596139573418885,train,295.8963982193444,1
1355,-0.4501117129179151,-0.8325643189768308,-0.8481380089535285,-0.23673560692337092,-0.687071989424151,-0.6218187787357561,-0.7987359045846536,-0.8284352909180501,-0.8269594976285506,-0.5021796081815334,-0.7925739327326473,-0.4323135630917082,-0.23439618191995903,-0.5503825522939043,-0.8057967870880951,-0.6178976101928065,0.3810959884955767,-0.8337423531765369,-0.8488694512564812,0.7572404706147869,-0.5605956273808295,-0.5573888379443415,-0.4695891183311014,-0.31170267927130535,-0.6854158259287213,-0.675233859991131,-0.5498313639798238,-0.7845807651751424,-0.8701727044369623,-0.7142418544404441,-0.6863898849718555,-0.5966653990682277,-0.6103001185460883,-0.8259804434221437,-0.7842035696535095,-0.5944164980422459,-0.6891691364454204,train,296.1149332254148,1
1356,-0.43111548739750494,-0.8114070696804218,-0.8410396747941071,-0.26337041666810634,-0.7013146914312874,-0.5844119713168461,-0.8055466168183242,-0.8631134028409383,-0.8284340677066865,-0.6535630435069133,-0.6844904641335745,-0.38592679750183856,-0.2320021485705117,-0.4101574996467744,-0.7241407198112417,-0.6095564331566845,0.14971923089529815,-0.8531234714264903,-0.8321138776378937,0.7473596318874361,-0.45670358880281225,-0.5485695879606245,-0.8267238434974002,-0.3811496922034867,-0.7077490997285116,-0.7457985729056544,-0.5583243967352434,-0.8185245940383589,-0.8972909846208657,-0.7332059741250938,-0.6834430313137798,-0.6647305336300164,-0.6085130103863199,-0.7859630884857562,-0.7177235574263611,-0.6273643203103774,-0.681325847542496,train,296.3334682314852,1
1357,-0.47738761237151495,-0.8070060553008008,-0.8518659240846614,-0.19175185469474587,-0.6759426799584876,-0.5733262309875697,-0.8040539215003137,-0.7686267093409627,-0.7988977638182149,-0.35915969545916293,-0.7323884321057372,-0.5067752471258474,-0.3093210153331898,-0.42364302681666066,-0.7932452040162326,-0.588090863784857,0.26347444024666467,-0.7670763145026128,-0.8545051932870849,0.7471624625217609,-0.49508884545749093,-0.5207342969452795,-0.41525667228676577,-0.2818576542906407,-0.6885871753787887,-0.6106046177867077,-0.7235529736482464,-0.7370253137580656,-0.8660522118182186,-0.7149868545509125,-0.683596419340297,-0.5995511961565967,-0.6062653968626723,-0.7839280635788924,-0.7508809369583813,-0.6040542379815528,-0.7513479086365409,train,296.55200323755565,1
1358,-0.43343900933934165,-0.7992257957485388,-0.8574574407473297,-0.19726533170616978,-0.6613336942164336,-0.5434491765500934,-0.8106472872895792,-0.7899946550902315,-0.8143460752006116,-0.5991421720853853,-0.7813523853909079,-0.6406105345954403,-0.3669743491654489,-0.31378277283620803,-0.8821565146875544,-0.5865996903122225,-0.017289366490085056,-0.766472646317074,-0.8411424335095585,0.8075294685985884,-0.4710675512729757,-0.5080488493617408,-0.6010452300536164,-0.32053782762066985,-0.8116936919685045,-0.7551201332927887,-0.6771643861398985,-0.6928017799428496,-0.881716478821523,-0.7103274956809407,-0.6676780011436909,-0.613223946608664,-0.606455710999098,-0.8154862279635413,-0.7388999258963387,-0.6427038090592876,-0.6461618082848677,train,296.77053824362605,1
1359,-0.5262844751663479,-0.7929586866546783,-0.8522451236891727,-0.07810971021583724,-0.6744803215518573,-0.5653176684687551,-0.8224906879049938,-0.8096116681791866,-0.8153646596793552,-0.5177937227653323,-0.63978436532615,-0.6661555527688583,-0.4236419530514698,-0.2696633365320209,-0.8346188062624605,-0.555655938829986,0.3936249460240002,-0.7563520640624324,-0.8431826589140146,0.8319775127216079,-0.4616827628246203,-0.6027402701764126,-0.4560141387965758,-0.3294333132672592,-0.6082867591953702,-0.6626463581743773,-0.5384334316777131,-0.6871590570857672,-0.9299766527440296,-0.7375312046612537,-0.602214101830927,-0.7240651607634014,-0.6423492835400928,-0.8113433083747896,-0.7459646283550525,-0.6910634741937511,-0.7438519714342772,train,296.9890732496965,1
1360,-0.4489383605378544,-0.8214271477122742,-0.8536549876665278,-0.15461978328364656,-0.687346857413075,-0.42393772950051956,-0.7706927701619093,-0.850043654449631,-0.7954303401657002,-0.5197229224335982,-0.8032307627399519,-0.5542878149132481,-0.3119394053508374,-0.2806968933845284,-0.7859511915494406,-0.5576273908828699,0.46580328849406216,-0.8673344646569423,-0.8611739705531849,0.7467967690854304,-0.5163103449264311,-0.5397384423191169,-0.6119095507354011,-0.33554003283371914,-0.8208418985073018,-0.7564785692038155,-0.517844499770854,-0.7715189489818941,-0.8719798533702459,-0.6839178719147044,-0.6353060982494323,-0.6111808204682845,-0.6340149327717084,-0.7651038119204486,-0.7832571091824237,-0.6136074938107016,-0.6857803739829569,train,297.2076082557669,1
1361,-0.31473891690587574,-0.818689622188667,-0.8484986606430885,-0.16550541018060405,-0.6516378786042578,-0.4918281199563552,-0.8593799114217358,-0.7998211089838615,-0.8201169655270377,-0.7723138676988285,-0.6669607989225188,-0.3757935502131611,-0.4976376320463719,-0.21016157514656275,-0.7437381857294033,-0.6587736851108668,-0.19154389863190324,-0.8374938413939813,-0.8789370882976553,0.7159481213667337,-0.5008764446880741,-0.5525302018496441,-0.5235420721360531,-0.29706938707925956,-0.7516794028774374,-0.7779372423833038,-0.4817963215125548,-0.7653082781264459,-0.8802364286799379,-0.7295119976510902,-0.6863427188178819,-0.6209274597455108,-0.6518846194518181,-0.7167703059418392,-0.731210009973604,-0.5667942819417195,-0.6496519220255312,train,297.4261432618373,1
