,AIBL,AIBR,ALA,AQR,AUAL,AUAR,AVAL,AVAR,AVBR,AVER,AVFL,AVFR,AWCR,IL2DR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMER,RMEV,SABVL,SABVR,SIBDL,SIBDR,SIBVL,SIBVR,SMDDL,SMDDR,URXL,URXR,URYDL,URYDR,URYVL,VA1,VA2,VB1,VB2,train_test_label,time_in_seconds,tau
787,-0.5981670956616599,-0.6637337984779471,-0.3111241188012621,-0.6714928970967087,-0.48193773398139506,-0.6772382970513117,-0.7556992609821256,-0.7673832374832763,-0.6350946803506363,-0.6602297863290664,-0.3283741041923919,-0.27229202220502097,-0.5023859058170892,-0.8281888453835035,-0.2773721027828661,-0.6753331755477957,-0.7620117462995303,0.21758722756287235,-0.7539837828202072,-0.3979455337755016,-0.5795444399336368,-0.5653653626570376,-0.3884074571468847,-0.437697955134034,-0.3282956687846531,-0.5984515551810934,-0.5527766023430948,-0.5615661578099161,-0.49895260053733775,-0.5739329358191951,-0.7882755918212577,-0.8711836307017237,-0.7338137646784204,-0.8003699738770508,-0.649648309547779,-0.7270129396443278,-0.7609861256104961,-0.500112441284047,-0.6876981709283084,-0.37295280707443934,train,178.45055637203444,1
788,-0.6041425588876442,-0.6644184006018324,-0.3175715167381161,-0.6696580082314092,-0.48003322357284384,-0.6756785360099433,-0.7623980416877457,-0.7747166618185255,-0.6271810771368194,-0.6554812979611879,-0.32161095055739986,-0.27840153659991873,-0.5008463950532948,-0.8218428593782017,-0.2714062813612675,-0.6847809274430142,-0.7733277238159705,0.21732298724288662,-0.7522241906537388,-0.4011344134758688,-0.5696464528282534,-0.5714725671129306,-0.3855619812404775,-0.4244833044867875,-0.32757350930992446,-0.5962839290786293,-0.5523162749323149,-0.5557990268346605,-0.5032068741695542,-0.5763854286460836,-0.7793166058088274,-0.8673578426951014,-0.7351471460937351,-0.7951462292618499,-0.6504406592995247,-0.7246270818579899,-0.7602864103859451,-0.5024290679851958,-0.686988975491025,-0.37043795162582926,train,178.6773042200294,1
789,-0.5951057369391409,-0.6588303557803856,-0.3104136501528101,-0.6745373111256598,-0.47381081172825934,-0.6697492089771434,-0.7621678882112015,-0.770384423364057,-0.6377000203353417,-0.6531074745314059,-0.32007772736433504,-0.2696407881404533,-0.4998936217608882,-0.8148104385426357,-0.27747873601659223,-0.6803364402212334,-0.763210259703786,0.2144243131329635,-0.7427152037811764,-0.3976502228431495,-0.5747529631115555,-0.5652723826509223,-0.3881581351926317,-0.4314263145072651,-0.3358996447256554,-0.5990644992977385,-0.5476404795017114,-0.5494956709759844,-0.4983711352179365,-0.5791159640100336,-0.7860877902941447,-0.8724405835556679,-0.7333132695517017,-0.8042363305075999,-0.6594432201113549,-0.7293576370017532,-0.7630987190649644,-0.4969623079322359,-0.6897351907003539,-0.3778378487073546,train,178.90405206802438,1
790,-0.5920154419145677,-0.6414855580581027,-0.3140431910234068,-0.6708791843962398,-0.4743408655847339,-0.6638226307986526,-0.7505115780336256,-0.7628836521607878,-0.6403172457296269,-0.6551983580963018,-0.3280553917017398,-0.2762758871824927,-0.49904441943615896,-0.81669280574928,-0.28242481523096574,-0.6734503133735454,-0.7491693077928403,0.18730074053503393,-0.7497704350134803,-0.40826605097287433,-0.5757203937755295,-0.575752290369637,-0.393075206028941,-0.4349444850340093,-0.3425562454681436,-0.5905112940436583,-0.5499025965609666,-0.553935773469404,-0.5022796306087773,-0.5752550307515508,-0.7787903225732145,-0.8743600812733145,-0.7371103169406361,-0.8041724336406921,-0.6664232662355511,-0.7287347429497076,-0.7636157170180189,-0.5013290045796651,-0.6939799014506701,-0.37498151135378066,train,179.13079991601933,1
791,-0.5880096275658551,-0.6419559589533224,-0.31963006700442853,-0.6697139456929517,-0.4704430219660335,-0.6610292637435781,-0.7455038491014306,-0.7607378024062188,-0.6374066415055614,-0.654493159980184,-0.3284550459677419,-0.2756862607042507,-0.4952734056496407,-0.8144079889239111,-0.28406174817678853,-0.6730021630344237,-0.7524336407871126,0.18410338724069225,-0.7464004841581755,-0.409860653478781,-0.5734357914334838,-0.5763744555134958,-0.39562840404825006,-0.4334908315691276,-0.33966955646357677,-0.5885896834263946,-0.5475143436345817,-0.5542371443884129,-0.5061419121736106,-0.5779933161001235,-0.7779700367926853,-0.8726270190976685,-0.7339781389866493,-0.8035334364770204,-0.664654570457953,-0.7268829347407655,-0.7582436684601632,-0.5008787889579903,-0.6940597538562006,-0.37476747563594515,train,179.3575477640143,1
792,-0.5910998748538936,-0.6352606534069205,-0.33294227353471595,-0.6815506413200552,-0.46946603659859776,-0.6671785699756081,-0.7290803049721292,-0.754182463885332,-0.6490879171280336,-0.6521022118642239,-0.32890019509481727,-0.2778690707478117,-0.49916464418739465,-0.8120732441164811,-0.28704947878780146,-0.6742148405436548,-0.752511232494622,0.17482269290773195,-0.7341476424331419,-0.41389992293844763,-0.5781489749564259,-0.5877730551079363,-0.4044792206756955,-0.44047979178572694,-0.3519309559986969,-0.5910648339366262,-0.551248586846857,-0.5621083422687577,-0.51986815455956,-0.5871765376752998,-0.7798075247257598,-0.8776118396011259,-0.7320341029247557,-0.8031451068530401,-0.6661516129348726,-0.7213302693460111,-0.7464867754134511,-0.5127656910284295,-0.6958042515221892,-0.3781909554243421,train,179.58429561200924,1
793,-0.5814047268462812,-0.6409599446206707,-0.34257571762253947,-0.6596258211904826,-0.4691219650954419,-0.672246522229011,-0.7274858684016209,-0.7605618783043804,-0.6277220794911655,-0.642885715780255,-0.324400049273974,-0.2754379308288754,-0.48876128527691076,-0.8182991701705217,-0.26088182893932804,-0.6862582662809452,-0.7682671162512889,0.1925288742621274,-0.7283042587278302,-0.410115502314598,-0.5760633968057249,-0.5926553168694562,-0.3941608716863954,-0.4272062577475717,-0.32542668459588386,-0.595408057684871,-0.5570410603069211,-0.574654204567955,-0.5258922687000144,-0.5861679966935891,-0.7748113242794197,-0.8614959629919188,-0.7164457465961311,-0.7815412673109015,-0.6423814043292997,-0.6968715998140026,-0.7300636205306106,-0.5041234724050566,-0.6886693973386977,-0.3759282640538275,train,179.8110434600042,1
794,-0.5892961276504444,-0.6368985852983848,-0.35676972134352214,-0.6634029869957443,-0.4694208367263204,-0.6833337625148274,-0.7277135064535661,-0.7747005545092434,-0.6264216328471501,-0.6442174670129056,-0.3237940227131218,-0.28700864337041176,-0.4956472159901171,-0.8215292630309741,-0.25018243443332927,-0.6923471526300041,-0.7749081631856336,0.18889900460180792,-0.7341910392590447,-0.4237161118854862,-0.5619053517221733,-0.6068828546930841,-0.3962930642842211,-0.42468081420336445,-0.3414340205253145,-0.5879999888366549,-0.5648247195510644,-0.5796444925528743,-0.5329578831363668,-0.5943903108309081,-0.7712421774490423,-0.8630134118812188,-0.7217242740202319,-0.779004702399786,-0.6403529897409868,-0.6884899404491721,-0.7298362070542838,-0.5167771542702464,-0.6891045835610382,-0.3703703819405263,train,180.03779130799919,1
795,-0.5958418281976076,-0.6391448141103813,-0.35503002431389197,-0.6755558627277236,-0.4636868928219817,-0.6753430474118268,-0.7270433447778979,-0.7631739900966863,-0.6310082811695548,-0.6446367599005928,-0.3251186513898086,-0.2802300700578033,-0.4935154750979684,-0.8184903819859096,-0.2570562160263064,-0.6887261588618492,-0.7734592653661502,0.18568671926757663,-0.7326775057340126,-0.4237623591082643,-0.5678788108876214,-0.6074158758715013,-0.4041328820121589,-0.4229633990222833,-0.34078412068656794,-0.5909088952197756,-0.560484557928066,-0.5740751907617434,-0.5296217498052751,-0.5937513052184769,-0.7777052681587816,-0.8683897350768062,-0.7172272090058958,-0.7811032698574373,-0.6464292058528864,-0.6946492008621167,-0.7370743552258673,-0.5122168796547114,-0.6921625882449229,-0.3736144629928486,train,180.26453915599413,1
796,-0.5972894445220717,-0.6323925404406966,-0.3444511748037351,-0.6786513935944591,-0.46551521774820526,-0.6734213065150186,-0.7259582051333507,-0.7571566643371035,-0.6493926654774588,-0.6547981504734832,-0.33076020076714285,-0.2808080315126202,-0.5038181383089291,-0.8096139734990832,-0.2739547809440337,-0.6867434506031476,-0.7622030155968004,0.17921707104419732,-0.7298677893743865,-0.42194000907903706,-0.5809616165038769,-0.597484616812288,-0.4014659011964934,-0.4349431126143707,-0.3540536215057753,-0.5912123001908933,-0.5521668522718597,-0.5721038573797819,-0.5307185324523481,-0.5895782953035856,-0.7743955147925461,-0.8745253870209946,-0.7233812014789116,-0.7935841373375353,-0.6680882674927301,-0.7109009316863516,-0.7372988339684431,-0.5179147520617521,-0.6943950188260325,-0.38008984358888354,train,180.4912870039891,1
797,-0.6083966513697043,-0.6373779666333822,-0.35021150257839695,-0.6782296375980754,-0.4736064792914525,-0.676560893140288,-0.7250235573023064,-0.7528530629951268,-0.6498158909476368,-0.6532215366243588,-0.3320232417389803,-0.2801721021286712,-0.5063906861746752,-0.8097398529162954,-0.28124264212364175,-0.6920474323648074,-0.7652530894647614,0.18288854489876066,-0.7225842966862424,-0.4217996917687093,-0.5763650705490007,-0.5895974831017663,-0.3897531597129193,-0.4327278760440343,-0.3606471897407272,-0.5988335707365728,-0.5509057377173421,-0.5681642146562409,-0.5357071392575966,-0.5963660602825764,-0.7711715031960766,-0.8764642696659616,-0.7252702644316278,-0.7901891406283131,-0.6712216220867719,-0.7096739519986338,-0.7367115630610663,-0.520787340368382,-0.6865348268399454,-0.3781738058189209,train,180.71803485198407,1
798,-0.6100228685197189,-0.6414846523789107,-0.3433073026281365,-0.6772920768126105,-0.4731655427681517,-0.6721124277830601,-0.7291274260532635,-0.7583285290776435,-0.6348736364230697,-0.6572602983763842,-0.328427216478802,-0.27793818717692514,-0.5016456225166205,-0.8172550541742014,-0.27285207579156706,-0.6921232215730614,-0.7678789457886717,0.18585678563179436,-0.7259867769004617,-0.4179961723178649,-0.5657014482065363,-0.581657832580456,-0.3883337465200511,-0.4225169846362461,-0.3511348024264178,-0.5956582463713687,-0.5515979166159964,-0.5553123109052572,-0.517007277891395,-0.5956956868305119,-0.7729100773914771,-0.8583809065235305,-0.7305017576154318,-0.7796874127909209,-0.6574026151027657,-0.700073195184341,-0.7412338777371795,-0.5180932191189572,-0.6818889187192847,-0.3714611382197971,train,180.94478269997902,1
799,-0.6130438049108461,-0.6560809551704975,-0.34365227387092634,-0.6676928091171039,-0.47013106599157817,-0.6682814233223358,-0.7395981625242062,-0.7615500617064129,-0.612763388449689,-0.6495522330935672,-0.31865245932887,-0.2643660027697254,-0.4955226505752371,-0.823472331125887,-0.2552164380628513,-0.6960489843001031,-0.7736397718515738,0.20661147918519018,-0.7211208419766075,-0.41331166485078463,-0.544797379735576,-0.5663344877624412,-0.3618379625630349,-0.40484532875545076,-0.34438589990006163,-0.5941160641906136,-0.5446636705393372,-0.5352274771540916,-0.5033964155063206,-0.5857734642809396,-0.7635572524438022,-0.8442732491835372,-0.725959806557503,-0.7695015425353166,-0.636799159725096,-0.6977174294724526,-0.744879662029511,-0.4949875007062138,-0.6644716728674086,-0.35552634887000983,train,181.171530547974,1
800,-0.6261687060646456,-0.6689537009719908,-0.34383347799734054,-0.6648547106344105,-0.46937773865669674,-0.678031897731384,-0.748484082973366,-0.7767709123114749,-0.6032540524436762,-0.6549583358378848,-0.31437031353987965,-0.2620770444336815,-0.49656571696848323,-0.8167434567873232,-0.24541974369115194,-0.7099146400413551,-0.7864886328244388,0.221282599603639,-0.7156849950978604,-0.41681524723153385,-0.5339085067916467,-0.5674381352230948,-0.3423763591753895,-0.39714027342980407,-0.34872116044521223,-0.5974664644416883,-0.5455818456634886,-0.5300041603747893,-0.5021972910750201,-0.5866126117449526,-0.757850051614965,-0.8435307285400988,-0.7182467705701512,-0.7773974531847393,-0.6383414096454543,-0.6993333860938745,-0.7463023923042141,-0.4883730701351315,-0.6602452814326389,-0.35038208846005026,train,181.39827839596896,1
801,-0.6379141044593785,-0.6748884617784913,-0.3331377599241401,-0.6689806215649212,-0.477495411293551,-0.6856987339868509,-0.7531270012301954,-0.7847795012273766,-0.6046422189195205,-0.6612086886098747,-0.31232774663337565,-0.2655913508578008,-0.5005940000885422,-0.8189444527842417,-0.2434585745194073,-0.7092950671845666,-0.7953899051350662,0.23560614256112866,-0.7181983031258077,-0.41834258695876597,-0.5229434019836742,-0.5616779140729761,-0.3340021093974901,-0.4037994499641051,-0.35348735774244927,-0.5978478414425944,-0.5473683890860327,-0.5199778433083276,-0.48849156936443433,-0.5951845568341414,-0.7600012429520084,-0.836196316714383,-0.7284327989738797,-0.7768690791956865,-0.6376385784918377,-0.6963693984775364,-0.7493958115932943,-0.49302108249390125,-0.6539168298122419,-0.3509325271549641,train,181.6250262439639,1
802,-0.6413685761065558,-0.6784044270372649,-0.3343123209289791,-0.6741618847079935,-0.4738276306452144,-0.6791205248134157,-0.7592680941684861,-0.7862256117490882,-0.6075307257720488,-0.6611490157302397,-0.3126819692457166,-0.26723942141730306,-0.49766798926148154,-0.8191437188557292,-0.24296151037246788,-0.7094419109556718,-0.7980103546164007,0.24306585119934954,-0.7219892756585679,-0.42210759052852187,-0.5206402814618363,-0.5666641495934849,-0.3369616575496638,-0.4054805217871502,-0.35425219063792884,-0.5945413015754483,-0.5522058967931575,-0.5228863212591005,-0.4888873664882804,-0.5984849368429317,-0.7591279814252888,-0.840962443639255,-0.7259234362421749,-0.7846438822998473,-0.6396616849453621,-0.697963032012964,-0.7579739743325733,-0.4890316107900587,-0.6581584629548477,-0.3551041286782236,train,181.85177409195887,1
803,-0.6479905307723781,-0.6760180107347741,-0.32346471140206345,-0.6868796717426635,-0.47442058169606527,-0.683436063195094,-0.7562323659169827,-0.7848160689573505,-0.6317172377331812,-0.6709910675253665,-0.3198084524482899,-0.2710295420639797,-0.5090757711097383,-0.8126797681951969,-0.26154492503527155,-0.7070558134699152,-0.7944725765093413,0.2361666917135007,-0.7326200442577552,-0.4240557690453833,-0.543814024559464,-0.5700558392132276,-0.3592150029304541,-0.4301761338940182,-0.36372304499869706,-0.6020204483390111,-0.5623904138384598,-0.5422035610832509,-0.49767739999991156,-0.6034073389447965,-0.767139612122597,-0.8578814748200575,-0.7286009746099151,-0.7971538283597681,-0.6588952418387038,-0.7091940185363426,-0.7598141366516749,-0.5002567562312086,-0.6707013754431966,-0.36716663045697623,train,182.07852193995382,1
804,-0.6444374210908351,-0.6734607131656641,-0.32415049749192504,-0.6788481160949145,-0.47616701434022435,-0.682557659180783,-0.7549224344045155,-0.7796866277310831,-0.6278839081007225,-0.6697312423760448,-0.32017071718293943,-0.2679369169054687,-0.4991979608208918,-0.8154242303697112,-0.25264778505474716,-0.7078210802614717,-0.7944271104163358,0.24261559592155252,-0.7276090886128549,-0.4259772958061677,-0.5431947777712438,-0.5671692880884474,-0.3448016106851467,-0.42493992428519833,-0.35613227474806,-0.5998749398357408,-0.5588205394536784,-0.5406666594904097,-0.49234762645451413,-0.5922786867395526,-0.7608471591846014,-0.8476108203629964,-0.7236587342852272,-0.793523298682061,-0.6557722724255753,-0.7050483702919919,-0.7531770115028148,-0.49453514571793916,-0.6684120241608635,-0.36492183124998034,train,182.3052697879488,1
805,-0.6450693283512701,-0.6815490777106965,-0.3352053771580044,-0.6769992110287313,-0.4828163874268586,-0.6886474675503449,-0.7615368307195282,-0.7902732529357895,-0.6172602623057661,-0.6646275219561928,-0.30967073062602657,-0.2750113382399095,-0.5042505705503781,-0.8219250307478516,-0.2430832571800807,-0.722125925078198,-0.808503480847358,0.25363674700744965,-0.7295329948446463,-0.4190030636039538,-0.5364645831134067,-0.5720198614320615,-0.342319097614477,-0.4159730581074902,-0.35841001833439484,-0.6061972746080584,-0.5589641761582521,-0.5413994760866577,-0.5025141304157796,-0.6059567804712122,-0.7596079415874689,-0.8410479336297709,-0.7249134796025571,-0.7880558558349497,-0.6444179131827464,-0.6974387889152153,-0.7506337579365207,-0.4949041105423879,-0.6648722789213672,-0.3590758642571572,train,182.53201763594376,1
806,-0.6568709436723335,-0.68547142662826,-0.34277346616216164,-0.6770803074181908,-0.484420284623586,-0.6923645758994585,-0.761681158353524,-0.7906570663365866,-0.6178018779714778,-0.6649948378919402,-0.31271492309593923,-0.2745365694415229,-0.5026230976689383,-0.827299720717555,-0.2394852963683319,-0.7236584075325517,-0.8104468575301615,0.2576755875359453,-0.7252480006413574,-0.42926022488600596,-0.5247019074169605,-0.5750019384321866,-0.33124612672077075,-0.4141212095615383,-0.3620281967231608,-0.6018225168935293,-0.5627132007713772,-0.5371105812487027,-0.5012162276428405,-0.604097973342332,-0.7597673115567111,-0.8434339028926312,-0.7230260225857514,-0.7868340935262667,-0.6457349743131445,-0.7005024629167045,-0.7560797568494123,-0.49444825198839126,-0.662082566113493,-0.35391756212723074,train,182.7587654839387,1
807,-0.6603546356742612,-0.6909292401607969,-0.33543916848874106,-0.6803039448951658,-0.4765360659560859,-0.6838355352133525,-0.7657703344445003,-0.787455459986132,-0.6153225651130472,-0.6679072725984703,-0.3119044200355829,-0.2676727102708153,-0.4970047784632672,-0.8196506094064581,-0.24007363891436112,-0.7196873599284205,-0.8055029786190424,0.26414286593586195,-0.7201294779366056,-0.42518131702150835,-0.512141650073348,-0.555863575419351,-0.3124003448126739,-0.4105151353052887,-0.3652201257271879,-0.5964873667234114,-0.5524658794587345,-0.5155654871656445,-0.485170856626848,-0.5961552761523281,-0.7549090466656068,-0.8337354428073492,-0.7222156955178882,-0.7872659526479345,-0.6493751736889105,-0.7032815924586535,-0.7606927347484614,-0.48803706096804195,-0.6547638904886145,-0.3485716148032558,train,182.98551333193367,1
808,-0.6623529472757157,-0.6905609628089078,-0.3321900698237995,-0.6785959300126077,-0.48371414861592854,-0.6929098100483181,-0.7636041601402965,-0.7909750528214854,-0.6082394185162606,-0.6719331384364121,-0.312400681279328,-0.267149948473478,-0.5020379214666768,-0.8216690532738607,-0.23646817650786672,-0.7272199749270353,-0.8087800417528683,0.2648933616775378,-0.7178363355221882,-0.4227463864347895,-0.5177779685705957,-0.5562862234837127,-0.3163730395658919,-0.4092729319835663,-0.3658782009522412,-0.60635061841961,-0.5527575227816524,-0.5194746672244372,-0.4908012525121283,-0.604949821949825,-0.7560856302594406,-0.8311793665773776,-0.7286263883938631,-0.7819112904620257,-0.6489162060493113,-0.6977678946999969,-0.7563347624534992,-0.49457751458346055,-0.6498028824632616,-0.3465787780822972,train,183.21226117992865,1
809,-0.6625023748851235,-0.6901610682203607,-0.3379579847790033,-0.6815402236572841,-0.4819679537777459,-0.6870672809873083,-0.7663282785154175,-0.788701764234684,-0.6063986023923389,-0.6685337413232992,-0.3082725028945069,-0.2652675836938299,-0.5083172566502534,-0.8213850127894263,-0.23919782784765892,-0.729613892802276,-0.8124973244312431,0.2621066137057585,-0.7162679426975713,-0.41931745272250404,-0.5132861348810586,-0.5556538933302424,-0.3182927134409075,-0.4042213769857977,-0.3681322768715799,-0.6072053659724534,-0.5508839817693599,-0.5161500227066058,-0.49644741337178794,-0.6082204319526683,-0.7583985327422299,-0.8344854167060393,-0.7271730597611104,-0.7782418858625175,-0.6474137844994179,-0.6982941766361008,-0.7561870210451686,-0.4949169629101825,-0.6467400864885172,-0.3440944872255315,train,183.4390090279236,1
810,-0.6659957055346222,-0.6890047552814647,-0.3211510308364145,-0.697320726202296,-0.4820360108109052,-0.6854787081101414,-0.7718611204712134,-0.7891253260080114,-0.6289799091624627,-0.684314123745089,-0.31577577269185947,-0.2717144594698253,-0.518496223762963,-0.8151454721473899,-0.2625613836517357,-0.7238310290951347,-0.8033830102477354,0.2486232559471127,-0.7249812827541918,-0.4173620071977576,-0.5271147113357977,-0.5496507157594697,-0.33005872091919164,-0.42136362294008767,-0.3780714912508778,-0.6031044468007395,-0.5494561319470757,-0.5183160400546074,-0.49225250436061785,-0.6057582793396635,-0.7680258539720061,-0.8459430370865735,-0.7368540414715492,-0.8024246070126004,-0.6730581817069893,-0.725102881765516,-0.7688170109993014,-0.5026895260080547,-0.6637184410393812,-0.3502088951629027,train,183.66575687591856,1
811,-0.6569187509918177,-0.6832473109947476,-0.3326075350112906,-0.6892872793285723,-0.48047264077690544,-0.6771591784392843,-0.7660763598767752,-0.7902401352708235,-0.6211279489359381,-0.6793522045589321,-0.32160866665598375,-0.2747930945892863,-0.5096725272851667,-0.820984366426045,-0.2596058480352384,-0.7235793778743712,-0.801180105192873,0.23728415210436554,-0.7281676663355632,-0.4246883005732188,-0.5262455281744829,-0.5615633712073914,-0.33298334695879644,-0.41719314942036617,-0.36947373748437967,-0.5985474197319809,-0.5548330731441147,-0.5269430052373383,-0.49951725250531315,-0.602426427063117,-0.762836430774033,-0.8484874027247368,-0.7296880234119381,-0.7999666586697968,-0.6662606433172201,-0.7172896825916657,-0.7667786720443324,-0.4989654425903619,-0.6655808571528868,-0.3501792046865106,train,183.8925047239135,1
812,-0.652375733184915,-0.6854334882775603,-0.3332171843403018,-0.6770231491932022,-0.48260333109956444,-0.6790987465798187,-0.7708569641145999,-0.7949884070075793,-0.6089212335895489,-0.6779690142974164,-0.31747275483566484,-0.275497457251105,-0.5041597855026453,-0.8249078173796689,-0.2496571258262639,-0.7199013319236144,-0.8077361776388214,0.23860933468313134,-0.7320871264118317,-0.42764369869839763,-0.5187007064194387,-0.5642711628825723,-0.33127238283007965,-0.4069326536928599,-0.35986692056839925,-0.5951199203836646,-0.5529736660666777,-0.5240269744363719,-0.49561051981233345,-0.5999744145073007,-0.7654989724933797,-0.8403453681160319,-0.7334805246701694,-0.7968472148302368,-0.6578165185154887,-0.7116591319111514,-0.7709577736764317,-0.4975012864156639,-0.6652420750642418,-0.3465239175739745,train,184.11925257190848,1
813,-0.6499182686659704,-0.6779619234407344,-0.32801650263336124,-0.6797019897113701,-0.482483514247094,-0.684331607673843,-0.7692489801782162,-0.792778707974296,-0.6109238411618585,-0.6782245627625348,-0.31732741120714936,-0.2792857778521496,-0.5058206668085683,-0.8244334677624345,-0.25367697483785345,-0.720100027910244,-0.8040005075163373,0.23531487453568367,-0.7297499557975206,-0.42280987544110954,-0.5278533479889483,-0.568466098953929,-0.3423885080428491,-0.4133127692220844,-0.3595279444103281,-0.5954449835649829,-0.5565738821924986,-0.5318892158012702,-0.4961118127099211,-0.6010389050897158,-0.7710076121557403,-0.8413322809404457,-0.732947363305954,-0.797229142828545,-0.6591787269557514,-0.7149009961379639,-0.7663945590466232,-0.500612353905347,-0.670660320022736,-0.34792488027338675,train,184.34600041990345,1
814,-0.6464031519997231,-0.668004947510348,-0.3342742607661203,-0.6810706330193432,-0.48494541163929206,-0.6818300674076685,-0.7658294067709781,-0.7895629797538076,-0.620839969082675,-0.6805264812583016,-0.32278498484707513,-0.28882242845191725,-0.5116071826601241,-0.8282047387650415,-0.26139440715931417,-0.7171814840035581,-0.7958376969301468,0.21970224190405746,-0.7412889699566961,-0.4297798138005365,-0.5366372295459498,-0.5796470612013233,-0.3561533699063623,-0.4196031407599823,-0.36555393036256334,-0.5899094905054966,-0.5628237819287144,-0.5487808888205453,-0.5071799491142331,-0.6019671830083696,-0.775573619398073,-0.8517296175410936,-0.7368998231618138,-0.8036846040131566,-0.6671804116934799,-0.718694019331414,-0.7699626465660915,-0.5071178395570389,-0.6813659866257331,-0.349851542818412,train,184.5727482678984,1
815,-0.6379299930734035,-0.6541304391862843,-0.3476851896764385,-0.68459434357101,-0.48742950247981665,-0.6862168075675861,-0.7511698458031142,-0.7824520294022335,-0.6319860561391442,-0.6780735652770081,-0.330688610413917,-0.3024187901705747,-0.5102855397151875,-0.829512496800394,-0.2711829390383539,-0.7085649064258767,-0.7856514311348686,0.19771906706364872,-0.7416125112096035,-0.4361833732394261,-0.5378912497220039,-0.5908900782192936,-0.36315582132923085,-0.4259297103585308,-0.3722740400603725,-0.5794535867852277,-0.5664772980124263,-0.5625191797253503,-0.516982093919991,-0.6011371133479863,-0.7764461478527626,-0.8533576368086162,-0.7393029590515572,-0.8034934453390314,-0.6712481578524967,-0.7159189366528447,-0.7643369048411438,-0.5238914456979261,-0.6916605377025853,-0.34887188511871225,train,184.79949611589336,1
816,-0.6379174912044322,-0.6615622129547185,-0.35744728707453516,-0.6845114169295277,-0.49053029504381984,-0.6893838325563303,-0.7530909915555942,-0.7864186298470582,-0.6261974919580444,-0.676170107906817,-0.32447802150913957,-0.306435786622239,-0.5121733979137949,-0.839222231596441,-0.2626390920940529,-0.7230208155474677,-0.7984598252738169,0.19932837895879507,-0.7505328008353064,-0.42963326668625335,-0.5474835771771323,-0.5998374728636601,-0.37048369072534043,-0.4252379160942089,-0.36428454306539304,-0.5846122810674568,-0.5704709500505126,-0.57296076296225,-0.5247013021441145,-0.6108387367819512,-0.7838959347591159,-0.8535363123725971,-0.7344975584428999,-0.8008372978094784,-0.6591715389290138,-0.7045692945318986,-0.762758082616698,-0.5220874848066952,-0.6976999648669362,-0.3472861464625106,train,185.02624396388833,1
817,-0.6337604232530278,-0.649469709404128,-0.34800764411846674,-0.6930992365437514,-0.4842372030330684,-0.6865072453767257,-0.7509553535382583,-0.7790428324125493,-0.6356544546198297,-0.6786734436909809,-0.33075854014470657,-0.30661980365989294,-0.5104897964795005,-0.8320139262716686,-0.27282729284393714,-0.7095955330084092,-0.7861296726140857,0.18630163269153782,-0.7506929543356614,-0.42919856718306465,-0.5585123411633605,-0.5941918537340907,-0.37586609747901395,-0.4376471714165031,-0.3696266830580636,-0.5799721615281033,-0.5673707333333751,-0.5659863563219177,-0.5174451906679018,-0.6094012175331474,-0.7867995126212872,-0.8643849682984316,-0.7393095148164495,-0.8084913781207745,-0.6708194414189629,-0.7157204956359466,-0.7671764979585238,-0.5239319139928557,-0.7047804916425413,-0.3552578109486776,train,185.25299181188328,1
818,-0.6174576810414469,-0.6426471074588801,-0.3473610636494243,-0.6817866479412915,-0.4849252843320335,-0.6807691676090362,-0.7447863159409039,-0.7713500023026438,-0.6293468245402921,-0.6664024860254183,-0.33088033112678406,-0.3003066697204818,-0.5006106259616897,-0.8318576735761902,-0.26931278367446565,-0.7009705013233651,-0.7791285901344638,0.18644090752000736,-0.7495632022758084,-0.4280345191137647,-0.55854319344054,-0.5942506386257104,-0.3700005865300383,-0.4324431187589204,-0.355596203410177,-0.5801790949570654,-0.5679687160460454,-0.5725471931898691,-0.5145016396893723,-0.59740603140594,-0.7850630619304011,-0.8593205379657284,-0.7332014116213059,-0.7969083473756234,-0.6599722894598016,-0.7092480073720884,-0.7598904182813891,-0.5177409263485221,-0.7032748741144179,-0.35507749942008004,train,185.47973965987825,1
819,-0.6190114815109713,-0.6475987162515945,-0.3413513378341373,-0.682273345065441,-0.4896987693436041,-0.6883584590340301,-0.7490444311515699,-0.7777774760958702,-0.6436633081811839,-0.6765562570769988,-0.33454611406392537,-0.30537824924890733,-0.5102918155437424,-0.8393711163727771,-0.27808567671534573,-0.7015091039358459,-0.7748532358591887,0.1839541528090462,-0.768842734079891,-0.42877129355516086,-0.5738434836343727,-0.5962057038699848,-0.3814968082830201,-0.44526826659025354,-0.3615209339720042,-0.579321633069193,-0.569579804025027,-0.5894939676783342,-0.5201689232482466,-0.5990603653879496,-0.7905083461698221,-0.8694151229677185,-0.7445430643186193,-0.8113320042690556,-0.6653293699293885,-0.7193318305746382,-0.7679207586592279,-0.523025816039444,-0.7155138080071587,-0.36406232499704805,train,185.70648750787322,1
