,AIBL,AIBR,ALA,AQR,AVAL,AVAR,AVEL,AVFL,AVFR,OLQDR,OLQVL,OLQVR,RID,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
889,0.3742344677190387,0.38530336683890787,-0.31488212797533216,-0.5632373890011249,0.2131832661483174,0.21108919331840673,0.20219807393704453,-0.22115428532203402,-0.17016057846123023,-0.2600725741237472,-0.19188329222987188,-0.34981328603981476,-0.45125641962881846,0.17886174098399024,0.1530375876203588,-0.6698089428954316,-0.2982991201916418,-0.8967696035928259,-0.6578336609633477,-0.7272744783595162,-0.6887496478392565,-0.4773424465960229,-0.6910005592129619,-0.7022225202646228,-0.5688588586266243,-0.28144292819872013,-0.2643671033085201,-0.3075984727797253,-0.3690407660979427,-0.7052511285393713,train,267.07093184979135,1
890,0.3811139366770747,0.3976512845958329,-0.312972608706906,-0.5663437327753962,0.2288339473311372,0.22639617518801294,0.2135366478595848,-0.22452578156579273,-0.17609985804376566,-0.24755847666029643,-0.19313424548195005,-0.3411612691859627,-0.45822285067357355,0.19274739294307366,0.16486230273922475,-0.673561590533644,-0.2973866301839666,-0.8964763481277959,-0.6689136666712157,-0.7335626093615565,-0.6950282083336252,-0.47560789231809764,-0.6872517352170556,-0.693089079289884,-0.5649535657397926,-0.2622323700689178,-0.2565240259642227,-0.29918543564462186,-0.36204096207513103,-0.7098816262249609,train,267.3713490959666,1
891,0.38820775182154005,0.3964955917387862,-0.3151770278899485,-0.5617059435681796,0.2274910873593599,0.23276876911374314,0.21504024509309272,-0.22331846277224715,-0.17351038618666942,-0.24097860718023534,-0.1907920473441625,-0.3363363047221216,-0.4572802857983013,0.1928327385370834,0.16189248718555954,-0.6670483331287806,-0.2946669923401402,-0.8954775140028566,-0.670771129684832,-0.7277576651447886,-0.6942226210481688,-0.4687664009452902,-0.6896067142995854,-0.6855822912521647,-0.5665922221432336,-0.2564646152537537,-0.25100757225146764,-0.29603899267604844,-0.36082233513164635,-0.70944492241038,train,267.67176634214184,1
892,0.3833687112875157,0.39629831046461805,-0.30838063607286575,-0.5767432702539939,0.22996512470403535,0.2349956140390533,0.21618790378590574,-0.2202037609124015,-0.17067171195829145,-0.24386421735919825,-0.1946822995185899,-0.3339577948689367,-0.4586762691983545,0.19433880211833462,0.17135367859783235,-0.6642430261211121,-0.29613778908996224,-0.894058382000843,-0.6752628154043572,-0.7302396959265594,-0.6902606288842115,-0.47399702953591705,-0.6931784614958524,-0.685358514540482,-0.5664676003057202,-0.2603985078034789,-0.2566922731126334,-0.29743553066771555,-0.36232474447374313,-0.7092125952738111,train,267.9721835883171,1
893,0.39121573499346396,0.39469750842299534,-0.30157524908997835,-0.5697288987284272,0.23376636001598594,0.2356940795986113,0.2195755106361556,-0.21925146624747316,-0.16351146399880934,-0.242973271804396,-0.19241532668623587,-0.3298541905697827,-0.4529487210075969,0.1988747823169034,0.17734428318444123,-0.661065706906411,-0.29175770275177554,-0.8857944720746712,-0.6709810851293342,-0.7180747027087269,-0.685840336577146,-0.46684831636191826,-0.68985717244375,-0.6759892504537367,-0.5661090342078232,-0.24905987458571432,-0.24145494443232468,-0.2899207947556928,-0.3509668153386827,-0.7043439408666959,train,268.2726008344923,1
894,0.39025479133909224,0.39721279120341213,-0.297123659069314,-0.5748275713659347,0.23730294090943344,0.23713290189942657,0.21989893528787974,-0.21842535778932834,-0.1680460466759114,-0.24443808787623422,-0.1943209748862486,-0.33116297671674577,-0.4511446651110899,0.20388430143837663,0.17421587638730957,-0.6592600664503857,-0.2891195903470574,-0.8908925113005242,-0.6730467878759853,-0.720549253040575,-0.6874568380313854,-0.4711170806436901,-0.6884077254108646,-0.6785824283456219,-0.5647017476120818,-0.24997187415915814,-0.2402297618539571,-0.2866396985113283,-0.3534901849539762,-0.7060130973403148,train,268.57301808066757,1
895,0.381400769074786,0.3958625608674351,-0.29782353691406804,-0.574975604428104,0.23352652749937264,0.2268800631147306,0.2140974724081409,-0.2183844980835843,-0.16886700799896648,-0.2474991824537359,-0.19964485706272073,-0.3313909181586481,-0.4490885709764622,0.19959018287774935,0.16353879808513638,-0.6568235386920097,-0.2952078284912566,-0.8796394031108893,-0.6709680938265954,-0.7238821467627173,-0.6876798181945469,-0.4745840133907791,-0.6849660102719963,-0.6821078012707298,-0.5583647516558901,-0.2481026951289035,-0.24140896781982696,-0.28806159098916767,-0.35256320516136364,-0.7004292278655604,train,268.8734353268428,1
896,0.3808074001144185,0.3968244942359908,-0.30288057958787096,-0.5744514749899201,0.22764626728380177,0.21966182268665477,0.21072584032684075,-0.21906619525400914,-0.17509211723923726,-0.2465192194846339,-0.20619074490090245,-0.3372945761818508,-0.44492385889173525,0.18786314805512164,0.160565312812191,-0.6567071362365632,-0.2998793867971568,-0.8789371891789715,-0.6711749046647335,-0.7306115901850879,-0.6877603426242734,-0.4784613627514006,-0.6831321981700865,-0.682670827933283,-0.5597929693935626,-0.25070115260052367,-0.24370721998417227,-0.2876088282620875,-0.35368493141440477,-0.7003341556616983,train,269.17385257301805,1
897,0.37722011466158323,0.38971159239748265,-0.3063692665955536,-0.5774741254663203,0.21467926156337525,0.19700424386940282,0.20482836930036477,-0.22246719880098262,-0.18364042732186614,-0.25017929087071755,-0.21164900376996804,-0.342519040131225,-0.44134704854327533,0.1676604472793425,0.13696258044228588,-0.6622885690595862,-0.31024395424070716,-0.8706842731224727,-0.6712594820252834,-0.7363760576585364,-0.6989401386493794,-0.4760914628055602,-0.6797429019973064,-0.6832868201658948,-0.5591002013613479,-0.2642429168165251,-0.2549363814759896,-0.29361891909449545,-0.3528656123117112,-0.7012150796131825,train,269.4742698191933,1
898,0.3733276432104471,0.382217434482549,-0.32049008097468135,-0.5654574288742796,0.20328015086022944,0.18947390231170627,0.20271850928549828,-0.21930069796901364,-0.18549048330838364,-0.2487988117134049,-0.21613335370515774,-0.3431838392680794,-0.43361665202999694,0.1508426068093082,0.12045244530046455,-0.6543381652404956,-0.31182975245747313,-0.8585988031102644,-0.6736055106774181,-0.7416037816090997,-0.6917335045363657,-0.46548308665275123,-0.6773812597203561,-0.673271999275708,-0.55097270600947,-0.25951451069812687,-0.2519226508810288,-0.29570652090270233,-0.35434316952531253,-0.6882817452459463,train,269.77468706536854,1
899,0.37191862466620984,0.3850628496338661,-0.3312588552262673,-0.5565437029267828,0.19833195094483108,0.180076710793364,0.20183616613790803,-0.22075812318432342,-0.18879012681407703,-0.24446315143572753,-0.2211723554046437,-0.3439264566747037,-0.42531875432993455,0.13832215009148555,0.11320293323580118,-0.6529572884306925,-0.3262864797795174,-0.8486690549506183,-0.6727078143564093,-0.7540635845384536,-0.6883279263011396,-0.46121496984373644,-0.6649519290635895,-0.6702660057733474,-0.5425018591742556,-0.2629925857689831,-0.2545951069615517,-0.29779296004938627,-0.35749879407998686,-0.6873219822142854,train,270.0751043115438,1
900,0.37717385728789093,0.37301791151680797,-0.3243031044908742,-0.5546551465438385,0.18376387534978933,0.16645837172410885,0.19249664143708534,-0.21894901650431892,-0.18512458421776398,-0.24389368283327567,-0.2271536830366737,-0.348092569852207,-0.41976289697148517,0.12276205465840015,0.08781397463064676,-0.6422000874231493,-0.31434767988883017,-0.8511351233866564,-0.6767726650528607,-0.747884151042806,-0.6874759760947714,-0.4531121446558901,-0.6640354602070316,-0.6701823468558432,-0.5379228341520399,-0.273584536359228,-0.2483125291991058,-0.3007064673671197,-0.3478535117277417,-0.6863243913334656,train,270.375521557719,1
901,0.3790777914849137,0.36882704792671184,-0.3225914493186432,-0.5422185404445441,0.176526406895677,0.15416438676577165,0.18456681014898382,-0.22186395446922888,-0.1862507270304849,-0.24120158402598052,-0.23035148847606973,-0.35281814127688343,-0.4149265973236789,0.11323484219101629,0.07945926421949845,-0.637245747821142,-0.3203069934310933,-0.844895519624603,-0.6649994838766553,-0.7470804980047768,-0.6852328634149362,-0.4510383633440782,-0.6543426600103469,-0.6675037634614028,-0.5345798569364005,-0.27602977560587594,-0.2512153252377185,-0.30115846814902025,-0.3471148330131789,-0.6849680256037635,train,270.67593880389427,1
902,0.37921594861456015,0.3712481315773608,-0.31622598021139486,-0.5415051845499845,0.17973269990755797,0.15689427128812294,0.1849971019598708,-0.2207728491904954,-0.18620180403398273,-0.23492589674402561,-0.23068122961031412,-0.348532154675542,-0.4179521957787763,0.11588850133045167,0.07763584843476401,-0.6345605852390784,-0.31818074436995686,-0.8438344184338175,-0.6671206349246694,-0.7487770108869054,-0.689276562315763,-0.4515346445145201,-0.6526890386908847,-0.6634790184650972,-0.5297348957803985,-0.26987504638424936,-0.24872242318094073,-0.29669223814884305,-0.34558096767459656,-0.6848208801033759,train,270.9763560500695,1
903,0.3742259225472663,0.3618722719778083,-0.31739404194800047,-0.5455133623303176,0.16661336855291303,0.13986016154203554,0.1744016451663811,-0.2207651095089105,-0.1878882852333471,-0.2393974554480437,-0.24072388079966806,-0.3525009017769395,-0.4108367621949238,0.10335562725963943,0.059998458083713235,-0.6258674036350291,-0.32286326324442877,-0.8407051099327741,-0.6691080362811879,-0.7528153867071022,-0.6916118065170312,-0.456050405344088,-0.652575091571431,-0.6730034697442131,-0.525680134391594,-0.28086638598082897,-0.2543491628793823,-0.305969284108815,-0.3465209803857301,-0.6873503993181064,train,271.27677329624476,1
904,0.35704482897771617,0.34890979608758943,-0.33133102175580026,-0.5561816593546127,0.15178275667235896,0.12614434849428016,0.16422440189727133,-0.22255522359068386,-0.19318844737637225,-0.24815509234093647,-0.25197273243363105,-0.35860050787787656,-0.41055048600866556,0.08332632112051586,0.04575367332901738,-0.6222386014413003,-0.33444319559255514,-0.8334743444531449,-0.6678524730262185,-0.763141943396229,-0.688171944663153,-0.4664126299936841,-0.6569099103310105,-0.680757182023291,-0.5293363123274873,-0.29034270763823156,-0.26370341275914655,-0.31239654176044507,-0.35314113946963616,-0.6828776246154694,train,271.57719054242,1
905,0.35766884380335173,0.35130032452392024,-0.3284561921896775,-0.5557229927751846,0.1544260264263428,0.12582741441272494,0.1640430610966935,-0.22401884876420974,-0.1964282336466417,-0.24671549036544718,-0.25303645798408136,-0.3635867982908988,-0.4086657062917025,0.08901651332289698,0.05173694473567829,-0.6252264687552807,-0.32987367743014606,-0.8359962734373833,-0.6637898103419528,-0.7597751889829877,-0.6887497312373697,-0.47206484315319974,-0.6554916160904114,-0.6818800730576531,-0.5298554464836798,-0.2835740896798623,-0.2544906317469682,-0.30772088908669804,-0.34764188162792586,-0.6814676494689742,train,271.87760778859524,1
906,0.3560087839490131,0.33877686587655215,-0.3111934073815146,-0.5599545503859717,0.15214161939448528,0.11814310096626554,0.1518364791566981,-0.22612420118706272,-0.19085613492245312,-0.25532578832111047,-0.25028325841149424,-0.3664443101062397,-0.413961379655991,0.09869726882135582,0.05680236311278833,-0.627411363467382,-0.3178313121222846,-0.8529146091681812,-0.6584353152582693,-0.7387035381477539,-0.6971424030625286,-0.47632168851949686,-0.6625815973595304,-0.6970694168433282,-0.5426216353455926,-0.29936260244675106,-0.25451605899808705,-0.3158439432612664,-0.34713266089079187,-0.6833706489675008,train,272.1780250347705,1
907,0.35113544782302064,0.32854488861495157,-0.30656077287251565,-0.560190365947872,0.14823646016407444,0.11380437529829146,0.14106347723062507,-0.2329013843166738,-0.19010729850324215,-0.25385697620745284,-0.24504718935198846,-0.3644025446064652,-0.42374013817556194,0.0981315061259864,0.05002323506441632,-0.6199996652597833,-0.3091302582878228,-0.8680408384351427,-0.6555647888819962,-0.7285041392587142,-0.7080073229312402,-0.4801300686629079,-0.6712266515867291,-0.7039292693839273,-0.5516419169959899,-0.30124415457499765,-0.2505981148977263,-0.3193509450635921,-0.35129455609076266,-0.6834713663189923,train,272.4784422809457,1
908,0.354091436360155,0.32652967334191596,-0.3059438872339052,-0.5583545325749274,0.1514843606332545,0.12266747809151266,0.14109611706474395,-0.23407930019317286,-0.1917371207104664,-0.2508007852155468,-0.24011353062134438,-0.3638447296586337,-0.4277157885109131,0.10201947107929099,0.061725286540125254,-0.6217951976487398,-0.30372410109596865,-0.8671115793888569,-0.6570508251315876,-0.7209995776544602,-0.7007981711612711,-0.47468764716023426,-0.6706928143843487,-0.6957554575467869,-0.5585794299966247,-0.2950397684970059,-0.2488703287656737,-0.3150932820759934,-0.34438587361653983,-0.6764988123556036,train,272.778859527121,1
909,0.356212791800217,0.33209711682524196,-0.2991413909550895,-0.5516411797579914,0.16099762492791775,0.13049897577658676,0.14183591925677608,-0.23687281306721142,-0.19000580630945535,-0.24918791205487065,-0.2352152757342918,-0.36268892550542864,-0.43362862077435166,0.115055835191651,0.08240499755447209,-0.622993251397469,-0.2977970786152445,-0.8647906981159516,-0.6457549191358128,-0.7150993036930512,-0.6952046216052833,-0.4739376607331064,-0.6701314093764685,-0.6879984243931027,-0.5571679578739891,-0.28906050312434284,-0.2482063667831846,-0.30992608646727227,-0.34659790295858683,-0.6627639674034073,train,273.0792767732963,1
910,0.3649991862712373,0.3374093570982684,-0.2890873268354283,-0.5488957467453102,0.16959758698795024,0.12947030661750966,0.14163962421059223,-0.23646985401163012,-0.19150713998103908,-0.25161500325786873,-0.23699541962447412,-0.3654066384487974,-0.4278178602866941,0.1290857858694249,0.08576639964085402,-0.6305134990363512,-0.2902673212757112,-0.8654559705948461,-0.6403481059742759,-0.7110761068660008,-0.6938708798528471,-0.4761150301531982,-0.6627883243796419,-0.68594082985223,-0.5559600178568651,-0.2864676062684185,-0.23344535100046504,-0.30066378988516956,-0.33918475683910354,-0.662008907413437,train,273.3796940194715,1
911,0.3671236792694186,0.3448131768191824,-0.2917725083474915,-0.5516637252573331,0.1762677354944554,0.1393875175156652,0.1457531621694196,-0.23176339066594331,-0.19386510041833221,-0.2483338683571111,-0.2350198965335579,-0.3602971793448738,-0.43268937441276906,0.1350348486008808,0.08077106723893343,-0.6376814793960629,-0.2834715054179352,-0.8680837878339145,-0.6508341889363429,-0.713878216453327,-0.7072334967475169,-0.47979887091986734,-0.6650517261017992,-0.6841024041909531,-0.5558639959654017,-0.28021272799624386,-0.22982039924475955,-0.2976846606929807,-0.3407999819112506,-0.6624947791190842,train,273.68011126564676,1
912,0.3562753085395403,0.3355304238758564,-0.29424916889690017,-0.5601808885489046,0.16742992715347804,0.1278747914084145,0.13385134773833238,-0.23343453666166075,-0.1933586425842354,-0.2501713006800978,-0.24174285173184668,-0.3595730271130581,-0.43442601225829464,0.1266614451795239,0.06861309608816124,-0.628665489415966,-0.28318744726861417,-0.8694064916331844,-0.6496706470066138,-0.7111570245471142,-0.7080201740384963,-0.4866933646167053,-0.6726960265641071,-0.6917435183105084,-0.5549451559076417,-0.2885579284241112,-0.2348030850051338,-0.30336726747242526,-0.34791299184672353,-0.6583146826034894,train,273.980528511822,1
913,0.3554936192427546,0.33568547585364783,-0.3025831631363597,-0.5588977419413168,0.16499440701893775,0.12492901540454057,0.13566033767040847,-0.23624806170573404,-0.2025638351328709,-0.24537929288362145,-0.24715999618520287,-0.3628760449002165,-0.435619931635917,0.11885285961522982,0.055434465888567375,-0.6343283612869336,-0.2856656649764314,-0.8603281449963575,-0.6532329732745689,-0.7186890524829128,-0.7178110493284058,-0.4882882961428067,-0.6711294615540747,-0.6838623712815056,-0.5579354325850661,-0.2841036707534131,-0.23270027702808238,-0.29829267724787434,-0.348359271257949,-0.6625552964591819,train,274.28094575799724,1
914,0.3676220626497117,0.35248498509857523,-0.3036713702224235,-0.5491408861542033,0.17634344171184085,0.1344789711040571,0.14381458999265137,-0.2380861920029023,-0.20559798570168514,-0.23514604976431042,-0.24455310732289876,-0.36244140484002396,-0.4348967228713249,0.1288711570515412,0.06048476027034508,-0.6444893936325398,-0.2870579512361128,-0.8623953127898504,-0.6567856127232017,-0.7244864192492053,-0.722271893972751,-0.4832049465699987,-0.6677955806919533,-0.6768550389753457,-0.5535194082986432,-0.27635022878464394,-0.22932325042751112,-0.2948484248917861,-0.3476582148102599,-0.6680586257875636,train,274.5813630041725,1
915,0.36939698683041317,0.3538244984011606,-0.29390103275636714,-0.5447078641480325,0.175270952408567,0.1361331970830066,0.14637345225901152,-0.23245019146795706,-0.20237731281542232,-0.2298916726742437,-0.24544258058486212,-0.3555200951948461,-0.43160449955206753,0.13192412493906144,0.06260404620198251,-0.6422217324837713,-0.27989598265783044,-0.8502318397860562,-0.6566943197334311,-0.7222160766524295,-0.7226125930729235,-0.4779721331002613,-0.6614673938939438,-0.6686000032876122,-0.5460005028498983,-0.2642343829035804,-0.22270412812581786,-0.2946507954313,-0.3396388493802269,-0.663077133198271,train,274.88178025034773,1
916,0.36909025585640454,0.35790779209375134,-0.29353449861147707,-0.5478237102047704,0.18012444433160024,0.1452369779404159,0.14604944095943337,-0.23426245013091335,-0.20478415109139297,-0.22501104802617497,-0.24661628742137298,-0.35235207862662266,-0.4414549517191418,0.13781350061516515,0.0670324135925664,-0.6488605453707867,-0.2781536957883313,-0.8561418946798002,-0.6611778725839036,-0.7249777672273371,-0.7276964097991527,-0.4806698043547083,-0.6621030283872077,-0.6721975690564115,-0.5488004475913779,-0.26753188399378813,-0.2314710371133672,-0.2970235924216308,-0.34093522928668873,-0.6689577124249387,train,275.182197496523,1
917,0.36844859397364865,0.35411090934256695,-0.290225760392977,-0.552045969138871,0.17619983550137153,0.13947271591066518,0.14252726660822204,-0.23204339495508053,-0.20075833293960305,-0.23052887790426807,-0.25061576428136423,-0.34864517019538854,-0.4379955122920609,0.14009669574959058,0.07212504854709959,-0.6460473588257899,-0.2781137486367337,-0.8544031256751217,-0.6604713202288393,-0.7252602088849656,-0.7239331928260144,-0.47928698028485217,-0.6621929018120754,-0.6772736288711001,-0.5430255470763761,-0.27644756985169494,-0.23727344705915518,-0.3053707687030569,-0.34100381555203085,-0.6646577775925145,train,275.4826147426982,1
918,0.36187700477358786,0.3471046649298727,-0.30579309309704256,-0.5463701691537527,0.16511952133691632,0.13085741318701877,0.13832074046957252,-0.22991196433454802,-0.20302272323453008,-0.23473456973345677,-0.2559857647268484,-0.3553248813277906,-0.4309154909685157,0.12216038409648802,0.053684402320506946,-0.636333928994542,-0.28082279364579277,-0.845346490976103,-0.6555995990735402,-0.7287216105844121,-0.7152456506905736,-0.4808129521239808,-0.667645695821256,-0.6748866780652322,-0.5436892976361622,-0.27228245012204183,-0.2305474717092793,-0.3043984432593165,-0.348403820249256,-0.6555628205087205,train,275.78303198887346,1
919,0.3631333418162354,0.355352261417997,-0.3107126853481582,-0.5436298229300671,0.171998230764341,0.14410115662200615,0.14371109049928532,-0.23334064965667442,-0.20519479959709946,-0.2247703854078237,-0.25175338821216836,-0.3522929990616227,-0.4354873884818932,0.1250727166452553,0.05961461381171351,-0.6383146200040316,-0.28147849911633455,-0.8460747216234703,-0.6603826267516858,-0.7310417543119622,-0.7172779699247678,-0.47950691052986577,-0.66736183714328,-0.6703735978864875,-0.5447792562335274,-0.2626753785455432,-0.22863430628998765,-0.30278755951855346,-0.35205312404112304,-0.6540491516384004,train,276.0834492350487,1
920,0.3693788199684849,0.3596389061802087,-0.30449042799406534,-0.5431416165001739,0.17719319247206045,0.15050995043791812,0.14297985468698313,-0.23425066913659465,-0.20038929005576028,-0.2179755382266288,-0.251864164526578,-0.34712889863834373,-0.4359672070943174,0.1294302875819587,0.0654685601714663,-0.6413866209268915,-0.2802784433653404,-0.8445237041838527,-0.6648385457405941,-0.7271165280180589,-0.712279272023836,-0.4737813381641839,-0.6634160285194018,-0.6628022764564543,-0.5463488794658733,-0.260918732854092,-0.2236427907440927,-0.29977611827389294,-0.3469534115606704,-0.6541850221247569,train,276.38386648122395,1
921,0.3649870732000206,0.35890426713514506,-0.3013343108662862,-0.549529986965972,0.1806364985146482,0.15334174278368765,0.14444058053960604,-0.23250244408749143,-0.1961175477970752,-0.2173249617310758,-0.24730866023941217,-0.343025643180634,-0.4422061556637177,0.13346769704506958,0.07574242097680416,-0.6400507033577298,-0.28315311165766194,-0.8485119513424231,-0.6627133710225382,-0.7210485526982975,-0.7112918602630751,-0.4801138612166524,-0.6647577381416263,-0.6653498614997315,-0.5523661576690064,-0.2589698639907316,-0.22332799348045435,-0.29936485401862234,-0.34807292540002105,-0.6583484940161338,train,276.6842837273992,1
922,0.3700259038266587,0.3630639468963139,-0.29881571892636793,-0.5443867095842121,0.19021463118506832,0.16081687953632068,0.15168807189927658,-0.233349847349036,-0.19157266595633066,-0.21652070173716054,-0.2390292010400364,-0.33825053337788896,-0.44559961316440266,0.14619003071645095,0.08624034853758178,-0.6407232856423436,-0.2805643015346154,-0.8501116943707436,-0.6591023315431489,-0.7132152323693665,-0.707875314997062,-0.47663813450360903,-0.6628587160511882,-0.6671408318411813,-0.55230706519887,-0.24896271953546295,-0.2145586617583074,-0.2981425082557935,-0.3453936139799205,-0.6562090674223892,train,276.98470097357443,1
923,0.3807212132145036,0.3660484877958374,-0.2944650759363542,-0.5442406806741139,0.19816664281175622,0.17575093483810655,0.1609195325371809,-0.23520133197937287,-0.1885166297497921,-0.21057391318766014,-0.2307362333278291,-0.33298435628350176,-0.44678386031752243,0.15760435877827986,0.09760873988557081,-0.6336667823805158,-0.2720054264163073,-0.8611567793728805,-0.6639948742560033,-0.708191378293179,-0.7079099690157994,-0.4656490284011647,-0.6672895826127468,-0.66063270669014,-0.5525613436726748,-0.24750447903538514,-0.2109145633991262,-0.2930603217339763,-0.3458415129404948,-0.66033492624925,train,277.2851182197497,1
924,0.3819177351398496,0.3564518677065499,-0.2920962599747841,-0.5437608951026007,0.18759884418216005,0.1646268245457687,0.15377087513827822,-0.2359314504765299,-0.18574807921744746,-0.2121341941139426,-0.23078199595930393,-0.33246569701944173,-0.4414429319843416,0.14930700680182127,0.0864651088696949,-0.6239413736232275,-0.2696671708769278,-0.859505591629098,-0.658742165434872,-0.702391174479398,-0.7117337845066939,-0.46471447154067613,-0.6657926975186534,-0.6611134852525312,-0.5514293656927753,-0.25427521035944023,-0.20514000533034105,-0.293842134755644,-0.34616487080655955,-0.6578504008976174,train,277.5855354659249,1
925,0.38107161091115627,0.3645566365406329,-0.294460284812498,-0.5417497594238772,0.19083071123407652,0.16285506206002992,0.15682323067146908,-0.23815298697096643,-0.19181616240713956,-0.2151810159225898,-0.23143099183903898,-0.33914265323381737,-0.4399260306487712,0.15135694267603564,0.08429544642402156,-0.6340610138037215,-0.27915570573681464,-0.8578583382555176,-0.6552564716466092,-0.7139418984039143,-0.7147354370941099,-0.4673795756209881,-0.6584614748534225,-0.6663164557630641,-0.5471730370610561,-0.2584339967377714,-0.214950626327156,-0.293236417314008,-0.3455211451633393,-0.6630873366779902,train,277.88595271210016,1
926,0.3925337761145746,0.37747929279621123,-0.28856722144395497,-0.5273765179641452,0.2007452267154869,0.1674526451200998,0.1651021030362628,-0.2352878970159059,-0.19089082038260136,-0.20787942935363649,-0.22860109525923278,-0.33243427823555394,-0.43325741686551167,0.16007374653633646,0.08220152393081076,-0.6436697418954573,-0.27718515172698993,-0.8501159589182178,-0.6551298644764341,-0.7180857251190542,-0.7195732329738579,-0.45805606658017745,-0.6434449125994413,-0.6533616233859193,-0.5352391458400052,-0.24715459842355345,-0.20649546910835898,-0.2842197826868347,-0.33522280120676246,-0.6632638503774637,train,278.1863699582754,1
927,0.40609491597618674,0.3992571764673573,-0.2934452474469188,-0.5065625293265341,0.21564253028615676,0.18349935539346973,0.18284503345736786,-0.23133588951744316,-0.19484390661248568,-0.19338650598194293,-0.22129614562000255,-0.32691378675626764,-0.43001505328379913,0.16603939424477407,0.09530629403511133,-0.6537943421676854,-0.276421146784374,-0.8393678458057191,-0.6577472993517032,-0.7239631908660695,-0.7153953918116152,-0.4469293465047557,-0.6309953533010497,-0.6309688246253548,-0.5258666784219661,-0.22370775161701012,-0.19784502723339145,-0.2706167710685863,-0.3259448238064674,-0.6584689082393506,train,278.48678720445065,1
928,0.4113473178120036,0.4006179189739593,-0.27790976108445015,-0.5012341829011149,0.21770205074300442,0.1822958236608928,0.18211828419315504,-0.2254931954341518,-0.18985461331048514,-0.18943055349692584,-0.2241926672117837,-0.3213193651989836,-0.4231301078326878,0.1751717838515384,0.08855880997490154,-0.6551784146127495,-0.26717695956368537,-0.8340675095951495,-0.6569120039963208,-0.7173061010683561,-0.7145497789819407,-0.44139647503172985,-0.6201241996433555,-0.6268731308358382,-0.5173018147906633,-0.21783059245104247,-0.18726684959917606,-0.2702400991174109,-0.31432611998372956,-0.6614355885065314,train,278.7872044506259,1
929,0.4096541425478725,0.3876248509408233,-0.28238554017381773,-0.49409309837258797,0.20039729855619676,0.16955307823577093,0.1782181083803195,-0.22205234050970132,-0.188983706168861,-0.1937570788154836,-0.2266370677375908,-0.32285417558375584,-0.4170666035591384,0.1554473687945753,0.07703498306889865,-0.6447353760148143,-0.26211302659905755,-0.8272360875055982,-0.6529480770865468,-0.7130730230642623,-0.7101403265510262,-0.4344829497769111,-0.6257629179535016,-0.6233021854585414,-0.5172655414440678,-0.22062589945244238,-0.19023824862544841,-0.2735515564415958,-0.3179363143091338,-0.6513882424474698,train,279.08762169680114,1
930,0.4140936125492975,0.3917126610405345,-0.2692428828034209,-0.49512351299322604,0.2068414288800045,0.1696412695260179,0.18226521280869074,-0.22226506705404137,-0.18696429781916102,-0.19176990338373326,-0.22468943384438983,-0.3213034206023848,-0.42255891587045696,0.1667931431104265,0.08677543839665991,-0.6486746338004136,-0.2587140573874491,-0.8320081146034266,-0.6518978998922181,-0.7097920763960933,-0.7168238173792941,-0.4356763824832789,-0.6251572727687122,-0.627506823826871,-0.5152598589051705,-0.22043843808359828,-0.19248708326736208,-0.2753795000174342,-0.3134327223575937,-0.6595438685832927,train,279.3880389429764,1
931,0.4012867280260175,0.37633300552523635,-0.26889032850503775,-0.5089827117162176,0.1968373656265257,0.16961702811583976,0.17774137691606348,-0.2179776784947436,-0.18537605087117248,-0.19856422844320137,-0.22526144519648456,-0.31739412078236956,-0.4341157690967438,0.16255868012049776,0.07931013880165216,-0.6421946882373218,-0.2543357450204359,-0.8343293975090912,-0.6584698869694863,-0.7033443015251071,-0.7222111012500011,-0.4426035035398542,-0.6341719074305637,-0.6388704001420696,-0.5230707889791127,-0.22827947199994117,-0.20302626614703886,-0.2850755316968388,-0.31703909156328725,-0.666225078089419,train,279.6884561891516,1
932,0.4040004806917112,0.3706452536890117,-0.2711255084894754,-0.495679327461551,0.19822255346709544,0.16986492317194243,0.18134016794679358,-0.21437498449827103,-0.1748591519972136,-0.200436254914344,-0.21566960371493987,-0.315651708208217,-0.42771333039824894,0.16218279439836278,0.09508523405154184,-0.6325324920642805,-0.253924383718249,-0.8291724136240842,-0.6463172207991483,-0.6880245826813509,-0.6991244023561709,-0.4370498886475059,-0.6297808748637428,-0.6296945690868384,-0.5290266209243799,-0.2144992951571015,-0.18941448946773254,-0.2805770873120118,-0.3104014513843196,-0.6567094928535394,train,279.98887343532687,1
933,0.3928416909663261,0.35542065832808734,-0.27432326070869584,-0.5077847731325051,0.18607764418149336,0.15869934017143394,0.17302983833576374,-0.21765949644735955,-0.17588126279016647,-0.21354858128248427,-0.2140428182053285,-0.32074140344169433,-0.4303538651936427,0.15096519538908046,0.0840446863873926,-0.6272815378530661,-0.25866021598448463,-0.8381441774839642,-0.6482456108325003,-0.6830798893710113,-0.7048113363997108,-0.44068791235817684,-0.6399136389067964,-0.6460883944551761,-0.5393212604773292,-0.23570088773373607,-0.20145119539498407,-0.2924176594261723,-0.32373594783487725,-0.6625313676240784,train,280.2892906815021,1
