,AIBL,AIBR,ALA,AQR,ASKR,AUAR,AVAL,AVAR,AVEL,BAGL,BAGR,OLQVR,RID,RIML,RIS,RIVL,RMED,RMEV,SIBDL,SIBVR,SMDDR,SMDVL,SMDVR,URXR,URYDL,URYDR,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
636,-0.7951986977425812,-0.8243681453187243,-0.3580227515287404,-0.8856303173305122,-0.5444548653557051,-0.604788465544761,-0.7820118476723299,-0.8130686592120799,-0.6746154721357341,-0.7262261833711454,-0.7123192693795853,-0.5518860349491522,0.07417617974055779,-0.9233017030683395,0.7635517113552737,-0.8093092150782659,-0.061585399743224745,-0.35959413986771827,-0.9034336480087392,-0.6028984454212524,-0.25765062902646285,-0.5807378444078536,-0.7764977904597833,-0.8849744633209887,-0.7843148709696455,-0.8073279991183387,-0.8173742054654078,-0.5709539785410795,-0.6128174058420259,-0.7463034853807968,train,163.0769230769231,1
637,-0.7776463122659198,-0.7845087975794578,-0.3512175647961395,-0.9003899911729674,-0.5253570387530013,-0.5413468145181348,-0.7746634146127048,-0.8338530764164189,-0.5948987986243124,-0.6436563428559692,-0.2336585610574473,-0.4159724379387585,-0.4004565115944242,-0.8686649137533282,0.7993847365838092,-0.8082422143722556,-0.10739063853155739,-0.3940528957365823,-0.8504978911738248,-0.6426447578777996,-0.3019316363521656,-0.63419118392932,-0.8020215807612683,-0.8934609368714816,-0.7666744904631858,-0.8388363541225471,-0.8412722411212109,-0.7741418806053176,-0.6464612603924652,-0.7453293996925752,train,163.33333333333334,1
638,-0.8465503332791906,-0.8338645384688351,-0.39716295063173923,-0.8778926930754087,-0.6776560011522608,-0.40177499076469136,-0.8029140100683116,-0.8626833183031153,-0.6168270950803503,-0.47406427280648056,-0.3576890668748518,-0.5465476820546726,0.08089873469992082,-0.8337104135281921,0.8731629568174857,-0.79475076364829,-0.030148822812695486,-0.4576997081927623,-0.8635323822765508,-0.6862098465638735,-0.2242527478326667,-0.5293242984274001,-0.7768909423024523,-0.8745346122872174,-0.6801687539972221,-0.8144070126468672,-0.8395366384882947,-0.7310472116626071,-0.6021272765734905,-0.7042019086253566,train,163.5897435897436,1
639,-0.8494305038993544,-0.7949630413013212,-0.3259264982877953,-0.8918013971402942,-0.6133919258031797,-0.5481052865374876,-0.7963809508388204,-0.84158336014731,-0.46330283124982774,-0.47652472062250173,-0.5670791137151583,-0.6609432331092374,-0.08252496760403005,-0.8722670950742394,0.8575080466506511,-0.7898315752670444,0.00769997982947257,-0.35172487188684487,-0.8937384767344204,-0.7081665206172587,-0.6398863470230725,-0.5789583267022996,-0.7246574862397523,-0.87414998068053,-0.6741365706434144,-0.8024231042482008,-0.877587526180167,-0.5775023383927329,-0.641270322893081,-0.7277608569903101,train,163.84615384615384,1
640,-0.7913469926432057,-0.7885595899969442,-0.4712584544604824,-0.8899181618357147,-0.422893916814701,-0.48203085037073856,-0.7339961267781558,-0.8305091224331275,-0.5727407582025235,-0.39835253803288395,-0.5348914783416723,-0.5620500870192646,-0.264886402582439,-0.8217364959892379,0.9002158399904414,-0.8192456443159578,-0.07719803279126891,-0.4218972512359176,-0.8518412575591924,-0.6269547118885139,-0.4944644772673755,-0.5186749488506753,-0.7117174406489319,-0.8854445934159104,-0.7056543111763234,-0.8186601805422788,-0.8537249238392439,-0.7298467820213134,-0.669206303766626,-0.741186434834422,train,164.10256410256412,1
641,-0.8460412042239396,-0.7901367314029231,-0.32941655810796344,-0.8870792985469886,-0.623741835097402,-0.3959754410070272,-0.74428925471329,-0.8360015575942032,-0.6149033957828466,-0.6103020733533338,-0.4998675437206682,-0.5193229532323782,-0.22974960244140852,-0.8293633366872162,0.8491337502022749,-0.8067902905574571,-0.07000751177899178,-0.4425558428006745,-0.907629849906322,-0.7140075961016272,-0.20394223720254956,-0.5711976728519421,-0.7362970199006968,-0.8590993502683479,-0.6579152245264756,-0.7988300664853253,-0.8343592351573073,-0.4586163424186108,-0.6738854138820538,-0.6754578998027074,train,164.35897435897436,1
642,-0.8082674851690388,-0.7763885220355738,-0.2818116125502671,-0.8851756899787507,-0.4532573461260041,-0.4286620133140914,-0.7671505315318087,-0.8689896827358337,-0.5483602856178589,-0.484938525612135,-0.49634182281177963,-0.5903207312228198,-0.2658607101567987,-0.8633246428855992,0.7701317172841222,-0.7557573443034317,0.00391895421977706,-0.37296525230048383,-0.9221845278883843,-0.5885993054743459,-0.5404041880076129,-0.6982950629390091,-0.718323026411474,-0.8914465693964584,-0.7122097714368135,-0.8120897929080673,-0.8323972525362998,-0.5834927691091321,-0.6442222271396398,-0.7042495835635447,train,164.6153846153846,1
643,-0.8587877924499007,-0.8357084107918679,-0.2726854704158257,-0.8848970303415135,-0.5448858525978233,-0.3371174932962323,-0.7964858756900947,-0.8093712180295808,-0.5780275312747296,-0.4420230439341395,-0.41064695281224506,-0.630626684262567,-0.47334719407775017,-0.86954322339639,0.8391337222504693,-0.7964446105144639,-0.060044884130453724,-0.41377679993943783,-1.0,-0.6993793030007778,-0.4975541666792631,-0.5973246523549527,-0.7469980436254735,-0.8947046437782292,-0.6990821762571626,-0.8201082773323641,-0.8298529699702221,-0.5551539898559995,-0.7326176951758354,-0.6791749117507866,train,164.87179487179486,1
644,-0.7728331991285687,-0.774189932678625,-0.3256949418458318,-0.8932035905868059,-0.5171784955924519,-0.3370200837280649,-0.7149169476262455,-0.8438103888319998,-0.5103868096017075,-0.6373558170830946,-0.5116459657151573,-0.5808642574863481,-0.11118762357560608,-0.8558571579456448,0.7386592538337062,-0.8081994642016039,-0.036054705292384415,-0.52766366978264,-0.8314154635254554,-0.6660688200645684,-0.4007674399741131,-0.6492642214368094,-0.7107542021511251,-0.8864510289206151,-0.6569948775172185,-0.8488798552795496,-0.8211867108426569,-0.6183290911043071,-0.5854838120756469,-0.7418785691053121,train,165.12820512820514,1
645,-0.7970130714437933,-0.8456119827941886,-0.37941282788237396,-0.8947674884178791,-0.48464468150742057,-0.22314807519609448,-0.7278855201685475,-0.8520381636031198,-0.5188714127349889,-0.604583601590637,-0.4950121214445081,-0.665840672187687,-0.3700092215028199,-0.8463699314214348,0.8708887362368334,-0.7813261945101568,-0.07266247252972369,-0.5638943606757727,-0.9722151011368682,-0.6504668335536752,-0.3633363979434785,-0.7532711192387848,-0.7075622507346302,-0.8912496781256583,-0.7280638399629779,-0.8412296737102102,-0.8453521630743394,-0.5377351061292113,-0.6296208706356354,-0.7337826849296425,train,165.3846153846154,1
646,-0.8488071475836665,-0.7898746843392797,-0.3321975791511741,-0.8841174591976996,-0.4314925422131004,-0.23274549556995916,-0.8027288997145057,-0.8126740117946911,-0.5569415323626996,-0.6047609556928766,-0.36242217215904304,-0.5607959528885651,0.005901515482964137,-0.8774405982882226,0.7504774187302368,-0.8189725812621713,0.0715226900028949,-0.4699301741020466,-0.9115342807985979,-0.7495834538053243,-0.34336134867845125,-0.5712054080731783,-0.7071708781524589,-0.8793438584280948,-0.7530471966052071,-0.8167162112477409,-0.8389085248497921,-0.6066367782285707,-0.5225669874011891,-0.6960156175389954,train,165.64102564102564,1
647,-0.7990449387093459,-0.8344803517759122,-0.4503370609286471,-0.9229426861569109,-0.5522559296517251,-0.2913790421966874,-0.7339340836422916,-0.8687845609865187,-0.4207246189308417,-0.6568583051069113,-0.3933043153252129,-0.6490394830019312,-0.49621915139492384,-0.88659058355708,0.871277288667988,-0.7873533224436672,0.01838180162793779,-0.6346073332292744,-0.850910935715997,-0.7122882039204448,-0.32269754936289863,-0.4909020115170115,-0.706361414642695,-0.8872709434541696,-0.7485048805029038,-0.8039313821035848,-0.8575282797415504,-0.6400712619581974,-0.7444382164341756,-0.7506417451738757,train,165.8974358974359,1
648,-0.7968805711611425,-0.8249121448760136,-0.2760003039234017,-0.8656360966911629,-0.5091454131261807,-0.3250852554536434,-0.7947454362354541,-0.8210789082934646,-0.7003573666758597,-0.5900027414683668,-0.3620806513138567,-0.4636337808120453,0.11671534342022372,-0.9102419428061066,0.8035941464052503,-0.7812879931968183,-0.03958042918075921,-0.5150847765025092,-0.9146753446280607,-0.6292239841918577,-0.26945449019783885,-0.5064037580642964,-0.6881602737145689,-0.8632781316871531,-0.7224671292464233,-0.7786666800815087,-0.8541407207934788,-0.5104804232709532,-0.6827228734558164,-0.7702370869368941,train,166.15384615384616,1
649,-0.8340965460431533,-0.8299064909354711,-0.199666333706367,-0.9073873238543329,-0.6044779142579642,-0.36089913989639943,-0.7720600534829097,-0.8326594738163821,-0.6207771396975152,-0.5213773945808721,-0.466197639855475,-0.6219081731938914,-0.8906910480900994,-0.8593444548828643,0.950490300719592,-0.7831574785550086,0.04365933769355723,-0.5170921392299628,-0.9298279894898459,-0.7030764683191193,-0.3460140105045588,-0.5591246272065894,-0.7063152437786996,-0.8719303684633499,-0.724117202812985,-0.8181578725813586,-0.8782379779818267,-0.45228606900759893,-0.635359157024743,-0.7768667875046564,train,166.4102564102564,1
650,-0.860616760257924,-0.8220704290550327,-0.3121982328698387,-0.8781462578202281,-0.5669447491661295,-0.2954358985070924,-0.7780881770669287,-0.8519389437731649,-0.6017366867680145,-0.594294789743395,-0.5830142196138532,-0.6470591621784749,0.232745466660214,-0.8368382335228925,0.9084755992685734,-0.804523573250044,-0.09230492820828662,-0.48901203853497777,-0.8275939943156154,-0.6826166294929175,-0.18734478116417141,-0.5823044017925197,-0.7025043369706774,-0.8745740839057099,-0.7009825636769164,-0.8380249666782122,-0.8821721452277351,-0.4793111398189595,-0.6742453241419075,-0.7690719063053372,train,166.66666666666666,1
651,-0.829438040958724,-0.8416764220304332,-0.32078595135210575,-0.8454857399589097,-0.432699320686468,-0.38844950643161713,-0.8292442546968799,-0.8294328839615017,-0.536698607580431,-0.5516309855866202,-0.5060749380751433,-0.4282305763827592,-0.2064061958762543,-0.8540301256501621,0.979553007864425,-0.7637513665578047,-0.15667410670881987,-0.47638542656158955,-0.8338646119753562,-0.6766745583203753,-0.38323773920978743,-0.6560169819136461,-0.6924615808171823,-0.8590536486292748,-0.7039209035895465,-0.8341811991770811,-0.8813521702003453,-0.5381371157748365,-0.6486839406044719,-0.7442526288036755,train,166.92307692307693,1
652,-0.8771235568294807,-0.8178528387121731,-0.22905273564465822,-0.8614306193737533,-0.3981327052460868,-0.3253401083437045,-0.8166025168688511,-0.8345574019371729,-0.6142345069576892,-0.363650642088196,-0.33102376805414946,-0.6011322250515791,-0.01250940255944033,-0.8918863830504768,0.9999999999999998,-0.7767284930221378,-0.058707315814697125,-0.4914104326054207,-0.8796870099374945,-0.6594416647136283,-0.2955067742939731,-0.4587618588056558,-0.6730899800114178,-0.8647821611127711,-0.6765888488465295,-0.8501887273550988,-0.8480603909635298,-0.6564365121908983,-0.6987328839377436,-0.7854574538450211,train,167.17948717948718,1
653,-0.8365573095311606,-0.8192982927192467,-0.3725005476944009,-0.888627810812746,-0.717512879349226,-0.2629087933591714,-0.8002885952081084,-0.8320116108415239,-0.6631472801856493,-0.5253167497767794,-0.5342868541609785,-0.5478551281649577,-0.43849649727794815,-0.8646736079070103,0.9298968061213355,-0.7778918611346822,0.007185372455478234,-0.5283930083130737,-0.8554954132354287,-0.8554753096233937,-0.15665986096633855,-0.6073683188433441,-0.6397335853121691,-0.8858825739721712,-0.7192656560877846,-0.8009077066987753,-0.8502585347939561,-0.5827330135065969,-0.7717508982270134,-0.7518458966986081,train,167.43589743589743,1
654,-0.806541103880432,-0.8135989779955265,-0.2716850072806809,-0.890638663277966,-0.4267386918326591,-0.4181335261478071,-0.7480830020342563,-0.8203398015717426,-0.6229243343709581,-0.641614572794138,-0.38549563240646867,-0.6333920479294588,-0.11157083288467773,-0.858751503225101,0.8872630407756237,-0.8013504694854471,-0.1261840525915049,-0.5093465244079339,-0.8554327510061012,-0.6670768720891389,-0.32729151682361246,-0.5349543618452666,-0.6958727168136694,-0.8703000628087751,-0.7553193936517438,-0.8154747643809231,-0.8092157476173131,-0.6301690538384161,-0.7638397926469065,-0.7198764799542214,train,167.6923076923077,1
655,-0.885681089958917,-0.7841499141755464,-0.339857252598078,-0.8706472508552119,-0.49807814353979285,-0.44168877819324714,-0.8073675345837625,-0.8395973863279941,-0.6296342990960164,-0.5212671687265511,-0.4760172635318287,-0.6277165227404646,-0.46042545981237093,-0.858944212513874,0.94723315729511,-0.7666697126262143,-0.06821096863031095,-0.5528022966707122,-0.8540989812694048,-0.6350935008083575,-0.5024981126212597,-0.620884498777779,-0.6642771258615876,-0.8661855963546926,-0.7220811171534111,-0.8072786510675242,-0.8521534658255174,-0.5828510709945174,-0.6328486765991377,-0.7301251778147342,train,167.94871794871796,1
656,-0.7899287924719196,-0.8695985940387673,-0.40574609818269136,-0.8918990018119982,-0.631391267209942,-0.5288688425630643,-0.7456094578650632,-0.8482819527280834,-0.7281771115205338,-0.5920609449894556,-0.46794182064292533,-0.7317071434091065,-0.1258399742466063,-0.8383094948237172,0.8863539426053677,-0.774025965499259,-0.0704400881607975,-0.4183969033562589,-0.9599676249134624,-0.6682762171964487,-0.38987089923133733,-0.7350001474353682,-0.7052985325559329,-0.8824676833886178,-0.698505762936046,-0.8358198176149143,-0.8756033391314094,-0.5147322422947654,-0.6651150931075763,-0.7195901490575576,train,168.2051282051282,1
657,-0.7809551558909443,-0.8062046257058434,-0.3522773112017459,-0.8850173365190587,-0.5754886131080775,-0.5215569024926081,-0.7591331657714517,-0.7945701089455921,-0.5835854158179093,-0.5566554539984045,-0.43960051405093314,-0.6377563976516798,0.1366881843028469,-0.8395583992528808,0.797668409043063,-0.7864953697833789,-0.10611561288702531,-0.40735612014910483,-0.988560944264787,-0.7297433041931107,-0.3146041804745091,-0.6484423104264179,-0.73653671539604,-0.8977123048794022,-0.693443786035105,-0.8230494068840506,-0.8079722427305512,-0.6251842971629034,-0.6829802450499527,-0.7552669817167,train,168.46153846153845,1
658,-0.8096776962634094,-0.8008684376761684,-0.33917336768159634,-0.9022242586571882,-0.48427686456875496,-0.5456528455984502,-0.7675917562850264,-0.8321608978897084,-0.6163573566413576,-0.6542192282736214,-0.35119304888275626,-0.5500077972948141,-0.2767809682283904,-0.8456139180577867,0.8049716814628312,-0.8036093301902277,-0.07191816331569856,-0.38321966276576913,-0.8206140916411785,-0.739784700615976,-0.32232348637138575,-0.3863444921937679,-0.6971145229978362,-0.8465752499529493,-0.7059361719984325,-0.8063987165101527,-0.8689718774785087,-0.7342604220076681,-0.6851884468859897,-0.7223810946684237,train,168.71794871794873,1
659,-0.7999023215446877,-0.8107028426917636,-0.3190623357009703,-0.8756003373695062,-0.6416773528877353,-0.5442566107148317,-0.8062121855662885,-0.8187446170996137,-0.6235555174515414,-0.585873330939285,-0.4964514132316309,-0.5242501648175256,-0.28840631787157767,-0.8531147565284902,0.8006590947689143,-0.7752951384049989,-0.02876145301409916,-0.5442851878950105,-0.8914987205813766,-0.6284901778865803,-0.3220827959911473,-0.6116801740461936,-0.7352713638546307,-0.877295293886749,-0.6709187058849004,-0.8346527162165104,-0.855067413095952,-0.5917627235470422,-0.6258569757514358,-0.7504316157872947,train,168.97435897435898,1
660,-0.8113229077429363,-0.7957629697681013,-0.32838876429459496,-0.8866272716639503,-0.5584932386753421,-0.6431003272371303,-0.7076921328615648,-0.8119780460140242,-0.6738240823427538,-0.5922094449894855,-0.22600150718523393,-0.43411180964145557,-0.05825266900371051,-0.8027546310450957,0.76591317127036,-0.7948583077817843,-0.014618140810359503,-0.45463608282141055,-0.84365030864586,-0.7200615239225904,-0.2702231468308245,-0.4811130462580777,-0.7246654283034117,-0.8233364806101309,-0.6291060690607677,-0.8424757622080854,-0.814555367332402,-0.4042540565121093,-0.6527465239337789,-0.7477248891215651,train,169.23076923076923,1
661,-0.8141654077992622,-0.8265494047328652,-0.3398504319672274,-0.8842636206521737,-0.6342022820083831,-0.5838168970301401,-0.8214124080964373,-0.8029170223672871,-0.5271320252678118,-0.5730470001356571,-0.48200970958925415,-0.6178306386911248,-0.4004387568040897,-0.8561721635138313,0.7874860804251786,-0.7748883602971066,-0.08647045034286627,-0.48288952420957565,-0.9438615036776542,-0.6875350876912887,-0.24063807819825012,-0.5062861545181794,-0.6902608918659167,-0.8847986410161862,-0.6996387781947961,-0.8146724467453863,-0.8502134989705904,-0.6756014784263926,-0.6479600531534268,-0.7208273967183763,train,169.4871794871795,1
662,-0.8553716126365282,-0.8141114308169015,-0.36783185474166014,-0.8972642136190235,-0.6554776214156569,-0.5531850189793983,-0.7601534956125924,-0.8609712263472584,-0.6306626633765395,-0.5977886665464507,-0.15939561830129545,-0.5388806972255378,-0.09751283045672998,-0.8562722241060788,0.7882961894395064,-0.7690393015188274,-0.06328103510584193,-0.45503398522276983,-0.8392363734390238,-0.6525613508440945,-0.17691067399346871,-0.4972927319866778,-0.737264330947266,-0.8433444898951127,-0.6962541401939455,-0.8428471043322463,-0.8493265356429974,-0.8608331039726154,-0.7435990510087658,-0.761816471926011,train,169.74358974358975,1
663,-0.8791185408609249,-0.8102416047106723,-0.32483918890345187,-0.9119967398356711,-0.3588844952760558,-0.6711502996674212,-0.7987742955499147,-0.8284065373215768,-0.6915160737673656,-0.48017369458418657,-0.509475282638875,-0.5608578289625172,-0.10968527131635486,-0.8609083648802145,0.8525990131721699,-0.8037301864485071,-0.1442226780192677,-0.5179659902770015,-0.8736117633028763,-0.6142826855379635,-0.37423606847205104,-0.7038561156897021,-0.6962402665695366,-0.8607592048885901,-0.6066141481110279,-0.8621654965214912,-0.8539607331056996,-0.5606550418500537,-0.6617836989121235,-0.6460220379379561,train,170.0,1
664,-0.8552753632496705,-0.8344002513495825,-0.46017401030311456,-0.8915276828677458,-0.40222677368720083,-0.6293390754190824,-0.764883533460452,-0.8357097899802489,-0.6279291046486529,-0.723583220877548,-0.5815858695227807,-0.5526505444281182,-0.3872478211191367,-0.8778593703965177,0.8253443493874606,-0.7529768463992863,-0.1784978909856172,-0.6356471102196974,-0.8431135390864776,-0.707426902908747,-0.2632443813070623,-0.4837950298070508,-0.7426660743291489,-0.8740075385953078,-0.7118028700998726,-0.8284115152032525,-0.8688586152976092,-0.597758660699691,-0.6057539327507009,-0.6959444156545094,train,170.25641025641025,1
665,-0.8252019562253323,-0.7882675891600001,-0.26682753431975925,-0.9079628845753979,-0.5651156880159816,-0.493590147472904,-0.7856575652397595,-0.8548087208295854,-0.6680877636923463,-0.5252766649128986,-0.6418893813182524,-0.5960066446530483,-0.02612259146027529,-0.867649484039409,0.7675102612242823,-0.790923044478146,-0.08526855171837366,-0.542421201656781,-0.8761219894887102,-0.7156549662848372,-0.2545457987407239,-0.5114521404779162,-0.7210380001681869,-0.8505256248614388,-0.7108382833767783,-0.8108574673227369,-0.840307258885463,-0.6177812854878617,-0.6979313785007933,-0.7660583848041601,train,170.51282051282053,1
666,-0.7801130385238757,-0.8235859089700726,-0.27325971177415853,-0.8832209409267807,-0.5979291494356254,-0.5202910755204959,-0.7687908434076866,-0.8409369441852707,-0.5952715869104868,-0.5945039907248862,-0.6389883320256302,-0.5786767484888156,-0.05291626628087909,-0.8783337317227283,0.7661026926254366,-0.7728964717381182,-0.11725102435907464,-0.5671385801082195,-0.8873784398342599,-0.7448471127799379,-0.5625795791462941,-0.47934342870204394,-0.7278762052151756,-0.8611434625040164,-0.6920361205568524,-0.8021312559819165,-0.8726443419536238,-0.5211569032731223,-0.6656927095535065,-0.7093409669809376,train,170.76923076923077,1
667,-0.8233066375013002,-0.835977743476596,-0.3577341182349635,-0.8936293909969646,-0.5967196002868362,-0.5857570533780856,-0.7451020080949281,-0.8477863806979369,-0.6323810475550873,-0.4630914814226995,-0.5598978326658506,-0.6068721564427588,0.018154859846687632,-0.8471407685765269,0.7258308938780909,-0.79988223941808,-0.10618696390454596,-0.5563309830784888,-0.94404684456063,-0.6428159123816005,-0.5570643840754594,-0.6814607303906852,-0.7363267571333122,-0.9036040136260974,-0.6986114123829799,-0.8182640676113113,-0.8733117225370667,-0.5547009146397097,-0.7062411627828267,-0.7294802905893316,train,171.02564102564102,1
668,-0.827001029301338,-0.8259134933995325,-0.4414648302615579,-0.895113060088365,-0.4757856537101389,-0.6488575498385076,-0.764404238885063,-0.8578810723382667,-0.6350261872815317,-0.42629111284163734,-0.12776746128527328,-0.5182037359674381,-0.12890718020039216,-0.8765363470101338,0.7515761158194298,-0.8092285892051099,-0.19796683707095497,-0.49608500847813264,-0.8012032553147723,-0.793306108178146,-0.22445912339471863,-0.49234758298433245,-0.7260396033553748,-0.8909429205465681,-0.6641609100154087,-0.8214806167399741,-0.863978423142291,-0.5017207434767914,-0.583667104585877,-0.7056616213808944,train,171.2820512820513,1
669,-0.8496394341748317,-0.8250104698068241,-0.3412984269733488,-0.8955912680476081,-0.546904202840018,-0.5363321612194831,-0.75664725702391,-0.8227019929613819,-0.6142524176572937,-0.5631145865110001,-0.33217123426973916,-0.7008525576614226,-0.17006424655917662,-0.8706179482760856,0.6918527450604279,-0.8253278631224013,-0.24163766535980757,-0.5630306237433829,-0.8729331965327576,-0.6628566125315924,-0.6863243798731116,-0.5228350231620499,-0.7378992611735501,-0.875577471324822,-0.715793652468247,-0.8241127067033712,-0.8338030101109735,-0.6561114662951115,-0.6549141358915811,-0.736616755479923,train,171.53846153846155,1
670,-0.8517839956978357,-0.7981170909653073,-0.53608350530799,-0.8844597886127064,-0.5174215813545349,-0.6342304008075138,-0.8294430427716845,-0.8492906923513013,-0.6639118561669868,-0.5033285821626605,-0.37034840535194546,-0.47806950519405156,-0.25519085821403475,-0.8532481706514871,0.7324323378542072,-0.8304352345581987,-0.25943496795484844,-0.5038581972235164,-0.8308348214367127,-0.7247674912241289,-0.2857352683589841,-0.6597800572984498,-0.7214545589371965,-0.8698531856666724,-0.6082656309145613,-0.8311439355889901,-0.8353715123380538,-0.6031493451509033,-0.6817367721061517,-0.6755214975293756,train,171.7948717948718,1
671,-0.8456036710949864,-0.8189198431745714,-0.48337088130297057,-0.8865728465938738,-0.6371962657174234,-0.5303708977519016,-0.7847893509863604,-0.8466400198296973,-0.6310763734799163,-0.718753761046326,-0.33688378924605866,-0.598523659175177,0.1698927216116859,-0.8214733736911055,0.6220134556350063,-0.802842019682181,-0.18704815746610248,-0.50248825790113,-0.8861050452751049,-0.6532652660943159,-0.34996339902541473,-0.4142932900248665,-0.7276148482049456,-0.8605623617005242,-0.5590764068583904,-0.8146271474245061,-0.8703397957056012,-0.6035259890912671,-0.7151550182288593,-0.7327230736770267,train,172.05128205128204,1
672,-0.8078961105853038,-0.7757619757246391,-0.46393775302731155,-0.8756575025158144,-0.33654843754899877,-0.5447972916536613,-0.8033559092984552,-0.860432235822625,-0.46764760626683066,-0.672952886471123,-0.4600696332608951,-0.6015646871791858,-0.007604302415189945,-0.8652999130955226,0.5847604107037578,-0.7892210237035564,-0.16605868909775945,-0.5975932305727127,-0.8098140949775837,-0.6192599159805301,-0.5343848217755739,-0.39852249904159065,-0.7758214250137703,-0.8725508149539014,-0.6640167294097419,-0.8284255167989212,-0.8492803418746029,-0.6100906985211813,-0.7124276356956695,-0.7204141169792087,train,172.30769230769232,1
673,-0.7852655047646677,-0.8233689645838767,-0.47998470767720813,-0.8738699692397728,-0.34623496693760747,-0.7142807144608905,-0.7688169922129044,-0.8400020984500676,-0.7033174192442943,-0.7138367193749637,-0.4669036354628914,-0.6298779872633908,-0.2481793426777018,-0.8985126178259797,0.5129321364286954,-0.7943684959924298,-0.14031049063551537,-0.5242289686499586,-0.8885187070521946,-0.6608673128295516,-0.3405923509679214,-0.5742554340256502,-0.7253425744218107,-0.8727682181463544,-0.674192794555903,-0.8200422614237023,-0.7944647349250756,-0.5882994379633659,-0.6520420191740433,-0.7208107380219351,train,172.56410256410257,1
674,-0.8309376142823075,-0.7865383243056516,-0.6018868083311022,-0.896731493405613,-0.6134702113535038,-0.6715085831792237,-0.8409641627455097,-0.8151726633037317,-0.6991460168154231,-0.5712697289122055,-0.6548472546550653,-0.576267059448682,-0.2061405010537367,-0.8838000048177321,0.6175799133255391,-0.8245699263406925,-0.19465147052446008,-0.5305368305579385,-0.8881118808991922,-0.7144454600402371,-0.27093687640818276,-0.7048647368628276,-0.7198530117597925,-0.8528504789123821,-0.6935296817034908,-0.8064984114961538,-0.8532177541162396,-0.46735957363695757,-0.6925695257077389,-0.7087566202725166,train,172.82051282051282,1
675,-0.804846667013955,-0.849199753706546,-0.4365235078976878,-0.9063322004674544,-0.6546334071969511,-0.6418631893272778,-0.7708185804988167,-0.8513400678846033,-0.7479113477993895,-0.6980124146448023,-0.5597231021138858,-0.6239080226402951,0.1650766307009408,-0.8679830193469008,0.5741655163916799,-0.7916321658723058,-0.12749901401758246,-0.5731031261865871,-0.8887497142306373,-0.5790124088213056,-0.3910154418098536,-0.3972959238042102,-0.7247914885331628,-0.8667111250833919,-0.6168314750136732,-0.8006770459192586,-0.8361064265221286,-0.4677456804691209,-0.7477467835542282,-0.703346237929514,train,173.0769230769231,1
676,-0.9002189774653313,-0.7535837910731791,-0.3817337551768988,-0.8763125445460682,-0.45979646770435467,-0.5501850780335287,-0.7282151712246103,-0.815816754979668,-0.594850653036417,-0.5087560108167604,-0.6901173793110501,-0.5061572524218083,-0.2842662676426787,-0.8389580356993956,0.5744777219139923,-0.8356107906998006,-0.2588197816573873,-0.5605427497801823,-0.9769660102549014,-0.6331477796613525,-0.12617387148377468,-0.4791277292395534,-0.7483710301232996,-0.8605679166442692,-0.6240753540824417,-0.8019986664561636,-0.8343422166910248,-0.5582784593922752,-0.7149632457453432,-0.7620595888849553,train,173.33333333333334,1
677,-0.8400419680696795,-0.8382801243017987,-0.5621325143076286,-0.8783432509664015,-0.5821986026433548,-0.6448313592392575,-0.7566751733144361,-0.8320841376308652,-0.7092516256770507,-0.6178423592361537,-0.4730047081277319,-0.5458459342002937,-0.17439869518422513,-0.8232670524558389,0.5596362213040473,-0.7586043168790971,-0.18086703851416763,-0.5815601706898815,-0.8798534714321968,-0.6769549867807263,-0.4880308147411163,-0.45173275222586873,-0.6860162458958863,-0.8713029942885315,-0.6182726790718164,-0.8033362821588005,-0.8505641981931917,-0.4514549448611619,-0.6534869716480065,-0.7162506770482874,train,173.5897435897436,1
678,-0.8515321680908775,-0.8927806250373903,-0.5440242516628147,-0.9174281834901205,-0.4728934398969955,-0.5902653386999901,-0.7357732065089491,-0.8110000817149121,-0.5208999702403974,-0.4678270606379016,-0.5906008377759471,-0.44109277331790264,-0.4046144617112567,-0.869157804818844,0.5833113970314079,-0.7947848456403196,-0.20018769778429024,-0.6652665326333909,-0.854447226010972,-0.5718682056726679,-0.33365292248130185,-0.41068675770619834,-0.7273415620114307,-0.8646964592080186,-0.668570590159283,-0.8444710573260155,-0.8451555027898391,-0.7089819244925136,-0.6776230619163406,-0.6552166356182209,train,173.84615384615384,1
679,-0.8233198332140673,-0.8289147747402866,-0.43211728984470454,-0.8902350223351874,-0.65514011209683,-0.7033340132538584,-0.8484820863486014,-0.8465471488792873,-0.5526434620023313,-0.597900842330284,-0.43107826050959075,-0.47180467694065265,0.13156429490533306,-0.8931426993753625,0.44352582543297303,-0.7936118241244308,-0.09987818496749923,-0.5416949456757253,-0.8351243739120995,-0.5696328351135754,-0.34192613497325297,-0.24378972834619228,-0.6955007648171291,-0.8540995791090745,-0.6292315421393684,-0.8296432064086945,-0.846845245644035,-0.728021149088597,-0.6088197773045905,-0.6130540720410884,train,174.10256410256412,1
