,AIBL,AIBR,ALA,AQR,ASKR,AUAR,AVAL,AVAR,AVEL,BAGL,BAGR,OLQVR,RID,RIML,RIS,RIVL,RMED,RMEV,SIBDL,SIBVR,SMDDR,SMDVL,SMDVR,URXR,URYDL,URYDR,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
198,-0.6786951229804941,-0.765142508205803,-0.3511605621953,-0.6641353971793303,-0.5418352452533948,-0.6671295822866412,-0.8928491591612614,-0.730844778497105,-0.7562703964893902,-0.6139178725983351,-0.5986809207605945,-0.5187621811828564,-0.15501298120563506,-0.806797687661316,0.4067688062932032,-0.5883477954605855,-0.20653120851225049,-0.03381760755811604,-0.5303442536545038,-0.341774240677803,-0.6202611031589708,-0.6072556107426177,-0.7618579811577391,-0.666675960310066,-0.7517931087601842,-0.6399069862711491,-0.667281296562448,-0.7169057811381773,-0.49050454012031114,-0.1925219322070029,train,50.769230769230774,1
199,-0.6686813392784907,-0.7765742302659424,-0.3618373269114561,-0.6521653459986098,-0.5269689748385751,-0.6638523349507425,-0.8950244132037087,-0.7305595735878339,-0.7591560817758848,-0.6069126116401738,-0.5896744833850062,-0.5172854419103419,-0.1454947106105445,-0.8090578828174845,0.41690548558426144,-0.5875507200782317,-0.19233196713685524,-0.02117853484942822,-0.5262945805599206,-0.3325251296578602,-0.6195596419631763,-0.6041516377944556,-0.7591876492949934,-0.6525411996555894,-0.740010586882362,-0.6273821785302135,-0.6613975668723383,-0.7067650598514447,-0.48607408737700647,-0.17577634986997745,train,51.02564102564103,1
200,-0.6828426810725869,-0.773697444275682,-0.3510129035315227,-0.6540951620916815,-0.5358413208717343,-0.6694095936069939,-0.8915675260986656,-0.7411634733551626,-0.7558511646690895,-0.6042912730067417,-0.5824999572008132,-0.521400578029818,-0.15388442420663176,-0.8065272490795542,0.4094242067726206,-0.5813293190886758,-0.2149431076596151,-0.03836190369953518,-0.5292472120014577,-0.3419927952104398,-0.6110213158147582,-0.5964716156771027,-0.756329708085572,-0.664149305183254,-0.7481252546733138,-0.6394336651923438,-0.6683829658802781,-0.714741961112229,-0.4936043711151234,-0.1862688594827841,train,51.282051282051285,1
201,-0.6897048875725835,-0.778116216972782,-0.3612975271704982,-0.6524121845593128,-0.5355287514376976,-0.6691704045237695,-0.8868703872654108,-0.7394738750154758,-0.7554011280074795,-0.6069922945900088,-0.5892137085561974,-0.5219093234373636,-0.1522670680908202,-0.8092787792841847,0.40869812009795337,-0.5919402973007557,-0.22966996111668572,-0.03896406062741039,-0.5319257487714348,-0.3453532621888591,-0.6157827382029731,-0.5971834428561452,-0.7611310192594614,-0.675750085274386,-0.7605844191005423,-0.637670787614888,-0.6727129352416328,-0.7244455684342986,-0.5033385563566611,-0.19330431664687497,train,51.53846153846154,1
202,-0.686130919355474,-0.7711121909803824,-0.3576078160442086,-0.657608517390982,-0.5442596104967936,-0.6615074884169396,-0.8828497561846685,-0.7359310174437975,-0.7481988952630932,-0.606285864362148,-0.5856523896795978,-0.5197208370810102,-0.16207071278218405,-0.8076909529391619,0.39965326845036675,-0.5888373614111049,-0.23376102981551336,-0.04877558954958313,-0.5272476371867896,-0.343774795609871,-0.620249715658791,-0.5972749928371389,-0.7584478751513104,-0.6770226302346071,-0.7637924471174982,-0.6436547618907144,-0.6802207081442333,-0.7227721707521501,-0.5099281076525982,-0.20017947235161593,train,51.794871794871796,1
203,-0.6798135195791725,-0.7658024418448953,-0.35419193645450575,-0.6573479055105669,-0.548164177277106,-0.6620963141380498,-0.8832454150129586,-0.7342251405238702,-0.750404547167052,-0.6108050611352133,-0.5919390354929583,-0.5274792669786764,-0.1675639538209161,-0.8058939821777739,0.3980403836148023,-0.5937244538492821,-0.23930426666630117,-0.05373677273038013,-0.5321093032829435,-0.345068448599928,-0.6217356357969672,-0.5996131041610709,-0.7570747276165624,-0.6788127698789637,-0.7693810669697716,-0.6459235903586986,-0.681590823050986,-0.7221931144727365,-0.5117679722445354,-0.20356314590202082,train,52.05128205128205,1
204,-0.6765385493332127,-0.7756260682599935,-0.3603308934055926,-0.6419652940632192,-0.5335525297643982,-0.6672970735114252,-0.8887063666402993,-0.7366184000418754,-0.762096249957509,-0.6058695959458227,-0.5926231299879667,-0.5325866324807425,-0.15246000910680652,-0.8083348330752639,0.41470364543234395,-0.5936158580538019,-0.22485585155512514,-0.03248295119125461,-0.5333589029879808,-0.34021855378923926,-0.6148626771945992,-0.6011598783156054,-0.7577292489137323,-0.6757023606548495,-0.7634352763670081,-0.6303955842307092,-0.670739782857938,-0.723450511802458,-0.5007226944672741,-0.19164951189748358,train,52.30769230769231,1
205,-0.6757697568554135,-0.7698548640522792,-0.3583962795069638,-0.6394788587039492,-0.5317177242040452,-0.6623445956630077,-0.8735941757496234,-0.7280269600886362,-0.7454742983535383,-0.6042881907467526,-0.5888017298065207,-0.5246150646590046,-0.15226657838708457,-0.794448021727388,0.40119868792651925,-0.5946046120541313,-0.24386018668739312,-0.05053073033704851,-0.5348432007412178,-0.3450893830117244,-0.6172869547126267,-0.5940090094041471,-0.7563316162967003,-0.6776177039552687,-0.7527818370154357,-0.6233561914687307,-0.6664339023663397,-0.72240646829535,-0.5060733285447709,-0.198127371593609,train,52.56410256410256,1
206,-0.6747424209375925,-0.7661757199992737,-0.34884840684325813,-0.6456664856153362,-0.5441581890988191,-0.6581248918074188,-0.8788074137022212,-0.7343943614332102,-0.7433299827499658,-0.6019180841283684,-0.5901113549440985,-0.5244560374182434,-0.16452464729408056,-0.7970015046675779,0.3917062929540822,-0.5872952126081894,-0.2388703237807009,-0.05565556211560714,-0.527680771782031,-0.3406941954991911,-0.6176658124015405,-0.5926025749420524,-0.7522844323646871,-0.681908899068666,-0.761898030143582,-0.6383279845864642,-0.6780702793488966,-0.7248979087168356,-0.5057926417833164,-0.19923128503849394,train,52.820512820512825,1
207,-0.6687885643762294,-0.7681249452674022,-0.3547209590242345,-0.6380791914120272,-0.537146698551219,-0.6652957870699215,-0.874575880303772,-0.7375897396020121,-0.7455894214314461,-0.6027066012795711,-0.5992230617382177,-0.5381169201566142,-0.1473024720023517,-0.7994886851808923,0.3933783435594972,-0.5960731985611645,-0.24224680813732624,-0.057067925742589884,-0.5330973749544945,-0.34018941105150363,-0.6123412053773195,-0.5899009125993935,-0.7550831340117408,-0.6808065246485019,-0.7575399770261114,-0.6156348024351898,-0.6667471679210608,-0.720049786616519,-0.5008849754232528,-0.19710003210070093,train,53.07692307692308,1
208,-0.6693646392607694,-0.7554402851374392,-0.3443829497656379,-0.6360415254052972,-0.5446396830066548,-0.6697034492213775,-0.8681872137050052,-0.740155992217002,-0.7427890330962457,-0.6027862021205107,-0.6029625566229756,-0.5415370173549109,-0.15261353599549388,-0.7987253292234816,0.38130149028119253,-0.5935512007565074,-0.2555703627796311,-0.06921106608052588,-0.5357484297757257,-0.3407539825679813,-0.6129412595382063,-0.5865937288473037,-0.7468216000578131,-0.6853365803147156,-0.7606845875065225,-0.6145918384603316,-0.6686416176719534,-0.7224930402398916,-0.5043185557995624,-0.20107258630934624,train,53.333333333333336,1
209,-0.6668062683458176,-0.7557902407357527,-0.35019335167725496,-0.6357455823820397,-0.5359022032293885,-0.6567752210041791,-0.8706609244008497,-0.732471203648465,-0.7458155636755918,-0.596417122506335,-0.5945176955602324,-0.5299106041163872,-0.15122936446655888,-0.7971779718479579,0.385959720976097,-0.5844234338725909,-0.23345705772813563,-0.05421232081117998,-0.5283074191071393,-0.3370015301355457,-0.6114584755316154,-0.5875781019788396,-0.7461448933454937,-0.6802072188106975,-0.7591925804225981,-0.6209566221182965,-0.6661389633261895,-0.7249024043985203,-0.4991725268156711,-0.19066399041570403,train,53.58974358974359,1
210,-0.6793058816001988,-0.7615655772280104,-0.34907292438830856,-0.6507979094140395,-0.5432179411721576,-0.6625594813133033,-0.8765148780842053,-0.7373077255924939,-0.745900530729333,-0.6002396436515425,-0.6023344801380146,-0.5369193644449877,-0.16093260832110562,-0.8074489566548115,0.3853720928034512,-0.5910399445430294,-0.23689434071730436,-0.057637948908975875,-0.5285815270489312,-0.33847687106562263,-0.6122877328023636,-0.5928895036889434,-0.75087520918562,-0.6900176936970213,-0.7659284117869536,-0.6310276743047418,-0.6789824529024284,-0.7257118676323687,-0.5045103506456957,-0.19645726977027567,train,53.84615384615385,1
211,-0.6708801956639026,-0.7588003076410728,-0.34092472082082087,-0.6431762548320094,-0.5399077743771301,-0.6645355475479074,-0.8782206785189629,-0.7402777317863303,-0.7461383711848232,-0.5968865606766648,-0.5963408529226094,-0.5335854618805537,-0.15946428739352023,-0.8014882640483608,0.3862047678774255,-0.5862733671368718,-0.23214891227026885,-0.0548263149397171,-0.5228787091335068,-0.3350827892000653,-0.6069694598615415,-0.587413170848189,-0.746297420665708,-0.6904665177987448,-0.761235545908299,-0.6312051751796507,-0.6736400158623019,-0.7199010015939706,-0.5006801578066041,-0.19504336431910424,train,54.1025641025641,1
212,-0.6794749832832488,-0.7683267850160692,-0.348837397523306,-0.6445756366127929,-0.5365554544611273,-0.6596226489925423,-0.8893137924405776,-0.7409237083206731,-0.7554492941703005,-0.59428654317251,-0.5938840096528064,-0.5356397734759062,-0.15729099799984003,-0.8095100341064155,0.3946504447437008,-0.5962715444171263,-0.21357828424708028,-0.047798397510712284,-0.5206125126769197,-0.32890900275084534,-0.6062761075063029,-0.5902921732910684,-0.7518981626765596,-0.6811002492016527,-0.7620470144189805,-0.6360501911798124,-0.6743693224425704,-0.726091760596649,-0.5006466053889598,-0.18293287234580974,train,54.35897435897436,1
213,-0.6837897987135025,-0.7725278111453885,-0.3470551314895569,-0.6496609509650031,-0.5349598402997711,-0.6588524567086512,-0.8899308293528334,-0.7376287900382595,-0.7544087707925899,-0.5949833344407143,-0.5958057750214018,-0.5354487528540292,-0.16453393257820562,-0.8091026670262154,0.39728148750972536,-0.592883430114291,-0.20522669054293083,-0.03817624257560258,-0.5184113923640039,-0.32352130660874234,-0.6055691463515054,-0.595434880599564,-0.7533670437511366,-0.6833921965734353,-0.7605740472934164,-0.6362296178139278,-0.6774780704983749,-0.7224893192563553,-0.4977423326635482,-0.18292435196835793,train,54.61538461538461,1
214,-0.6796425436689751,-0.7725266666587416,-0.340008560289596,-0.6488769777234101,-0.5347472248946601,-0.6609958759152101,-0.8959073168232731,-0.7422793591663518,-0.7579984599592935,-0.5932115258930162,-0.5932649567632545,-0.5389879125898998,-0.1610842606036777,-0.8094696522336043,0.39923985622337466,-0.5908020421194089,-0.20285096641012734,-0.03494263644503413,-0.5177909159555321,-0.32197854989860974,-0.5988193901273845,-0.5934440793253384,-0.7547642290413755,-0.678194847695802,-0.7641733959379632,-0.6380467039920132,-0.6728141685228708,-0.7209357636605841,-0.4935486889580012,-0.17886336516670215,train,54.871794871794876,1
215,-0.6879216456508237,-0.7631729450993812,-0.3402539744965226,-0.648654725254882,-0.540574032809952,-0.6533920027247611,-0.8854817733189763,-0.7318608371693704,-0.750717896839196,-0.5989258100382457,-0.5935762306767973,-0.5309104627407317,-0.18028015677579382,-0.7979625884818327,0.3857984875298386,-0.594852968407954,-0.22893761773898685,-0.04817605920457827,-0.5228492820098782,-0.3377122085473766,-0.6079588746566276,-0.5992577322699125,-0.7510216659421571,-0.6908173185254284,-0.7683604310964831,-0.6511714341640202,-0.6781329774661129,-0.7332570051875283,-0.5052291807953193,-0.1951713775402308,train,55.12820512820513,1
216,-0.6817287493258907,-0.7585168333091514,-0.3438845360117965,-0.6444116105931381,-0.5438334391991344,-0.6518398407297571,-0.8819167461098972,-0.734585721532798,-0.7462377822890867,-0.5965081881527048,-0.595979579898668,-0.538294290926215,-0.17629605987014998,-0.8007692202141746,0.37953463214558947,-0.5944884605523262,-0.23715686219923543,-0.052585537412296976,-0.523054754611534,-0.3375110985396548,-0.6061342330224899,-0.5947791703616029,-0.7496964705662669,-0.6909382472510673,-0.7694849752336183,-0.6458728191728128,-0.6831198972328609,-0.7314304724456588,-0.5070306393387497,-0.19525776994379562,train,55.38461538461539,1
217,-0.6867780757375644,-0.7774546921406577,-0.34495269985497345,-0.6415309522864059,-0.5411063373185262,-0.658032323286157,-0.8981163377635838,-0.7451552069939303,-0.7632086440439202,-0.5945658558166051,-0.5909713732827963,-0.5349638800965326,-0.16649361270267757,-0.8156641813160775,0.40406975774081055,-0.5905108225475708,-0.21451170997872243,-0.03657178443925406,-0.5215533958282411,-0.3249759377158483,-0.6077785411839279,-0.5963636029584675,-0.7533534254103061,-0.6834118530426676,-0.771860456895713,-0.6441366140207685,-0.6826622367031034,-0.731397207833864,-0.5019059663831633,-0.17751583582445474,train,55.64102564102564,1
218,-0.6885208908646477,-0.7763391712903545,-0.34236255278742855,-0.6418001624913754,-0.5344042154351719,-0.6526094570034066,-0.8931768584183973,-0.7388611744161541,-0.7548570466135711,-0.592737755724587,-0.5849969705310101,-0.5332570787936376,-0.17037177660296515,-0.801089013113085,0.3977386979929881,-0.5932982894285683,-0.2145525283924577,-0.03731821113935559,-0.5171228218638351,-0.32655607867378705,-0.6004777074090183,-0.5922029451754929,-0.7510907270833599,-0.6880142248979416,-0.7638322456409676,-0.6458639688713956,-0.6825995165525793,-0.7322164555071102,-0.5005629371883261,-0.18574230159484648,train,55.8974358974359,1
219,-0.6913255916819044,-0.7803662016723121,-0.33130329087733434,-0.6374806627884345,-0.529831457786096,-0.6438602760558062,-0.8952631090018704,-0.739147743729149,-0.7549809090894237,-0.5882810599254451,-0.579646802524539,-0.5339114519680501,-0.16526850235938265,-0.7919549963735208,0.39995787110918746,-0.5921011969825276,-0.20821634682730306,-0.03179661755465425,-0.5094382953801364,-0.3102112034473835,-0.5929899537504821,-0.5874258724927257,-0.7511554673746202,-0.6851525046409501,-0.7673194918421236,-0.6418815813367393,-0.682537060885718,-0.737815062607277,-0.49587530156173054,-0.18408876074618719,train,56.15384615384615,1
220,-0.6849480802005843,-0.7807904542676248,-0.3356517158286061,-0.6360503747901469,-0.5241736878140648,-0.6475695423546365,-0.8992738588056345,-0.7419430996420983,-0.7570856705663107,-0.5858261327744722,-0.5822194124763764,-0.5352354836015792,-0.1606921348084405,-0.8000846457047731,0.4071642946636699,-0.5924947902478359,-0.189436203192034,-0.030269054703565217,-0.5069884677839722,-0.3126590308885848,-0.5894993613850643,-0.5920167513733482,-0.7513686355838567,-0.6819929165819562,-0.7598777089427352,-0.637734980684822,-0.6760766044422416,-0.7289536416601087,-0.49135145981558015,-0.1731508579614021,train,56.41025641025641,1
221,-0.6896263483004195,-0.784062201612293,-0.3409319351563952,-0.633110882347848,-0.5191016348391773,-0.6544870480464108,-0.8993842448529326,-0.7391365945817395,-0.7596358562110006,-0.5883101547517036,-0.5944583058848494,-0.5385951781515502,-0.160733897878706,-0.802392477429574,0.40132824132585065,-0.5968797282582347,-0.19119816834344358,-0.021776250186082126,-0.5092120586103548,-0.310381592058483,-0.5932999957641981,-0.5907044360664319,-0.750509647045942,-0.6870316727712247,-0.7585396171735068,-0.6324002945516025,-0.6748946825395423,-0.7316447444532366,-0.4888545771245768,-0.1695976646981819,train,56.66666666666667,1
222,-0.6797843735076682,-0.771008458346443,-0.33507401631471323,-0.6331049960429451,-0.5189879591662381,-0.6553403507449121,-0.8915620123935752,-0.7348558997493406,-0.7536466904046871,-0.5894261752830078,-0.595047657434097,-0.5390107680961674,-0.16003941609624303,-0.7894407673358252,0.3903961806641556,-0.5930004259255282,-0.18542299105930798,-0.022365443136570254,-0.5082431289583322,-0.31008606965997554,-0.587556725462135,-0.5932255246427237,-0.7496782514813085,-0.6797099228463245,-0.7522860121621145,-0.6270741422010799,-0.669041339654212,-0.721848487526237,-0.48032552144329105,-0.1772229720897709,train,56.92307692307693,1
223,-0.6823564541126195,-0.7741977185308323,-0.338572390723449,-0.6332422324830327,-0.5200381113072876,-0.6574586185471684,-0.8939863260503826,-0.7396195683640335,-0.7542816274516608,-0.5808434290913502,-0.5884284799842696,-0.5372511367207699,-0.15270863243721808,-0.7972964168809873,0.39574175389607535,-0.5865577286500061,-0.19056658137750257,-0.02922904670739814,-0.506695083711191,-0.31012705569566346,-0.5865948454069174,-0.5844965810377155,-0.7500943381043877,-0.6739598216373079,-0.7497757145534887,-0.6283362732837912,-0.6663016205815633,-0.7208005582012077,-0.4855774042542754,-0.16727316340515033,train,57.17948717948718,1
224,-0.689813240239383,-0.7670526271258518,-0.33548798207078323,-0.6352625841173138,-0.5216515498225259,-0.6474652700116322,-0.8914478443855726,-0.7366982495710822,-0.7510810178551105,-0.5858291757066736,-0.584480647495706,-0.5309912041534534,-0.17013973945688243,-0.7945415733776834,0.3817764327550356,-0.5869019345030285,-0.19223967949018284,-0.026166738737399803,-0.5046400954856951,-0.3186547490042161,-0.5859304716787587,-0.5891717692274822,-0.7459799939518079,-0.6803901784334285,-0.7581928162099716,-0.6428686437327195,-0.6703872586771062,-0.7319731320921216,-0.48689809026655967,-0.1740876882334124,train,57.43589743589744,1
225,-0.679525522081466,-0.761942963441021,-0.34244271744281884,-0.6448200023433814,-0.5253008657089319,-0.6455298492318197,-0.8853422379211033,-0.7293673377752172,-0.7436627588506328,-0.5859244733175708,-0.5905061010454911,-0.5278643321583201,-0.17969938391159604,-0.7947356731564894,0.3798771198013118,-0.5858648122462773,-0.19533656863423932,-0.032057851493351754,-0.5083765994451357,-0.3253610234057738,-0.5908422996109091,-0.5976467336470567,-0.7464778999388808,-0.681064775379119,-0.7559154267247935,-0.6464829680610731,-0.6731752002698932,-0.7197597496072694,-0.4908296815227706,-0.17815693004343797,train,57.69230769230769,1
226,-0.6783420655771254,-0.7696510498720531,-0.34328651343198546,-0.6361061915372859,-0.5220328053977064,-0.6489825418167978,-0.8938932708412236,-0.7351492432369969,-0.7529539837893134,-0.5866539701904935,-0.5901750761763144,-0.5395069704920858,-0.16725515500982616,-0.8050908552887954,0.3814696080269636,-0.5951591833676866,-0.19196325617226237,-0.024807236451886643,-0.5091357496537914,-0.31269359237339084,-0.5903512528451781,-0.5905078601308293,-0.7449176872032749,-0.6713013934692795,-0.7532869119905737,-0.6354363092943479,-0.6705733132956586,-0.7231551352365535,-0.48921038618040186,-0.16356388073520356,train,57.94871794871795,1
227,-0.6825568929058017,-0.7727461826753719,-0.3418848700210221,-0.6249701617539614,-0.5160854696009323,-0.6533087028010631,-0.892834835880978,-0.7425275170954447,-0.7597160353377089,-0.5869755335614187,-0.5936316031581172,-0.543122720757979,-0.15732336555708926,-0.8054562172331515,0.3862171514901993,-0.5941237676391695,-0.18435064364108888,-0.014069445905858303,-0.5119567823451158,-0.3116078863723355,-0.5832002262162328,-0.5913446406807984,-0.7453762841374894,-0.6739099840794818,-0.7534043555097277,-0.6243572982231672,-0.6631438237127312,-0.7272679442987957,-0.48067135267830025,-0.16096665581594008,train,58.205128205128204,1
228,-0.6804390310331981,-0.773812954232876,-0.3495630346222628,-0.6137889424047309,-0.5122110001051294,-0.6519519004429228,-0.8867199781487309,-0.7409715896145053,-0.7582100571143265,-0.5828342883155022,-0.6000635746148129,-0.542806385826262,-0.14651056136504464,-0.8050499116501966,0.3856177668573886,-0.5991875726500926,-0.1919416581765647,-0.019684883136713065,-0.513619011514751,-0.31596828661950116,-0.5863430523636345,-0.5891173876561697,-0.7457711545417549,-0.6766480224015641,-0.7445243758319063,-0.6115368254696056,-0.6590437179786842,-0.7267751806580703,-0.4800880930260412,-0.1604530646135845,train,58.46153846153846,1
229,-0.6788424085848856,-0.7629485492171565,-0.33617341012912316,-0.6205659057840898,-0.514966815679446,-0.6508281397736946,-0.8886684184115673,-0.7423477931485513,-0.7529068980175039,-0.5806775128314066,-0.6009744784345853,-0.543739306261423,-0.15619200608235115,-0.7995287997908836,0.3672352005657896,-0.6015493850932674,-0.18926144364090333,-0.022599953576515737,-0.5111534184746942,-0.30467293992581185,-0.5826763794074047,-0.5848447302286922,-0.7378682367394435,-0.6752111471976435,-0.749109007385858,-0.617192251346804,-0.6578291861287422,-0.7308930218903608,-0.4800404410945744,-0.15932952271501621,train,58.71794871794872,1
230,-0.675113397263881,-0.7627173449228187,-0.33547592808712573,-0.628012446948792,-0.5205592847807672,-0.6483899921610088,-0.8901234594740262,-0.7440665264449082,-0.7505871390141934,-0.5792221831098958,-0.6099991205168186,-0.546128752013695,-0.1605167699938198,-0.8095899842368758,0.3601628004564458,-0.599334624726904,-0.18976670583546298,-0.033918729826307475,-0.510175092981299,-0.30610131528710827,-0.5887868716766156,-0.5840793375705657,-0.7355246838739286,-0.6790450195873889,-0.7500869058316404,-0.619703612098082,-0.654814344365924,-0.7251324137192466,-0.48271388915573993,-0.1549751040928051,train,58.97435897435898,1
231,-0.676517465819726,-0.7570670353596647,-0.3412905387724421,-0.622689378820704,-0.512366619406577,-0.6495894694423443,-0.8877429018797566,-0.7412151530044377,-0.7528288690486892,-0.5772927961470193,-0.6116609360485407,-0.555266683762247,-0.16337994803230946,-0.8104241252755892,0.34653804012504874,-0.5970140487838087,-0.17303606141880218,-0.02191805241428165,-0.5004662446889708,-0.30596613928013733,-0.577700624320964,-0.5838826680408579,-0.7306256350369508,-0.6794325659344098,-0.7442012059928454,-0.6176470632148812,-0.6596024184275423,-0.7239427988957301,-0.47425876959634455,-0.14685959793446576,train,59.23076923076923,1
232,-0.6789280583519602,-0.7608514920376432,-0.33893337940108503,-0.6253002090593298,-0.5122068081031248,-0.6547249710793306,-0.8860734598648501,-0.7425933579320608,-0.7525381042825977,-0.5729745596765021,-0.6182637289998784,-0.5590602384467535,-0.1567880548916919,-0.8117788111937203,0.34847683478245217,-0.5992421967900537,-0.18175123681519018,-0.032118543770618284,-0.5010389834808597,-0.2988958586054201,-0.5816083381839222,-0.5808735019489278,-0.7317486434067306,-0.684150816690006,-0.7412004313021033,-0.6069609370465914,-0.6573150536780312,-0.7210837809288094,-0.4767585729638905,-0.14602679585963693,train,59.48717948717949,1
233,-0.6818011898588764,-0.7596742875896906,-0.33629003727688045,-0.6218678740485175,-0.5088858652169075,-0.6521981402707708,-0.8843560950005952,-0.7387173898120668,-0.7533380150061708,-0.5705808000887727,-0.6133124138297426,-0.5529121499540662,-0.156860659112229,-0.805760867173835,0.3497266360745823,-0.5883572700553021,-0.16625109793182355,-0.017470106304301323,-0.4946526936953448,-0.2895805126235651,-0.5759054011916745,-0.581883830974893,-0.7317316995935381,-0.6824146274444142,-0.7381523858411666,-0.6055349022489466,-0.6587840276325923,-0.7184470621148803,-0.47254237197453164,-0.1470419844312442,train,59.743589743589745,1
234,-0.6758114841421727,-0.7532005223817547,-0.3426775501779471,-0.6212379402483441,-0.503966416191531,-0.6419411875576877,-0.8831479180934894,-0.7308141760383622,-0.7494104724494106,-0.5669539668601675,-0.6115501440575104,-0.5473651656206144,-0.1581027621283024,-0.8042443952574161,0.34490556385804516,-0.5862484288668384,-0.1619341296186953,-0.015336386171096627,-0.49419451395248115,-0.29488614646012246,-0.5758385151960698,-0.5836926915492473,-0.7322036953036679,-0.677621778754605,-0.7381853304941914,-0.604751674696467,-0.6484360502415123,-0.7195056568861563,-0.47095236013724534,-0.14503162993388596,train,60.0,1
235,-0.6775780680807971,-0.741580918176228,-0.3378884477038532,-0.6245507718115253,-0.5134208614162121,-0.6321508429054569,-0.8808692394446007,-0.724585802684527,-0.7444161333580932,-0.5666361050885629,-0.6081642238367067,-0.5441217730970433,-0.1830705036453957,-0.7989040252345916,0.324772397031046,-0.59250141135113,-0.18308415366553982,-0.02658892303288159,-0.4931771409243528,-0.30589401015612583,-0.5792368938962836,-0.5822826163838205,-0.7245540007574701,-0.6850028955451992,-0.7480580192249772,-0.6318532255290111,-0.6595930868115543,-0.7347935213014102,-0.4816320751043973,-0.1547216853099014,train,60.256410256410255,1
236,-0.6633932674119818,-0.7430151785065197,-0.34151239454831706,-0.6164980347276319,-0.49848651742396377,-0.6241279654602906,-0.8750838478927297,-0.7127485926701881,-0.7381617797710155,-0.5612586807074176,-0.6027964616184321,-0.5488536825576048,-0.1725176214447445,-0.7897805109208925,0.32566140860948795,-0.5926803122538185,-0.16788561072198172,-0.012438147281110654,-0.48464741965270774,-0.2850355620950131,-0.5724376891507355,-0.5795435375060056,-0.7196914903854701,-0.675571535584755,-0.7279543957940274,-0.612279076719225,-0.6581978356570308,-0.7213973117567851,-0.47454822954539133,-0.1436565840204898,train,60.51282051282051,1
237,-0.6655684412574591,-0.7420004283127917,-0.3323766378573636,-0.6180584749450768,-0.4968600965821852,-0.6306468785878168,-0.8750157568109619,-0.7199217712506164,-0.7383760075483895,-0.5621345837966194,-0.5990374339756382,-0.5449383650329845,-0.16948090174414054,-0.7884581074610257,0.32789348114439015,-0.5841406851688056,-0.16672291899125458,-0.01177767811174455,-0.4895790188888918,-0.2822679876468737,-0.5668587299972114,-0.5771597118222158,-0.7198971767800028,-0.6678745612741785,-0.7345348386782384,-0.607303919118387,-0.6515502369683914,-0.7168902774408967,-0.4708078741927539,-0.14024089050295507,train,60.769230769230774,1
238,-0.66599943583509,-0.7415405851908722,-0.3288298439682241,-0.6111334316859283,-0.4915516463499834,-0.6224191269820547,-0.8811811005479584,-0.7196745010865991,-0.7404611494496016,-0.5555540959596887,-0.5930890267222945,-0.5433547599833418,-0.1677331952441918,-0.7892540271121935,0.3270949120175241,-0.5809724694758429,-0.15567460056030988,-0.0025493937570098962,-0.48055184433664566,-0.27570680478326404,-0.5596150052632597,-0.5706590562013422,-0.7168912868483318,-0.6641417875054856,-0.7316601164034228,-0.608074692126502,-0.6489121983388222,-0.7192236834170224,-0.4641510667325953,-0.13294639808670078,train,61.02564102564103,1
239,-0.6712220264136747,-0.7483000089426456,-0.32382929326647425,-0.6068621773839896,-0.49025277873544326,-0.6246505841706402,-0.8843139909852326,-0.7250881098294862,-0.7447004729044393,-0.5549383744218255,-0.5893623388690089,-0.5387456358129286,-0.17152709995963586,-0.7897627443190377,0.3324182125164865,-0.578508404958765,-0.14333044093517083,0.006347474387773885,-0.4798740716271661,-0.27543054243042037,-0.5536793766123912,-0.5740623686391814,-0.7162900522167571,-0.6649901976495116,-0.7310754400728443,-0.6131290276372308,-0.6540580310342626,-0.7236764571819727,-0.457436213039683,-0.12686532670233258,train,61.282051282051285,1
240,-0.6576645434045715,-0.7375503279266338,-0.3221480552610746,-0.6060745209359031,-0.4802252180402048,-0.6145882239054026,-0.8786347528601045,-0.7148040276390873,-0.7363726537391327,-0.5505448956458736,-0.5818578091545703,-0.5340345762288335,-0.17069166428431354,-0.7779823146957969,0.3274802182024609,-0.5679633257075631,-0.13509372925480817,0.017928310273544763,-0.4731391412873107,-0.26829223847422823,-0.5456418746226538,-0.5689195736913621,-0.7114885006457731,-0.6540180361189195,-0.7262380222743214,-0.6096144704865152,-0.6453299369078052,-0.7115773312909616,-0.4503322717370836,-0.1252662154375576,train,61.53846153846154,1
241,-0.6669299345951274,-0.7477852666326843,-0.32322960945979096,-0.5976095121813294,-0.4778122024052596,-0.6207476707708395,-0.8806478045203149,-0.7219911247566068,-0.7400938564033964,-0.5508181497346781,-0.5820596023158867,-0.5351673891968564,-0.16081723073940313,-0.7785609478695481,0.3329960016711989,-0.5716985514492173,-0.1368410006297579,0.015102202793794029,-0.47453385152336064,-0.2714986259807336,-0.5412620269574338,-0.5641995053866578,-0.7151701219438802,-0.6556162674295807,-0.7237409485000175,-0.6049451318762002,-0.6446498971570558,-0.7171474618822047,-0.4469781465327662,-0.12199286138843037,train,61.794871794871796,1
