,AFDL,AFDR,AIBL,AIBR,ALA,AQR,AVAL,AVAR,AVEL,AVER,AVFL,AVFR,AWCR,BAGL,BAGR,OLQDL,OLQDR,RID,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMER,RMEV,URXL,URXR,URYDL,URYDR,URYVL,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
1320,-0.5787630366695713,-0.7430732215791782,-0.839306061626637,-0.906876727331162,-0.24481830209402455,-0.7238081696579698,-0.8855413423365621,-0.8446672081504316,-0.7910098226786599,-0.8239660000611316,-0.1768399777536701,-0.7013333615548235,-0.7289729410545422,-0.8458314258609125,-0.8066114140007719,-0.6620063003813292,-0.581562768672145,-0.08617436851959526,-0.8504824275157375,-0.9020769315589602,-0.17143477047804268,-0.8241458954443388,-0.23431971268394503,-0.491015521696368,-0.2605571148676118,-0.6635690967217269,-0.7917896365649434,-0.818787333647238,-0.8033856546158892,-0.8582511252048824,-0.7623639178574472,-0.8026745700213244,-0.7945157875569226,-0.8290022243944358,train,338.30090175605125,1
1321,-0.539252003151532,-0.7140149825082387,-0.8653701647423657,-0.8920231451950593,-0.29788402685436044,-0.7826270948774394,-0.9168063947427191,-0.8623318261109613,-0.7631365973804927,-0.8626867005807457,-0.2970604397149649,-0.4528999077641812,-0.657105365987293,-0.8193492110902334,-0.8670852199884984,-0.6499979414518859,-0.5517179239542305,-0.02789367552969768,-0.9015580292045352,-0.8909756286493574,-0.18994480843993922,-0.8261160594865796,-0.23897472758557803,-0.44531385890572694,-0.3460201104456845,-0.6966961860427943,-0.7376072704177035,-0.8567875334994857,-0.813600451527158,-0.860208670057874,-0.7686780399624469,-0.8547430456711471,-0.8556862368130658,-0.8168961365006044,train,338.55719031798765,1
1322,-0.6883467102800181,-0.6610235279266681,-0.9129256943452114,-0.9019034127682787,-0.36267869694199395,-0.7862755882576458,-0.8772709647648389,-0.8572434376494886,-0.795546454314409,-0.8848781986706942,-0.2865713076404445,-0.5249439541491974,-0.6625986888517899,-0.84018944892319,-0.7942804983227111,-0.679920104820761,-0.5838634262628786,-0.14340100393352584,-0.8697693421921642,-0.9019812811606179,-0.17372911767450938,-0.8012546358062668,-0.34585612352725437,-0.6682087742197766,-0.32465050323068534,-0.6530982117590247,-0.7601752865142433,-0.836846603013008,-0.8003257792205809,-0.8741271162319901,-0.7914438376181065,-0.7908244545904382,-0.802271616655476,-0.7988321953208097,train,338.81347887992405,1
1323,-0.6127262780644156,-0.6160685011203986,-0.9109733124828532,-0.8468819699366419,-0.19612737976452765,-0.7029474484069742,-0.8858401369171467,-0.858582840846891,-0.7877445648363968,-0.9029355528275772,-0.41227295107013284,-0.4896675599841659,-0.6570526220258035,-0.8357121262066344,-0.8539385216570692,-0.6212034649200678,-0.5792411546747236,0.018532165422467717,-0.8766803756890663,-0.8918219667784049,-0.20681600468526662,-0.8426106663075026,-0.4535900888916101,-0.5333991976679703,-0.30779748358251,-0.6243526197510569,-0.8391915436763331,-0.8319295314785452,-0.8070317269349808,-0.8652995237018601,-0.8191909197921348,-0.8158609849335025,-0.7825400157296968,-0.7636859958439457,train,339.06976744186045,1
1324,-0.6854324371187723,-0.6357450549499175,-0.8757863470779101,-0.8698391038082355,-0.2324185617232417,-0.7557090674030155,-0.87851890148547,-0.8544229000463881,-0.8097024297496029,-0.8433709559404836,-0.31347642814284804,-0.46576104692830167,-0.7161725199611612,-0.8465316515393755,-0.8007918197603321,-0.6237732625784229,-0.6788556984780783,-0.06232142602318935,-0.8783972980024743,-0.9004075227764081,-0.19959427105523697,-0.8204000565580729,-0.25918126697002375,-0.5208656279221053,-0.03057764293074705,-0.6685339397612476,-0.6785081518773779,-0.7975406225224392,-0.8080410888294437,-0.8512485139097734,-0.797647232790554,-0.8083408149624836,-0.8362079089358239,-0.7889711142934461,train,339.32605600379685,1
1325,-0.626240524724011,-0.6659696276481983,-0.8357030640845842,-0.8782213687931896,-0.23296648419146027,-0.7157446730009406,-0.8989826165056896,-0.8661998835255438,-0.772540566605825,-0.8290379761586192,-0.4478048094503375,-0.4505613784637911,-0.7012490346758209,-0.8714833829913765,-0.8503248177885532,-0.6166970443406175,-0.6787710161428802,0.039360535361048665,-0.8668237363643227,-0.8961358819433008,-0.1871412202542263,-0.8379920536723049,-0.36988184433406124,-0.5694044048070823,-0.2607372024738962,-0.767984991377541,-0.7329283858461291,-0.7979569454007949,-0.8579956041215617,-0.8467666317050455,-0.7960644627050356,-0.8147899417961388,-0.8058722968315718,-0.8868725414553225,train,339.58234456573325,1
1326,-0.4146931280606553,-0.6753589658258434,-0.8952328337429913,-0.8726818643034012,-0.2816723727929177,-0.7834371767392152,-0.8888699163158551,-0.8495951017031022,-0.8088365815490208,-0.8327182680103383,0.0013523692347610083,-0.49075544392397497,-0.7640537104423761,-0.862968510094106,-0.8385883596631453,-0.5730350025049812,-0.38212837857392823,-0.042502034502417296,-0.8681475388602079,-0.9296147240562213,-0.20206195688696627,-0.8146726253699967,-0.31835772998021183,-0.4350455113860009,0.01864754228501475,-0.6941173712845039,-0.7696679291644342,-0.8395804809183832,-0.8169267338616452,-0.8585913233412363,-0.7580788163227657,-0.8392605728777878,-0.7649596237422964,-0.8104770346680232,train,339.83863312766965,1
1327,-0.638550129799835,-0.6221236229271614,-0.9204697462133318,-0.8845103605190755,-0.3092619303811244,-0.7697423701814262,-0.8689953020927941,-0.8442879007961124,-0.7689771471071386,-0.8081325090196636,-0.03145138306110673,-0.5810462114326093,-0.7202993182455013,-0.7833776621473787,-0.8828751971891897,-0.6755233684357904,-0.4892650861662531,-0.04844805332475188,-0.9250209410353101,-0.8798475397576304,-0.19987294028285485,-0.8300143412752755,-0.3416371083840266,-0.631622567520238,-0.19487995064742936,-0.5457285763977258,-0.7746680579073271,-0.809357092144932,-0.7726287083555871,-0.8968818351402379,-0.8067061669432765,-0.8402313948311789,-0.8544641714755941,-0.838384223711874,train,340.09492168960605,1
1328,-0.6182723062979412,-0.6429171233014987,-0.8710179271386662,-0.880815630098288,-0.339585563013334,-0.7458663357027272,-0.9028165854681632,-0.8564890185819358,-0.7844673887110141,-0.8148992542553407,0.031211072122703465,-0.5004262133563255,-0.6902382393778271,-0.8202063207525456,-0.8747438976948299,-0.5562240029521895,-0.6901291688984565,0.04957146138643265,-0.8714244472594628,-0.9243476242905229,-0.25340043187337546,-0.8306119049635098,-0.21323435779624444,-0.6051778494276052,-0.24764587885215417,-0.6021135289257835,-0.7580442851029757,-0.8318400980340432,-0.7929944555482104,-0.8313953181126303,-0.8127070858145862,-0.8536007523379715,-0.7857836562167739,-0.7957798028785916,train,340.35121025154245,1
1329,-0.7011260169939575,-0.536348166160129,-0.8705090789719999,-0.8849473195339905,-0.3018186346130629,-0.7031597607372005,-0.8680487681923899,-0.8162036755857189,-0.7854167415050797,-0.8545025580468031,-1.7419856561784464e-05,-0.5452012718199174,-0.7462116525128575,-0.8282266149651205,-0.8615443177996358,-0.5861733389137745,-0.5981116080886589,0.2887709253444968,-0.8914129688053671,-0.9091923923136205,-0.26649580591142374,-0.8342275075263651,-0.263478275787399,-0.7471824527842329,-0.13293239750436914,-0.6445748136929007,-0.7476909042532974,-0.8538861905968045,-0.8116722780771849,-0.8623697848736731,-0.7887647580592512,-0.8098119508742885,-0.8564329754598008,-0.764506957695014,train,340.60749881347886,1
1330,-0.6214483216740316,-0.605180183028367,-0.8689046471809556,-0.8884889502323723,-0.2159141563404705,-0.7165576118585026,-0.8690496905806938,-0.8848451236526956,-0.8042510016662262,-0.8585994993422144,-0.1376603751805474,-0.6377890556954959,-0.7639290542181005,-0.8815981472186694,-0.8161440576834122,-0.5387013529539331,-0.6762391131714385,0.1768126610735843,-0.8368436658287585,-0.8978517930177223,-0.2648103327057252,-0.82505704819212,-0.1901617575669281,-0.7494428228261448,-0.3227691699336037,-0.6432862266190358,-0.771131919777238,-0.8064305254842588,-0.7896547210777513,-0.8736817583686222,-0.7703962464307166,-0.7998391086301478,-0.8045198127074795,-0.8176054130334305,train,340.86378737541526,1
1331,-0.6878921337317563,-0.48888157842966107,-0.8975105187591029,-0.8815084054361805,-0.20988726926940982,-0.7708260190474365,-0.8937342256406344,-0.8633168668622955,-0.7887296445302772,-0.8110331144364928,0.03868972037311713,-0.4825373289463404,-0.7584782924543844,-0.8167484776231938,-0.8265560960092393,-0.6055372411230311,-0.47114996403526943,0.16861421472583005,-0.8843763333153611,-0.853194724543103,-0.23768310748605603,-0.8189916566403395,-0.2903579977863405,-0.7005957770247142,-0.20289309874708295,-0.6399813328310131,-0.724117467467897,-0.7596286943432073,-0.7304601585422964,-0.8714451005617242,-0.789057136435156,-0.8268794954023259,-0.7805396355219495,-0.7858039206665195,train,341.12007593735166,1
1332,-0.5912751299420287,-0.6308309447029349,-0.890794102563135,-0.8671964229162937,-0.19056875884964408,-0.8074664694596171,-0.8626608877173568,-0.8761540999811229,-0.7992644159764674,-0.9035077250684966,-0.08591808239267695,-0.4202800835122066,-0.6957417355236719,-0.8634543252030822,-0.8306459582209942,-0.6010511939282126,-0.5622736484290174,-0.057274063843284484,-0.8592994088612576,-0.8794902753341403,-0.2716109302526042,-0.828393581242803,-0.25496068305519803,-0.6959447606440342,-0.39463143266478473,-0.6231589342205787,-0.6814925347513854,-0.8228529782179648,-0.797710677920637,-0.8486011506662541,-0.7869131313189264,-0.8361453237753893,-0.799198669122614,-0.7446498980572718,train,341.37636449928806,1
1333,-0.6100613682036932,-0.5210194254098046,-0.8731959984288806,-0.8609754729490712,-0.09733624918368966,-0.80510626933502,-0.8838729965891795,-0.8281873315504011,-0.7925785807050725,-0.8448232733305295,-0.3481182410474105,-0.3988027375041049,-0.6725419697428794,-0.8268063748888279,-0.7982516472893202,-0.5463402571693199,-0.43435018438946893,0.09851805690785764,-0.8752627689992167,-0.9064261346677509,-0.3065048992151671,-0.8020545551118263,-0.3355365369711081,-0.43271570339372534,-0.3067393237060072,-0.5926339815136291,-0.6853523692983758,-0.8333795967882409,-0.7698756536304326,-0.8684685620044581,-0.7763199166064253,-0.8065281104433935,-0.7626817279054553,-0.7733666418716362,train,341.63265306122446,1
1334,-0.5320342722495156,-0.5926716950949529,-0.9373386416632931,-0.8904038053690285,-0.1834107621489387,-0.7735498044212642,-0.8623564444542602,-0.9006423439120075,-0.8310960875482324,-0.8651240466144487,-0.35841922731527653,-0.03664864185234784,-0.6779470379547791,-0.8695187441832866,-0.8181464897465531,-0.5319882560587579,-0.5756877696620271,-0.06110039567499492,-0.9028294664204115,-0.905766913613665,-0.35205703610153327,-0.8074669858272143,-0.2593028331779469,-0.6000037086069621,-0.3494608794652829,-0.6734673554641024,-0.7468424272817227,-0.8018239086795081,-0.7923193888248741,-0.8560187666025498,-0.8552983278875002,-0.7988394648044537,-0.7947512071517618,-0.7773961437064645,train,341.88894162316086,1
1335,-0.6082781285597467,-0.583201634027589,-0.9025638813478617,-0.9085403290575289,-0.2606678414082274,-0.7776130777941791,-0.8724529151802192,-0.838352370592949,-0.7941661683588457,-0.8885679655592299,-0.2860075918048116,0.07098539864733255,-0.7102643149731437,-0.8488203582821388,-0.8324564099659217,-0.49887490074034946,-0.5225720654635528,0.1059041118515125,-0.9067855819469582,-0.9001153956655576,-0.2908094761665767,-0.8345529083275884,-0.26448769096451663,-0.6943675789054489,-0.07806588820226823,-0.6677133861351933,-0.755550351345486,-0.8849087909048775,-0.8062055240184494,-0.8534407971269269,-0.7821660603467713,-0.8322275030251028,-0.7764966111582221,-0.8060117723250462,train,342.14523018509726,1
1336,-0.5223207325262685,-0.6609584327148643,-0.906418843915101,-0.8647402877320358,-0.2853885443440898,-0.6802797692751664,-0.8767650809944547,-0.834471118107105,-0.7981115127236703,-0.8654466053852228,-0.48628997235192317,-0.006949504651068583,-0.7010157772362521,-0.828444643223883,-0.8574621842548773,-0.5144841251156577,-0.48492344151250855,0.023290339030306306,-0.8951726711340577,-0.902074064570806,-0.28676217386409353,-0.8418874048873872,-0.3320679406857172,-0.4394865455808631,-0.166749485401409,-0.6301391280215564,-0.7852519498417689,-0.8761728295529098,-0.8051786373001723,-0.8812634174035126,-0.7838263506810441,-0.8165143605233021,-0.8435859777604883,-0.799194300381914,train,342.4015187470337,1
1337,-0.527202154594399,-0.5487177749223691,-0.9027265481393285,-0.8622841130135164,-0.22151764087659875,-0.7557408204411371,-0.9125005184441143,-0.8597008323271604,-0.7957050946739781,-0.842939088936278,-0.3591588695730974,0.005759349556607729,-0.7028852374259462,-0.8151542975715974,-0.8364847878714812,-0.4916872530567923,-0.5291170104811582,0.014524926284231077,-0.8889293363215794,-0.8966789273147819,-0.36731202249699135,-0.8146441531840791,-0.3222358355824265,-0.5220141383028918,-0.28431362668507,-0.6223429097537556,-0.6821669022865966,-0.795820309878803,-0.8103586686245248,-0.8718238085497227,-0.80323860232749,-0.8351322032078925,-0.844076798713534,-0.7933470885675797,train,342.6578073089701,1
1338,-0.5995638376149015,-0.6290187475064791,-0.8914733693549914,-0.9002963680975925,-0.18506790894577085,-0.6817165166198178,-0.8645348574914434,-0.8652675323256371,-0.7856121818055182,-0.8577548068605219,-0.5884644232133589,-0.09842587086396593,-0.7621069639683927,-0.873140231418011,-0.8321531460437525,-0.5888778117952301,-0.49057303833288135,-0.11781714526847331,-0.8776967164623207,-0.924616726790711,-0.3594388172418911,-0.8429785050744305,-0.30822956188442063,-0.5356736906671828,-0.3195061494459086,-0.6194250947988426,-0.7273912153206495,-0.8019222138335381,-0.8098091281049226,-0.8460369873705396,-0.8035789745751561,-0.8049900976257576,-0.8070641334551756,-0.8023778005856601,train,342.9140958709065,1
1339,-0.5508279674339704,-0.6745429174476211,-0.8558057560263774,-0.8769743231082517,-0.2304802666020257,-0.7824441326977061,-0.8768005035711378,-0.8352784645814015,-0.787458276058436,-0.8615190111190817,-0.44735856689996967,-0.07167298315592485,-0.7264163245645363,-0.8315875753104425,-0.8256364133891347,-0.5377246424716426,-0.4302058023479367,-0.03292774754683425,-0.8527558036476938,-0.8790842685146235,-0.35799410809796983,-0.8402986342355115,-0.4025650382312076,-0.6854855677179579,-0.34508504014489516,-0.6540706862336301,-0.7618673359662276,-0.804016759247073,-0.7965831880975429,-0.8358677103506795,-0.7799904079156292,-0.8531122209206454,-0.8639552781936158,-0.7677326004629197,train,343.1703844328429,1
1340,-0.591311115403712,-0.6232423092327772,-0.9163491178824017,-0.877808980321833,-0.1839211149273008,-0.7487632227502452,-0.8898124446244491,-0.8414887450673875,-0.7844924177158786,-0.8744759778474358,-0.50601415610034,-0.1925711867433243,-0.73102038577102,-0.8765615657940964,-0.7763877083958648,-0.5038619320084287,-0.5063489949266713,0.0015072252775347739,-0.8959210825397883,-0.8946742036737995,-0.3485072279099036,-0.8066387591791171,-0.30310350320745194,-0.6455960776064578,-0.22852269986642704,-0.6817091307815778,-0.6449736935355128,-0.8013329752750553,-0.7931325028452394,-0.8438338466967897,-0.7957476144690554,-0.7928357323646458,-0.8456341630777384,-0.7887521980294451,train,343.4266729947793,1
1341,-0.5251938553033879,-0.6919143284461725,-0.8561375824356927,-0.8632781954313525,-0.19721420028704684,-0.7414520725117872,-0.8732662627691097,-0.82985945403856,-0.7574944134819666,-0.8750157064635676,-0.6568975347832724,-0.017814104190090885,-0.7820231547140462,-0.8339674699469835,-0.8545031226330508,-0.5254570167700106,-0.6672440918227583,0.030562984585007724,-0.8951207742705193,-0.8812975738317929,-0.3977067879696494,-0.832418331873602,-0.34110937988067136,-0.5323471236313855,-0.27133611767026955,-0.6441994403267532,-0.7891706382827414,-0.8835660539941519,-0.8133660589026872,-0.8845132041962679,-0.7688662776393915,-0.8198734170290458,-0.7788217369991918,-0.7871897571342737,train,343.6829615567157,1
1342,-0.579679593877818,-0.602130010262829,-0.9102708776737207,-0.863630699380014,-0.21419138779514812,-0.7570498227458371,-0.8874032412421832,-0.7999348602474913,-0.7661023933287358,-0.8349411644977864,-0.7056139375941057,-0.3386933713121937,-0.8412272264942287,-0.8078140879723907,-0.8105344428145335,-0.43843081355530344,-0.5258813544687995,-0.046019712372149746,-0.885698168679347,-0.9044490609035798,-0.35628062508894376,-0.8192647199857275,-0.3121516642717328,-0.5034430211369851,-0.3871754587965023,-0.6358940611043642,-0.6254783411539533,-0.8179492050638302,-0.7870574910991668,-0.8499682721163175,-0.7807751924476012,-0.7960663341969767,-0.7943505308177411,-0.7738982575917337,train,343.9392501186521,1
1343,-0.7451695604165671,-0.7025331042916454,-0.8669695719149861,-0.8938451705910553,-0.32966012167362513,-0.7251788135495948,-0.9003297172479062,-0.8144263819099927,-0.8162244783148577,-0.9051328533073276,-0.5252918213240209,-0.4072561348943603,-0.761243652799242,-0.8030246729788653,-0.7828735551349777,-0.5121295387546925,-0.3691294094687786,0.08672909185887967,-0.8882879747214919,-0.9043268363741739,-0.3663232712218759,-0.8380848337831808,-0.3870762887585615,-0.6751875781224594,-0.05308638248077835,-0.6632642977416423,-0.7885845515885033,-0.8471210161472414,-0.7954408525680148,-0.8623839198589865,-0.758123445925046,-0.7990372677861555,-0.7861923210582921,-0.74926718897948,train,344.1955386805885,1
1344,-0.6019584393055628,-0.6525260735964573,-0.8846581381991133,-0.8693764804685256,-0.2514295629261071,-0.7499731066981938,-0.8860857125285047,-0.8445717969057536,-0.7755758190646453,-0.907938128437861,-0.5074756241910174,-0.35879635044801217,-0.7306714671271248,-0.8433562585783765,-0.8022573509880586,-0.5193034789438888,-0.381945196733924,-0.015872951521097023,-0.8981771200526347,-0.9059890416995071,-0.34422411674971964,-0.823395583381384,-0.27358071207719536,-0.5420594697633745,-0.4052047918322318,-0.5744507412889039,-0.7098380414404979,-0.7774641229467222,-0.8265489940705285,-0.8605611227946431,-0.807028419158768,-0.8179355710015647,-0.8070296481219683,-0.7846706010388765,train,344.4518272425249,1
1345,-0.6005038640617342,-0.6444877049319426,-0.8591214602647241,-0.8638965442273401,-0.31071540153191,-0.7700075737420244,-0.8878235322482959,-0.8652961603871525,-0.7621754289136945,-0.8717043999376752,-0.5689440621918763,-0.33411500232222124,-0.7347258262838254,-0.8263501732091652,-0.8111690330807045,-0.4346390006526395,-0.539305185064237,-0.00804829435729082,-0.8427793888768367,-0.8882690128954439,-0.3744819430752522,-0.8245843701845128,-0.3130665622220251,-0.6127395729989322,-0.41495930186795316,-0.5128914830459357,-0.8258243530056562,-0.8168637293615025,-0.7763422925061496,-0.8661274713101585,-0.7524845062390085,-0.8119505437760031,-0.8049640417295126,-0.8100835734577603,train,344.70811580446133,1
1346,-0.6454329540335053,-0.6892160901827636,-0.9026026899638964,-0.8611306712818613,-0.32632618481158826,-0.6914193685472967,-0.885918102539906,-0.832804975196322,-0.7893818667404723,-0.8225086226273188,-0.521854397783748,-0.7228500065832864,-0.6721031583756609,-0.8197183424046822,-0.8303953458427388,-0.4590460972854692,-0.5232091709804776,-0.0956942329298639,-0.890671657584065,-0.8971547202319246,-0.403567251249508,-0.8121523426361439,-0.24524831024310978,-0.482942550837838,-0.45107063903793077,-0.5593748519519324,-0.704619662840755,-0.8371112756806085,-0.7799771000658791,-0.8872538140809455,-0.8240972238484906,-0.819936070889888,-0.8221937579676561,-0.7397402454472108,train,344.96440436639773,1
1347,-0.6253366527342792,-0.6901598148793948,-0.8831548872367601,-0.9008004431105461,-0.2210405258589926,-0.7303183320796118,-0.87064493446623,-0.8819289250648418,-0.7257092790045107,-0.8745366984448304,-0.5307459412186435,-0.5192891131160198,-0.7153054824205936,-0.7980770342683159,-0.7963282557975089,-0.39907725171743336,-0.4478822458190236,0.32472398379153167,-0.8654034763834197,-0.9034508562101295,-0.3752781630809384,-0.8131901469427558,-0.27316314415671294,-0.5760258355228789,-0.4357676302487975,-0.6165380270895249,-0.7496453439826185,-0.818038748715904,-0.8159515970173132,-0.8393068665651442,-0.7393785893666289,-0.829284311441981,-0.8302646608543061,-0.7684454567940402,train,345.22069292833413,1
1348,-0.5955673811741864,-0.6061370615233972,-0.865881439636174,-0.885577502252271,-0.19953527921271053,-0.6819682179471614,-0.8923614729747996,-0.8602797134841139,-0.8084734884671153,-0.8648729876607153,-0.45373340229851833,-0.6804305478149417,-0.6327404721113334,-0.8778720706613788,-0.8651852330165354,-0.4855612150579941,-0.41362207952071106,-0.023362025362813288,-0.8430642597071564,-0.9073754941568977,-0.3579483029499284,-0.8216289522389262,-0.24736612510234846,-0.5473294631851303,-0.04952697026056585,-0.6337769340137531,-0.722682903802084,-0.79802008056348,-0.7901337246011676,-0.866323799080661,-0.7960944817259389,-0.8334693307367249,-0.8212494013603528,-0.8041532927688175,train,345.47698149027053,1
1349,-0.5208119836889635,-0.5741657589280336,-0.8251553896529586,-0.8851118281853776,-0.1796292890868838,-0.7565685476441659,-0.8832160714519076,-0.8467963447247657,-0.7921938490066063,-0.8589144894850276,-0.42815824837755634,-0.6887430635005891,-0.755683820431545,-0.858511082620044,-0.8630579979326909,-0.5768521579104808,-0.38368506176038675,-0.08909321044917717,-0.8920426613479309,-0.8855594523360976,-0.3384857392034929,-0.8306640505930538,-0.23947147722473294,-0.632908413880304,-0.40561026922114907,-0.5848600506272648,-0.7683731434968286,-0.7849527917371102,-0.7468337609949609,-0.8527789512458581,-0.7895571615071771,-0.8277718043933125,-0.770368624118239,-0.7726337424316764,train,345.73327005220693,1
1350,-0.6189229492169777,-0.6710800794547753,-0.9253377760748254,-0.9118819921664277,-0.16862908084356043,-0.756262331999028,-0.8813790077934068,-0.8415804395657513,-0.7882022213868336,-0.8744082258235153,-0.4280795254940629,-0.7469339774591588,-0.631282292205436,-0.811377548782189,-0.7908054274184451,-0.5645342229169941,-0.3079171074825212,0.07709611339660793,-0.8911043583978896,-0.9095895079374607,-0.34272892597493554,-0.8150708291552586,-0.23625111974108137,-0.8066109220805953,-0.31585793769729076,-0.6596171772005593,-0.7296203065552203,-0.809124834279382,-0.7841153220979893,-0.8357503907796039,-0.7498636185326853,-0.8404902994206556,-0.7696755297895879,-0.7632350791845243,train,345.98955861414333,1
1351,-0.5161904237616597,-0.664508741455782,-0.9364485577055326,-0.860376838571514,-0.2270988392427179,-0.7313896126995391,-0.8534907417467317,-0.7903876770283258,-0.7923234122091489,-0.8236322869760289,-0.39864477933263553,-0.7158392856077779,-0.7449212167968688,-0.8954969734577449,-0.8750766041579383,-0.5303955930757109,-0.5787516885805915,0.05748372622925069,-0.882779268792484,-0.878920566107281,-0.3368340217328092,-0.8416001938024863,-0.24184726816171742,-0.6377643148848682,-0.29947097916992904,-0.5489679381248218,-0.7048967665915871,-0.8522135289520181,-0.7570303841030335,-0.8432531649778521,-0.8789596274136426,-0.8229557154800822,-0.7842863756717051,-0.7541139537494504,train,346.24584717607974,1
1352,-0.5659467093970174,-0.6332887540579857,-0.8730426201447504,-0.8706609650991589,-0.12010678151583809,-0.7957601597518598,-0.8726793527936166,-0.8567596376475621,-0.8088450318049685,-0.7935591598327005,-0.08526396425812521,-0.7596111092434723,-0.6257950139177098,-0.8158573952774467,-0.8726237414719027,-0.4502014910772396,-0.5498965398237678,0.3150275078849252,-0.8982873376478157,-0.907831522872596,-0.3694999492697062,-0.8357513607522644,-0.2300003202070654,-0.5726450005741363,-0.43299562820394455,-0.6103755990360802,-0.7402017462440793,-0.8172843916629973,-0.7969419973396012,-0.8676589137453407,-0.7788345392467905,-0.8139112027058576,-0.8059758619752795,-0.7554050227373119,train,346.50213573801614,1
1353,-0.6912937263033767,-0.5938533848768476,-0.8944137372596064,-0.8784292959473328,-0.053280109113133856,-0.8125244565575296,-0.8957050631614114,-0.8505382540248879,-0.7790590705825651,-0.7861659400322771,0.014014291401604151,-0.7266020868850482,-0.7315028119687254,-0.8128795699407343,-0.8424043142362255,-0.5236208306356174,-0.5536006176560389,0.07491061996367332,-0.8987615568950403,-0.9165106645172715,-0.3342488787616741,-0.8331577240494166,-0.20955945149606514,-0.6287608342759576,-0.2929938459174999,-0.5944575050226382,-0.7184135442428018,-0.8099840216929644,-0.803155119487196,-0.8499489002904345,-0.7895211104006332,-0.8096266037617736,-0.8146081054878361,-0.8078390305231203,train,346.75842429995254,1
1354,-0.6064573085598655,-0.6510252030749618,-0.891467907317098,-0.8775183573760753,-0.23823108624956602,-0.7256389367040423,-0.8833646092723574,-0.7911531294225147,-0.7722393361415272,-0.8981429586644972,-0.035525703046971446,-0.3896886330545538,-0.726803110422338,-0.8187878833753257,-0.8364254427499007,-0.555880782321972,-0.5651304196378752,-0.035823284706149705,-0.9119216008346596,-0.8997463919596729,-0.3038841351134972,-0.7903498192727265,-0.31946942734079087,-0.5979599676227689,-0.36192861775283924,-0.5918660975005275,-0.7534929173016962,-0.8069436978583009,-0.8092166414603974,-0.8570400668010487,-0.8170928880260273,-0.8198281143382584,-0.7847084820271526,-0.7303123106094513,train,347.01471286188894,1
1355,-0.49538685551636963,-0.6142442161061474,-0.9007826788402051,-0.8873351757540155,-0.20569305828274476,-0.8026590039524855,-0.8616057809039885,-0.8883085962644965,-0.812303339517159,-0.798136873620387,0.09861257162574333,-0.548214008294154,-0.6463085736133227,-0.8878462284580404,-0.8369917688747657,-0.41928730991804875,-0.2939535285970324,-0.20072085842852871,-0.8711396044844643,-0.8955851811677251,-0.38371702091946314,-0.8105526167916826,-0.19950413780364418,-0.8788267945744389,-0.420220975781629,-0.6410025681822712,-0.7435220867629011,-0.7702320633032661,-0.8008540020509076,-0.8518630921789613,-0.8334931301385072,-0.85608195371643,-0.7988222143799031,-0.7452427903947595,train,347.27100142382534,1
1356,-0.5664388557390003,-0.6940175182347421,-0.8642095767812206,-0.8759667990414859,-0.1685927522379167,-0.7353648370385548,-0.868262520870334,-0.8431603822557313,-0.7951598316601913,-0.8931187725436414,-0.14767266501340193,-0.5731963682514978,-0.661671521662427,-0.831488721848562,-0.8343978120120732,-0.456301083671358,-0.4887091482831952,-0.1324575348759044,-0.9058357965747816,-0.8872472685654584,-0.3702714332639876,-0.8141633369806073,-0.3119488919934189,-0.4512726574257496,-0.6567446220960368,-0.5907653718060997,-0.6834960193923579,-0.7727000424818046,-0.8108057266828066,-0.8562529501018298,-0.7596189251777004,-0.8074484441412505,-0.8099479216941048,-0.7595953584520801,train,347.52728998576174,1
1357,-0.673460305329196,-0.6492660836674603,-0.9050309956196585,-0.8875923790706693,-0.1662232495712489,-0.7723966044571144,-0.8819396208829509,-0.8237129562695884,-0.7808398366991128,-0.8251258738808107,-0.2532975537297889,-0.43942700462080075,-0.7434219605911412,-0.8070112682314714,-0.8215204381737852,-0.4823386328251781,-0.5634452521508788,-0.08177159265833756,-0.9007380883054322,-0.9005673204388881,-0.36561227831884635,-0.8121091511530659,-0.3186446119122722,-0.5794092911503639,-0.41049986394698756,-0.6144007647328975,-0.7609232214169321,-0.7977256702194265,-0.7995788552718148,-0.8490648295953408,-0.7936169982967276,-0.8181191103313736,-0.7765823942116722,-0.7910018410795183,train,347.78357854769814,1
1358,-0.5709959756012237,-0.6300714636916824,-0.9015542221218193,-0.8761569423669717,-0.28307793059827346,-0.7671440917035355,-0.875248602955577,-0.8367898820376802,-0.7955513772176477,-0.7846496177510964,-0.3103899576224388,-0.5210852087794029,-0.7060643303710086,-0.8391821703310741,-0.7714849732818574,-0.7317542251351601,-0.5857258664982654,0.07773653814913684,-0.8578738502778909,-0.9132488428217669,-0.36754792789671886,-0.8454472648045332,-0.2448632183471171,-0.5748161645608458,-0.5657050455820587,-0.6508354007693824,-0.8020522843280663,-0.8182816140602379,-0.7975514023493924,-0.8492272479563341,-0.7623560600560976,-0.8418497784040492,-0.8232644152712724,-0.7902615469423812,train,348.03986710963454,1
