,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AWCL,BAGR,RIBL,RIBR,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVR,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
11,-0.323110977138553,-0.418209913465322,-0.2054830169946195,-0.48208140389179266,-0.393141003019564,-0.4577031675201913,-0.5444801809905896,-0.43767604413951683,-0.5683041337196673,-0.5254350892414394,-0.5671295702265002,-0.21169867679720275,-0.8537526423754723,-0.4987882977020441,-0.4178619807302085,-0.19814648773379273,-0.6498099330479908,-0.5696050507406591,-0.4006312291178941,-0.6681855099603864,-0.6717801842104427,-0.32607026057675903,-0.4240079706686815,-0.6127984618864422,-0.37137904757457674,-0.4651225595596382,-0.3887368205212675,-0.7086314596517886,-0.7428443526249413,-0.736107354395519,-0.6394572970738083,-0.745847947809491,-0.6603435838897568,-0.6386062408632496,-0.6197360435733463,-0.648579445733093,-0.11282511722340026,-0.2631027856333251,-0.45793831232999443,-0.2959516414934613,-0.5163903519704343,-0.6669158075953354,train,4.227758007117438,1
12,-0.3322194015230092,-0.4371286619871878,-0.20874835539574163,-0.47889304380249487,-0.3918760068587376,-0.4632097790346072,-0.5540154862846995,-0.441207888924315,-0.5626792567479626,-0.52896275756902,-0.5774577179099041,-0.20637033024161722,-0.8498446823517224,-0.4985172497993353,-0.4277407431773429,-0.19673031642265754,-0.652389022574164,-0.5759659714909613,-0.40122750169012134,-0.6678727954583856,-0.6748991209945108,-0.31748792516949703,-0.4196865074318651,-0.6058613046443705,-0.36368065402398014,-0.4691573396070121,-0.389142895118633,-0.714746354686185,-0.7532520535394083,-0.7481552437258321,-0.6503859825766678,-0.7455792597596158,-0.6770422920891783,-0.6458129804538826,-0.6283701138294624,-0.6465756844377595,-0.11631072843979504,-0.25054756804268435,-0.46194223492394476,-0.2955246859885148,-0.5182482833003161,-0.6639627860445476,train,4.612099644128114,1
13,-0.33372074408025953,-0.43124883029811945,-0.20722310754442524,-0.4671332806920723,-0.39715282931862617,-0.446463688190127,-0.5453169991546561,-0.43772165806321234,-0.5639521570398469,-0.5218266786756894,-0.5651526271501466,-0.20777080243710472,-0.8528496996037226,-0.5098278612936542,-0.42984429051407813,-0.19365858555843846,-0.6457933471384025,-0.5663346778598154,-0.4057337882474086,-0.6563976482424726,-0.6674225960820509,-0.3267740279785457,-0.43216873747473544,-0.6107850423205909,-0.3778005074980524,-0.4684184109093875,-0.3916310526498437,-0.7137144035094756,-0.7598644768674729,-0.7377180976828601,-0.6592850353943479,-0.7452076960565583,-0.6662243480339144,-0.6448012367365809,-0.6267019073617819,-0.6544871569393932,-0.11691881643564181,-0.25419921534697576,-0.4659420978495451,-0.2936778371975668,-0.5243724693972078,-0.6628179272293673,train,4.99644128113879,1
14,-0.32858538518530683,-0.43490369656437655,-0.22033596769254876,-0.47756491616108754,-0.3929306946973245,-0.4551814226076616,-0.5420807215428478,-0.4454325117682517,-0.5642962956935977,-0.507127550388668,-0.549468122446387,-0.204151753048333,-0.854029275197565,-0.5193031980080929,-0.43100746818081515,-0.19829068120056081,-0.6398993401213658,-0.5578773565817104,-0.4085982607763809,-0.6554638679482896,-0.6750599670777474,-0.33441341926547086,-0.44025463515331653,-0.6149310673753112,-0.3868430641621178,-0.46978209714654323,-0.3972916756332541,-0.7234927198883985,-0.7707462066141912,-0.7484137207211692,-0.6500471672965864,-0.7311893640503965,-0.6695901505777062,-0.6433204558385189,-0.624156990529424,-0.6422028412971238,-0.12491794480381546,-0.25895561540226547,-0.46570853330603595,-0.2986345522281399,-0.5374474155587718,-0.667451698843516,train,5.380782918149467,1
15,-0.3408070054731767,-0.44303130634610133,-0.20701663970179393,-0.4648342972178877,-0.3942152869836548,-0.44820294807490035,-0.549568389821857,-0.45194412678230006,-0.5707681665151645,-0.5036651670979423,-0.556001341646049,-0.1935014974560516,-0.8568189105613686,-0.532480269234364,-0.43574741512373516,-0.1921709037754741,-0.64465022876204,-0.5523526034009402,-0.41586407119492164,-0.66016346134685,-0.6874889269970866,-0.33547147480272316,-0.4545595113421059,-0.6235577899301613,-0.39577599055702206,-0.47668161583906116,-0.40873281320164884,-0.7337332141835751,-0.7764421367643531,-0.7465520570512683,-0.650814182301776,-0.7375493243320623,-0.6737646811897999,-0.6532074180921577,-0.630580774566404,-0.6508257632584042,-0.1415593866462303,-0.2746011084727029,-0.4769470188298156,-0.30931738600867625,-0.5540587041144722,-0.674840959463873,train,5.765124555160143,1
16,-0.3086654077224743,-0.4256894480116097,-0.21383688453698887,-0.458235310289151,-0.379327478794969,-0.4141993345411717,-0.5246190733588564,-0.4561840843079867,-0.5740384379001577,-0.46045459702507996,-0.5300150281205036,-0.18337231411947297,-0.8631154378438662,-0.5442709563842582,-0.46281331590487795,-0.19526137663179283,-0.6168784335286176,-0.5237727306727711,-0.44512012221194575,-0.6428866458454554,-0.688225012129088,-0.37081449322286136,-0.482399151888408,-0.6350057297611919,-0.42808732133380356,-0.46126335519277367,-0.4177388716946209,-0.7326199279712378,-0.7771043986835602,-0.7440404642435505,-0.6489896804906091,-0.7226921780271324,-0.6611976265984497,-0.6333102953785099,-0.6225961834501978,-0.6391097992144652,-0.140477167455293,-0.2694188009479722,-0.4743818203678073,-0.3037722737742451,-0.5680485648368985,-0.6886120173548914,train,6.149466192170819,1
17,-0.28610793661859435,-0.40830418087400006,-0.22074028476923654,-0.4504615144703542,-0.3581736806873879,-0.38469335396440063,-0.4943359767679557,-0.4711867094300181,-0.5748655516118333,-0.41756609157807917,-0.5065344419786124,-0.17083140757056686,-0.8626198413827187,-0.5621048768501197,-0.48447349843711096,-0.1946196730930263,-0.585619782434119,-0.4931938810898031,-0.46603201328289756,-0.6214547649720245,-0.6780058234022096,-0.3951979937934202,-0.5020983160407951,-0.6398199429718447,-0.4638184266717622,-0.4378507837831352,-0.41874146960011954,-0.7408003677065957,-0.7750979618050966,-0.7298970104403557,-0.63970848668499,-0.692676092346938,-0.6501474020997895,-0.6186782787803554,-0.6103571194880566,-0.6196381347208381,-0.14329208753621575,-0.278319636597917,-0.4762864475646551,-0.30070855693653187,-0.5820867499146446,-0.6990669349233108,train,6.533807829181495,1
18,-0.27059875716579634,-0.3905836261733261,-0.22512114302605835,-0.4413258682144017,-0.3470069802748141,-0.35664985716202247,-0.4781118372531798,-0.47565991558663734,-0.5817192171352972,-0.38224298490578573,-0.4859247532952585,-0.15113848446942454,-0.8723006449169172,-0.5805244103254034,-0.49800816992129204,-0.19726092723486258,-0.5741160377648139,-0.4662778403017366,-0.48544987182887195,-0.6164155089604099,-0.6810948562791267,-0.4271514320766511,-0.525748353914073,-0.6452330247339814,-0.4988258006058377,-0.42728591144208683,-0.4271361126477559,-0.7418734084407512,-0.7792422349726106,-0.723877363375603,-0.6326398455320301,-0.6816712445817851,-0.6490111812439305,-0.6021502295482861,-0.6122810730804085,-0.6246916847591029,-0.15025480415724965,-0.2800798220846678,-0.479777293122167,-0.3070464471971869,-0.5953462456820998,-0.7123798076844183,train,6.918149466192172,1
19,-0.23507737232762055,-0.3603200753787289,-0.22947495522703126,-0.42825936617300664,-0.33143277950210787,-0.29661229565902114,-0.42661880287200593,-0.48479401960526713,-0.58394209448588,-0.31061144900098786,-0.44473327346640457,-0.13590381514304245,-0.8745350146910572,-0.6086467413872061,-0.5299427908886297,-0.2098000979912345,-0.5285414719784834,-0.42485963077537325,-0.522390115048778,-0.594014198172493,-0.6806800738758658,-0.4668831945235854,-0.5629863955930837,-0.6659829600721855,-0.5396854248703357,-0.39933207914962127,-0.43468148973125836,-0.7403905282227472,-0.776956304970498,-0.7079855693114948,-0.623624336558765,-0.6571488948349123,-0.6262281291466347,-0.5747606483807586,-0.5874188057341425,-0.608213401666486,-0.1492269185529303,-0.27666350864232675,-0.48765912140664713,-0.2906755086788503,-0.6132267262499708,-0.7240741348473598,train,7.302491103202848,1
20,-0.20055197791249102,-0.32635938437644835,-0.22457891024290952,-0.41779253687347495,-0.3202813220511631,-0.2569343383088701,-0.39611566106545504,-0.49211543813339526,-0.5965416051524375,-0.26451529175191724,-0.4165863282310274,-0.1302881516806187,-0.881325106297254,-0.6209112565837578,-0.5405308673502023,-0.2097495196604146,-0.49706399591044925,-0.39427984448176434,-0.556476264353134,-0.5743949697971524,-0.6773434972549128,-0.4989473938276915,-0.5946041435604813,-0.6842528060399404,-0.5711766773447575,-0.3788940681862701,-0.44517489179268455,-0.7377304675650074,-0.7753702552177374,-0.7082162510919942,-0.6175947891129121,-0.6454909459606938,-0.6189289334536114,-0.5614635504774974,-0.57668143858815,-0.601470416845604,-0.15023182028143242,-0.2971709067152182,-0.4899899282238678,-0.2913939184935318,-0.627155656976471,-0.7368316438397893,train,7.686832740213524,1
21,-0.17723633010217904,-0.29425970008868696,-0.22841087084791528,-0.4064451306038186,-0.3094706804037425,-0.22531417346177074,-0.36878274379030207,-0.498587815800402,-0.6085500430453274,-0.23512120857136337,-0.3890684264076357,-0.12945008325351118,-0.8802263952590618,-0.6290550463139293,-0.5472354501916236,-0.21610688484911872,-0.4715245641931555,-0.35947731658927107,-0.5739495460964824,-0.5632978260710355,-0.6759089170992636,-0.5350435993420875,-0.622502311597565,-0.7029633209212476,-0.5947843176257788,-0.3646933820118539,-0.45915121197795944,-0.724004616547633,-0.7702522380784246,-0.6976386518151249,-0.6134344818374603,-0.6413856217751517,-0.6051321585783427,-0.535461472197512,-0.5624526065320575,-0.6007718829335498,-0.14481355361698967,-0.3030108926147719,-0.498861928815287,-0.2804408680773574,-0.6320330194390763,-0.7400953085783473,train,8.0711743772242,1
22,-0.14413721664108237,-0.26970192543305793,-0.2305657397271872,-0.3983119923898758,-0.2958510773974953,-0.18416128262823128,-0.33798837472053644,-0.504210292815811,-0.6133839900612861,-0.18763443996396256,-0.3541867012337381,-0.1314916026583417,-0.8894861806459503,-0.6437869235711686,-0.5590622350690051,-0.2239788571330873,-0.4422105614275669,-0.32773640951610955,-0.5952686731614634,-0.5602261819884868,-0.6805951649332637,-0.56939842734265,-0.6498814616509305,-0.7250239767764554,-0.62166340774622,-0.34605401831199883,-0.46707865096032786,-0.7195994204578524,-0.7710606565394899,-0.6885621594160174,-0.6075700590115656,-0.6320259472416668,-0.5767950149502347,-0.5092380861762911,-0.5442546775919609,-0.5887105628646628,-0.13927012899470465,-0.29675687362461844,-0.4923962117237183,-0.2763887200872659,-0.6439792253597248,-0.7563210075854949,train,8.455516014234876,1
23,-0.13298945208484797,-0.24593958904677432,-0.23024490853741997,-0.38900121375209806,-0.2863872764078903,-0.1646677998802321,-0.3176511057959168,-0.5093464633404062,-0.6121193656034218,-0.17187082347931618,-0.3243500524939392,-0.13143852250241317,-0.8814231719155499,-0.6452335142537828,-0.5617769135278203,-0.2224623319834959,-0.42124798989299894,-0.30734179116503196,-0.6020954635852169,-0.5575109230590198,-0.6689110880218386,-0.580949309886067,-0.6645378733280897,-0.7203826564078452,-0.625932697643792,-0.329016833680246,-0.4702322293227881,-0.715599826247274,-0.7562475675395641,-0.6850826091567803,-0.5977807539096998,-0.630547073993869,-0.5776584026273295,-0.4875508658563736,-0.5357350677528223,-0.5959540558811388,-0.1288402593448727,-0.291082651069845,-0.4904595473066251,-0.27027651734595115,-0.6434683758042075,-0.7566242246360515,train,8.839857651245552,1
24,-0.10795898329022421,-0.22356045419377935,-0.23061251586789286,-0.3763222974081655,-0.2709074441405663,-0.1301298052915339,-0.2982370190232774,-0.5131843395452813,-0.618192753620322,-0.14096036427522787,-0.3050530715741028,-0.1292833143676396,-0.88033558950838,-0.6559361741573536,-0.5841059097968282,-0.2259800163053961,-0.4056324388071834,-0.2903303551683729,-0.6266571873449105,-0.5534405930677295,-0.6699366798185171,-0.5944292804225461,-0.6766329650237766,-0.7258503184557724,-0.6447501228135286,-0.3133903042539019,-0.4690759119800959,-0.7168771934526303,-0.7480589342342104,-0.676177073902829,-0.5881405005498864,-0.6198819318154571,-0.5684172666377879,-0.4735815815270645,-0.5335604656778437,-0.5914117490779204,-0.12638143652624212,-0.2862620600622503,-0.4871913418716316,-0.267479685192525,-0.6477583361122263,-0.7670173152421822,train,9.224199288256228,1
25,-0.09354615918934737,-0.2025375308286675,-0.2363535182054345,-0.3767433703170662,-0.26236861708558845,-0.11948420027133953,-0.27864348659927435,-0.5242213629094333,-0.6171489413917681,-0.1271984945763131,-0.280017094596761,-0.1280426702852084,-0.8743829701986077,-0.6582970375190265,-0.5816482975987075,-0.22868197756769226,-0.383441030095974,-0.2692376855340596,-0.6259194965158099,-0.5458558505829317,-0.6613741619815174,-0.6109065015518814,-0.6861818271281215,-0.7329027406090095,-0.6518406609290974,-0.2988871394335673,-0.47922111167837433,-0.7080310178354798,-0.7435550422488162,-0.6720498932058796,-0.5820656022691819,-0.6120058175942855,-0.5624413373760576,-0.45748672885274516,-0.5248664072805262,-0.5859792161066316,-0.12253880882278291,-0.28634139278159326,-0.48877767351890433,-0.2633281213304386,-0.6468299820484624,-0.7637531908919765,train,9.608540925266905,1
26,-0.07546349524460019,-0.1793434928741398,-0.23824889387867543,-0.3671499511545986,-0.2576420163406395,-0.08124247043831459,-0.2481056471749388,-0.5203862311242232,-0.6242405096105528,-0.09040756171371206,-0.2533819862375964,-0.13576152703043434,-0.8830036930875603,-0.67882159950364,-0.592165518563194,-0.23206362285428905,-0.36155932858266404,-0.24697212960524284,-0.6416519333899866,-0.5454929792335168,-0.6674438479505057,-0.6260630111357589,-0.708346146792477,-0.7484217751063119,-0.6657456889718476,-0.28399056901926456,-0.4839042081567273,-0.7093765933573322,-0.7388236422363426,-0.6592199692024292,-0.5778521763084505,-0.6019273236266343,-0.5430955087960282,-0.4361717695445221,-0.504359596276912,-0.5901323180200282,-0.11386096965979342,-0.287409762971519,-0.4874540303582381,-0.2539802041605792,-0.6490362652680671,-0.7781094135821292,train,9.99288256227758,1
27,-0.06701534969156994,-0.16574946814625308,-0.23289798915223864,-0.36553050455603664,-0.24962940267470424,-0.07073641800403191,-0.2389322618732496,-0.5217298658407047,-0.6269115277376562,-0.08084023426610304,-0.23642165568043355,-0.136808058585163,-0.8873537102404053,-0.6756560562322035,-0.5970725876757099,-0.23096762071692672,-0.3479473922168529,-0.23817712419088188,-0.6444628961695242,-0.5404710706783088,-0.6667604182641397,-0.6400611817365581,-0.7149944264650695,-0.755544355590047,-0.6675415095250035,-0.26876766811843417,-0.4890875138942868,-0.7025600554878129,-0.7388076910105299,-0.6647243548090309,-0.5763675239173671,-0.6014219102800047,-0.5453788207338959,-0.42547783916678156,-0.5015063549489257,-0.5880005107847865,-0.110215444651065,-0.2880865448470812,-0.4848847195710031,-0.2531895413967109,-0.6510999269371542,-0.7751296292179477,train,10.377224199288257,1
28,-0.05280918739157356,-0.14846464979799748,-0.23538621361055753,-0.3636398393822804,-0.24728247841088444,-0.049750496212707954,-0.21932230537915023,-0.5350803731426255,-0.6322870016275486,-0.06013356042367093,-0.21401803323250493,-0.12953185082250715,-0.8835265245374515,-0.6969492583224576,-0.5981736061921898,-0.22867201449939906,-0.33643817330914016,-0.216782095762598,-0.6492183177580011,-0.5400327312770705,-0.6663805220727573,-0.6512798649809357,-0.7226997535253542,-0.7661563280448999,-0.68009318499193,-0.2545952504146844,-0.49595727511216436,-0.7034027195102013,-0.7258420703165078,-0.6556747273579703,-0.5656125356661593,-0.5960615068914277,-0.5348423938056743,-0.4108290775190963,-0.49616064531862253,-0.5865886933564539,-0.10744469615169489,-0.28847807652488533,-0.48204317606627456,-0.2574685287836897,-0.6510731518078826,-0.7830546451331655,train,10.761565836298933,1
29,-0.03056544069631347,-0.1251416247259046,-0.23743499786121433,-0.3593261461547257,-0.2373830000334641,-0.034387794238743566,-0.1990743360612539,-0.5458236741256477,-0.636139802340117,-0.04142568574274366,-0.19263379780769255,-0.1339942550757716,-0.8782323390535791,-0.7034368867129103,-0.6048821680666238,-0.22741872089105575,-0.3155780710363997,-0.19338465813577377,-0.6574417870541851,-0.5346118185567137,-0.6579613063510283,-0.6717780805734718,-0.7356178782970241,-0.7735376664955405,-0.6929226668775581,-0.2359956053053882,-0.4994670551862378,-0.7009074195741682,-0.7246651501691386,-0.6523115323616535,-0.5625073605899648,-0.5856592121603766,-0.5323533858685092,-0.39664673837835485,-0.4878278946184606,-0.5794679329602896,-0.09898093399674102,-0.28778822931022974,-0.4790634148077233,-0.2508246131283113,-0.650578662270434,-0.7820334347769715,train,11.14590747330961,1
30,-0.017865035344629784,-0.1064102775378044,-0.24088887732187778,-0.3519634104623953,-0.22981284614773193,-0.01767907486034069,-0.17627365500678366,-0.5554490142194412,-0.6358173826736088,-0.0260384478263775,-0.1732484101286006,-0.13144304385291763,-0.873710598877972,-0.7102965177863454,-0.6073662030698317,-0.22695557929219806,-0.30362722331940784,-0.17350754019203882,-0.6612555787730041,-0.5330181150991127,-0.6448088953738929,-0.6785843204492973,-0.7422465103345385,-0.7741705658925797,-0.6984128680637671,-0.2266454626207926,-0.5029149892239478,-0.700022476146323,-0.7191013074468021,-0.6432891719573002,-0.5547297404812901,-0.5768435499647214,-0.5215746280227835,-0.3819355178107692,-0.47934590564143265,-0.5805717390992784,-0.0931349292235942,-0.28523767285444757,-0.47469058760025784,-0.24575955292381843,-0.6484178449166504,-0.7846298244601353,train,11.530249110320286,1
