,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,CEPDL,DB2,OLQVL,OLQVR,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMDDR,RMED,RMEV,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,0.001162350444699388,0.45630480477796403,0.3618718811042676,-0.0901054808771074,-0.053907014736669714,0.04609197354508976,0.4456290495998766,0.4280898612256165,-0.5223056350160766,-0.570323630984729,0.4148275207199576,0.26912362610247487,-0.36613768058571705,-0.23665102601252663,-0.09571663698635141,-0.4255120892901757,0.28114022499917,0.03609559423721492,-0.4623628061115902,-0.5208685165446818,-0.4979413510992905,0.3979137247034782,0.16223454305727308,-0.2959228410604213,-0.09642799368066535,0.14618048957198584,-0.7328856226875968,-0.6424076283872965,-0.32798866918230574,-0.289419568356017,-0.26304686511825015,-0.4431925789013599,-0.30073982457481363,-0.18580836500875614,0.19967528981207114,0.14952379337712418,0.09170637323202456,0.2854243801231744,-0.5380275336449696,-0.5428322536707417,train,5.0307434320849636,1
11,-0.001006277222457476,0.4476123718301857,0.3556022341554762,-0.10640729632411125,-0.04548938777509916,0.04086739168921388,0.438700196955055,0.42552149557546054,-0.5474070885487284,-0.5849857306434777,0.4107795473648718,0.2710008134619497,-0.3842253259737264,-0.25392885760984457,-0.10962527810888126,-0.44597808714400083,0.2719298871600273,0.028303468161049977,-0.4791490524690569,-0.5419370547486579,-0.5098069463812465,0.38729039933928255,0.16743307747186337,-0.30531327979144496,-0.10978086799748481,0.1455553197793122,-0.7521340716173317,-0.6614441969904941,-0.34071227849297664,-0.2943456560122127,-0.30930470562335954,-0.46189313049444736,-0.32232078254083746,-0.20668451938465632,0.18962182225415877,0.15764197503041294,0.08306491233845008,0.27233929150988306,-0.5405958664491994,-0.5537053206074273,train,5.53381777529346,1
12,0.006473203834036878,0.4415843057758528,0.35169313067837915,-0.12160458651194439,-0.03245792707110064,0.041522868719508194,0.43509679884809815,0.4235620525567187,-0.5633708941782387,-0.6114612638954027,0.4073741194148855,0.28367132495114106,-0.40921189482374454,-0.2550880926109764,-0.12162205390296497,-0.46019166873506967,0.27878569812335746,0.02967955198827618,-0.49284204818619315,-0.5591891507943565,-0.5167293856925264,0.38119894744396854,0.16916673240222857,-0.311777714100681,-0.12160717891994095,0.15186045095003942,-0.7706972538891308,-0.6839974660500402,-0.35505835364826244,-0.3063672850602503,-0.3518551160473662,-0.48959504370569473,-0.3207419715348205,-0.21787278575054847,0.19416268310357673,0.17166269142188814,0.0796971812163244,0.28146574174221717,-0.5510358907167816,-0.5744060114050609,train,6.036892118501956,1
13,0.009717453843812944,0.44149208120833466,0.3544069281868317,-0.13510738064595812,-0.025040245799165806,0.034830483251064914,0.43094465076096133,0.431339072646802,-0.5739901451605431,-0.6231340060356582,0.4098397868127996,0.291783596880389,-0.4253530204749555,-0.2649460553719692,-0.12679996369324367,-0.4762750147650967,0.2841588174130684,0.0433123532553322,-0.5040644461327338,-0.5820438347483856,-0.5185225728681607,0.3785600099462838,0.1712128593550814,-0.30963299314911463,-0.13056180790992472,0.16022248698677605,-0.7918786152041257,-0.6970845172492455,-0.3639825730267765,-0.31494164596987034,-0.3825535669312444,-0.49551445101016883,-0.32547530775191374,-0.2267606368748767,0.20415307810529057,0.19048137251945121,0.08151577766848157,0.2900713210046865,-0.5539013963624011,-0.5879690791186374,train,6.539966461710453,1
14,0.020675399349455975,0.44714786053428945,0.35607362555286937,-0.1384121996637405,-0.01970105369811949,0.036776748772528706,0.43693918210057725,0.43185351306608505,-0.5823678191526643,-0.635802626257073,0.413731451195728,0.3023290338942223,-0.44845170398915213,-0.2611034947258984,-0.11375787227048187,-0.4817986933016799,0.2850306923236804,0.036365162913036236,-0.5138508810078111,-0.5906427911786318,-0.5196199815382907,0.3835728927729597,0.19511919777418096,-0.31084685743446117,-0.12328542669609382,0.1677375556283671,-0.8075570644870769,-0.7252019958797742,-0.3683295299403374,-0.3310264486397257,-0.40350451740989196,-0.5051061872781417,-0.30963475990496625,-0.2260934573048184,0.2150361516284078,0.2003703687382006,0.08915675769970859,0.3072026655507408,-0.5496497398066199,-0.5970521372425448,train,7.043040804918949,1
15,0.025303548236893375,0.4413856992912592,0.34807067261907354,-0.13150470774820272,-0.0250442713976589,0.03932875159143229,0.4299180653107788,0.42138539063137986,-0.5628199244523385,-0.6332406839913964,0.3986628520998819,0.29228751408599135,-0.4433443323223276,-0.2633184762203125,-0.10902918905025881,-0.4796515204452722,0.2750339930469443,0.02329476464374014,-0.5122076565697059,-0.5782822432380366,-0.5061808224197,0.37347036016432233,0.1867817669152662,-0.3028646123676995,-0.12038433408871774,0.160297912631435,-0.7937538396927177,-0.7037244740281675,-0.3676770147338412,-0.31054091672643885,-0.4015018884279305,-0.5089817506968445,-0.3079915031891588,-0.21306987941965455,0.20973620250488387,0.200197914622646,0.07784130973794319,0.29856024383797747,-0.5391396053720718,-0.5866061427217026,train,7.546115148127445,1
16,0.028119718649613407,0.4472301351745255,0.35446533478302844,-0.14980350958975394,-0.01809696663532001,0.03650241202216026,0.44521118575369134,0.4381008785068778,-0.5834778743563618,-0.6387781624547473,0.41091573745975024,0.2997969597316866,-0.4507713229982758,-0.2763827994164081,-0.12187349767388968,-0.4864319381256777,0.284081437778793,0.03251957745794004,-0.5278817376358779,-0.5947363186283268,-0.5079610256753473,0.3747560661710515,0.1970880495452373,-0.31299041702035585,-0.12448336674019234,0.16302710896191341,-0.8008787739197631,-0.7109934650687856,-0.36958895380055556,-0.3231565861796583,-0.40569545451116157,-0.5078296457975482,-0.3019401841897677,-0.2264686063516404,0.2181977453678938,0.20324048014388726,0.07690985456103182,0.2992839729225607,-0.5447305542590621,-0.598509952462612,train,8.049189491335941,1
17,0.03006630012384627,0.44275572776810745,0.35937854895258425,-0.17345368402651676,-0.017672251454477372,0.042643079629293895,0.44617845082947405,0.43447036537838374,-0.6007267908892101,-0.6453766050251827,0.42283468787775674,0.31495433562933867,-0.4585237006063201,-0.2833016557042919,-0.12917025795944356,-0.48359605085310947,0.2896484325375668,0.037490228275750465,-0.5392580928045868,-0.6024183015833496,-0.5128352241365157,0.3690615755682124,0.20301365324586407,-0.32170890915494943,-0.1334070541737395,0.1606913437689653,-0.7986245252101625,-0.7197607637942156,-0.37679433772430604,-0.32328048176266044,-0.42323868036813883,-0.5172061367718709,-0.2972528930219824,-0.24127870425943054,0.22254027393842066,0.21514868519732097,0.08121019037733514,0.2996264992733468,-0.5562146399156822,-0.6084263566421404,train,8.552263834544437,1
18,0.030796931921973025,0.4457745172410833,0.3577694466897835,-0.16461335428379353,-0.01922287740162862,0.03284641772942204,0.43987205261752493,0.43064710252021227,-0.5935718694635106,-0.6449347963341839,0.41450287756696885,0.3102684533361283,-0.46755575211719447,-0.27916779615947723,-0.13202097122933273,-0.4977296388561682,0.282274081304189,0.040910350910693505,-0.546621670660641,-0.6066520167653118,-0.5131505000965833,0.36587026721234395,0.19383600780641946,-0.31771604883965876,-0.13783679501561422,0.1542457004020638,-0.8044911020241676,-0.7184329764665428,-0.37569140118369104,-0.3347107233986736,-0.44194318799805693,-0.5215705831286811,-0.2834423517681713,-0.2435848932772734,0.21988110452378237,0.21949580433878216,0.06833448772505556,0.29682967336590377,-0.5648862530317824,-0.6116689676301751,train,9.055338177752935,1
19,0.028893618702178686,0.44894875297216746,0.35729185685856524,-0.16671850054119045,-0.011218537475823576,0.02527289452331538,0.44834588148832355,0.44344524396541,-0.6010077208265107,-0.6526391721169984,0.4244129942509826,0.3204772795453588,-0.47148051202866637,-0.2772291078297863,-0.12772092553327793,-0.5014013374579643,0.29803824873597806,0.04830703576634521,-0.5528444888329596,-0.6150273845685839,-0.5146623699665666,0.3724821208322191,0.20332492140925162,-0.3180066449716056,-0.12906701984388838,0.14645381080661252,-0.818781905106448,-0.7399155809336645,-0.3740736215750152,-0.3504828998451686,-0.45181074665619725,-0.5220708169252899,-0.2681661875835437,-0.24965709967419714,0.2310728748186832,0.23109155080100904,0.08021805633048913,0.29673556067916973,-0.5712697954245141,-0.6085194470077292,train,9.558412520961431,1
20,0.03674222491294847,0.4567680358009037,0.35322026961063435,-0.15417793288287485,-0.019367214999826812,0.023268248484244636,0.43700779020447245,0.424571237810821,-0.6047624080343572,-0.6497556757332843,0.41862765817304654,0.32480320799886647,-0.46847492393299706,-0.2600089098864057,-0.11709879351889164,-0.49866481114033834,0.30079273265594303,0.061498686793375,-0.5432020462271763,-0.6046145491420193,-0.5038016879203238,0.3624349347192052,0.19563262844894524,-0.30657378218688874,-0.12407957284774418,0.140737597360885,-0.8205470030363542,-0.7309321881321508,-0.362818620825333,-0.3489123528980555,-0.46037713133184244,-0.5140360602651588,-0.25750621724520284,-0.23830806728944032,0.23499842669900747,0.24397989621077645,0.08619651100414737,0.2999715163665448,-0.5684643354816854,-0.6008094479358377,train,10.061486864169927,1
21,0.040230509332031095,0.4472942907446807,0.35298245294391595,-0.16361732327987855,-0.007239482540685849,0.018143933489080916,0.4323036774283634,0.4142444856681475,-0.6221527142304701,-0.6715039222362801,0.408829099854559,0.32693042726842947,-0.4872064819209102,-0.26267933033506946,-0.1261704678702491,-0.5158325219837085,0.2977410074551808,0.05917310773930129,-0.5520850324809099,-0.6142365379061768,-0.5064130516833614,0.3474854985743582,0.19556314637604022,-0.30666383188483876,-0.1351036831604634,0.13506026880633154,-0.825628444677228,-0.7392287921695269,-0.37337835179000045,-0.35566920068661484,-0.482253826494466,-0.5223633822789135,-0.2615709874938765,-0.24150104181803456,0.23176372750518634,0.25698306482360866,0.08295402270366177,0.296069853662701,-0.5731588721430416,-0.6113968293085233,train,10.564561207378423,1
22,0.03440541873471581,0.43410677036977346,0.3335666427169658,-0.14680731848609668,-0.007883679532378951,0.0022712738889731354,0.4104042637497006,0.383373661698892,-0.6213912306960483,-0.6720957231147715,0.3906279911280252,0.3127733841055956,-0.47853256125153965,-0.24997853444548834,-0.1335428375491746,-0.5087549667072961,0.2798037185163278,0.05374329102796094,-0.5375665178441238,-0.5975203829977241,-0.49452529402730716,0.3157203565030212,0.175883260167068,-0.296697086008669,-0.12758706011286083,0.12420064900221515,-0.8276503870898149,-0.7336245906694456,-0.36373041708187387,-0.3460513802656948,-0.4927637852703806,-0.5235067953242122,-0.2661108405528616,-0.23676091115396586,0.22084919374195142,0.25804211658447873,0.08112422298448478,0.2794996457561354,-0.5736854980246664,-0.5963008961812191,train,11.06763555058692,1
23,0.021439816201360873,0.3981573462275715,0.2970927634865057,-0.15028391681325132,-0.006579920643213527,-0.02495883855276443,0.374736151003644,0.36676594429539827,-0.6274547142142141,-0.683827730019348,0.3631457380833213,0.28935446641176554,-0.4879309630377776,-0.24946683783614843,-0.14272594245381476,-0.5139781108115304,0.2578946323691016,0.026453536536438976,-0.5335565302879783,-0.5955208753337062,-0.4962730399403489,0.276936700550266,0.13844418308092293,-0.2878372605655303,-0.11143186055327431,0.12129222159032171,-0.8321008368846243,-0.7291727654479205,-0.36796734564669464,-0.34940536504519126,-0.5214551621073563,-0.5259218450933253,-0.2611441788312595,-0.24130364542382537,0.193631185995043,0.2524901018942547,0.08425341458932416,0.2600805894553707,-0.5827219630809604,-0.5911288137664077,train,11.570709893795415,1
24,-0.004978190268248188,0.3575507013754702,0.26312029038605855,-0.15619764761206253,-0.01638329121511546,-0.048104107396028495,0.3302861503485821,0.3281489264401739,-0.6118323193076125,-0.6820895999823482,0.33095674676853504,0.2655318482803257,-0.4849983954334247,-0.2513951173460316,-0.15726207085173485,-0.5308190873900103,0.21831068140649962,0.0005388372533567665,-0.5250097699876305,-0.5987910230769196,-0.5010351627359286,0.23024135013006833,0.11017801157132523,-0.2975837495206558,-0.11818188115400413,0.10596130143638986,-0.8222185362206904,-0.7198109143817796,-0.38432171562761797,-0.33472743290477514,-0.5482591114400617,-0.5414650431408762,-0.27259813951480616,-0.2449443154078738,0.1552976628748309,0.2346249852990344,0.06812585123589511,0.2181500284402765,-0.5975449124355642,-0.5887436526946517,train,12.073784237003911,1
25,-0.02530417399981693,0.28747565314822504,0.2065611070825006,-0.1596563472182369,-0.017753319868105133,-0.08024116345954359,0.25709341173500466,0.2699728363746603,-0.612333992030602,-0.6881834430627274,0.2665127303873892,0.22202897340292566,-0.49156514915562766,-0.24023575844325307,-0.17089122351910332,-0.5497811705913092,0.1647915787948445,-0.04222650105405973,-0.5278588393534759,-0.5986559111681262,-0.496384125271526,0.1590825612150298,0.05703841787408681,-0.3078220971054987,-0.11951708066293648,0.0944687910640057,-0.8151134111885785,-0.7059787317101612,-0.3916800673066206,-0.32732838643708484,-0.5823583738956093,-0.5626493004576819,-0.27453078612521,-0.26150651044576373,0.12927825847059152,0.22692378196295873,0.04697112938394539,0.17639782857761982,-0.610880105127206,-0.57962238873707,train,12.57685858021241,1
26,-0.035363583868608876,0.2093310594020115,0.15033815848445478,-0.17442897793558698,-0.022886227156455066,-0.09799076306545743,0.19592200590194256,0.2074249216330038,-0.5787465901674861,-0.6838013951929802,0.19412792788862,0.16716572202390112,-0.5008886755474862,-0.24043601674533416,-0.19972349394520886,-0.5640700708678801,0.12403648943888373,-0.08781639753413455,-0.5111097698335813,-0.5941983335244777,-0.5047344196288456,0.08389807893821838,0.014368470077765927,-0.321954227824247,-0.13651092880213084,0.09340318466645253,-0.7833979067985459,-0.6726204974188689,-0.4100010620029319,-0.32232180876460775,-0.6138432464668652,-0.5845937831702414,-0.28640133939250834,-0.2698389661477544,0.08880765751867314,0.1941584834061941,0.008752887411030266,0.1338162164847288,-0.5972228337403587,-0.5940223777456789,train,13.079932923420905,1
27,-0.06187233526889417,0.13703118758736263,0.06993949676712646,-0.164791188707087,-0.036100542565629556,-0.1450182815493464,0.11900226198769559,0.1347314816552856,-0.5694017026913194,-0.6646033709556252,0.10808357845344096,0.09552459981943795,-0.47064407458351487,-0.24100411856825787,-0.21834975500182982,-0.5582580305030289,0.049609974876846805,-0.13292327153299574,-0.5046240747174844,-0.5723757688002638,-0.490990985421878,0.021967149701650104,-0.059471748435422994,-0.33439876499808074,-0.13553640176629878,0.09040046626644191,-0.7516837714894942,-0.6268311317750672,-0.39433797868461173,-0.3162380976699149,-0.6302480121154749,-0.5922328489114445,-0.3164764849041162,-0.2993247763110397,0.033918572988260176,0.15056394428297948,-0.031164222616597334,0.06813589307500534,-0.5957431659394195,-0.5677388768421893,train,13.583007266629401,1
28,-0.08172171546999166,0.05759417076196765,-0.00692088884095339,-0.15770435210490966,-0.05251063746625216,-0.1762194272866671,0.024737592236255865,0.05447656541650717,-0.5406352804312246,-0.632838746870404,0.022650046588957085,0.024766475821583284,-0.45150488443043835,-0.23012491924842426,-0.2278456270399526,-0.5509909940618735,-0.008471669991160957,-0.16165508458447514,-0.4821076075422638,-0.5466957785410628,-0.47346150914358837,-0.05133718199340717,-0.1252445544316656,-0.3362024004798594,-0.14721264858929478,0.07909600787686061,-0.7209895762404153,-0.5768334318928182,-0.38028403838330627,-0.2984573238861774,-0.6472621200454505,-0.6034764051802705,-0.33186877760901096,-0.32028438104072804,-0.0027070497612145528,0.1200834614863612,-0.061483496874576354,0.014716403727435816,-0.5877879386115339,-0.547201295388491,train,14.086081609837898,1
29,-0.11324804252219674,-0.0638281846069853,-0.10544219620708056,-0.1455667788978254,-0.0774255354873726,-0.21333615255965757,-0.09643441940760067,-0.049778076983730234,-0.4994366503301161,-0.5908273349784461,-0.09042521743661613,-0.06955909408769424,-0.43404337414111394,-0.2342205825753086,-0.24728404667161696,-0.5366999986114451,-0.0874283718096561,-0.22158190641072678,-0.4606116260214038,-0.5131836483647174,-0.45211802680803753,-0.15219320337269238,-0.2177994313443019,-0.34533266177325517,-0.16443550082152972,0.07855090308279337,-0.6575937636307095,-0.49963954232202135,-0.36493681735924516,-0.2692063473272845,-0.6594101212449646,-0.6303488593533138,-0.3635708848156465,-0.34612481176962084,-0.05846241937784388,0.07401515978455564,-0.11573338561102094,-0.04352134564509973,-0.5554524432881953,-0.5236344824011872,train,14.589155953046394,1
30,-0.12715771642214496,-0.18684297127764185,-0.22006676798928507,-0.1418080637192157,-0.10444912584181673,-0.25813631003213744,-0.22401758390454712,-0.15833852571472518,-0.4557316626475696,-0.5473139981606416,-0.20161423940043377,-0.17129845273220404,-0.40489607291683793,-0.22572548773951895,-0.25791679922370725,-0.5090604589888974,-0.15836271563917412,-0.2712243892676164,-0.40924945647552524,-0.4627485361875457,-0.42882195069984685,-0.26476081398299406,-0.3079685794711099,-0.36359814291623377,-0.1695970634406203,0.07450186637681167,-0.5999402097228008,-0.42848699775468435,-0.3425119783714308,-0.24719136344324155,-0.6694245986200184,-0.6383341488677946,-0.37732391044060853,-0.3630474929974198,-0.10574195316977342,0.025945177667493435,-0.150843743594882,-0.09609550598962216,-0.5292054374354148,-0.4853148267989723,train,15.09223029625489,1
31,-0.1470420524411295,-0.2739316895949638,-0.3038287084339468,-0.13823126764617202,-0.12318118552403952,-0.2921425283895686,-0.3165922830212896,-0.24238248949822502,-0.4086420663572685,-0.5059304706149043,-0.29126128408239027,-0.2531629826005898,-0.3802693685019474,-0.21298122395798935,-0.26548865508063624,-0.49398153231448577,-0.21604509426863142,-0.3153453631310494,-0.3974672420907056,-0.4243755978365145,-0.4044344800967392,-0.3327851981752946,-0.3769307010082038,-0.3785456805253278,-0.18395516354089042,0.06769156279406387,-0.5497010588344098,-0.3719310223113347,-0.31781388348506423,-0.2321967665317682,-0.6732438300698647,-0.6595659612693303,-0.3871716440159207,-0.38548096428620177,-0.15554804948156198,-0.016390926061475117,-0.19317351593740426,-0.14507406612334445,-0.49897336998896663,-0.452353516360234,train,15.595304639463386,1
32,-0.16925378993791504,-0.37137348540333653,-0.3987437859357277,-0.12952684112225843,-0.1474897568825187,-0.3240214032525037,-0.42549514566155744,-0.3382596044883398,-0.3487950125424899,-0.4403015742815516,-0.38342144601160444,-0.3445153231427391,-0.34693912957612,-0.20901235995862116,-0.26987166175888355,-0.4490619142417581,-0.2785374873461295,-0.3561195841875,-0.3522188319377706,-0.36145356961622704,-0.37459678879114433,-0.42201624218877387,-0.45627920552498025,-0.39129361748263464,-0.19753228950028462,0.06293027241175211,-0.48444094180736613,-0.2929933344354821,-0.29027901650493293,-0.2018544077795124,-0.6790553089619895,-0.6689352052668109,-0.4022325745429286,-0.4053422787927946,-0.2102005675804106,-0.06314562572989643,-0.23405391253595614,-0.20078551511846604,-0.45013792088309146,-0.40001759140802834,train,16.098378982671882,1
33,-0.18781822395292583,-0.4422317818775777,-0.4883861771391518,-0.12606095964987474,-0.16057267830528277,-0.35983464910081586,-0.5049753756927774,-0.4065209172327403,-0.31421377621197893,-0.38503251052088794,-0.45630193729019064,-0.423332292111017,-0.30918356214017306,-0.2051709858776895,-0.2801544842007002,-0.4159252401273964,-0.324103735616213,-0.3879296194570777,-0.31066700015223847,-0.30416032066726767,-0.368192922172386,-0.4815050557699425,-0.5221607761108562,-0.42632544471779754,-0.20546903268285294,0.06539070677369703,-0.43360300403943103,-0.2242234376175973,-0.2643081043349284,-0.19584871892421618,-0.6849890941132402,-0.6704800966435913,-0.4203004466144009,-0.421901367175141,-0.27301133506220665,-0.11300231714784369,-0.26534229292903305,-0.24983524960637837,-0.42468899721549147,-0.35750865582317015,train,16.601453325880378,1
