,experiment_ID,model_type,validation_dataset,individual_validation_loss,individual_baseline_loss,num_parameters,num_worms,num_time_steps,min_val_loss,val_baseline
290,exp43,FeatureFFNN,Skora2018,0.0114527459663804,0.0075098035523903,573742,220,135755,0.0238063123116505,0.0104822724021341
291,exp43,FeatureFFNN,Uzel2022,0.0303474306322944,0.0075639537559861,573742,220,135755,0.0238063123116505,0.0104822724021341
292,exp43,FeatureFFNN,Yemini2021,0.0365155444751322,0.0108707598526368,573742,220,135755,0.0238063123116505,0.0104822724021341
293,exp43,FeatureFFNN,Kaplan2020,0.0115489977401203,0.0035063432111488,573742,220,135755,0.0238063123116505,0.0104822724021341
294,exp43,FeatureFFNN,Flavell2023,0.0172215053793479,0.0080915278922475,573742,220,135755,0.0238063123116505,0.0104822724021341
295,exp43,FeatureFFNN,Leifer2023,0.0285711205051127,0.0124225373570773,573742,220,135755,0.0238063123116505,0.0104822724021341
296,exp44,FeatureFFNN,Kato2015,0.0157841185682627,0.0136508184820437,573742,225,138059,0.0239880841789426,0.0104822724021341
297,exp44,FeatureFFNN,Nichols2017,0.0119756862909112,0.0103306582875368,573742,225,138059,0.0239880841789426,0.0104822724021341
298,exp44,FeatureFFNN,Skora2018,0.0113805213719994,0.0075098035523903,573742,225,138059,0.0239880841789426,0.0104822724021341
299,exp44,FeatureFFNN,Uzel2022,0.0328857084386982,0.0075639537559861,573742,225,138059,0.0239880841789426,0.0104822724021341
300,exp44,FeatureFFNN,Yemini2021,0.0358924277272902,0.0108707598526368,573742,225,138059,0.0239880841789426,0.0104822724021341
301,exp44,FeatureFFNN,Kaplan2020,0.0091972440956229,0.0035063432111488,573742,225,138059,0.0239880841789426,0.0104822724021341
302,exp44,FeatureFFNN,Flavell2023,0.017929272913534,0.0080915278922475,573742,225,138059,0.0239880841789426,0.0104822724021341
303,exp44,FeatureFFNN,Leifer2023,0.029245351131049,0.0124225373570773,573742,225,138059,0.0239880841789426,0.0104822724021341
304,exp45,FeatureFFNN,Kato2015,0.0154646210539795,0.0136508184820437,573742,230,140371,0.0236247715435292,0.0104822724152513
305,exp45,FeatureFFNN,Nichols2017,0.011933452499017,0.0103306582875368,573742,230,140371,0.0236247715435292,0.0104822724152513
306,exp45,FeatureFFNN,Skora2018,0.0109858450559841,0.0075098035523903,573742,230,140371,0.0236247715435292,0.0104822724152513
307,exp45,FeatureFFNN,Uzel2022,0.0297536124223067,0.0075639537559861,573742,230,140371,0.0236247715435292,0.0104822724152513
308,exp45,FeatureFFNN,Yemini2021,0.0349483102909289,0.0108707598526368,573742,230,140371,0.0236247715435292,0.0104822724152513
309,exp45,FeatureFFNN,Kaplan2020,0.0094110957137385,0.0035063432111488,573742,230,140371,0.0236247715435292,0.0104822724152513
310,exp45,FeatureFFNN,Flavell2023,0.0176867960279196,0.0080915278922475,573742,230,140371,0.0236247715435292,0.0104822724152513
311,exp45,FeatureFFNN,Leifer2023,0.0291243147897629,0.0124225373570773,573742,230,140371,0.0236247715435292,0.0104822724152513
312,exp46,FeatureFFNN,Kato2015,0.0152468736559967,0.0136508184820437,573742,235,144528,0.0227371484802012,0.0104822724021341
313,exp46,FeatureFFNN,Nichols2017,0.0120487453114864,0.0103306582875368,573742,235,144528,0.0227371484802012,0.0104822724021341
314,exp46,FeatureFFNN,Skora2018,0.0111433523246281,0.0075098035523903,573742,235,144528,0.0227371484802012,0.0104822724021341
315,exp46,FeatureFFNN,Uzel2022,0.0289748843400351,0.0075639537559861,573742,235,144528,0.0227371484802012,0.0104822724021341
316,exp46,FeatureFFNN,Yemini2021,0.0336302417545455,0.0108707598526368,573742,235,144528,0.0227371484802012,0.0104822724021341
317,exp46,FeatureFFNN,Kaplan2020,0.011474022878821,0.0035063432111488,573742,235,144528,0.0227371484802012,0.0104822724021341
318,exp46,FeatureFFNN,Flavell2023,0.0168365958583308,0.0080915278922475,573742,235,144528,0.0227371484802012,0.0104822724021341
319,exp46,FeatureFFNN,Leifer2023,0.027416006468782,0.0124225373570773,573742,235,144528,0.0227371484802012,0.0104822724021341
320,exp47,FeatureFFNN,Kato2015,0.0146472355736477,0.0136508184820437,573742,240,146255,0.0224812321994506,0.0104822724283685
321,exp47,FeatureFFNN,Nichols2017,0.0122018785892082,0.0103306582875368,573742,240,146255,0.0224812321994506,0.0104822724283685
322,exp47,FeatureFFNN,Skora2018,0.0111157164537871,0.0075098035523903,573742,240,146255,0.0224812321994506,0.0104822724283685
323,exp47,FeatureFFNN,Uzel2022,0.029751978450804,0.0075639537559861,573742,240,146255,0.0224812321994506,0.0104822724283685
324,exp47,FeatureFFNN,Yemini2021,0.0335816294958634,0.0108707598526368,573742,240,146255,0.0224812321994506,0.0104822724283685
325,exp47,FeatureFFNN,Kaplan2020,0.0094775460535234,0.0035063432111488,573742,240,146255,0.0224812321994506,0.0104822724283685
326,exp47,FeatureFFNN,Flavell2023,0.0162086451207869,0.0080915278922475,573742,240,146255,0.0224812321994506,0.0104822724283685
327,exp47,FeatureFFNN,Leifer2023,0.0272969743748356,0.0124225373570773,573742,240,146255,0.0224812321994506,0.0104822724283685
328,exp48,FeatureFFNN,Kato2015,0.0148164850130948,0.0136508184820437,573742,245,152975,0.0216835383784917,0.0104822724021341
329,exp48,FeatureFFNN,Nichols2017,0.0118019434385959,0.0103306582875368,573742,245,152975,0.0216835383784917,0.0104822724021341
330,exp48,FeatureFFNN,Skora2018,0.0106109116313746,0.0075098035523903,573742,245,152975,0.0216835383784917,0.0104822724021341
331,exp48,FeatureFFNN,Uzel2022,0.0288015252929956,0.0075639537559861,573742,245,152975,0.0216835383784917,0.0104822724021341
332,exp48,FeatureFFNN,Yemini2021,0.0329833848916269,0.0108707598526368,573742,245,152975,0.0216835383784917,0.0104822724021341
333,exp48,FeatureFFNN,Kaplan2020,0.0090718068757652,0.0035063432111488,573742,245,152975,0.0216835383784917,0.0104822724021341
334,exp48,FeatureFFNN,Flavell2023,0.0151692772105889,0.0080915278922475,573742,245,152975,0.0216835383784917,0.0104822724021341
335,exp48,FeatureFFNN,Leifer2023,0.0262287326055657,0.0124225373570773,573742,245,152975,0.0216835383784917,0.0104822724021341
336,exp49,FeatureFFNN,Kato2015,0.0149009883522618,0.0136508184820437,573742,250,150995,0.0222311105356145,0.0104822724021341
337,exp49,FeatureFFNN,Nichols2017,0.0116626484312457,0.0103306582875368,573742,250,150995,0.0222311105356145,0.0104822724021341
338,exp49,FeatureFFNN,Skora2018,0.0109587420756724,0.0075098035523903,573742,250,150995,0.0222311105356145,0.0104822724021341
339,exp49,FeatureFFNN,Uzel2022,0.0298240515597475,0.0075639537559861,573742,250,150995,0.0222311105356145,0.0104822724021341
340,exp49,FeatureFFNN,Yemini2021,0.0325854364521231,0.0108707598526368,573742,250,150995,0.0222311105356145,0.0104822724021341
341,exp49,FeatureFFNN,Kaplan2020,0.0092261875149568,0.0035063432111488,573742,250,150995,0.0222311105356145,0.0104822724021341
342,exp49,FeatureFFNN,Flavell2023,0.0166292633872217,0.0080915278922475,573742,250,150995,0.0222311105356145,0.0104822724021341
343,exp49,FeatureFFNN,Leifer2023,0.0272380422747137,0.0124225373570773,573742,250,150995,0.0222311105356145,0.0104822724021341
344,exp5,FeatureFFNN,Kato2015,0.1614002789816974,0.0136508184820437,573742,30,17763,0.1965238299797958,0.0104822724021341
345,exp5,FeatureFFNN,Nichols2017,0.0953382836503971,0.0103306582875368,573742,30,17763,0.1965238299797958,0.0104822724021341
346,exp5,FeatureFFNN,Skora2018,0.1179550715023651,0.0075098035523903,573742,30,17763,0.1965238299797958,0.0104822724021341
347,exp5,FeatureFFNN,Uzel2022,0.4848001667608817,0.0075639537559861,573742,30,17763,0.1965238299797958,0.0104822724021341
348,exp5,FeatureFFNN,Yemini2021,0.3001389095027532,0.0108707598526368,573742,30,17763,0.1965238299797958,0.0104822724021341
349,exp5,FeatureFFNN,Kaplan2020,0.2523256007208195,0.0035063432111488,573742,30,17763,0.1965238299797958,0.0104822724021341
350,exp5,FeatureFFNN,Flavell2023,0.1712807544332463,0.0080915278922475,573742,30,17763,0.1965238299797958,0.0104822724021341
351,exp5,FeatureFFNN,Leifer2023,0.1833485573502805,0.0124225373570773,573742,30,17763,0.1965238299797958,0.0104822724021341
352,exp50,FeatureFFNN,Kato2015,0.0147885419549614,0.0136508184820437,573742,255,158175,0.0214739094396502,0.0104822724021341
353,exp50,FeatureFFNN,Nichols2017,0.0114678924570729,0.0103306582875368,573742,255,158175,0.0214739094396502,0.0104822724021341
354,exp50,FeatureFFNN,Skora2018,0.0102224634777788,0.0075098035523903,573742,255,158175,0.0214739094396502,0.0104822724021341
355,exp50,FeatureFFNN,Uzel2022,0.0299935330064424,0.0075639537559861,573742,255,158175,0.0214739094396502,0.0104822724021341
356,exp50,FeatureFFNN,Yemini2021,0.031260035516889,0.0108707598526368,573742,255,158175,0.0214739094396502,0.0104822724021341
357,exp50,FeatureFFNN,Kaplan2020,0.008691636936036,0.0035063432111488,573742,255,158175,0.0214739094396502,0.0104822724021341
358,exp50,FeatureFFNN,Flavell2023,0.0161048405501787,0.0080915278922475,573742,255,158175,0.0214739094396502,0.0104822724021341
359,exp50,FeatureFFNN,Leifer2023,0.0263271073670373,0.0124225373570773,573742,255,158175,0.0214739094396502,0.0104822724021341
360,exp51,FeatureFFNN,Kato2015,0.014795706717147,0.0136508184820437,573742,260,158866,0.021806598982026,0.0104822724021341
361,exp51,FeatureFFNN,Nichols2017,0.0116092960337151,0.0103306582875368,573742,260,158866,0.021806598982026,0.0104822724021341
362,exp51,FeatureFFNN,Skora2018,0.0109662696292313,0.0075098035523903,573742,260,158866,0.021806598982026,0.0104822724021341
363,exp51,FeatureFFNN,Uzel2022,0.0321815977610337,0.0075639537559861,573742,260,158866,0.021806598982026,0.0104822724021341
364,exp51,FeatureFFNN,Yemini2021,0.0324261031904714,0.0108707598526368,573742,260,158866,0.021806598982026,0.0104822724021341
365,exp51,FeatureFFNN,Kaplan2020,0.0090857942401558,0.0035063432111488,573742,260,158866,0.021806598982026,0.0104822724021341
366,exp51,FeatureFFNN,Flavell2023,0.0158697729486448,0.0080915278922475,573742,260,158866,0.021806598982026,0.0104822724021341
367,exp51,FeatureFFNN,Leifer2023,0.0264512548281916,0.0124225373570773,573742,260,158866,0.021806598982026,0.0104822724021341
368,exp52,FeatureFFNN,Kato2015,0.0146259963985357,0.0136508184820437,573742,265,164188,0.0213831729439257,0.0104822724021341
369,exp52,FeatureFFNN,Nichols2017,0.0113936304401663,0.0103306582875368,573742,265,164188,0.0213831729439257,0.0104822724021341
370,exp52,FeatureFFNN,Skora2018,0.0104028195055434,0.0075098035523903,573742,265,164188,0.0213831729439257,0.0104822724021341
371,exp52,FeatureFFNN,Uzel2022,0.0364259134221356,0.0075639537559861,573742,265,164188,0.0213831729439257,0.0104822724021341
372,exp52,FeatureFFNN,Yemini2021,0.0324914396208311,0.0108707598526368,573742,265,164188,0.0213831729439257,0.0104822724021341
373,exp52,FeatureFFNN,Kaplan2020,0.0092497252593794,0.0035063432111488,573742,265,164188,0.0213831729439257,0.0104822724021341
374,exp52,FeatureFFNN,Flavell2023,0.0151169271441176,0.0080915278922475,573742,265,164188,0.0213831729439257,0.0104822724021341
375,exp52,FeatureFFNN,Leifer2023,0.0255294571951369,0.0124225373570773,573742,265,164188,0.0213831729439257,0.0104822724021341
376,exp53,FeatureFFNN,Kato2015,0.0144896606598194,0.0136508184820437,573742,270,167964,0.0205132273143865,0.0104822724021341
377,exp53,FeatureFFNN,Nichols2017,0.011373451828397,0.0103306582875368,573742,270,167964,0.0205132273143865,0.0104822724021341
378,exp53,FeatureFFNN,Skora2018,0.0100331555219478,0.0075098035523903,573742,270,167964,0.0205132273143865,0.0104822724021341
379,exp53,FeatureFFNN,Uzel2022,0.0285880051475639,0.0075639537559861,573742,270,167964,0.0205132273143865,0.0104822724021341
380,exp53,FeatureFFNN,Yemini2021,0.0296639811517243,0.0108707598526368,573742,270,167964,0.0205132273143865,0.0104822724021341
381,exp53,FeatureFFNN,Kaplan2020,0.0090345334165728,0.0035063432111488,573742,270,167964,0.0205132273143865,0.0104822724021341
382,exp53,FeatureFFNN,Flavell2023,0.0149061234966211,0.0080915278922475,573742,270,167964,0.0205132273143865,0.0104822724021341
383,exp53,FeatureFFNN,Leifer2023,0.0250687056055432,0.0124225373570773,573742,270,167964,0.0205132273143865,0.0104822724021341
384,exp54,FeatureFFNN,Kato2015,0.0142715170962522,0.0136508184820437,573742,275,171049,0.0205210921630053,0.0104822724021341
385,exp54,FeatureFFNN,Nichols2017,0.0111964638265569,0.0103306582875368,573742,275,171049,0.0205210921630053,0.0104822724021341
386,exp54,FeatureFFNN,Skora2018,0.0101120238702302,0.0075098035523903,573742,275,171049,0.0205210921630053,0.0104822724021341
387,exp54,FeatureFFNN,Uzel2022,0.0280928912688978,0.0075639537559861,573742,275,171049,0.0205210921630053,0.0104822724021341
388,exp54,FeatureFFNN,Yemini2021,0.0305187716035942,0.0108707598526368,573742,275,171049,0.0205210921630053,0.0104822724021341
389,exp54,FeatureFFNN,Kaplan2020,0.0085555062406982,0.0035063432111488,573742,275,171049,0.0205210921630053,0.0104822724021341
390,exp54,FeatureFFNN,Flavell2023,0.0145609470710041,0.0080915278922475,573742,275,171049,0.0205210921630053,0.0104822724021341
391,exp54,FeatureFFNN,Leifer2023,0.0251008539053859,0.0124225373570773,573742,275,171049,0.0205210921630053,0.0104822724021341
392,exp55,FeatureFFNN,Kato2015,0.014348568749483,0.0136508184820437,573742,280,175568,0.0204034120460945,0.0104822724021341
393,exp55,FeatureFFNN,Nichols2017,0.0112993319454207,0.0103306582875368,573742,280,175568,0.0204034120460945,0.0104822724021341
394,exp55,FeatureFFNN,Skora2018,0.0100764498505062,0.0075098035523903,573742,280,175568,0.0204034120460945,0.0104822724021341
395,exp55,FeatureFFNN,Uzel2022,0.0271925697112844,0.0075639537559861,573742,280,175568,0.0204034120460945,0.0104822724021341
396,exp55,FeatureFFNN,Yemini2021,0.0299261015345703,0.0108707598526368,573742,280,175568,0.0204034120460945,0.0104822724021341
397,exp55,FeatureFFNN,Kaplan2020,0.0084293352782352,0.0035063432111488,573742,280,175568,0.0204034120460945,0.0104822724021341
398,exp55,FeatureFFNN,Flavell2023,0.0147849239037896,0.0080915278922475,573742,280,175568,0.0204034120460945,0.0104822724021341
399,exp55,FeatureFFNN,Leifer2023,0.0249521207847197,0.0124225373570773,573742,280,175568,0.0204034120460945,0.0104822724021341
400,exp6,FeatureFFNN,Kato2015,0.1205611311597749,0.0136508184820437,573742,35,21094,0.1831115523589329,0.0104822724021341
401,exp6,FeatureFFNN,Nichols2017,0.0878666290710415,0.0103306582875368,573742,35,21094,0.1831115523589329,0.0104822724021341
402,exp6,FeatureFFNN,Skora2018,0.108674535290144,0.0075098035523903,573742,35,21094,0.1831115523589329,0.0104822724021341
403,exp6,FeatureFFNN,Uzel2022,0.3189794454180325,0.0075639537559861,573742,35,21094,0.1831115523589329,0.0104822724021341
404,exp6,FeatureFFNN,Yemini2021,0.3113437772500423,0.0108707598526368,573742,35,21094,0.1831115523589329,0.0104822724021341
405,exp6,FeatureFFNN,Kaplan2020,0.2113694095215147,0.0035063432111488,573742,35,21094,0.1831115523589329,0.0104822724021341
406,exp6,FeatureFFNN,Flavell2023,0.1559792901971377,0.0080915278922475,573742,35,21094,0.1831115523589329,0.0104822724021341
407,exp6,FeatureFFNN,Leifer2023,0.1704645499315423,0.0124225373570773,573742,35,21094,0.1831115523589329,0.0104822724021341
408,exp7,FeatureFFNN,Kato2015,0.0896418105597452,0.0136508184820437,573742,40,26956,0.1393873054061977,0.0104822724021341
409,exp7,FeatureFFNN,Nichols2017,0.0655377877033474,0.0103306582875368,573742,40,26956,0.1393873054061977,0.0104822724021341
410,exp7,FeatureFFNN,Skora2018,0.088745638965823,0.0075098035523903,573742,40,26956,0.1393873054061977,0.0104822724021341
411,exp7,FeatureFFNN,Uzel2022,0.3165668374858796,0.0075639537559861,573742,40,26956,0.1393873054061977,0.0104822724021341
412,exp7,FeatureFFNN,Yemini2021,0.2606298905436177,0.0108707598526368,573742,40,26956,0.1393873054061977,0.0104822724021341
413,exp7,FeatureFFNN,Kaplan2020,0.0609728301504602,0.0035063432111488,573742,40,26956,0.1393873054061977,0.0104822724021341
414,exp7,FeatureFFNN,Flavell2023,0.122834966800292,0.0080915278922475,573742,40,26956,0.1393873054061977,0.0104822724021341
415,exp7,FeatureFFNN,Leifer2023,0.1329727908499383,0.0124225373570773,573742,40,26956,0.1393873054061977,0.0104822724021341
416,exp0,NeuralTransformer,Kato2015,0.3741250503032158,0.0136508184820437,573296,5,2845,0.4255975996944266,0.0104822724021341
417,exp0,NeuralTransformer,Nichols2017,0.2916882761055603,0.0103306582875368,573296,5,2845,0.4255975996944266,0.0104822724021341
418,exp0,NeuralTransformer,Skora2018,0.3762045443678896,0.0075098035523903,573296,5,2845,0.4255975996944266,0.0104822724021341
419,exp0,NeuralTransformer,Kaplan2020,0.3627670313060087,0.0035063432111488,573296,5,2845,0.4255975996944266,0.0104822724021341
420,exp0,NeuralTransformer,Yemini2021,0.3724992396024873,0.0108707598526368,573296,5,2845,0.4255975996944266,0.0104822724021341
421,exp0,NeuralTransformer,Uzel2022,0.5257163799057404,0.0075639537559861,573296,5,2845,0.4255975996944266,0.0104822724021341
422,exp0,NeuralTransformer,Flavell2023,0.3979429433355108,0.0080915278922475,573296,5,2845,0.4255975996944266,0.0104822724021341
423,exp0,NeuralTransformer,Leifer2023,0.5265203173473185,0.0124225373570773,573296,5,2845,0.4255975996944266,0.0104822724021341
424,exp1,NeuralTransformer,Kato2015,0.3739160281838849,0.0136508184820437,573296,10,6502,0.4543452905097478,0.0104822724021341
425,exp1,NeuralTransformer,Nichols2017,0.2406146633941468,0.0103306582875368,573296,10,6502,0.4543452905097478,0.0104822724021341
426,exp1,NeuralTransformer,Skora2018,0.3738506808100889,0.0075098035523903,573296,10,6502,0.4543452905097478,0.0104822724021341
427,exp1,NeuralTransformer,Kaplan2020,0.3028191182223197,0.0035063432111488,573296,10,6502,0.4543452905097478,0.0104822724021341
428,exp1,NeuralTransformer,Yemini2021,0.4862042557524175,0.0108707598526368,573296,10,6502,0.4543452905097478,0.0104822724021341
429,exp1,NeuralTransformer,Uzel2022,0.4774718827102333,0.0075639537559861,573296,10,6502,0.4543452905097478,0.0104822724021341
430,exp1,NeuralTransformer,Flavell2023,0.4079415629035793,0.0080915278922475,573296,10,6502,0.4543452905097478,0.0104822724021341
431,exp1,NeuralTransformer,Leifer2023,0.5861517519863578,0.0124225373570773,573296,10,6502,0.4543452905097478,0.0104822724021341
432,exp10,NeuralTransformer,Kato2015,0.0817504494674115,0.0136508184820437,573296,55,32942,0.1125301778526373,0.0104822724283685
433,exp10,NeuralTransformer,Nichols2017,0.0634881090022232,0.0103306582875368,573296,55,32942,0.1125301778526373,0.0104822724283685
434,exp10,NeuralTransformer,Skora2018,0.0791208035273787,0.0075098035523903,573296,55,32942,0.1125301778526373,0.0104822724283685
435,exp10,NeuralTransformer,Kaplan2020,0.1411327492693855,0.0035063432111488,573296,55,32942,0.1125301778526373,0.0104822724283685
436,exp10,NeuralTransformer,Yemini2021,0.1395582675943341,0.0108707598526368,573296,55,32942,0.1125301778526373,0.0104822724283685
437,exp10,NeuralTransformer,Uzel2022,0.1066196642738456,0.0075639537559861,573296,55,32942,0.1125301778526373,0.0104822724283685
438,exp10,NeuralTransformer,Flavell2023,0.0902265503362286,0.0080915278922475,573296,55,32942,0.1125301778526373,0.0104822724283685
439,exp10,NeuralTransformer,Leifer2023,0.1250869370454821,0.0124225373570773,573296,55,32942,0.1125301778526373,0.0104822724283685
440,exp11,NeuralTransformer,Kato2015,0.0899859588826075,0.0136508184820437,573296,60,38069,0.1148887181156118,0.0104822724021341
441,exp11,NeuralTransformer,Nichols2017,0.0711624338344501,0.0103306582875368,573296,60,38069,0.1148887181156118,0.0104822724021341
442,exp11,NeuralTransformer,Skora2018,0.083091930229178,0.0075098035523903,573296,60,38069,0.1148887181156118,0.0104822724021341
443,exp11,NeuralTransformer,Kaplan2020,0.1754583253427163,0.0035063432111488,573296,60,38069,0.1148887181156118,0.0104822724021341
444,exp11,NeuralTransformer,Yemini2021,0.1294003236392626,0.0108707598526368,573296,60,38069,0.1148887181156118,0.0104822724021341
445,exp11,NeuralTransformer,Uzel2022,0.2055449132652332,0.0075639537559861,573296,60,38069,0.1148887181156118,0.0104822724021341
446,exp11,NeuralTransformer,Flavell2023,0.0864753174362704,0.0080915278922475,573296,60,38069,0.1148887181156118,0.0104822724021341
447,exp11,NeuralTransformer,Leifer2023,0.1241568531898106,0.0124225373570773,573296,60,38069,0.1148887181156118,0.0104822724021341
448,exp12,NeuralTransformer,Kato2015,0.0949415299498165,0.0136508184820437,573296,65,43240,0.1054302232051399,0.0104822724021341
449,exp12,NeuralTransformer,Nichols2017,0.0648233795033196,0.0103306582875368,573296,65,43240,0.1054302232051399,0.0104822724021341
450,exp12,NeuralTransformer,Skora2018,0.0688276137419355,0.0075098035523903,573296,65,43240,0.1054302232051399,0.0104822724021341
451,exp12,NeuralTransformer,Kaplan2020,0.0674289564638839,0.0035063432111488,573296,65,43240,0.1054302232051399,0.0104822724021341
452,exp12,NeuralTransformer,Yemini2021,0.1332864350263903,0.0108707598526368,573296,65,43240,0.1054302232051399,0.0104822724021341
453,exp12,NeuralTransformer,Uzel2022,0.1611730753211304,0.0075639537559861,573296,65,43240,0.1054302232051399,0.0104822724021341
454,exp12,NeuralTransformer,Flavell2023,0.0913213312451262,0.0080915278922475,573296,65,43240,0.1054302232051399,0.0104822724021341
455,exp12,NeuralTransformer,Leifer2023,0.1210108648833828,0.0124225373570773,573296,65,43240,0.1054302232051399,0.0104822724021341
456,exp13,NeuralTransformer,Kato2015,0.0866015567492771,0.0136508184820437,573296,70,38616,0.1088295287754334,0.0104822724021341
457,exp13,NeuralTransformer,Nichols2017,0.0656110017444007,0.0103306582875368,573296,70,38616,0.1088295287754334,0.0104822724021341
458,exp13,NeuralTransformer,Skora2018,0.0779514201033938,0.0075098035523903,573296,70,38616,0.1088295287754334,0.0104822724021341
459,exp13,NeuralTransformer,Kaplan2020,0.1558252589250179,0.0035063432111488,573296,70,38616,0.1088295287754334,0.0104822724021341
460,exp13,NeuralTransformer,Yemini2021,0.1057118473655297,0.0108707598526368,573296,70,38616,0.1088295287754334,0.0104822724021341
461,exp13,NeuralTransformer,Uzel2022,0.1741261358062426,0.0075639537559861,573296,70,38616,0.1088295287754334,0.0104822724021341
462,exp13,NeuralTransformer,Flavell2023,0.0881574638711754,0.0080915278922475,573296,70,38616,0.1088295287754334,0.0104822724021341
463,exp13,NeuralTransformer,Leifer2023,0.1265820706589604,0.0124225373570773,573296,70,38616,0.1088295287754334,0.0104822724021341
464,exp14,NeuralTransformer,Kato2015,0.0706841552794988,0.0136508184820437,573296,75,46975,0.0860476198435669,0.0104822724283685
465,exp14,NeuralTransformer,Nichols2017,0.0501423177338438,0.0103306582875368,573296,75,46975,0.0860476198435669,0.0104822724283685
466,exp14,NeuralTransformer,Skora2018,0.055734772531044,0.0075098035523903,573296,75,46975,0.0860476198435669,0.0104822724283685
467,exp14,NeuralTransformer,Kaplan2020,0.1269487076604395,0.0035063432111488,573296,75,46975,0.0860476198435669,0.0104822724283685
468,exp14,NeuralTransformer,Yemini2021,0.1061641649504629,0.0108707598526368,573296,75,46975,0.0860476198435669,0.0104822724283685
469,exp14,NeuralTransformer,Uzel2022,0.1579073927714489,0.0075639537559861,573296,75,46975,0.0860476198435669,0.0104822724283685
470,exp14,NeuralTransformer,Flavell2023,0.0625903464169823,0.0080915278922475,573296,75,46975,0.0860476198435669,0.0104822724283685
471,exp14,NeuralTransformer,Leifer2023,0.0902227370428519,0.0124225373570773,573296,75,46975,0.0860476198435669,0.0104822724283685
472,exp15,NeuralTransformer,Kato2015,0.0680986927375973,0.0136508184820437,573296,80,47525,0.0883431959057777,0.0104822724283685
473,exp15,NeuralTransformer,Nichols2017,0.0472748144946473,0.0103306582875368,573296,80,47525,0.0883431959057777,0.0104822724283685
474,exp15,NeuralTransformer,Skora2018,0.0511534299293998,0.0075098035523903,573296,80,47525,0.0883431959057777,0.0104822724283685
475,exp15,NeuralTransformer,Kaplan2020,0.1243671200040568,0.0035063432111488,573296,80,47525,0.0883431959057777,0.0104822724283685
476,exp15,NeuralTransformer,Yemini2021,0.1089565699768005,0.0108707598526368,573296,80,47525,0.0883431959057777,0.0104822724283685
477,exp15,NeuralTransformer,Uzel2022,0.1354609046247787,0.0075639537559861,573296,80,47525,0.0883431959057777,0.0104822724283685
478,exp15,NeuralTransformer,Flavell2023,0.0633831121536786,0.0080915278922475,573296,80,47525,0.0883431959057777,0.0104822724283685
479,exp15,NeuralTransformer,Leifer2023,0.098441502290513,0.0124225373570773,573296,80,47525,0.0883431959057777,0.0104822724283685
480,exp16,NeuralTransformer,Kato2015,0.0746040888722442,0.0136508184820437,573296,85,53477,0.0978362493636742,0.0104822724021341
481,exp16,NeuralTransformer,Nichols2017,0.0557682433923632,0.0103306582875368,573296,85,53477,0.0978362493636742,0.0104822724021341
482,exp16,NeuralTransformer,Skora2018,0.0662072323854469,0.0075098035523903,573296,85,53477,0.0978362493636742,0.0104822724021341
483,exp16,NeuralTransformer,Kaplan2020,0.1593061142530611,0.0035063432111488,573296,85,53477,0.0978362493636742,0.0104822724021341
484,exp16,NeuralTransformer,Yemini2021,0.1077209213648789,0.0108707598526368,573296,85,53477,0.0978362493636742,0.0104822724021341
485,exp16,NeuralTransformer,Uzel2022,0.1840724805369973,0.0075639537559861,573296,85,53477,0.0978362493636742,0.0104822724021341
486,exp16,NeuralTransformer,Flavell2023,0.0753083328338107,0.0080915278922475,573296,85,53477,0.0978362493636742,0.0104822724021341
487,exp16,NeuralTransformer,Leifer2023,0.1062576863127212,0.0124225373570773,573296,85,53477,0.0978362493636742,0.0104822724021341
488,exp17,NeuralTransformer,Kato2015,0.0755808511409365,0.0136508184820437,573296,90,56205,0.0951642436040959,0.0104822724152513
489,exp17,NeuralTransformer,Nichols2017,0.0603552477960792,0.0103306582875368,573296,90,56205,0.0951642436040959,0.0104822724152513
490,exp17,NeuralTransformer,Skora2018,0.0726761833648197,0.0075098035523903,573296,90,56205,0.0951642436040959,0.0104822724152513
491,exp17,NeuralTransformer,Kaplan2020,0.159509590482278,0.0035063432111488,573296,90,56205,0.0951642436040959,0.0104822724152513
492,exp17,NeuralTransformer,Yemini2021,0.0959021149260201,0.0108707598526368,573296,90,56205,0.0951642436040959,0.0104822724152513
493,exp17,NeuralTransformer,Uzel2022,0.1878860861179419,0.0075639537559861,573296,90,56205,0.0951642436040959,0.0104822724152513
494,exp17,NeuralTransformer,Flavell2023,0.0746986798796569,0.0080915278922475,573296,90,56205,0.0951642436040959,0.0104822724152513
495,exp17,NeuralTransformer,Leifer2023,0.1013569075861881,0.0124225373570773,573296,90,56205,0.0951642436040959,0.0104822724152513
496,exp18,NeuralTransformer,Kato2015,0.0679860956831059,0.0136508184820437,573296,95,53453,0.0968952662718128,0.0104822724021341
497,exp18,NeuralTransformer,Nichols2017,0.0518641370389642,0.0103306582875368,573296,95,53453,0.0968952662718128,0.0104822724021341
498,exp18,NeuralTransformer,Skora2018,0.0580485416940064,0.0075098035523903,573296,95,53453,0.0968952662718128,0.0104822724021341
499,exp18,NeuralTransformer,Kaplan2020,0.1399613653530219,0.0035063432111488,573296,95,53453,0.0968952662718128,0.0104822724021341
500,exp18,NeuralTransformer,Yemini2021,0.1001046881131941,0.0108707598526368,573296,95,53453,0.0968952662718128,0.0104822724021341
