,ADAL,ADER,ADLL,AIAR,AIBL,AIBR,AIML,AINL,AIYL,AIYR,AIZL,ALA,AQR,ASEL,ASGL,ASJL,AUAL,AVAL,AVAR,AVDL,AVEL,AVER,AVHL,AVKL,AWAL,AWBL,AWCL,CEPDL,CEPDR,CEPVL,I1L,I2L,I2R,I3,IL1DL,IL1DR,IL1R,IL1VL,IL1VR,IL2DL,IL2DR,IL2VR,M3L,M3R,MCL,NSML,NSMR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIAL,RID,RIVL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,SMDVL,URADL,URAVL,URXL,URXR,URYDL,URYVR,train_test_label,time_in_seconds,tau
876,-0.2417402150240153,-0.09274913290993017,-0.5433165622008127,-0.21853651073041697,-0.05983328396860082,-0.20365311433186625,-0.4752286581659714,-0.40108412816519967,-0.30649684846456526,-0.44862245488892805,-0.3457030885046408,-0.32467155682195764,-0.43243411149713235,-0.5175495062409823,-0.5358361005439365,-0.20244605418260955,-0.19153914115459106,-0.25880171839208,-0.019733195387191715,-0.4950953175261549,-0.14864129696664757,-0.2683093536272403,-0.3600753729092491,0.2035577116983574,-0.5938160084536446,-0.6098704128693883,-0.29598933297966923,-0.22939278683943748,-0.43357098556552964,-0.42786919064024087,-0.7746456992867977,-0.2055503704256289,-0.2780122835231298,-0.28207452852244425,-0.5493508070090372,-0.4783426446058804,-0.35227953414860635,-0.5944848790567184,-0.5141846858103255,-0.20230250456917362,-0.043008477371465924,-0.3151665983115204,-0.6520837944594589,-0.6355770978832597,-0.4943977728492268,-0.7663041513249006,-0.8001096023044336,-0.4747939758522225,-0.32728685246719674,-0.381836276645422,-0.45782419793538376,-0.5430648898183394,-0.5299550495901512,-0.14977608408988236,-0.5198417731996897,-0.4557428070220333,-0.35318132415435016,-0.240922962347664,-0.12836053695235494,-0.5861962834182196,-0.3779467887114224,-0.07331863435969933,-0.5776308384809234,-0.20568180794806118,-0.33794740394003037,-0.23885306172975287,-0.5787801878316527,-0.4886946703144834,-0.3957095075482454,-0.4225420432784215,-0.009695319695277404,-0.3271971421711002,test,526.9824560516281,1
877,-0.27718195162525683,-0.0750614608777482,-0.5495463502308031,-0.21861553648922694,-0.08209789178930146,-0.20809255551351502,-0.476196309793785,-0.3867541760272625,-0.3152235261469393,-0.4550532584966418,-0.33880007481386,-0.32734164750930206,-0.43810076541156745,-0.5218669085731156,-0.5295436262433458,-0.21383777859753855,-0.1917707353467859,-0.25987795405907,-0.022801276102478573,-0.4848336270110103,-0.136758876679519,-0.2801026640386058,-0.36582251965584517,0.20171684044186403,-0.6002955736619032,-0.6008121550721016,-0.29236483358793053,-0.23520983630572517,-0.44330405313324195,-0.4346773817874362,-0.7935572841140813,-0.21103800292289737,-0.2837429549967058,-0.2994907029284422,-0.553824748944332,-0.4779863230126878,-0.3415191645392721,-0.5894752279486474,-0.5189543541384031,-0.22801079643681166,-0.057923477337708244,-0.3202277209820324,-0.6714119764282483,-0.6440379773858519,-0.49770903709200665,-0.7931851683661922,-0.8111032123873492,-0.5001418456191026,-0.35054340634534376,-0.3842923709103405,-0.4729349812326949,-0.5397659398619027,-0.5352732042767465,-0.13470919904047238,-0.5140158408948186,-0.47605013055471157,-0.3675077120969659,-0.2221143807368684,-0.1368041141640217,-0.5869788215999723,-0.38042358576662677,-0.08232973988401392,-0.5622721384014737,-0.21565707299025597,-0.32174197192802784,-0.25532449423271364,-0.5775416202884855,-0.4701532252796548,-0.41200866365437777,-0.434718650462693,-0.01207253007559836,-0.33479700132556667,test,527.5915660193423,1
878,-0.26019563349286257,-0.09106512575424465,-0.5457778413096799,-0.2137883604693087,-0.12343874641182487,-0.20131251818823562,-0.4608990724917277,-0.373810395653046,-0.3063110657725543,-0.4731687448353414,-0.3337399788250067,-0.3367386838999378,-0.43512887652087706,-0.5207793157505387,-0.5204640439905948,-0.20207606027094105,-0.16577657253387437,-0.24528149947397904,-0.013665769709097591,-0.47425183371226215,-0.13089549227031572,-0.27234912777330833,-0.3653948830719332,0.19040488887651605,-0.5933461299629069,-0.58877284110607,-0.27306816755444874,-0.22264933350499735,-0.42969184131034754,-0.4106973626620252,-0.7776272292503754,-0.21796448036541524,-0.28326121798738024,-0.31495451319945533,-0.5526920524905825,-0.48015750976124505,-0.34385311817885433,-0.580945945435492,-0.5288355954550564,-0.24262812862006833,-0.070335556481668,-0.28411261344466754,-0.6629640063011802,-0.6127505489773416,-0.4960503613617242,-0.7867673787541254,-0.7975188969767311,-0.4828530986109564,-0.34181073284973673,-0.4005797134465548,-0.4662306677707276,-0.5034416979663293,-0.5256365097801047,-0.11753934148644019,-0.5136089035735194,-0.47998551596449734,-0.3689216820548274,-0.2241279042119636,-0.1328291846320037,-0.5829914505706122,-0.3595594510221024,-0.08000623083511638,-0.5537922430089459,-0.21910972637257542,-0.3293678166246493,-0.2523405518362161,-0.5710295377033038,-0.4564314366761662,-0.39969084844314756,-0.4266981721212505,0.0007166829554056042,-0.3140353818342007,test,528.1847662974615,1
879,-0.26591418513293064,-0.10757347156886589,-0.5355312729297614,-0.2143668052298098,-0.15751447898497228,-0.20389322543106472,-0.4459016204471768,-0.35817280228027526,-0.28566678541392176,-0.473432659890918,-0.3406961062336291,-0.32598713957154357,-0.4124993329752893,-0.5051179014643946,-0.5027439380668439,-0.20835560728100697,-0.15406509246403668,-0.23392185536553184,-0.021500687092774796,-0.47058098671086784,-0.13684984438444128,-0.27387033095528307,-0.36020777629549333,0.19269177683980385,-0.5964362582607926,-0.5755902134024918,-0.24645740571779703,-0.20742979894416083,-0.4205849988573088,-0.3749369755298284,-0.7657606740448613,-0.20660113786136164,-0.28177314000797565,-0.31473797493683914,-0.5458264010722139,-0.4800622728784549,-0.3271960025742414,-0.5638818148382677,-0.5328451177907497,-0.24443816793933004,-0.09644459824408844,-0.2604920151606438,-0.6427715458926417,-0.5963955308212603,-0.494429966664225,-0.7953901067198031,-0.794983995606795,-0.4772202973792121,-0.32175070572321335,-0.406259414792299,-0.45414226235645877,-0.482134231015755,-0.518654561658116,-0.12076183620895813,-0.5154018243851943,-0.49802393446666016,-0.36297499352779033,-0.22586662807898072,-0.1294020900539727,-0.5810939184254459,-0.3258077647269797,-0.0871097515362303,-0.5580431087371402,-0.21584360270611655,-0.3481036475826344,-0.24668876097753772,-0.5689630074240183,-0.4311502978498097,-0.38728088381682363,-0.4217916499443582,0.011747607831957553,-0.295050791406163,test,528.7691030002316,1
880,-0.2508558034577391,-0.11034256143074704,-0.5264573564655645,-0.19819019652759085,-0.16957742610045773,-0.21772408176089986,-0.44586937057164966,-0.34058647172789963,-0.2728150005834716,-0.46380325057920674,-0.3404703725788131,-0.3421286962340233,-0.38288946819026604,-0.4958972404435692,-0.48280056706551255,-0.20476071381043479,-0.15007807691153022,-0.22341087941835286,-0.056885445744472296,-0.46411820614975813,-0.15038465653481678,-0.2883502279671771,-0.3437709579769004,0.17890627329971812,-0.5995026334439847,-0.5564084594732028,-0.2292171126638157,-0.19207178347616435,-0.4402387571308509,-0.34658236097947465,-0.7526691273729373,-0.19838957831115267,-0.28700929748544574,-0.2837628593838217,-0.5295993708032487,-0.4484423850511631,-0.3311544637136654,-0.5444136900196755,-0.5077169981497888,-0.22298035557164012,-0.10191010742062381,-0.25682671814962643,-0.6163658622760007,-0.5803387436683424,-0.5037555703154488,-0.7708248675322745,-0.7525265680123018,-0.43832960447680946,-0.3000268255484123,-0.41055095117457385,-0.4354806326354649,-0.4385883536808968,-0.4937858534681605,-0.10368916088957292,-0.5087966149059591,-0.5022441723107741,-0.35981214876949613,-0.20538857865629515,-0.12474366471339247,-0.5632566119817499,-0.3016091277105867,-0.09373066717926343,-0.5400242579213816,-0.19070134402855365,-0.3230114365069235,-0.26842703846315696,-0.5458277542492999,-0.40639509482303066,-0.3777492923095087,-0.408754880228136,0.010981454685804448,-0.2703833177379636,test,529.3666216348647,1
881,-0.23324903872815053,-0.12087248192046976,-0.5112428538230257,-0.20326391198397473,-0.19636453514644478,-0.22798538517057998,-0.4135243765812549,-0.3212121931549036,-0.2546867499584262,-0.4466104285810105,-0.3443535161589841,-0.32855277084446705,-0.36183009383974807,-0.48370085589426276,-0.44161692425762467,-0.20227392080520998,-0.14684974331291029,-0.26089795827742046,-0.11791995004208507,-0.4506057672638387,-0.20184077177570925,-0.3393323407340983,-0.32744440981979,0.15076607940882567,-0.5847000648851818,-0.5324447357655119,-0.25051843997931456,-0.17709298510997595,-0.4169079514381552,-0.2854441590280343,-0.7321810955539652,-0.18745539705925518,-0.28035531191684937,-0.24879749548954236,-0.5048729877058412,-0.4147110420214404,-0.2925781169062085,-0.5422365490478476,-0.47976604043662385,-0.19268476237663837,-0.10349365802451008,-0.23616621966279588,-0.5917285340713401,-0.5441250011558018,-0.5268197130818194,-0.742905645491667,-0.7121783176679253,-0.366000944831267,-0.26431641611185197,-0.40077582600989226,-0.40554825426392915,-0.4413146976559825,-0.4585667210669654,-0.11741502871383946,-0.5191645136754262,-0.5286319217970727,-0.3435916216104775,-0.20349636106291746,-0.10763067889415358,-0.5267403488386783,-0.28692537418865716,-0.07706981032349268,-0.5200568773306793,-0.19476848932735255,-0.3099994308251867,-0.31639864113705995,-0.540827177317143,-0.39031601775834396,-0.3668781776784315,-0.40688445818118757,0.017891927799164098,-0.20597348002241647,test,529.9916412671446,1
882,-0.256490257686134,-0.12408176250024185,-0.5140656618651979,-0.2110235369742517,-0.2001383177791188,-0.2254385170179038,-0.4178643215017936,-0.32866393853103687,-0.25337427560771836,-0.44217340570245395,-0.36739888591904346,-0.34431226558056194,-0.35633164575937926,-0.4952384604827251,-0.43822837072788606,-0.21660130677295206,-0.16524297091937434,-0.30455087015806726,-0.13261944874458564,-0.459718512032752,-0.2110285363752326,-0.36462094534364115,-0.3465919797529443,0.12514466050975537,-0.5761588679907027,-0.5248516922183436,-0.28672663360851997,-0.1799829965093811,-0.41563639303753575,-0.28686924286745286,-0.7610752882610122,-0.17208260559475724,-0.2559786078404033,-0.2513631478301785,-0.5108735971544907,-0.43116440127481587,-0.2790380381111003,-0.5748828931563298,-0.4863580276203378,-0.22284714465511302,-0.08364570684658429,-0.24544700433365246,-0.5920276720260986,-0.5532393634817055,-0.5337192458176497,-0.7643051056874984,-0.6972525082443828,-0.3289894731323204,-0.264750666522285,-0.3972823406846325,-0.4233010155233092,-0.45838559204071216,-0.47399574512681775,-0.12253925191270254,-0.5490868032158972,-0.5432965919397632,-0.3219868928634736,-0.2025691448254783,-0.11278130346477204,-0.5427154319450987,-0.303595043263486,-0.10050450990842824,-0.5143808402974768,-0.1912856121571989,-0.3233733441020343,-0.3575478119381453,-0.5209859026916324,-0.4202373480508371,-0.3882746693588826,-0.4349650945601934,0.016701203115394664,-0.18274446420463358,test,530.59166016581,1
883,-0.23600471296794842,-0.11723343606672133,-0.527134348454563,-0.21579541227491011,-0.16200238053631133,-0.24829003031911584,-0.41991531471094096,-0.3218213608422686,-0.24462755182532972,-0.43879981669954277,-0.3757802916941283,-0.33018982247284373,-0.36075209429955385,-0.49025347799741065,-0.44537682756808444,-0.22004984045174047,-0.15653224148388606,-0.2985671048425905,-0.1238761050399441,-0.46315201845672305,-0.2162074867250859,-0.33517203608492263,-0.3418407118976541,0.13099150573461357,-0.5580673167477693,-0.5238201052393466,-0.2811998438901278,-0.176793149603722,-0.4091433654275535,-0.3038332554125172,-0.7493742569607554,-0.1655307261539103,-0.2618644275191573,-0.2357560623248964,-0.4919905406463754,-0.432459153388422,-0.28885949690138635,-0.5673898037805549,-0.484825288693144,-0.2240549882299517,-0.08479610296957613,-0.24538099405005492,-0.5521941307211975,-0.5601891663121449,-0.5238847083230752,-0.7463111022579838,-0.6815524517000077,-0.328452314373667,-0.27463012193789005,-0.365082403950304,-0.4027659071729911,-0.445673739336281,-0.4517318900901779,-0.12186936402699756,-0.5372356150753682,-0.5338030256788056,-0.3242139376581674,-0.2025813174594031,-0.10530506775836215,-0.5319408141337222,-0.30481410536319953,-0.10240635417585933,-0.519788110572052,-0.16806449864291492,-0.31100366566971666,-0.3488667264690121,-0.4929518055320712,-0.42813770843239435,-0.3868968629530297,-0.43578740055792387,-0.005694804535988359,-0.18443759997219225,test,531.1734966131044,1
884,-0.20144266805499636,-0.11714718124133258,-0.545415054782257,-0.217246225733766,-0.16448209112440715,-0.2428455009297334,-0.4240048498500356,-0.32281692142493706,-0.2534127650287179,-0.4488743331869741,-0.387879141778012,-0.33194572449838433,-0.3960207968850106,-0.5014963682320364,-0.4686946652404612,-0.22409147319236017,-0.1486867059562083,-0.308420739460074,-0.1305247313449997,-0.47492022351573904,-0.23260134303005361,-0.310704233096724,-0.34897609183429595,0.12832906004798594,-0.5605688239883122,-0.5240599176113627,-0.27814349381217385,-0.190284318057916,-0.40596909424526706,-0.3153579365596645,-0.752576480736605,-0.15509994037863373,-0.27473039568469365,-0.23018747201821843,-0.4967528618041414,-0.43741535163077944,-0.296430437155927,-0.5817661464082775,-0.48363217052263496,-0.22526268751997253,-0.08475463433415445,-0.24267210477050466,-0.5413516101951494,-0.5680459181597463,-0.522502809099185,-0.7537004969709661,-0.6885006255997465,-0.32642217716480515,-0.2765350929024408,-0.3701930925137045,-0.4181035712280746,-0.45442239967324033,-0.443849797188891,-0.13451763140451697,-0.5454123308055098,-0.523475249481083,-0.3242510333010941,-0.21444872441993665,-0.11073400009061495,-0.5280969002761396,-0.31705809192149365,-0.08827150452694446,-0.5268522650339955,-0.1716298782437246,-0.30772214507032586,-0.37590864536912233,-0.5020868079118341,-0.43473347101691434,-0.3980944711734156,-0.4379533485648027,-0.021081273025449924,-0.19381780083367495,test,531.8030618443154,1
885,-0.20679852747691083,-0.1210852051771156,-0.5629087007065025,-0.2104934853509795,-0.15614207507943773,-0.2254959816909186,-0.4417625042672745,-0.33480433475825266,-0.27538744560915734,-0.44813681769750857,-0.3983287103629428,-0.35522747880742434,-0.4266938321930626,-0.5289995980589238,-0.49984793372630915,-0.22324726915150248,-0.1567626260997365,-0.31428983368315067,-0.12788786016294662,-0.4819206278415445,-0.23396426394459016,-0.28575803840987,-0.3578197762765111,0.12734062546572833,-0.5864776715302925,-0.5313458516934368,-0.2866584399175842,-0.2106316947969149,-0.4169154022458198,-0.3441799783754219,-0.7813940412938369,-0.15336616319241847,-0.28761383079426356,-0.242791581398966,-0.5172105791937677,-0.4406905429984748,-0.31983771243521086,-0.5938907408569406,-0.4782123918760628,-0.22348065233795317,-0.06660233109102986,-0.26576642100904274,-0.5478346589511354,-0.5973093126717213,-0.5106522534749448,-0.7538607893865161,-0.6845021437592216,-0.35801643535659067,-0.3001710267862478,-0.3793613572269268,-0.4399572853080792,-0.4579145909617357,-0.4567483531578065,-0.12766110087777752,-0.5530328805856282,-0.49791427598254834,-0.3435261635860737,-0.22935551203584753,-0.1231323239268045,-0.5392163156164188,-0.3446344766727745,-0.0779083057521818,-0.532786279449676,-0.1753575418415516,-0.3050854767899886,-0.39153811246082537,-0.5047605009342555,-0.4360734179109448,-0.4122518513346352,-0.43111904119615535,-0.0296097297232103,-0.22546861366760557,test,532.3712614646647,1
886,-0.21114693383592267,-0.10132561775783565,-0.5860453813843701,-0.21433792064446006,-0.13313857841919996,-0.19123047832402684,-0.4707195970057547,-0.32445743541820865,-0.29507349889924583,-0.4461552007613697,-0.3926307553999904,-0.3502637075682666,-0.4544625656071333,-0.5347151818698416,-0.5123252416978241,-0.21287555198853805,-0.16434554127310777,-0.30320113068413956,-0.11895398701115396,-0.48472599579173126,-0.2081090804380758,-0.27111340742907,-0.34898139484889407,0.13920012959013545,-0.6084333964026776,-0.5367092398862985,-0.28724371067126686,-0.23554334937063115,-0.44010933542409525,-0.36155472528534127,-0.8040288511604076,-0.15349235860215907,-0.3020378193942131,-0.23881733662005591,-0.535275918230852,-0.41401107747129495,-0.33400702206550326,-0.5968769567389121,-0.47716423327813795,-0.22282393859441477,-0.052525958867424276,-0.2753539673767317,-0.601754291721318,-0.6383406730963646,-0.5085799146344789,-0.755938988422767,-0.7009671401052263,-0.3658951476198123,-0.3047111085020447,-0.37790002939068795,-0.4352734060567465,-0.4672091928360517,-0.47577891910874526,-0.12016900823468167,-0.5623755890069142,-0.5068835177278184,-0.35206385274960017,-0.24072829177572597,-0.12638354539941654,-0.5393052325423993,-0.3437803163698208,-0.11053156970160419,-0.5440976443534191,-0.1942619740101654,-0.31661731480538263,-0.37428886360983094,-0.5221311433328045,-0.45110030323730843,-0.4270559839019708,-0.4361911877462463,-0.0396352001150844,-0.2626239388860388,test,532.9917357883533,1
887,-0.21349118474653198,-0.11013500209031213,-0.6288074828461984,-0.24405164461681306,-0.16348209494528437,-0.17051104569760397,-0.49938238576073124,-0.33144970235744287,-0.31025481729265414,-0.4536010576818438,-0.40854202749940094,-0.357932429150318,-0.49535158110399813,-0.5486518827380975,-0.5612402443816815,-0.2208091591491768,-0.17253625123992497,-0.32319570744159876,-0.12434737481095547,-0.4962276351295691,-0.2014806968998166,-0.2621844780058853,-0.34718122999778533,0.14757024328350407,-0.6516445026678199,-0.556063849501038,-0.2908955442518315,-0.2753540444544866,-0.46046984822609893,-0.38670597803477064,-0.8322710414977744,-0.14869104157408145,-0.3142344267132715,-0.25395825310765685,-0.5697863761347548,-0.4265161401622291,-0.36880732612689726,-0.6069796566696547,-0.5011758588962253,-0.23484620666490555,-0.032146859679028465,-0.28023568842944535,-0.656201197029034,-0.6689327198561307,-0.5052524337431117,-0.7773342599593898,-0.7237863439506533,-0.3800182451362904,-0.3270135485245968,-0.39067748302452326,-0.45747134447331345,-0.4981588118163705,-0.49649078562332405,-0.11360678824014896,-0.5968784173957187,-0.5059772061280139,-0.3596274548195328,-0.26138603285916795,-0.1461477402334064,-0.5603254134973074,-0.36192956887530675,-0.11318883747150305,-0.5598735677662117,-0.21090257994673167,-0.3443519978895876,-0.39699225888489836,-0.551727898501186,-0.4650239586084764,-0.4458342267038024,-0.4496193739304797,-0.0419465430266454,-0.298422387967487,test,533.5917543599498,1
888,-0.21384082728500367,-0.10866812146116948,-0.6525777476066377,-0.2337961646439688,-0.16702269206133566,-0.181792170072376,-0.5250228271213063,-0.34416137648294837,-0.3292798961883782,-0.4582479005683772,-0.4097730041744144,-0.3609685565841526,-0.5244323000796076,-0.5572494899856052,-0.5913517235935337,-0.22110484704924416,-0.18466272737552514,-0.2745334663310025,-0.11082234065119516,-0.5018587613920854,-0.18726154381070959,-0.2147879030974326,-0.35054430314981033,0.1708126904452832,-0.66371491600834,-0.5685614234562585,-0.27257993007989,-0.32033372314045255,-0.5026841988124425,-0.4216326246739036,-0.8436764179034651,-0.15093466772781342,-0.3262602999102818,-0.25917699441477354,-0.602741822322384,-0.44251055859558264,-0.4017591401444557,-0.5859195912607073,-0.5129356544759601,-0.23942615727463645,-0.04216135240852351,-0.29629110431838124,-0.6950773563201844,-0.691657055554564,-0.5030320719110567,-0.8081806621750053,-0.7503639740812267,-0.43273593051413173,-0.3568862389164113,-0.41190678708164313,-0.4822979204375034,-0.4933865110710383,-0.5114310216799708,-0.08443967820857777,-0.5948358017166039,-0.49207440761330923,-0.38227991205910017,-0.25032790288420936,-0.16227815812034946,-0.5863906078346404,-0.37220561199387386,-0.12513807190466894,-0.5664985936093863,-0.20889935791387376,-0.3566767037695768,-0.38448978802864126,-0.5683259837493433,-0.4699207793358881,-0.45864355780537247,-0.4431418304413408,-0.05783508590521992,-0.33610366689010845,test,534.2145013650879,1
889,-0.22663169691871374,-0.12210126687824072,-0.6672099322089762,-0.23516973919308498,-0.153674677760348,-0.17814207549322358,-0.5493008531428389,-0.35974336215884983,-0.3458677038577858,-0.4674175059753145,-0.3978606269091214,-0.3648738516665878,-0.5435797981771674,-0.5646553800758891,-0.6057579585993665,-0.20767603197700377,-0.17060517273817766,-0.24321500139826635,-0.07897406528434908,-0.49392427055567445,-0.16565586667859888,-0.17493522192571245,-0.34426277945368283,0.181793453049136,-0.6421270144501483,-0.5887324294115985,-0.25913942102733334,-0.34525199624661085,-0.5342694518247721,-0.454268362656733,-0.8539853091297136,-0.16658706097466558,-0.34907968605998146,-0.270644854474918,-0.6175466754764138,-0.4621459502870688,-0.42270497460069667,-0.5891705751438746,-0.5111644536733783,-0.2517247614034578,-0.05099069514592392,-0.30050264659832715,-0.7246422097820305,-0.6991029194040952,-0.4853954152426382,-0.8202777874190411,-0.7560470163779804,-0.4627132052216093,-0.3790684873801115,-0.41915566870591703,-0.500199658355275,-0.5116110578809439,-0.5275847440118198,-0.08346445024675542,-0.5984404632703573,-0.4763145276285633,-0.3933827210035831,-0.23312205973989938,-0.15626060352189244,-0.6205793808124689,-0.3775808669943315,-0.12157826130932523,-0.5733999456985845,-0.22502739129416768,-0.38387439028458564,-0.3765588415280646,-0.5845784383201837,-0.486968374991393,-0.4584328649721848,-0.4405062176577491,-0.049848253318432366,-0.3625338645848389,test,534.7872464668471,1
890,-0.25284428982014967,-0.12590862589085883,-0.6660113566697372,-0.22960428271288413,-0.11370798945744491,-0.1862216386359442,-0.5416378267276737,-0.3851979975621757,-0.35652989396276197,-0.47884482758154073,-0.36371130475922053,-0.36342061927312586,-0.5552069093515145,-0.5822662513479115,-0.6073730395938074,-0.2068971195875179,-0.17367379011702344,-0.22441008961146533,-0.03904019736403064,-0.5026635743370697,-0.13481940620717803,-0.14737188495548026,-0.33859302298379623,0.19567967873814152,-0.630073902907911,-0.6099355437838966,-0.2556847230362085,-0.36642110412544526,-0.5381165824699959,-0.4721857430443712,-0.8430695553530727,-0.16724278098608156,-0.3250294086002249,-0.27254962049059384,-0.6138365451246286,-0.4809921447576107,-0.4370118119452905,-0.5872942886987707,-0.5015540373571383,-0.24023853369208614,-0.0765390284637939,-0.3099817315881758,-0.7320180238722731,-0.709608985178013,-0.4672959139742574,-0.8354485739528349,-0.7762815575623608,-0.5060959271871144,-0.3745937912320638,-0.4115740992385158,-0.49874238109107627,-0.5520438870627692,-0.5537403191575591,-0.08922931896645049,-0.6072553498772938,-0.4659711520857238,-0.39632110432584383,-0.2039382531448194,-0.15243428180233506,-0.6365659890067685,-0.38080296779665607,-0.10918707821149498,-0.5938484189596729,-0.22805993535902214,-0.40817830963817,-0.36296499388914827,-0.590880891799866,-0.48657673894071923,-0.4813491270065145,-0.45328090369491425,-0.06662946713941136,-0.39337247801509606,test,535.3918110073428,1
891,-0.2669057798162833,-0.13435390012037673,-0.668168123517203,-0.24585656323953292,-0.11138802567429404,-0.17958832807091263,-0.5445980329115117,-0.4008460271360427,-0.36272105796883014,-0.4717214944020789,-0.34450947576058666,-0.363065032049861,-0.5596837633351679,-0.5849434716894913,-0.6215269086934535,-0.2144846061197657,-0.1734497792840983,-0.23205726506233557,-0.013678834282679912,-0.5058566922770644,-0.11494185545694151,-0.14305801827760392,-0.3413903811789699,0.20009398128286232,-0.6423440212615923,-0.6156039518291954,-0.2521359031695447,-0.3813589428796647,-0.5368079776256572,-0.47793315429902117,-0.8503385608531762,-0.17569114012375842,-0.3237921840347508,-0.2915827610638488,-0.6129795668887312,-0.48626671994614495,-0.4493935477699419,-0.588390243288301,-0.49602314584368407,-0.24621323996237024,-0.08258951416377724,-0.3163472375866968,-0.7353892649253362,-0.7165061161944795,-0.45131490482661185,-0.8392611453436246,-0.7868612262959632,-0.5295880016323556,-0.38966268523463254,-0.4062872550560778,-0.49849925198303807,-0.568537313756857,-0.581202272387977,-0.08959523017198624,-0.6047407298889378,-0.4617336348506027,-0.4019359038840042,-0.19701328648456684,-0.15271059611100324,-0.6311987346802316,-0.3917935604146431,-0.10770428484727651,-0.6025613890179542,-0.225108714612434,-0.41780729916679266,-0.36541273568197347,-0.5863934571139205,-0.47046767653150384,-0.4897766642529258,-0.45662991321137447,-0.07910762825034509,-0.4179181714254504,test,536.005466574512,1
892,-0.2719969783177532,-0.12980119506179338,-0.6657679767389225,-0.24799558940651345,-0.13391803772421362,-0.17812934573022432,-0.5584194196553341,-0.4098744101841274,-0.3677166791004449,-0.45761405506408886,-0.38264635849992956,-0.37723382555323903,-0.5465811171574998,-0.5899036079092315,-0.6509042887342102,-0.21693693200499364,-0.1950904832866189,-0.2208883512661674,-0.04438342945625513,-0.5112495876491119,-0.1232908336793639,-0.1702716655491603,-0.3419268502223788,0.20563790824914502,-0.6605874204173778,-0.6153588852445228,-0.2711793304090867,-0.39219322833648795,-0.5576535165276909,-0.46661191809607583,-0.8673730972354857,-0.1622143480334157,-0.31750077031443497,-0.27778774402037737,-0.6206123789850522,-0.4801392062150437,-0.4577914088107432,-0.5711694330726369,-0.4985039977356052,-0.23784635923980815,-0.07058427970022255,-0.31857811117190626,-0.759764270879603,-0.7221470495448493,-0.48234749536922994,-0.853209839436812,-0.7821027940116736,-0.520118681065023,-0.38236368334213144,-0.42785904825367843,-0.5041333616898787,-0.5622375870137621,-0.5912830651488709,-0.08073281745804443,-0.6037978774933026,-0.4622153858174528,-0.39303716730180543,-0.2241836023202667,-0.16080962452122224,-0.6510079775046342,-0.4022821891853852,-0.12858672604187363,-0.6000271242326662,-0.22633013018898757,-0.426265733421618,-0.3708284449501019,-0.5864543012958073,-0.4809786354675502,-0.48863874420646386,-0.45204156821632346,-0.0729907529986164,-0.41192446159607454,test,536.6243496826501,1
893,-0.26103364451173106,-0.13316106672317576,-0.6698240145033733,-0.24130674346730874,-0.1208332932800491,-0.17970295202082176,-0.564755218704858,-0.41936545982846407,-0.3642539654056265,-0.44595990247198425,-0.38716445955100875,-0.3610819609467158,-0.5446502000926327,-0.5949276965802419,-0.655769298438565,-0.20502177445756448,-0.19789500078721653,-0.22029045645139606,-0.05035550477268899,-0.5071013952581584,-0.13826054913797253,-0.17784018945217223,-0.35183533247259813,0.2079229785364087,-0.6647470219000767,-0.6225397798488064,-0.278961184663601,-0.3875459682797791,-0.5513395414506419,-0.4791253257034434,-0.887527283733791,-0.16800271844437747,-0.3309885325758462,-0.26292675550310063,-0.6360039398919188,-0.4806367751385351,-0.4529836039374021,-0.5817753964321037,-0.5045084621227024,-0.22238959475850742,-0.042908080676386025,-0.3306403959757075,-0.7524821612834112,-0.7142048546372662,-0.48954605696962916,-0.8494253437353527,-0.7935382761545212,-0.5250892028138204,-0.38318173800970523,-0.43291435818335205,-0.49427978564886904,-0.5766723890564596,-0.5989106091818192,-0.09494888201728013,-0.6012781650589809,-0.4650670525337438,-0.39306639123601056,-0.25933004517416397,-0.15452927423281665,-0.6465714107753304,-0.40142202243619246,-0.1278137334995044,-0.6063117134176903,-0.2154686901544562,-0.4376417436463196,-0.3605064431965784,-0.5924951438421708,-0.48944412369872103,-0.4757653645551371,-0.4463446540770182,-0.06921723856810792,-0.40135595260401213,test,537.204367800965,1
