,AIBL,AIBR,ALA,ASKL,ASKR,AUAR,AVAL,AVAR,AVEL,AVER,AVFR,AWCR,BAGL,BAGR,DA1,DB1,DB2,OLQDL,OLQDR,RIBL,RIBR,RID,RIFR,RIML,RIMR,RIS,RIVL,RIVR,RMDL,RMED,RMER,RMEV,SABD,SABVL,SABVR,SIAVL,SIBDL,SIBVL,SMDDR,SMDVL,SMDVR,URADR,URAVR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.6116704034555849,-0.679695158109371,-0.18328284094123057,-0.6295271625748187,-0.5760000197319199,-0.02129238022634846,-0.7137279721155319,-0.7430859629158739,-0.8107636630172272,-0.7050443878212427,-0.2551471546236371,-0.063314537494978,-0.8959018940412857,-0.8537842250332,-0.2126240964736867,-0.53301606932999,-0.4176369822532956,-0.7193439516445045,-0.1779342554079356,-0.4312843988316879,-0.37680191428511567,-0.35084054985270474,-0.554394890353439,-0.931152542609314,-0.8352635581836908,-0.20795830860414555,-0.7046604122754518,-0.7293229994098774,-0.21710073586139078,-0.07154536782199392,-0.5381090266906232,-0.12454750370937281,-0.4403168206946515,-0.38243814591864933,-0.6539625426292028,0.09067088596541836,-0.5050725851617797,-0.36971987303858506,-0.7794575477665339,-0.733712397026957,-0.669827470804116,-0.8522367910543296,-0.6877933586989022,-0.7442954138387908,-0.7954538698087519,-0.14709223872145627,-0.2480328562780575,-0.5882310963286685,-0.22048098368515273,-0.614443347991815,-0.4408246489126666,-0.4088319013806639,train,4.5723962743437765,1
11,-0.6145405467518519,-0.675199212030412,-0.18645274401408354,-0.6342003086174435,-0.5747767421554847,-0.02305607622280692,-0.7084551377655259,-0.7439349729296962,-0.8117965793225129,-0.7064013340331574,-0.26096702735044125,-0.06987355755886213,-0.8974703630139451,-0.8513357732313619,-0.20699208057197777,-0.5402910868892744,-0.4144315513529217,-0.708305898293525,-0.18629311925747197,-0.4122779891746986,-0.3691705884375108,-0.34513034647085383,-0.5561781976445744,-0.9431682723256466,-0.8281675172578847,-0.20518064363988933,-0.6981959173548152,-0.727107541283773,-0.21084228743555905,-0.07265848530847789,-0.5323200245276279,-0.12097204161911959,-0.4448449575247957,-0.3840170741508936,-0.6693548389996349,0.09867179700573196,-0.5194507005995944,-0.36651183596539727,-0.7754039630418555,-0.7334610135694293,-0.6605310357144281,-0.8442157141142633,-0.6868709227548342,-0.7449330516209279,-0.7998415054715385,-0.14512308495146203,-0.25306431962664283,-0.5906984921637758,-0.21934846086335,-0.617284440018601,-0.43473414407269684,-0.41472087641053923,train,5.029635901778154,1
12,-0.6158136155063053,-0.673476917021151,-0.1835947521072936,-0.6328355778435907,-0.5763075271127727,-0.028272690979135,-0.7080590437868074,-0.7505312953508338,-0.8113933936445314,-0.7052285516626757,-0.25147387027539186,-0.06834326847098805,-0.9040841559196257,-0.8607884974916066,-0.2084878505880521,-0.5330807651517038,-0.4221928550852302,-0.72646608701362,-0.17653450250372651,-0.43553184746751267,-0.37441501235758445,-0.3504746963171115,-0.5568917594964441,-0.941025078353497,-0.8351487412755592,-0.20870179759355012,-0.6958183737024157,-0.7351116309405011,-0.2170621900341494,-0.07690465509766682,-0.5344771171797723,-0.13327975436908823,-0.4465094356324065,-0.38603546765238245,-0.6627872542399694,0.08809738356551151,-0.5119868768481586,-0.374189870691654,-0.7808834528683789,-0.7250912626194745,-0.6731313977200526,-0.8520286550193825,-0.6867839801746625,-0.7575810783634243,-0.8016172782877545,-0.14109075664182136,-0.2627695679519454,-0.5994504263300428,-0.21519143500310275,-0.6191208787259042,-0.44195570109572924,-0.4097919908037799,train,5.486875529212532,1
13,-0.6181799815810565,-0.6678575525012811,-0.17928590944376793,-0.6326483304995997,-0.5703714449763322,-0.02677735397020567,-0.7017690573968973,-0.7435743993227919,-0.8052810649024028,-0.7005060736346429,-0.25151401477995383,-0.0770672423735556,-0.9005367434596884,-0.8521349460776957,-0.20734596230826535,-0.5337777836961154,-0.422988648782056,-0.7239904335307563,-0.18224610638405417,-0.42964572695842856,-0.37012170318414717,-0.3442666620238778,-0.5573504040877734,-0.9436864612310326,-0.8324486523332918,-0.20542600378860437,-0.6944269184447525,-0.7293492774820257,-0.2165093470361079,-0.07287011103186813,-0.5290211933805942,-0.1315058862245072,-0.4468289713048973,-0.3854743111172327,-0.6742101748549033,0.09279621869706363,-0.5103179317945781,-0.3711371400569587,-0.7754793166020746,-0.7191143979283728,-0.6617575741722406,-0.8460170828635093,-0.6839632202540635,-0.7583288803295162,-0.797681333081652,-0.13878288680720208,-0.26396124728789633,-0.5985344181285518,-0.2145786273515372,-0.6179040957872295,-0.4355066728507818,-0.412275656289434,train,5.944115156646909,1
14,-0.6162204686752434,-0.6796592324989941,-0.18495671775774702,-0.6410761083059069,-0.571279340792866,-0.02729528164543201,-0.7080244308948632,-0.7564152965676623,-0.8090106662021012,-0.7050675862476634,-0.24948783602413815,-0.06895774221915792,-0.9052779329315963,-0.8571492196752096,-0.20967154438266086,-0.5312770121390079,-0.4290138458873437,-0.7304803803220402,-0.18404140303795619,-0.4344590202002051,-0.37813168376836537,-0.3471804616847105,-0.5574226421846555,-0.9404267362264338,-0.8345749598256269,-0.20292150007694093,-0.6930305335844652,-0.7344972579734421,-0.22387956918627733,-0.07853695361134581,-0.5364599428149062,-0.13744368749087352,-0.4485942188250285,-0.3814539044427812,-0.6726475511843265,0.08983781904809923,-0.5075994101080374,-0.37637710204008545,-0.7810231883493347,-0.7201671186937906,-0.6715648171686268,-0.8505563877158784,-0.6889804638515653,-0.7551987713872325,-0.8042872349208244,-0.13825904918993154,-0.26134547000204433,-0.6011420602322018,-0.2158723485796718,-0.6216725677702554,-0.44363238618022627,-0.4112934965374506,train,6.4013547840812866,1
15,-0.6144911056723418,-0.6713396130621079,-0.18291767917344426,-0.6307497594866742,-0.5661154284575194,-0.024443215113948175,-0.7004870981973307,-0.7403960049496009,-0.8073968848958333,-0.7049870650346595,-0.2561112890607874,-0.07494009001526722,-0.9014936031644958,-0.8542308192828801,-0.2055406235133711,-0.5305257251649202,-0.41769769324656136,-0.7168453742792522,-0.18522521283939386,-0.41758905795966106,-0.378546524990963,-0.34991453243098913,-0.5507447106478106,-0.9529020729006631,-0.8287963842971159,-0.21037197134878344,-0.6935179070566826,-0.7240945532032458,-0.2152735008839966,-0.07083539623369493,-0.5263127865508412,-0.1339379746855779,-0.4560745586271926,-0.37447627704450137,-0.6710349053337471,0.09680548028015135,-0.5123129699979334,-0.3769153294665166,-0.7675990673845536,-0.7272405950295358,-0.6623953069035875,-0.8414410066064816,-0.6920045577425844,-0.7638634274464543,-0.798366540773026,-0.14028472093216723,-0.257659830555459,-0.6021415226288882,-0.21713442599704422,-0.6159261707030111,-0.43953801016141203,-0.41547349237686504,train,6.858594411515664,1
16,-0.6222750041366897,-0.6776809005067315,-0.18586320841731546,-0.6267663924652197,-0.568770272149475,-0.03303540791152427,-0.7166031749752821,-0.7413788071830097,-0.8085432735343704,-0.7025388346682226,-0.26055190571657133,-0.07399235020674269,-0.9038613548356642,-0.8590449603271525,-0.2063856848759341,-0.5327232529970987,-0.41903441186328927,-0.7065305752069163,-0.1860899138911849,-0.41693361929444067,-0.3642647970913895,-0.34638904751115007,-0.547441458365298,-0.9442004976417888,-0.8302543620386474,-0.2041288462996053,-0.6974610745997983,-0.727773918267408,-0.20849825246599935,-0.08093616783857213,-0.5339934676790797,-0.12632449023591652,-0.4533654345672309,-0.3758944062099248,-0.6699370624436991,0.0957291245833268,-0.5171103669006192,-0.3799086132779398,-0.7761402140655652,-0.7307438018081805,-0.665882304906028,-0.844816577933075,-0.6855281799741655,-0.7519937517903025,-0.8016768456157581,-0.13935973707048424,-0.25304396029381543,-0.5989969894214578,-0.21832347604932756,-0.6165809738446104,-0.4392814394916118,-0.4160763014734491,train,7.315834038950042,1
17,-0.6212028193560992,-0.6802436464664796,-0.1866016043049537,-0.6319526910394513,-0.5734746345386726,-0.02709946230198102,-0.7071437445552655,-0.7405592667687568,-0.8143025190820148,-0.7025716928756032,-0.25752499990994593,-0.07287491518819303,-0.8969392558503714,-0.8537324035995967,-0.20631611515318102,-0.5322959985644103,-0.4116626922981618,-0.7099585337885345,-0.19188395841193476,-0.4175110162667929,-0.3665481145017334,-0.3441096202902618,-0.5543214308349492,-0.9433901416191807,-0.8348038197145937,-0.19823696838774124,-0.6993679133496777,-0.7231221888705165,-0.21027074670625584,-0.07432447435666772,-0.5353859519117816,-0.11815719047594278,-0.4473023332040166,-0.37854840582767013,-0.6727744505130275,0.09817167137573146,-0.5183870143882354,-0.3670305803476196,-0.7732817052614894,-0.7362696763816637,-0.6651743385953901,-0.8373375393203003,-0.6751753072328541,-0.7374098775905767,-0.8008563398267657,-0.13566054942539305,-0.24194895693570484,-0.5870804709731432,-0.21548086848080353,-0.6143082081609317,-0.43485785322735315,-0.4210061288572684,train,7.77307366638442,1
18,-0.6178171539255736,-0.6807262580062403,-0.19506659545690036,-0.6349347336588774,-0.5776636950101933,-0.031077089861072868,-0.7137863701360451,-0.7503301064034595,-0.8180456080548748,-0.7043366548513084,-0.2563293631838199,-0.07371623960440908,-0.8997840549023105,-0.8590079475075395,-0.20403891553075745,-0.5307859065599769,-0.4100859735800562,-0.7192901230937373,-0.18354360952145693,-0.4236174147507444,-0.3659865692953117,-0.34854545254437874,-0.5570503438367217,-0.9461389192329274,-0.8412585143029104,-0.1966605030648259,-0.7000665347394701,-0.7269391938829356,-0.20914871908099836,-0.07397952444783326,-0.5289597122351675,-0.12198091146953009,-0.4491287689515896,-0.3796573064420604,-0.6719199584527636,0.089768008994589,-0.5147338572142632,-0.36754513793831917,-0.7737528121928123,-0.7282467407149615,-0.6714594237958491,-0.8424253194541348,-0.6768779221837099,-0.746684280721603,-0.8005479367707343,-0.13304677816949312,-0.2447441263656373,-0.5909572961301267,-0.21317252901702746,-0.6165778850184184,-0.432247349444504,-0.41940017056042356,train,8.230313293818798,1
19,-0.6165388008153463,-0.686018472876622,-0.19467891363538925,-0.6332961147953396,-0.5725917035291881,-0.025426872846361866,-0.7183728236146127,-0.7534630540528661,-0.8183973470125571,-0.7065199062622196,-0.2565336523316525,-0.07352602036333124,-0.8947571693678485,-0.853243090163056,-0.20800088282875442,-0.5309561712858955,-0.4048216300167454,-0.72179399783119,-0.1850827261594314,-0.4180909320899941,-0.362451629529437,-0.34949835696236886,-0.5542224902836623,-0.9414769267946447,-0.842898200230261,-0.19192115751008176,-0.6966048430339967,-0.7213707582159617,-0.21284121041218002,-0.07481304662586716,-0.5298824697018356,-0.1164028379721582,-0.44606514897960214,-0.376799672140612,-0.6739637743088658,0.08365032950407526,-0.5093872098490615,-0.3665946801268969,-0.7719430249072773,-0.7299533767461318,-0.6724665641207396,-0.8491014622954507,-0.6774931785186271,-0.74170163059755,-0.8013771335786872,-0.1326614091062654,-0.2414222461844187,-0.5903393964397697,-0.21310114359735335,-0.6188194209278788,-0.4268112771636377,-0.4158786366839875,train,8.687552921253175,1
20,-0.6197495845081012,-0.6878125503758343,-0.18958414995914039,-0.6427298082892577,-0.5719642821740447,-0.026683803869431803,-0.7166164017174808,-0.7665231926653205,-0.8246164452405061,-0.7200156379765179,-0.25554143301400073,-0.06754321113376095,-0.8958193449306296,-0.8528499589559491,-0.19958395586050467,-0.5267107241665397,-0.4078090080743302,-0.7326129784258767,-0.18061625566234027,-0.4154997429756456,-0.3674248612700784,-0.3518670643601386,-0.5566570737059391,-0.9500774213637374,-0.8444358751262593,-0.19332493939143208,-0.6993831972632869,-0.7285343884648778,-0.2172371166599313,-0.06409565277623959,-0.5230891024181222,-0.11785041850954105,-0.4527571226136867,-0.38174602981911493,-0.6811639925835388,0.08786775745672246,-0.5083976518017823,-0.3644036929428485,-0.7690148144584841,-0.7280667622424339,-0.6783138597872457,-0.8446833847255605,-0.6811834358559147,-0.7485770765567049,-0.7989667351673755,-0.12694041532090594,-0.24308402415833114,-0.590135644695552,-0.20484091855877593,-0.6320449300209187,-0.422668656888093,-0.4083078550200132,train,9.144792548687553,1
21,-0.62575938983059,-0.6904422226868899,-0.19556120952955225,-0.6250487237846866,-0.5669384394016185,-0.024027487810512158,-0.7269168518987251,-0.7667388559947486,-0.8323617176533307,-0.7197152397536377,-0.2568403977205534,-0.07434761608453871,-0.8883316006465581,-0.8470625967558548,-0.19474036160213906,-0.524138907146727,-0.3922170693988072,-0.7350653640840945,-0.17700550232954526,-0.4145666280159359,-0.35769084170215565,-0.3478822752524681,-0.5527345160570443,-0.9544984298107996,-0.8450307925471896,-0.19085171545110638,-0.6975574892606693,-0.7284541781006093,-0.21405181140826843,-0.061758587320325596,-0.5147113136054811,-0.11009125231512104,-0.459379022231988,-0.37790145083678234,-0.678507500224865,0.09552577224087595,-0.5068520961947753,-0.3681695538540217,-0.7603311026798788,-0.7246831579709432,-0.6632876006318811,-0.8475712098770442,-0.6808971027082453,-0.7467431146031973,-0.7959307219317446,-0.13404256905690892,-0.239113386941401,-0.589600445603541,-0.21446369813316157,-0.6256648736493172,-0.4187342568594355,-0.4200308801021239,train,9.60203217612193,1
22,-0.6125476133595055,-0.6823337806755978,-0.19299062726989946,-0.6402908362189431,-0.5730964176527552,-0.02616108025755242,-0.7210326339361686,-0.7560817394695591,-0.8224025221888118,-0.7167441915762698,-0.2581007916514528,-0.06879860775684996,-0.8932861725516061,-0.8526085393438414,-0.20351682366664106,-0.5190306294108539,-0.40674294792460663,-0.7371088586406721,-0.17478137626562146,-0.4257185889003758,-0.3671322222100958,-0.3605321468806554,-0.5593776078989285,-0.9471099283397624,-0.839313915006607,-0.20079229749148791,-0.7026037773089713,-0.7296526530452263,-0.22641015929092334,-0.06683432965745915,-0.5284350087833445,-0.12123773361922072,-0.4505501148415709,-0.37371833604432736,-0.677988568813563,0.08133105470151458,-0.5018581677697654,-0.3715651775000088,-0.7703534289481184,-0.7273087075145563,-0.6710963314034571,-0.8509402588088718,-0.686090959247136,-0.7610578568585243,-0.7997349274880748,-0.1234270404300846,-0.24155135852119952,-0.591052192889044,-0.21852377430659192,-0.6225501163254124,-0.4228745712894295,-0.42167873675004874,train,10.059271803556308,1
23,-0.6177775372360549,-0.6772135700978033,-0.18657490450864073,-0.6304905340699889,-0.575037612580329,-0.03086387123024241,-0.7156003655121903,-0.7459622624074256,-0.817895904769108,-0.7039300742174561,-0.2590251333046688,-0.07667082763661293,-0.8942054209179173,-0.8553366556774998,-0.19734066311584697,-0.5309840551138109,-0.41012724972950015,-0.7334616853285141,-0.1805438048303507,-0.4197725532411941,-0.36455799942930744,-0.34798420607166386,-0.5539818591882864,-0.9453161973884913,-0.8398048765008438,-0.20791506935534068,-0.6958483073061753,-0.7312608967604589,-0.218950337579163,-0.06699374749178476,-0.5249268368599509,-0.11157193280761872,-0.44157632881909914,-0.38754805626727784,-0.6773843921485975,0.09078108943810384,-0.5181115389940847,-0.37204916577499114,-0.7776758243994056,-0.7255629089672888,-0.667331172792167,-0.8458744522163133,-0.6781964596381842,-0.7587528255180302,-0.8091128838641931,-0.12291469432243468,-0.24345690474118975,-0.5955172709312547,-0.20686166439169182,-0.6245377117032791,-0.42390871742164354,-0.41180042793565363,train,10.516511430990686,1
24,-0.6165817786649935,-0.6771464468899503,-0.18839066963586704,-0.6328098268483092,-0.5762344017742453,-0.039413016779544285,-0.7300412382009023,-0.7463824484095529,-0.815959912908332,-0.7007689153754706,-0.2530822232834925,-0.07122249739601502,-0.8935872680981932,-0.86062093293737,-0.19932670793861051,-0.5230629565189079,-0.4144287590572002,-0.7390161804780321,-0.17320258661169435,-0.43328766838484056,-0.360648142764976,-0.3471095456680331,-0.5554782033215778,-0.9393526625971186,-0.8365821789977308,-0.2065098244954349,-0.7004978781675162,-0.7358054250781971,-0.214301976564099,-0.07628535403717558,-0.5366170468154299,-0.11684336035118148,-0.44938008374570493,-0.38012478180266934,-0.6708497470222213,0.08117374642856753,-0.5013615736165714,-0.37722635894570616,-0.776619688110557,-0.7276043091769051,-0.6658572335726933,-0.8469966977124653,-0.6773473131409187,-0.7631105657217108,-0.8062135520744101,-0.11722156836126761,-0.24640163610094662,-0.5906086274049278,-0.21327134702541853,-0.6263746637508217,-0.42850892829257015,-0.41368166294194963,train,10.973751058425064,1
