,AIBL,AIBR,ALA,ALNL,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,PLML,PVNL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDVL,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB11,VD13,train_test_label,time_in_seconds,tau
2159,-0.84721154,-0.7148949,-0.48311824,0.23615342,-0.686992,-0.6282287,-0.4415268,-0.90095115,-0.8878434,0.23791763,-0.43601507,-0.6787311,-0.7434338,-0.6677107,-0.056101475,-0.7976396,-0.56823224,0.1336453,-0.22842892,-0.27278507,-0.7324521,-0.44251233,-0.27981666,-0.7085416,-0.7413257,0.022255573,0.66139215,-0.22666615,-0.17536296,-0.506976,-0.84797835,-0.8590097,-0.7555275,-0.9227612,-0.7749672,0.02616929,0.026132988,-0.7589721,-0.15627801,-0.2726928,-0.18317801,-0.44147485,-0.2423977,-0.5727658,-0.87844926,-0.34875065,-0.77153474,-0.41599646,-0.55366176,-0.7611716,-0.5523977,-0.69489676,-0.07685046,-0.83152926,test,621.9579,1
2160,-0.83791107,-0.7202364,-0.5285758,0.15955754,-0.62421274,-0.6306046,-0.4020328,-0.90527785,-0.88061386,0.24664214,-0.38875303,-0.64708984,-0.7331132,-0.60572964,-0.094021894,-0.81361073,-0.56143224,0.27806354,-0.18174456,-0.29826158,-0.7387132,-0.46697614,-0.32060543,-0.5935586,-0.720769,-0.006609464,0.48882446,-0.23201835,-0.19063036,-0.44354764,-0.8589059,-0.87616336,-0.751319,-0.9140694,-0.7423756,0.0021102766,0.010954743,-0.7239486,-0.08014202,-0.25597265,-0.1890844,-0.4713429,-0.24343598,-0.54262197,-0.8726405,-0.32608402,-0.7761317,-0.5706493,-0.580469,-0.73022485,-0.47919655,-0.57523113,-0.020272246,-0.7889589,test,622.2459,1
2161,-0.83011276,-0.7079336,-0.5172212,0.441726,-0.64254755,-0.5771255,-0.34199473,-0.89577365,-0.88785607,0.31578267,-0.32985285,-0.67619085,-0.69930947,-0.65598917,-0.19182655,-0.7827069,-0.561379,0.22216257,-0.21118508,-0.23181482,-0.71205187,-0.5003203,-0.2641083,-0.5538022,-0.57745653,0.18848327,0.46185422,-0.17249623,-0.09033991,-0.38401923,-0.85155153,-0.8337406,-0.7361008,-0.90419203,-0.7120259,-0.030283444,0.049592305,-0.71013975,-0.05063439,-0.29520023,-0.1391265,-0.34467274,-0.21579812,-0.5876259,-0.85781926,-0.20934224,-0.6542369,-0.20933534,-0.41324458,-0.74070126,-0.4544695,-0.54190826,-0.040476467,-0.75938785,test,622.534,1
2162,-0.8423407,-0.7141899,-0.52159095,0.22925128,-0.6365618,-0.5902626,-0.32801342,-0.89795184,-0.893849,0.27268746,-0.36845937,-0.6891549,-0.6993195,-0.6799965,-0.23733565,-0.80734503,-0.62007993,0.13441698,-0.18396394,-0.24962895,-0.72527736,-0.54864234,-0.2362028,-0.6334968,-0.53609025,0.2531608,0.54424214,-0.18058403,-0.11292972,-0.37172395,-0.87912846,-0.81965524,-0.7432535,-0.9008526,-0.7199602,0.013522048,0.05623495,-0.72061527,-0.10364079,-0.2445862,-0.20333575,-0.36620283,-0.26010874,-0.6574628,-0.8821363,-0.38000187,-0.5743521,-0.47424436,-0.57081056,-0.7599909,-0.43831548,-0.43095213,0.10369667,-0.76488864,test,622.8221,1
2163,-0.82962036,-0.70072514,-0.5121121,0.21776809,-0.6387093,-0.59640956,-0.383617,-0.89250946,-0.87699217,0.33263442,-0.38367832,-0.66321045,-0.7052993,-0.67987084,-0.19396043,-0.7846187,-0.63183796,0.12844178,-0.17325716,-0.28128466,-0.71305287,-0.56362224,-0.36206445,-0.56764185,-0.6722154,0.20975563,0.43227756,-0.08811213,-0.091675416,-0.3736247,-0.8409851,-0.855775,-0.7139614,-0.9122444,-0.7117116,-0.011825713,0.040657263,-0.7045354,-0.10809677,-0.22940193,-0.17759126,-0.4570731,-0.2805481,-0.6001645,-0.86686194,-0.36759174,-0.61744326,-0.22056825,-0.5542623,-0.74518955,-0.50989467,-0.58174515,-0.02462609,-0.78430516,test,623.11017,1
2164,-0.8404597,-0.7358918,-0.53862435,0.3521702,-0.70692176,-0.6475706,-0.43093523,-0.90396386,-0.87978303,0.26488978,-0.4235026,-0.682779,-0.74296796,-0.813655,-0.30774724,-0.8157197,-0.560627,0.11691605,-0.26635918,-0.3788871,-0.7440903,-0.6176667,-0.45624238,-0.6334279,-0.86013347,0.07540922,0.4371354,-0.124284044,-0.116253085,-0.40205538,-0.8442988,-0.87296146,-0.78060764,-0.9160427,-0.6978735,-0.0565835,0.075156584,-0.7360962,-0.26308715,-0.3429995,-0.23040462,-0.47067502,-0.2863165,-0.67712265,-0.87714946,-0.37536544,-0.7212372,-0.44706658,-0.56432796,-0.78779244,-0.5389902,-0.71954834,-0.049506232,-0.8206553,test,623.39825,1
2165,-0.8554544,-0.7477805,-0.5663459,0.11282053,-0.76839316,-0.66590697,-0.57253164,-0.90639627,-0.8893293,0.23184928,-0.4550038,-0.71118975,-0.7390989,-0.8946898,-0.46197158,-0.8360344,-0.68121874,0.18132585,-0.25208223,-0.385709,-0.7709365,-0.60298455,-0.5532678,-0.7139928,-0.74679536,-0.09736791,0.29554796,-0.13091862,-0.12906949,-0.44704792,-0.8453358,-0.87150925,-0.7972752,-0.89678836,-0.781987,-0.049672913,0.04477269,-0.81594884,-0.25387695,-0.34230343,-0.25742692,-0.49103847,-0.34695497,-0.6000079,-0.8914069,-0.535676,-0.7860496,-0.572678,-0.56485766,-0.80452675,-0.6246596,-0.7558003,-0.05091873,-0.8356001,test,623.68634,1
2166,-0.87757826,-0.75854343,-0.5876969,0.23528242,-0.76951575,-0.64009005,-0.62233657,-0.9061219,-0.8838743,0.20818713,-0.4601965,-0.721279,-0.7560355,-0.84384835,-0.52044904,-0.84400535,-0.5970679,0.012047331,-0.33307165,-0.31697017,-0.7729138,-0.6567763,-0.38995102,-0.6856932,-0.6700318,-0.05100989,0.3941266,-0.1689419,-0.118695706,-0.47203162,-0.87833005,-0.8999658,-0.7950519,-0.93472457,-0.7688196,-0.06010795,0.039491046,-0.80723935,-0.32699412,-0.4621048,-0.3047808,-0.47490677,-0.34081164,-0.6174453,-0.9136922,-0.73889667,-0.8306161,-0.4812312,-0.67438036,-0.81829536,-0.5840095,-0.72213143,-0.18799329,-0.88509345,test,623.97437,1
2167,-0.8651524,-0.75257534,-0.55958503,0.03134516,-0.6950916,-0.6273296,-0.5633979,-0.9089273,-0.894828,0.20253715,-0.43045437,-0.7245818,-0.7531919,-0.79408705,-0.4753059,-0.8372585,-0.5793381,0.08920561,-0.30476928,-0.3002127,-0.78047454,-0.66024584,-0.5000371,-0.68527186,-0.77399665,-0.0025417504,0.26885256,-0.19584037,-0.1314982,-0.43643272,-0.86160266,-0.89524597,-0.85309553,-0.92665136,-0.81477,-0.11693476,-0.0021649797,-0.7842321,-0.26341122,-0.43437684,-0.22555529,-0.43400186,-0.43484974,-0.64995694,-0.9031474,-0.6176554,-0.767118,-0.43076253,-0.6745353,-0.8078353,-0.66324323,-0.67531073,-0.01850404,-0.7750067,test,624.26245,1
2168,-0.86333716,-0.7508344,-0.61733925,0.11865249,-0.64914167,-0.6251047,-0.54189074,-0.90362954,-0.88901496,0.19361629,-0.40888777,-0.71860754,-0.739864,-0.6917463,-0.41242605,-0.83536184,-0.59750235,0.19672033,-0.21155153,-0.28317815,-0.77858,-0.636511,-0.42582303,-0.5880651,-0.7729045,0.042645633,0.31402317,-0.20229745,-0.108504415,-0.43993586,-0.8787716,-0.85730803,-0.79743713,-0.9370009,-0.7639107,-0.08670357,0.024618216,-0.7899008,-0.18680276,-0.3671413,-0.3490595,-0.41974616,-0.33687305,-0.61820227,-0.9093253,-0.6279537,-0.768924,-0.3836719,-0.7380064,-0.80115426,-0.5854862,-0.76138157,0.033133883,-0.7689911,test,624.55054,1
2169,-0.85669243,-0.7371926,-0.655302,0.16753724,-0.69519633,-0.63786256,-0.59344524,-0.905874,-0.8906238,0.19892345,-0.39153185,-0.7082918,-0.7494745,-0.4573151,-0.2630612,-0.82855904,-0.6577807,0.09012176,-0.32686406,-0.3316506,-0.7672676,-0.64162016,-0.57454437,-0.60740966,-0.7581074,0.030120362,0.42117736,-0.2139387,-0.14193512,-0.4852612,-0.8704045,-0.83975565,-0.78441685,-0.9141606,-0.7210128,-0.040985137,0.04454472,-0.7946355,-0.279079,-0.3292225,-0.22067098,-0.47645783,-0.33183187,-0.67082775,-0.88292557,-0.4657611,-0.8558142,-0.4488872,-0.6612286,-0.78947216,-0.580061,-0.7196115,-0.17844017,-0.8407099,test,624.8386,1
2170,-0.85138816,-0.74782026,-0.6277228,-0.015053397,-0.724664,-0.5773947,-0.59480065,-0.9121319,-0.8845603,0.19624577,-0.398572,-0.7143128,-0.7770693,-0.54620296,-0.27519622,-0.8423798,-0.7130642,0.20186128,-0.16414349,-0.38896114,-0.75705224,-0.6480683,-0.5467701,-0.5721581,-0.77496624,0.055661835,0.25394246,-0.25639966,-0.116512336,-0.48338446,-0.8699779,-0.8598497,-0.7825708,-0.9133996,-0.72743666,-0.07849711,-0.007568929,-0.7743557,-0.3144383,-0.3967683,-0.20023485,-0.4846044,-0.30204976,-0.67117345,-0.8913613,-0.52378523,-0.76366425,-0.38574558,-0.62719965,-0.7990872,-0.5965137,-0.6479465,-0.1307714,-0.7864938,test,625.1267,1
2171,-0.8776094,-0.74738955,-0.6878063,0.27418697,-0.73261493,-0.5500828,-0.6018285,-0.9052468,-0.87325406,0.15514347,-0.40809223,-0.71672815,-0.7651583,-0.5989527,-0.33187792,-0.8409582,-0.6512477,0.16347346,-0.28723055,-0.30912033,-0.7516567,-0.6560899,-0.5869146,-0.6636615,-0.75024784,-0.04106037,0.29752153,-0.31696787,-0.19649078,-0.52759796,-0.8762812,-0.89685935,-0.78230125,-0.88962555,-0.7353565,-0.096196964,0.006082595,-0.7965554,-0.37707427,-0.40478793,-0.29708502,-0.5001215,-0.3842619,-0.6203963,-0.9111803,-0.59608436,-0.77688545,-0.6261499,-0.6356436,-0.8235076,-0.6331439,-0.6802246,-0.22632998,-0.82836694,test,625.4148,1
2172,-0.8635895,-0.7375318,-0.6937501,0.01040449,-0.6793414,-0.4713122,-0.58105195,-0.9124464,-0.8841408,0.17953481,-0.434716,-0.7038739,-0.76291716,-0.6261707,-0.33280623,-0.84336096,-0.6386926,0.1579273,-0.23320147,-0.32132092,-0.7702078,-0.59994084,-0.40100896,-0.6752692,-0.6916876,-0.11159608,0.31515187,-0.3645848,-0.18045297,-0.56592035,-0.87163,-0.8686648,-0.7898909,-0.9247088,-0.7865985,-0.18208192,0.0646357,-0.8012917,-0.36587375,-0.4489863,-0.3466918,-0.52790356,-0.31108454,-0.6181027,-0.9098779,-0.56285274,-0.7446091,-0.5912008,-0.6011473,-0.8306927,-0.5956263,-0.6951614,-0.20507708,-0.91632366,test,625.7029,1
2173,-0.8611324,-0.72461504,-0.65230536,-0.039224915,-0.7056812,-0.5723843,-0.57383096,-0.9179862,-0.884148,0.15270786,-0.46169734,-0.7032247,-0.7464314,-0.75235415,-0.43922192,-0.8462101,-0.7905073,0.20841877,-0.24023092,-0.3050819,-0.7623453,-0.635536,-0.5127613,-0.74791914,-0.7675701,-0.056630597,0.32754478,-0.40287024,-0.23417594,-0.5407177,-0.8914399,-0.87958384,-0.78268313,-0.9523889,-0.765213,-0.03091948,-0.03113481,-0.8642962,-0.33339942,-0.5038068,-0.49764127,-0.4284817,-0.256755,-0.4746833,-0.9056558,-0.8061698,-0.8670961,-0.65196526,-0.7067859,-0.79699445,-0.6488034,-0.7538369,-0.12319626,-0.89514905,test,625.9909,1
2174,-0.8603416,-0.7346484,-0.6837074,0.08563729,-0.70890474,-0.5796052,-0.57354766,-0.9102481,-0.8833693,0.16838588,-0.4316937,-0.7329074,-0.7659807,-0.7803672,-0.5486759,-0.8350368,-0.6497967,0.14742017,-0.32722187,-0.36226302,-0.78143466,-0.66706765,-0.58768547,-0.6805245,-0.73911023,-0.13797183,0.22114982,-0.44708633,-0.2530812,-0.5492919,-0.8650441,-0.88766676,-0.7914967,-0.9479331,-0.7149737,-0.06708684,-0.011843429,-0.8480917,-0.38045332,-0.48257026,-0.48119363,-0.485667,-0.34657875,-0.5038432,-0.89593416,-0.79444647,-0.84491605,-0.58897614,-0.68795425,-0.8265401,-0.5283743,-0.6890549,-0.1459765,-0.76873124,test,626.279,1
2175,-0.85759866,-0.742128,-0.66385484,0.1732924,-0.71955526,-0.60838157,-0.59595615,-0.9173968,-0.8886638,0.14624049,-0.47006655,-0.7167839,-0.7828114,-0.7468936,-0.49356046,-0.836745,-0.7209168,0.122909814,-0.29303545,-0.4130472,-0.77694106,-0.687413,-0.6296195,-0.64803433,-0.81532913,-0.045336608,0.31294376,-0.45686463,-0.3346041,-0.5809393,-0.8876216,-0.8505264,-0.80250925,-0.9216917,-0.7011727,-0.10822724,-0.026370803,-0.81837726,-0.34662923,-0.42452705,-0.45637003,-0.48616153,-0.33593023,-0.5279541,-0.90120804,-0.92507625,-0.83783257,-0.36921299,-0.67855054,-0.8009834,-0.5705095,-0.7427829,-0.24603353,-0.81293434,test,626.5671,1
2176,-0.86496645,-0.73094136,-0.607029,0.12359668,-0.70407087,-0.5815475,-0.63341254,-0.91186184,-0.8862698,0.16688733,-0.44603282,-0.70765924,-0.75850874,-0.7972706,-0.5286316,-0.8377057,-0.6836393,0.19784133,-0.2549936,-0.39257684,-0.7606904,-0.709632,-0.4452062,-0.66450536,-0.6760107,-0.09856011,0.19575112,-0.51621854,-0.33333278,-0.59194624,-0.88553137,-0.8799175,-0.76543283,-0.9205566,-0.76321834,-0.09012135,0.02008638,-0.82010037,-0.42527673,-0.51499677,-0.3873698,-0.44805625,-0.3660351,-0.651445,-0.9143188,-0.8069703,-0.8596708,-0.5529831,-0.7774859,-0.780924,-0.66231287,-0.71974635,-0.000693855,-0.80251276,test,626.85516,1
2177,-0.8616317,-0.7555084,-0.64691967,0.11969529,-0.72328407,-0.5388195,-0.6771803,-0.9097243,-0.8836372,0.11554564,-0.4547533,-0.7209548,-0.74280864,-0.84378517,-0.5621557,-0.83610547,-0.624445,0.18047173,-0.24284394,-0.38126364,-0.77992064,-0.7465204,-0.50584996,-0.64715534,-0.81865233,-0.18048155,0.25664243,-0.49238676,-0.3276055,-0.5553378,-0.8729087,-0.89475,-0.8091892,-0.9205374,-0.70089394,-0.119796395,-0.012094922,-0.8263236,-0.3429396,-0.45385927,-0.39199623,-0.53338075,-0.32052025,-0.52453786,-0.9170459,-0.6491911,-0.8544601,-0.60859114,-0.5212814,-0.791372,-0.62240136,-0.82812923,-0.22031035,-0.8415562,test,627.14325,1
2178,-0.8548717,-0.7238994,-0.6307586,-0.14170098,-0.7227024,-0.55120164,-0.66588694,-0.9149695,-0.8885031,0.1729564,-0.48288664,-0.70102084,-0.75650537,-0.8339224,-0.5890398,-0.81735617,-0.61797935,-0.031923313,-0.29044917,-0.34619612,-0.78016925,-0.7343166,-0.60022056,-0.61611545,-0.8133984,-0.15142009,0.27305815,-0.50256157,-0.3459903,-0.58890224,-0.8650881,-0.88371813,-0.76968974,-0.93517095,-0.7312241,-0.07875397,-0.025172126,-0.8306105,-0.3324671,-0.45065165,-0.4919085,-0.52298707,-0.32243097,-0.5508765,-0.88708836,-0.70123786,-0.89824444,-0.47677281,-0.76778394,-0.77209526,-0.6680604,-0.7435592,-0.34770015,-0.787282,test,627.43134,1
2179,-0.8673067,-0.7444832,-0.5776543,0.21521023,-0.7281552,-0.592916,-0.7042759,-0.9098313,-0.87922156,0.19612649,-0.4933885,-0.6967737,-0.7522013,-0.88398916,-0.42899522,-0.8371149,-0.6686873,0.17819256,-0.23737012,-0.31163582,-0.7660437,-0.753254,-0.39656407,-0.64649236,-0.7033397,-0.052485082,0.36642653,-0.5397438,-0.34341013,-0.60503286,-0.9018473,-0.907187,-0.78825694,-0.930878,-0.84467566,-0.12267505,-0.047353845,-0.82517904,-0.3455701,-0.45998785,-0.35876292,-0.5318868,-0.33702868,-0.53004557,-0.887315,-0.73795176,-0.958895,-0.4512509,-0.64226776,-0.8105353,-0.63799185,-0.7063613,-0.2874224,-0.87549525,test,627.7194,1
2180,-0.8645912,-0.7461678,-0.6505469,0.17546272,-0.69542587,-0.5690194,-0.7354676,-0.90859276,-0.8815726,0.11151808,-0.41636607,-0.714962,-0.768553,-0.8737788,-0.3093908,-0.8256461,-0.593275,0.152059,-0.33025345,-0.392211,-0.77612597,-0.72786945,-0.48445597,-0.65943164,-0.69131744,-0.059432816,0.30377096,-0.5175942,-0.36759254,-0.5609391,-0.88845617,-0.8772277,-0.8151977,-0.92075676,-0.77623737,-0.15105309,-0.07763506,-0.81419545,-0.30364093,-0.49613658,-0.4453125,-0.527522,-0.40987712,-0.60378844,-0.89822286,-0.64436746,-0.7480429,-0.5463432,-0.63005906,-0.8137069,-0.5553704,-0.75062734,-0.31180874,-0.8009522,test,628.00745,1
2181,-0.85934865,-0.74544877,-0.6571719,0.15326414,-0.7117994,-0.5300222,-0.73868316,-0.91020834,-0.8967005,0.16873963,-0.44242603,-0.73008573,-0.77175605,-0.755334,-0.2844303,-0.8284286,-0.58240443,0.16568527,-0.32236028,-0.40501246,-0.76094437,-0.7536409,-0.39106128,-0.70443964,-0.7582457,-0.05012619,0.38947985,-0.50298446,-0.33912343,-0.57796943,-0.8761223,-0.88521844,-0.81087685,-0.94411296,-0.7679887,-0.114184275,-0.04689574,-0.8189797,-0.36946213,-0.4394477,-0.3849269,-0.50940466,-0.380139,-0.5653703,-0.90407217,-0.7777189,-0.7973576,-0.38816327,-0.620962,-0.81830233,-0.61842716,-0.5339185,-0.31813896,-0.85482085,test,628.29553,1
2182,-0.85686123,-0.73169434,-0.6233789,0.22417758,-0.69527745,-0.522558,-0.74694747,-0.91674423,-0.879294,0.13539465,-0.4517607,-0.7295227,-0.74249005,-0.69072926,-0.36163357,-0.8305585,-0.60364443,0.25612986,-0.20508312,-0.37220216,-0.7784528,-0.62946016,-0.70942014,-0.6118125,-0.89180684,0.008558856,0.42341673,-0.4996721,-0.31724375,-0.56528306,-0.86023027,-0.8667555,-0.7968991,-0.91550875,-0.73290986,-0.17952293,-0.029624438,-0.7955095,-0.39753154,-0.4166528,-0.28267208,-0.50137436,-0.41406363,-0.55265933,-0.9006808,-0.538147,-0.8609427,-0.47809798,-0.75874555,-0.80020523,-0.56546974,-0.8078573,-0.16159405,-0.7709289,test,628.5836,1
2183,-0.8628644,-0.755044,-0.6363071,0.3580002,-0.71035075,-0.5196462,-0.79186755,-0.8999503,-0.8941236,0.18093885,-0.48322806,-0.72189254,-0.74499667,-0.75284684,-0.43775478,-0.82228047,-0.64783835,0.07361658,-0.2610838,-0.4117749,-0.7604451,-0.6926762,-0.52520454,-0.704094,-0.7490413,-0.0073142466,0.2627147,-0.49933752,-0.33082002,-0.5065071,-0.865301,-0.8557504,-0.78175604,-0.93357944,-0.7411044,-0.13855797,-0.0538458,-0.8013079,-0.3601061,-0.47763193,-0.30681852,-0.5746536,-0.3487804,-0.5524924,-0.9058887,-0.6735295,-0.79113513,-0.55104244,-0.58370584,-0.8200907,-0.61747074,-0.76402354,-0.2578011,-0.8458183,test,628.8717,1
2184,-0.86501646,-0.7278399,-0.64487594,0.0132881105,-0.6267886,-0.5526786,-0.79309833,-0.90663755,-0.88718235,0.16256456,-0.45861283,-0.70501053,-0.76630366,-0.8340307,-0.5110374,-0.84365505,-0.6159729,0.11475523,-0.35728398,-0.35791653,-0.792282,-0.6344116,-0.5097997,-0.64644974,-0.71486425,-0.119994454,0.21924193,-0.49309218,-0.32656753,-0.51549274,-0.8398182,-0.8765796,-0.75916106,-0.9269976,-0.7824849,-0.14180784,0.05737191,-0.8400803,-0.42706573,-0.48860237,-0.36747667,-0.54190624,-0.31273693,-0.54644036,-0.90594846,-0.7454888,-0.8206115,-0.48244193,-0.50414896,-0.8209344,-0.57153445,-0.76183784,-0.34446293,-0.8201542,test,629.1598,1
2185,-0.86361694,-0.73421913,-0.52400064,0.14106458,-0.65206254,-0.52983236,-0.74648917,-0.90374094,-0.8845471,0.1778985,-0.42650056,-0.7160989,-0.77454585,-0.84418494,-0.55443066,-0.83857894,-0.56250155,0.06726979,-0.46733737,-0.42731535,-0.77967465,-0.6720209,-0.52271366,-0.6401995,-0.6594572,-0.20384277,0.33850965,-0.50482637,-0.29297042,-0.5230635,-0.8736723,-0.8871356,-0.76915336,-0.9286038,-0.70606613,-0.18805157,-0.017269503,-0.78261817,-0.30644837,-0.5138113,-0.42028797,-0.5131177,-0.31718946,-0.5221872,-0.89842314,-0.7115508,-0.828019,-0.39083564,-0.7509832,-0.82165086,-0.63757265,-0.7257897,-0.26301494,-0.79621845,test,629.4479,1
2186,-0.86093026,-0.72660273,-0.51056486,0.11459788,-0.67029166,-0.5889537,-0.78382,-0.9108243,-0.8783954,0.19522956,-0.40864563,-0.6967188,-0.7623914,-0.86515236,-0.5598114,-0.8342563,-0.55082387,0.08638103,-0.4287707,-0.37028652,-0.7698677,-0.7041895,-0.3348274,-0.64459753,-0.715203,-0.05369423,0.18036403,-0.47448,-0.3009715,-0.4966165,-0.88888246,-0.8899332,-0.776943,-0.93214303,-0.7758191,-0.1946253,0.050868146,-0.7882043,-0.3684255,-0.50604934,-0.46129143,-0.42677525,-0.38296846,-0.5292842,-0.8989359,-0.6078531,-0.82546246,-0.53162414,-0.66416866,-0.84070146,-0.60938495,-0.7607018,-0.24286772,-0.84738964,test,629.7359,1
2187,-0.865799,-0.7557771,-0.5876483,0.25071266,-0.5783895,-0.59827775,-0.71404105,-0.9105388,-0.88619184,0.13386983,-0.3993597,-0.7098451,-0.7602118,-0.88089424,-0.54828846,-0.8380006,-0.76115614,0.19652997,-0.35534474,-0.3306633,-0.7626938,-0.72152436,-0.62490916,-0.65079623,-0.68522996,0.0040383907,0.22020507,-0.45017216,-0.2547975,-0.45602176,-0.8646413,-0.86939603,-0.7602428,-0.9426795,-0.72575605,-0.13010858,0.0035048793,-0.7793205,-0.43427175,-0.5171787,-0.2768592,-0.48787403,-0.34183985,-0.55569535,-0.9209326,-0.6783158,-0.8512532,-0.3368185,-0.58787954,-0.81947774,-0.5500593,-0.5798177,-0.14800973,-0.83481777,test,630.024,1
2188,-0.85942054,-0.7611503,-0.6000563,-0.082984984,-0.7203486,-0.6185712,-0.7722255,-0.89764047,-0.87433183,0.1495907,-0.43356553,-0.73367465,-0.7579296,-0.7687987,-0.59304374,-0.84309304,-0.6444242,0.063999124,-0.3976041,-0.4046372,-0.7547642,-0.68071353,-0.27609625,-0.6105144,-0.7913393,-0.10452393,0.07881836,-0.43789822,-0.22505848,-0.46106294,-0.87666637,-0.88596654,-0.789409,-0.91560286,-0.6907324,-0.18991728,0.009764782,-0.78641844,-0.3533968,-0.5429703,-0.3141287,-0.49344933,-0.31598824,-0.56967807,-0.9040887,-0.7377519,-0.8254212,-0.44004792,-0.69700164,-0.81220686,-0.5932886,-0.73674005,-0.21516444,-0.76539195,test,630.3121,1
2189,-0.8709497,-0.72699726,-0.587535,0.103038624,-0.62392807,-0.6168828,-0.7009789,-0.90146875,-0.87576276,0.16508043,-0.38335982,-0.69102484,-0.7297337,-0.6787801,-0.5968341,-0.82392025,-0.72433335,0.06468089,-0.42100897,-0.3628926,-0.7645491,-0.6299763,-0.50366557,-0.63397735,-0.7933164,-0.041237768,0.24565476,-0.43562272,-0.23647915,-0.4089237,-0.86003476,-0.8524867,-0.76545477,-0.9181549,-0.7488422,-0.13452062,0.06933055,-0.7832261,-0.23549792,-0.4073874,-0.3345069,-0.4664243,-0.24624625,-0.57215434,-0.91011167,-0.4407944,-0.8702534,-0.45699817,-0.5226658,-0.8262113,-0.50698376,-0.7647595,-0.23858829,-0.7927504,test,630.60016,1
2190,-0.87780833,-0.740883,-0.52290934,0.09938566,-0.661492,-0.5546136,-0.7233275,-0.89666766,-0.8849401,0.18256646,-0.36193526,-0.6905984,-0.7555416,-0.58695585,-0.61924565,-0.8264849,-0.66631377,0.05888831,-0.38265106,-0.38092583,-0.7772905,-0.6671536,-0.4897966,-0.6424827,-0.8470864,-0.009113922,0.29971194,-0.43480042,-0.21920282,-0.42865124,-0.8729461,-0.87045306,-0.77375203,-0.92261887,-0.753283,-0.13578337,0.039766222,-0.78163373,-0.31993717,-0.44188702,-0.45018682,-0.42748448,-0.22200581,-0.5362417,-0.9121145,-0.693025,-0.8197647,-0.5826068,-0.6160726,-0.81790286,-0.6284816,-0.5947877,-0.21390589,-0.82156533,test,630.88824,1
2191,-0.874378,-0.7249279,-0.57261646,0.106564574,-0.6814146,-0.5224661,-0.7062403,-0.90429646,-0.8702609,0.27811396,-0.34630036,-0.7013177,-0.7424751,-0.639958,-0.56491804,-0.813597,-0.5410588,0.28687233,-0.3319755,-0.34597242,-0.7666318,-0.6794953,-0.38217837,-0.6415503,-0.59707797,-0.060479816,0.30536002,-0.48383412,-0.16558704,-0.4454866,-0.86361307,-0.87851226,-0.75107074,-0.9308663,-0.7229101,-0.06490478,0.04384231,-0.77445334,-0.318379,-0.39206794,-0.30661005,-0.45451114,-0.19744219,-0.4988827,-0.89753115,-0.63399565,-0.83878016,-0.54801065,-0.68970466,-0.8386732,-0.5131754,-0.5960269,-0.2927759,-0.77960503,test,631.17633,1
2192,-0.88275933,-0.7584311,-0.5289174,0.1085801,-0.6269071,-0.533796,-0.71684486,-0.90816945,-0.8806225,0.22943673,-0.33554205,-0.7068283,-0.71169186,-0.66529423,-0.50512034,-0.8230484,-0.612052,0.20830472,-0.29365504,-0.2719379,-0.76012266,-0.69245535,-0.4808942,-0.6676627,-0.667832,0.0052266913,0.3523203,-0.4916416,-0.14694336,-0.37966102,-0.8663562,-0.88743746,-0.77912015,-0.9061016,-0.6827986,-0.09604632,0.051306285,-0.75615937,-0.29437757,-0.43482167,-0.33756506,-0.45442027,-0.26178953,-0.5012966,-0.91048163,-0.6194138,-0.79024553,-0.6249214,-0.6284232,-0.81124884,-0.54538715,-0.70744103,-0.3216995,-0.7992855,test,631.4644,1
2193,-0.8829275,-0.741854,-0.51608735,0.0056287088,-0.7023963,-0.52671933,-0.71757567,-0.91510975,-0.8950954,0.17534383,-0.33352646,-0.7069102,-0.74711055,-0.7214451,-0.47322115,-0.81831783,-0.5898492,0.16707256,-0.312247,-0.32375574,-0.7563342,-0.6485689,-0.4155145,-0.59248996,-0.60746443,-0.010329749,0.27379727,-0.4732645,-0.13364075,-0.4249928,-0.8507641,-0.8288938,-0.7697894,-0.9196869,-0.7670697,-0.13053288,0.07221627,-0.7477227,-0.4155983,-0.4853377,-0.33485666,-0.50145096,-0.24876471,-0.50690216,-0.89708036,-0.6247441,-0.7412524,-0.4672284,-0.65695536,-0.81817985,-0.5427212,-0.73869854,-0.19227421,-0.7274963,test,631.75244,1
