,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVEL,AVER,AVFL,AWCL,BAGL,BAGR,DB2,IL2DR,OLQDR,RIBL,RIBR,RIGL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,0.23809770021636834,0.20359579218399748,-0.24724144275159815,-0.07667425217450675,-0.2260465625493642,0.2814144594593469,0.040823010117354515,0.26295251828071564,0.14147884660373045,-0.10752767797882176,-0.20090658689288482,-0.7508760057711286,-0.8192390256553951,-0.6834907365861997,-0.6341108738255744,-0.20434963853973329,-0.6720796324863897,-0.564843999584818,-0.09921800786875482,0.008651404473988043,0.032386471474569606,-0.7597650033500997,-0.4122749865605311,-0.5877477136561318,-0.6409932237910025,-0.8657984961864353,-0.7231078588697166,-0.6912487122326527,-0.06173845533853711,-0.15879722185339074,-0.28824752542711796,-0.5472039932402626,-0.6683760501022701,-0.5743238616165862,-0.48214655574562026,-0.4136648490576814,-0.27407826394330503,-0.22235915804978518,-0.3468781573710193,-0.5149979565843448,-0.6262250311211242,-0.08001474408704463,-0.25486721721750055,-0.3787282606387623,-0.15875432167816375,-0.6888218209289182,-0.6909882453369244,train,5.70221752903907,1
11,0.24348180721863727,0.20902545375714862,-0.25673754585533526,-0.09124460164045763,-0.22282254204865312,0.28077465091742443,0.045134605271378254,0.28537011802567935,0.1552316803527515,-0.11002745922547919,-0.18680831902740286,-0.7446607630050166,-0.8247688350998962,-0.6760481066671467,-0.6370825535115767,-0.1941246452681036,-0.6831326836627608,-0.5664634647073691,-0.09033407522939507,0.026026072349582426,0.0334214968859822,-0.7734464733800863,-0.4071312948220788,-0.5924596308161754,-0.6480665810436665,-0.8704195220208314,-0.7201653896133035,-0.687998501480297,-0.05133162884142438,-0.15506912591644603,-0.28813417638635747,-0.5341568029862643,-0.6708956780322056,-0.5691848376146427,-0.4870768610571887,-0.39498994475601734,-0.28134105619158345,-0.20869740924257058,-0.33558893241161103,-0.5090111672675686,-0.6288888309911158,-0.07426709592164227,-0.25284113812886216,-0.37756683870272034,-0.16195975216667555,-0.6854670596428636,-0.6926465531696328,train,6.272439281942978,1
12,0.24308640627906675,0.2092909676418634,-0.25673297867919154,-0.09538098474255975,-0.21008205981450065,0.30288799745013584,0.04871791161885514,0.29681696671560065,0.1701781471698105,-0.1101112038905089,-0.19873971671743063,-0.7340592086697195,-0.8127303163871245,-0.6772413619229396,-0.6271840322883073,-0.21847798475565092,-0.6767264394599364,-0.5683153445714616,-0.08764070527933548,0.03269660051284335,0.047339269763514186,-0.7642473212468801,-0.4026746613672773,-0.5886222773151834,-0.6570781673268816,-0.8774107144578477,-0.7216696570672565,-0.692064964193883,-0.05388834400529889,-0.150426635927781,-0.2917987285787607,-0.5269994503441922,-0.6598723390861444,-0.5629665093298433,-0.4772208950529331,-0.39299557661022233,-0.2612181264942538,-0.19698388266221267,-0.32912715439627727,-0.5087601820131096,-0.622478559854599,-0.07466462160294311,-0.2430525969316008,-0.36735075319344107,-0.1515690621033696,-0.683173152049943,-0.6905475191469921,train,6.842661034846885,1
13,0.25049691419718434,0.21312002534208152,-0.254823842538566,-0.09258397880401022,-0.20471582300190058,0.3171110347247922,0.06427905430331471,0.31378979446869804,0.1830153389680954,-0.10759644750621025,-0.20013744724847965,-0.7263669185014376,-0.7892678912279449,-0.6789369734574788,-0.621452780721171,-0.2239792340906511,-0.6726042359475259,-0.5675968027276989,-0.08690368904956791,0.05472678522416839,0.06075983691501599,-0.7642573379210099,-0.39514400851191006,-0.580449002116068,-0.6560121398483499,-0.8814929947777191,-0.7281109704716656,-0.6849166153123178,-0.04394315012411913,-0.14115240954553998,-0.2881465942239724,-0.5258765561279668,-0.6492989239868103,-0.5584817470872159,-0.4685374418335243,-0.3852347808733094,-0.25085297938002143,-0.18847799145852662,-0.3198021744017056,-0.5005136864132457,-0.6082341939960192,-0.07311474142729098,-0.24534162042920948,-0.3607631366031096,-0.14941698198085746,-0.680626774457878,-0.6872957481469668,train,7.4128827877507915,1
14,0.26934546308900426,0.23527800033564505,-0.25598235745258024,-0.08733488765928973,-0.20513383748062763,0.34301247086689257,0.07554033609463381,0.32664726193881016,0.19697892961917018,-0.10355655183850249,-0.1949813591693344,-0.7167965430393479,-0.7767665135540374,-0.6753315243486653,-0.6258303836228958,-0.2175674571965303,-0.6596723273628076,-0.5501184648293287,-0.08236700467304378,0.07472621014457978,0.07640544656752926,-0.7653125762568583,-0.3781375431510374,-0.5738999512020365,-0.6483310479410977,-0.876261471984877,-0.7265555922796196,-0.6830990116030429,-0.03252128647331909,-0.14176120244730545,-0.29354254740959773,-0.5032618671569422,-0.6342768191709611,-0.5415428807826145,-0.46193540046868753,-0.3621397544216376,-0.22759298023829672,-0.18149974531798663,-0.3135402252148669,-0.4842017687258371,-0.5974650740114933,-0.07453827044238356,-0.25414877641351974,-0.3515092701383419,-0.14197192622750712,-0.6790612339065822,-0.6790302789504993,train,7.983104540654699,1
15,0.27159258492952176,0.23697563681016026,-0.24789261991723352,-0.09192914786717352,-0.1998502488687598,0.3460184249226592,0.07803340179426879,0.32890318336473423,0.19958108589243923,-0.10374341711155324,-0.19257673583361415,-0.7198465833865619,-0.7793641766365729,-0.6727037518646626,-0.6305614534620686,-0.2230087829468193,-0.6638271504755435,-0.5588741406340393,-0.08528136285395718,0.07844282654163463,0.08333248406820579,-0.7614934542692151,-0.36631589669357184,-0.5693321536210071,-0.6434737391860496,-0.8720790839820651,-0.7148338154358009,-0.7021557333814734,-0.03372451283778087,-0.13389433767838266,-0.2921550599823342,-0.5159382898189027,-0.628627192710224,-0.5417414197586206,-0.4550548843098504,-0.3543727880728914,-0.2287854373828285,-0.1766086233342584,-0.31000244072206035,-0.4761012423182529,-0.6007696034646475,-0.07678802688322237,-0.25105111491849064,-0.3439852046519913,-0.1458583161752597,-0.6906168906688829,-0.681390256115896,train,8.553326293558605,1
16,0.2757348199180019,0.2399870414528466,-0.25496728971696725,-0.10220922535343632,-0.20248669376591194,0.35800937686757184,0.08956241194014064,0.34160869645649855,0.20540388725944797,-0.10642996726289815,-0.19937652072258005,-0.7118828497076364,-0.770430908444339,-0.6779145163325677,-0.6281034800351517,-0.22811857460524002,-0.6653146734875119,-0.5729838013766247,-0.08357305940118878,0.09608871213074711,0.0913169348659453,-0.7579287808830836,-0.369209665240536,-0.5584862497669677,-0.657482557973959,-0.8761655642047644,-0.7230404657576065,-0.7012115149198064,-0.0268127042400753,-0.11190170998882348,-0.2880833548392373,-0.5172301204349494,-0.6231001580662405,-0.5398431875628643,-0.45835511638133664,-0.3496347812578213,-0.22004610965732088,-0.16199644077144645,-0.301005636580839,-0.4791623099214304,-0.5933258763796974,-0.0704993616736936,-0.2435693010173553,-0.3362312841799191,-0.14252928724650124,-0.6791056737052831,-0.6842205914645951,train,9.123548046462513,1
17,0.2795495700584704,0.24948245341781383,-0.2501621242937415,-0.1028573972058216,-0.19310909837338625,0.35246073182826837,0.10092601634077075,0.3432554444963523,0.2096091925344551,-0.10671460264132028,-0.19482364734915664,-0.7062194430976012,-0.7563786555888211,-0.6695062010891195,-0.6243249948162103,-0.22503405502953894,-0.6548507441604356,-0.5586308708104282,-0.08348017118820095,0.09653538376112278,0.09120508828211069,-0.7539032287626729,-0.35805295998019954,-0.5500168135695594,-0.6423659199004421,-0.8727842922758583,-0.7147919978935686,-0.6886021401891147,-0.016875091937730374,-0.10728335657141272,-0.2941655309608746,-0.5164094118300099,-0.6204129888480621,-0.5305027475765935,-0.44773984099367214,-0.33815646819602696,-0.21719102390814796,-0.16620401418044214,-0.2964934283278058,-0.4749369703279278,-0.5835460223117488,-0.06970359802935058,-0.24052999051605656,-0.33409918448524,-0.14418843079349328,-0.6775561505349837,-0.6804359520717159,train,9.69376979936642,1
18,0.2797944215870656,0.2522561872194251,-0.2579220138234739,-0.10884713658619263,-0.19611262502197752,0.35164443283237456,0.1023603821582191,0.3402437220378531,0.2004303649643115,-0.10394497437007588,-0.189622320408379,-0.7092175153740912,-0.7703145595665543,-0.6654405944368809,-0.6298414913622526,-0.22191003940521492,-0.6486669625290846,-0.56794409929075,-0.09591595557578703,0.0974257657915435,0.09003645969559129,-0.7605502219663538,-0.35324841319748385,-0.5456079788688484,-0.644988936190435,-0.8669793727041064,-0.7112673486733345,-0.6934076482554601,-0.023611727398037713,-0.09610039466155076,-0.2886759309789555,-0.516650097009995,-0.6279875820257442,-0.5391642994595984,-0.45485330179763006,-0.33266577869860336,-0.22525790799416961,-0.16456303801488084,-0.2969643996325892,-0.4761082724366882,-0.5931985442649631,-0.07092814918637727,-0.24951058035542856,-0.3345151491986495,-0.13801198852098925,-0.6747830878580454,-0.6818169552535394,train,10.263991552270326,1
19,0.2892205509733925,0.26898316063422134,-0.26248008190129446,-0.11754299213109248,-0.18179720628802415,0.37247444319474615,0.10828776187357567,0.3597122614131364,0.21685580075470678,-0.0976331772142535,-0.1820126290816219,-0.6995183995033816,-0.7610247898766019,-0.6695049020968935,-0.6279803325301198,-0.2187847834304347,-0.643133331982049,-0.5621953315869984,-0.08314053609653224,0.11919054533156234,0.10371661640309696,-0.7676327237147343,-0.3290420564099334,-0.54114208485627,-0.6472617213019695,-0.8692488197479955,-0.7028355139047464,-0.6925469458414231,-0.011542481359014839,-0.09342351633069906,-0.28203850544882497,-0.49586179696176075,-0.6220576846947062,-0.511953176904705,-0.45447630628384095,-0.30965327976883916,-0.20513950799769587,-0.15511722744220569,-0.2895652176705945,-0.4559280663688734,-0.5740242506851467,-0.07001465792242656,-0.2497245085294591,-0.3255218907654637,-0.13980389643104368,-0.6695853733647704,-0.6723386077532509,train,10.834213305174234,1
20,0.2825004826827667,0.2683508343893701,-0.2566688528038259,-0.12447060012566305,-0.1749519896751135,0.38406939851408806,0.11183480735586004,0.36906454631028585,0.2144586671458169,-0.08962763330447732,-0.1781910864101443,-0.691803166838582,-0.7454975829734408,-0.6527024638058667,-0.6237504288452268,-0.21630744737763155,-0.6425226273874605,-0.5574710896135018,-0.08549610819679751,0.12846682176387372,0.10781215365819743,-0.7735859613547473,-0.32281296918429453,-0.5270383875634673,-0.6245680097192368,-0.8534382101506502,-0.6916064892941236,-0.6870192036493197,-0.01205233339240147,-0.08613861472115825,-0.2781182660528447,-0.4857230649660013,-0.6110467718029954,-0.5104252930763674,-0.4503246429633079,-0.2982476949866685,-0.21480211860101417,-0.14457036917405822,-0.27417767125283193,-0.4505199917351704,-0.5550447179904676,-0.06536723885828359,-0.2621882126761884,-0.3262708002261726,-0.1357978149654253,-0.6528240415052672,-0.6686644436615474,train,11.40443505807814,1
21,0.2675441591496915,0.2691877671239073,-0.25044630698160886,-0.12443252426590612,-0.16234076515082732,0.3841773458532928,0.11815499571371815,0.3642081732234693,0.21005925029201694,-0.10097799256990346,-0.18179894494337057,-0.6838888739244433,-0.7357954983780661,-0.6505174207479674,-0.623270227339063,-0.22222230001924512,-0.6355299447424778,-0.5428577111678258,-0.08116615271504254,0.1219262667026862,0.10346620907146711,-0.7627578145163462,-0.30453453483145326,-0.516918172017224,-0.61852108422837,-0.8467039991855891,-0.6839356135126351,-0.6710645305209582,-0.011951875236031834,-0.07640151559345007,-0.27301252545207516,-0.483087311136572,-0.5996975181482682,-0.4979947122487572,-0.44650842340719377,-0.294338994867993,-0.20235593184729267,-0.14234054933887097,-0.26909703147109976,-0.4485303698869668,-0.545474757106595,-0.05657785401635042,-0.2643444768429933,-0.3171674912762669,-0.12920885310113328,-0.6308761277072233,-0.6633194351553804,train,11.974656810982049,1
22,0.25137905061819327,0.2647405551255121,-0.22818387686032313,-0.1330288195283525,-0.1390545836527295,0.3574908726102406,0.12109847029045523,0.3465984690673207,0.19245072720844913,-0.09542514176497863,-0.17335035973488802,-0.6811313416526501,-0.7315393220684112,-0.648752913121583,-0.6267291867611573,-0.2151276061291229,-0.6290061321144376,-0.5332483600985608,-0.07695301371644744,0.1014754844061169,0.0845518547132498,-0.7590586246027308,-0.29256631612924605,-0.5127415589045736,-0.6009007968368353,-0.8288980063200188,-0.6888775289832537,-0.6549578877926681,-0.0077473135809632,-0.06902206620723318,-0.2549280657532648,-0.48844901316375916,-0.5993305337710807,-0.4897429901901822,-0.4385280430227454,-0.2901996849300099,-0.20804658001139684,-0.15459296043798937,-0.2737028687608473,-0.44424569642854195,-0.5296480947834565,-0.0722919089737111,-0.28034110110013255,-0.32112752708629444,-0.13699159738212077,-0.6339787157958774,-0.6549019103718129,train,12.544878563885955,1
23,0.23140915794711198,0.24252095059825673,-0.2079498227962923,-0.13394630845924244,-0.14260555437938705,0.3301046809925862,0.10984618162838308,0.3245664168142462,0.15275728192481744,-0.0929514496415691,-0.1902116130483134,-0.6911016796183687,-0.7345466634223086,-0.6604949659692394,-0.6259575662229382,-0.22379464292457657,-0.6227773748068826,-0.5367288663907747,-0.09370538775473325,0.06124206052670768,0.06432396378225705,-0.7574678057912966,-0.2894877038536014,-0.5091664559256448,-0.5873960613104617,-0.8160432694681686,-0.702355870064966,-0.6456321930051916,-0.009253806959378968,-0.060615325961284924,-0.24700075023892587,-0.523657701865446,-0.6104570976911655,-0.5035534712891425,-0.4406133745201549,-0.30789931626836875,-0.2165498153726583,-0.18017692632268095,-0.28327895122206687,-0.4606808058812497,-0.5279025397318773,-0.08012158756886671,-0.28985568217589847,-0.3397225844611879,-0.1375688197777849,-0.6394554208768795,-0.6586904432908551,train,13.115100316789862,1
24,0.20025555054238342,0.21925429001568356,-0.2035197852506587,-0.11181081950632385,-0.15615021889977954,0.3062028127745641,0.08087002230897558,0.29463716825160835,0.11290454045903481,-0.08649064255305147,-0.18635301691277864,-0.6788337205592023,-0.7348395727102018,-0.6470080736567245,-0.6140840728904241,-0.2097512700529373,-0.6278780836521449,-0.5257100649983578,-0.08866376556811173,0.02252574737763102,0.029798881493213192,-0.7574240601309314,-0.29548234332734347,-0.5105691962867663,-0.5601054167502294,-0.8003230599596077,-0.688140724221793,-0.6208315714450621,-0.01435153792359542,-0.0849952993521958,-0.2395585391602536,-0.5348530505251444,-0.608004434418477,-0.5014713857478574,-0.44804174427365095,-0.3146531134597777,-0.24254812690097377,-0.20610685188861338,-0.29695714730814404,-0.4679970798106934,-0.5204227020526789,-0.08016454526661806,-0.3108625499383679,-0.3504009789512466,-0.15086585369953612,-0.624205638097689,-0.6640997196567917,train,13.68532206969377,1
25,0.1896376636295583,0.1903061970372949,-0.1862512808126194,-0.10342857989082346,-0.16812088204013986,0.2734834112844572,0.050424340047377066,0.2708892354705032,0.06666421676784348,-0.0943714387969064,-0.19065080569360754,-0.6921501196084132,-0.7360229993312168,-0.6549661214704119,-0.6081833305885411,-0.20318034090896603,-0.612193163500002,-0.5239644668411014,-0.0959962453083058,0.0030866296381928723,-0.0035888898823499826,-0.7597831072147788,-0.3047841866269093,-0.5235124386011696,-0.543699051855235,-0.7871265763489677,-0.6965350788844886,-0.618095762187354,-0.020602648968885612,-0.09430409868268064,-0.24400282032793935,-0.5490678090560777,-0.6103725374163183,-0.5057767978857504,-0.4569669915114771,-0.32761143467857345,-0.2609322851606223,-0.2419460390119857,-0.31707653387306195,-0.46883920900968445,-0.5212638661613709,-0.09529612149968958,-0.3245995283057102,-0.36368202464732313,-0.159078314790944,-0.6388297267712304,-0.665072878046167,train,14.255543822597676,1
26,0.1645136555020834,0.14932263244966865,-0.18318553542606553,-0.08000694620842833,-0.19571290068740482,0.24181167761819145,0.013550206865136909,0.2263561104672141,0.023414078923927273,-0.09784231001763181,-0.20119012257763141,-0.7039603713332251,-0.76508732507957,-0.6596996862306226,-0.6082367537339214,-0.21036899569357653,-0.6253188737439761,-0.5308004058241312,-0.10497748603246734,-0.05705116745112491,-0.0345104695977658,-0.7531053162764488,-0.3336369916313934,-0.5491287367232107,-0.5417959616502682,-0.7846903403756316,-0.707149555778558,-0.6180533487565734,-0.031336093901114734,-0.12234943734442322,-0.2521332242199279,-0.5872994731193952,-0.6308476417665106,-0.5300547014469277,-0.4722115862100449,-0.36771474590845,-0.2844168032685945,-0.2783571169054424,-0.3499924917188231,-0.5000800270470815,-0.5539251219209027,-0.10142992149303307,-0.3329459039297753,-0.38799163697760675,-0.1686728064772999,-0.6457980181400786,-0.6770562917518457,train,14.825765575501583,1
27,0.138839134082339,0.11887026597994586,-0.17744856842445528,-0.0745238724836154,-0.21228491369957794,0.1929268935078582,-0.02458737042874775,0.18276212506580014,-0.026865089072918492,-0.10384058059939355,-0.20265464982305315,-0.7194361879302441,-0.7919303620731896,-0.6516069205922539,-0.604463398299006,-0.207298659760122,-0.6234250078725445,-0.5250706272409974,-0.11350707032189514,-0.11641166329236992,-0.07151500196193024,-0.7461770668055321,-0.3548964593709917,-0.5662452501776186,-0.5280325833808077,-0.7712415274024097,-0.7009442048101676,-0.6204460585179016,-0.053668628137687455,-0.1407641272458639,-0.25226587625208235,-0.6137948956555239,-0.6554268992680842,-0.5525616016409953,-0.4768035864499367,-0.39926552832284734,-0.31829747343624526,-0.31303646613248576,-0.379750111981327,-0.5271912294710285,-0.5750662799603844,-0.11240077241117398,-0.33646813960061184,-0.4045279480175178,-0.19270002889382165,-0.6539717280673674,-0.6801284364827742,train,15.395987328405491,1
