,AIBL,AIBR,ALA,AQR,ASKL,ASKR,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,AWBR,AWCR,BAGL,BAGR,DB2,RIBL,RIBR,RID,RIFR,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SIBDR,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.2647724663779805,-0.2922164422604123,-0.15800806703023418,0.05104799243570078,-0.3217298575261706,-0.18292881849941528,-0.41676646347612273,-0.45411044445992643,-0.6666703858527857,-0.5043170067933482,-0.4529941915875165,-0.11489361172381658,-0.13007328405187413,0.10964168828620409,-0.6845076522895516,-0.7130650898282269,-0.5025520922568513,-0.43017123531762524,-0.38606617691084777,-0.21442514220162817,-0.33331778017420816,-0.60196033057579,-0.5765902484243091,-0.2928960941712174,-0.5486076353052856,-0.2757104545861151,-0.37250334035619537,-0.3885443070878871,-0.42731246156355407,-0.37162299297640955,-0.23241331468465223,-0.21933330098050347,-0.42587223927942663,-0.20206963471977823,-0.48334526099935815,-0.5818453127099938,-0.6813775313626028,-0.5977857087399722,-0.6733483691756394,-0.6774127235228279,-0.4679445496922262,-0.6133237802033422,-0.6224544518143715,-0.1481223221663585,-0.2285976082594887,-0.21383521185488805,-0.3645886684651234,-0.1827434468404429,train,4.88909008601177,1
11,-0.27678344648971703,-0.2926669563767449,-0.1589217539763862,0.054386619075735436,-0.318717560895599,-0.18585948940796596,-0.42890248179767015,-0.4515866112008104,-0.6652162840441996,-0.5022208020142214,-0.4624770414718493,-0.11447278701134166,-0.13979376935424895,0.10085682359609326,-0.6879544136625328,-0.7157865709790426,-0.4928072594456685,-0.4267605008866493,-0.3895466476347291,-0.2156790595077288,-0.33200752676303313,-0.6115226115959583,-0.5788683599234893,-0.29626513914187647,-0.5519594388725013,-0.2718251773862743,-0.3733956315171163,-0.38747194583505373,-0.4346092897960562,-0.3693025358859944,-0.23257797006243974,-0.22213848330175082,-0.4222384911049738,-0.20052629803513183,-0.4934513502387291,-0.5915009501286972,-0.6867295490782908,-0.5961068957727336,-0.6723409174888286,-0.6777678855797057,-0.4726618493372403,-0.6229821263907007,-0.6189946202254573,-0.13757100385973636,-0.24133448703578583,-0.21189792217100614,-0.3708237516959076,-0.1842585081573454,train,5.377999094612947,1
12,-0.2750771311839306,-0.2964050952658453,-0.16580598686278522,0.052636348761072156,-0.3187379699486185,-0.1827363822891683,-0.4395646643878051,-0.44965858671853237,-0.6647575827522574,-0.514824778850107,-0.4646967981349354,-0.11402502497538841,-0.14290275334001323,0.11122331777865868,-0.6976031476330826,-0.7228175605837952,-0.49644141312557166,-0.4351755341786554,-0.40175520390193753,-0.2326232292369639,-0.3452986308652583,-0.6207506863365134,-0.5896813875371644,-0.2991154589125693,-0.5541813931269657,-0.26576237320243523,-0.3907046011395531,-0.3907494651954422,-0.4402819155509593,-0.37100358194726313,-0.23798943114843815,-0.21563994537057996,-0.42149071871735266,-0.2106197290474992,-0.5075860322765509,-0.6028179909017668,-0.6952298759630698,-0.6058151269384272,-0.6791324694165444,-0.6797038798609316,-0.48500535730821176,-0.6371301225595916,-0.6293659755429155,-0.1356222714189265,-0.24337104629681378,-0.21793233777249324,-0.3823145368511369,-0.1887254725640159,train,5.866908103214124,1
13,-0.2677788115510249,-0.29149500962799463,-0.15820756618680246,0.05887366318538753,-0.3283770090863151,-0.1744365428229549,-0.4433317977800093,-0.4444208380342535,-0.6755619392908133,-0.518397226031138,-0.4701479469403201,-0.11506860973394542,-0.1387489830748392,0.10402767727193753,-0.7021517040657961,-0.7321249901322855,-0.5131577008543994,-0.44618038092299606,-0.4184146979836506,-0.24463825560480057,-0.34104306395711065,-0.6186062311862924,-0.5962954990614162,-0.31937704290178115,-0.5564694379864583,-0.2777101571597733,-0.4013373787117033,-0.40332604996640986,-0.4375770559206793,-0.38179602381068367,-0.243034835128393,-0.21651681762995162,-0.4291998080804799,-0.21112327344137372,-0.5131319972134012,-0.6184254744579828,-0.7039413653337815,-0.6170103551111735,-0.684365374797701,-0.688588139766664,-0.4876037092619437,-0.648154007051059,-0.6346520425219666,-0.13329444073673435,-0.24782978031062758,-0.21359166207236754,-0.3919312638850052,-0.19518428562046844,train,6.3558171118153,1
14,-0.26417919013435626,-0.28375793401325766,-0.15055154730332077,0.050877138393133584,-0.3335564316764335,-0.16799269584580784,-0.44630305807280835,-0.4346449372467405,-0.6753343642948457,-0.5252858481434404,-0.4726532385422569,-0.12781077107392597,-0.13969185654257507,0.10139277226852948,-0.7026056273968325,-0.7471509350207945,-0.5254486030817058,-0.460742867868278,-0.43667695101293935,-0.2605918947377346,-0.35443294755967114,-0.6205052381633198,-0.5963688873502335,-0.34722812498410216,-0.5607254619700413,-0.27799809777640105,-0.42371333394782484,-0.41337093138973857,-0.4293861137689635,-0.3799554327647948,-0.24173256774177915,-0.20744952572137085,-0.4434190840703647,-0.22948986423422663,-0.5210510434057373,-0.6299549801472579,-0.70697090593954,-0.6271825322565329,-0.6948001677007518,-0.684643571686344,-0.49513663458492724,-0.6582244164857585,-0.6506155815039198,-0.13814540572144274,-0.24088532389886635,-0.2101654106591838,-0.3897114622118517,-0.20660931715266184,train,6.844726120416477,1
15,-0.24934732391822245,-0.2751064487275581,-0.1452470260248352,0.04653993829357844,-0.33514370114207526,-0.1605780303954497,-0.4434582443203195,-0.4267161744243562,-0.678974259869311,-0.52817955645197,-0.46349960024287634,-0.13140415790208348,-0.13299841356638561,0.10135342839629738,-0.7039554741317328,-0.7499450461014271,-0.5270359029259666,-0.4742036008834075,-0.4467640479793492,-0.2643842598863617,-0.35645232281705996,-0.6081438846181164,-0.5960385863290811,-0.36097239460909214,-0.555321910815479,-0.2863440304020186,-0.43696163736217386,-0.4114876408121396,-0.4180461070480058,-0.3813603818622857,-0.24529742247512573,-0.20528414376485093,-0.45301054847936184,-0.2323606896635837,-0.5306056693703615,-0.6340317481388402,-0.7050350530301575,-0.6325407665212298,-0.6928924638507431,-0.6884571878960268,-0.49362921602399545,-0.6541623838082138,-0.6518622778397012,-0.13917929859910275,-0.23443376330031737,-0.19770588002778422,-0.3934406506064369,-0.2131805129837546,train,7.3336351290176545,1
16,-0.2517411189675071,-0.2728943167350606,-0.14679836061384421,0.044753649944948744,-0.347469717592403,-0.16360725582151994,-0.4384696857062845,-0.41558209730362794,-0.6806858816792635,-0.5291035311178198,-0.46837428507063944,-0.14483191868745537,-0.13332010832286517,0.10148637593704089,-0.7081309573509694,-0.7665666859481707,-0.5442680069249062,-0.4836994040715966,-0.4672647464296865,-0.2768012763499708,-0.364544196719506,-0.5990975041665056,-0.5901111975015001,-0.39825074709483765,-0.5535437994227497,-0.29508107579995224,-0.4556144996849385,-0.42064087857954424,-0.4181221498967055,-0.3781275876752377,-0.2554529024154665,-0.20708379203656144,-0.46587863925567596,-0.24159481556776252,-0.5426388688194286,-0.6581126041034977,-0.7096615575557591,-0.6411994708316788,-0.6956670173742122,-0.6948878510105169,-0.4926103774506567,-0.6778124721819694,-0.6597376702626461,-0.1392457036560281,-0.22950549720567048,-0.19827738999205363,-0.3935568916520631,-0.2276544253678572,train,7.822544137618832,1
17,-0.23353088866994365,-0.2690029598066227,-0.14219603621433952,0.030935889300031747,-0.34586944873394954,-0.1639437442526156,-0.42577545756998186,-0.4004396926048747,-0.6705478926400048,-0.5189878965671321,-0.45461241730121416,-0.1500413548703935,-0.12676969284583825,0.09902691834564442,-0.710074999585754,-0.7731431007860786,-0.5576687539354465,-0.5025211115878957,-0.4888364513593333,-0.28264183946031496,-0.37760222930730625,-0.5786682088965269,-0.5827898274680621,-0.4337740388120598,-0.5482902216904754,-0.31260315847747927,-0.4815597885422296,-0.4265628314413461,-0.40085371056436636,-0.3671685687520746,-0.2643342486955811,-0.20424637365822196,-0.46470170501593977,-0.25232658960468696,-0.5542915084279683,-0.6666364613400121,-0.7075093785563784,-0.6531978500710833,-0.6912653310781036,-0.6962078934829422,-0.49596050835885447,-0.6758824522121101,-0.662809172287417,-0.1430023775107259,-0.22221964802351374,-0.19567267713762423,-0.39715032701551484,-0.2520366765052866,train,8.311453146220009,1
18,-0.2163471030334696,-0.2548083537588225,-0.13509783803221898,0.02858654205165003,-0.341413906667406,-0.15911604277854638,-0.3897463214842055,-0.37412044803497935,-0.6603651864042113,-0.4956352435453603,-0.44304637988906437,-0.1587623385539474,-0.11695398280231648,0.09331413406504574,-0.6991614482873616,-0.784272882381484,-0.5720605523009891,-0.5094443637353576,-0.5051781156329042,-0.2795711906297923,-0.38057941100783305,-0.5480301100890325,-0.5613513919960732,-0.4731926553531376,-0.5318693791024816,-0.3365135684612768,-0.4884844789690256,-0.43715775031677073,-0.3811663784893089,-0.3537781679534559,-0.2804400977697626,-0.20228896484604095,-0.46813249926239753,-0.2627667527693322,-0.5479693066696297,-0.6745344089222052,-0.7029729746879574,-0.6436749472876576,-0.6740597879829868,-0.6959690389990955,-0.47814945329957975,-0.6873760413393586,-0.6516194267574471,-0.14071983369149993,-0.20907937100784396,-0.18809448779690258,-0.3821396121168052,-0.2756878924183732,train,8.800362154821185,1
19,-0.19460402652503317,-0.2478790129352485,-0.12728932028223364,0.03399272351173006,-0.3464941913142564,-0.1538687403385583,-0.35300889877723335,-0.3389933195276763,-0.6344279853238629,-0.4642448591662375,-0.41785866280872036,-0.1637532519537947,-0.10691242856984524,0.08407597623374853,-0.6986886344295422,-0.7796046511791946,-0.591063005771454,-0.5243807842164661,-0.5192731453938939,-0.27387965904153594,-0.3685097825285757,-0.5045728323840912,-0.535483736375935,-0.49305889046213625,-0.5169402165835375,-0.36227394980252625,-0.5011126976283136,-0.45401545336573346,-0.3581522480028073,-0.33556726359326866,-0.28352511875825737,-0.2161643442329981,-0.4590313884989897,-0.26438340593284226,-0.5434433343536778,-0.6771312199660706,-0.687907215890022,-0.6546044137829865,-0.6513964766414103,-0.6943304014234067,-0.46150593098020354,-0.682524049391525,-0.6393781168522239,-0.13585744080814927,-0.18979041328626667,-0.16659219131201333,-0.3823204238394135,-0.31330126443231116,train,9.289271163422363,1
20,-0.1693198172525478,-0.2404721654708783,-0.12583923671098615,0.01788718849058277,-0.34223746934746674,-0.15290040377291536,-0.3074180030521717,-0.30960472368964453,-0.6074877031440069,-0.43242015222874697,-0.37283048657305584,-0.16828104141331082,-0.08815194720635888,0.08305401648408207,-0.6983236800084207,-0.7839625951421976,-0.6023215815158678,-0.5377806345875048,-0.5377654806425508,-0.26808631860212356,-0.3741733046356741,-0.4585397800055224,-0.5090736942645492,-0.5364288070965461,-0.5099185795839931,-0.3814865974598671,-0.5270864678301097,-0.458756532568271,-0.3193476899566966,-0.30978770909647463,-0.28968626542248926,-0.21922802919665896,-0.45062186962485007,-0.2735516262841375,-0.5339580636708697,-0.6737100213149558,-0.6643310419468836,-0.6630198838103755,-0.6373600496591783,-0.6853478473519737,-0.45142587161341896,-0.6556895434863615,-0.6332525395821365,-0.14334676589704676,-0.16765975365577052,-0.1665080670870967,-0.38491821212528776,-0.3520325704871373,train,9.77818017202354,1
21,-0.15316101245432032,-0.22510904864393566,-0.1225882574305516,0.005810927112361352,-0.3401759872384667,-0.14612312339475947,-0.26393770857773285,-0.28022375704857316,-0.5742224131992661,-0.3947472636072895,-0.34067579282470795,-0.17431849105766695,-0.06990085517508625,0.0714981003155345,-0.685536197683059,-0.787300312891223,-0.6074588712801916,-0.540893108839996,-0.5504010436015824,-0.26422767831256083,-0.36891571781473237,-0.4163118151710132,-0.4773480959246825,-0.5561231555763284,-0.4941409522915268,-0.3873388329206551,-0.5288695800974695,-0.4660588810493914,-0.2864713118119969,-0.289621261772244,-0.2958092203296879,-0.2147523017572854,-0.45172822771986976,-0.2803640492449227,-0.5189726607989547,-0.6653845543945907,-0.6394137615221511,-0.6494640827088247,-0.6106751524871963,-0.6714682045487055,-0.4327244388774853,-0.6388790578365307,-0.6129122195158495,-0.14927536937836175,-0.1458099156801159,-0.15741266743044444,-0.37341067558915964,-0.3831421903025787,train,10.267089180624716,1
22,-0.1310596019387432,-0.21378160976853477,-0.11968826934181508,-0.004715038743180843,-0.3339737140606192,-0.13599289997089653,-0.2380227115396934,-0.2576298942271512,-0.5576907506139783,-0.37498066629361987,-0.3176724736864822,-0.1817731431508099,-0.06749566438636713,0.07414559974339988,-0.6812904669078187,-0.7892728836287457,-0.6081113711832082,-0.5431847543378556,-0.5510888471285532,-0.2570223686875119,-0.3544694133145919,-0.3880383252646892,-0.4437209436891658,-0.5658549571053111,-0.48764465643345456,-0.40696769089563567,-0.5389910131309722,-0.47056286092611943,-0.2478157561643653,-0.2796704771847056,-0.2877480348401568,-0.20717988886910696,-0.454004806875408,-0.27714584972022627,-0.509763010371641,-0.6551513333450677,-0.6265540290097318,-0.6458142485310171,-0.6065936942171726,-0.6486536140615997,-0.41106816818266106,-0.6162303746429048,-0.6034007314988279,-0.15115713665452524,-0.14220550807555016,-0.13609072171018977,-0.37114088310154214,-0.39722857074928763,train,10.755998189225894,1
23,-0.12013567941158074,-0.1950017557693366,-0.11536334202469099,-0.019113064633041972,-0.32214978724379517,-0.13221255464869858,-0.20135857876912722,-0.22940608938090512,-0.5423780819074324,-0.34539991479317833,-0.2863034659821367,-0.18349193887798287,-0.0667773029488704,0.06297917660197222,-0.679400880352771,-0.7971252229353961,-0.6052423654603312,-0.5378114057797366,-0.5538826730146098,-0.2608381346796807,-0.37534609685405285,-0.36255259777098336,-0.4129343963472497,-0.5964581549958036,-0.48591927689238373,-0.425814770123947,-0.5474350878343405,-0.4709577584558928,-0.21239380492216453,-0.2577171482329871,-0.28456879089907205,-0.19775281226206015,-0.45043322350399445,-0.27663008936553274,-0.5026909686590941,-0.6466441520680334,-0.613449385013965,-0.6384722534210316,-0.5929280015296039,-0.6191982731851804,-0.3971355524951241,-0.5939083422107905,-0.5841247341663223,-0.1543703925480147,-0.13211416167086215,-0.12798284063786236,-0.3590227582998721,-0.4163140231706861,train,11.24490719782707,1
24,-0.11778245677046155,-0.17941490872085153,-0.1218051924132328,-0.011894639644084878,-0.317337617246484,-0.11925606203030573,-0.1721247373476775,-0.21295040212931987,-0.5164717945022574,-0.3306706474018981,-0.27782912250322234,-0.1948424147395976,-0.0580758744342766,0.06258750116313902,-0.6770744235555646,-0.7940096714292042,-0.6123266805062795,-0.5338796803380431,-0.5563997888702255,-0.26377892072083214,-0.3634469957380447,-0.34248611020068215,-0.3902167925383496,-0.6020788010902381,-0.4750372314454465,-0.4280794321942544,-0.549770207228258,-0.48144802931300557,-0.20517949089593535,-0.2477950450921907,-0.29444145348021,-0.20579314234999635,-0.45188124456905276,-0.26782126023742525,-0.4930182052056787,-0.6536407299785335,-0.6067252404816845,-0.6276401738759714,-0.5838637759408833,-0.6127251616803353,-0.3848778886099827,-0.5955735500967307,-0.56742685160458,-0.13890422860105534,-0.13101629752758004,-0.12142707573471036,-0.35658976459486424,-0.43551652174044936,train,11.733816206428248,1
25,-0.10435497799569181,-0.1661417416954012,-0.12220239638874364,-0.022460953170997697,-0.31518812670819063,-0.10391507175740886,-0.1629100311214613,-0.1928844984501033,-0.5094703303073815,-0.31467595478070864,-0.2578582734472454,-0.20376952180201208,-0.07214038062814154,0.06679796510600687,-0.6784763663649875,-0.8069146765722573,-0.6129147152584667,-0.5474490666790316,-0.5671282269288898,-0.26235185429740165,-0.3509387401512663,-0.31483545025288584,-0.3655020750767672,-0.6127526836762986,-0.4757010609478822,-0.4408499890248144,-0.5633697138997845,-0.49228434838997914,-0.17760230550438968,-0.24495853447511523,-0.29081451080169873,-0.1917159339706568,-0.45485471062143046,-0.2667273168136829,-0.4889273831362442,-0.6532534496444627,-0.5947481596855946,-0.6196692307464593,-0.5755023435458866,-0.5980674133758377,-0.3678951964395886,-0.5792195600537086,-0.5532040639800075,-0.14767021178447398,-0.1290560986742268,-0.10510207282774492,-0.3506285110943017,-0.45204630117449784,train,12.222725215029424,1
26,-0.0939770596456852,-0.1567281942343546,-0.11662893294737961,-0.026091665914351067,-0.3072851495299267,-0.0951908833682566,-0.13784553214647627,-0.17940697518218668,-0.49306753418363,-0.30204733261454947,-0.23934438320036253,-0.20486089470066401,-0.07165016138200954,0.06003789083314412,-0.6677720862335963,-0.7970193335028353,-0.6086443835574098,-0.5450340736475346,-0.5591421688574472,-0.26366138102554326,-0.3475730445795706,-0.3055644000723451,-0.3509023567798461,-0.6184899764348639,-0.4631508847419748,-0.44754305335655686,-0.5583469946282625,-0.4916195509384258,-0.16613276599983268,-0.22753657285260545,-0.2900084836482678,-0.18987767083283888,-0.4455013011794882,-0.2642864662513499,-0.4800658657046479,-0.6509326019802244,-0.5834324912652138,-0.6078905531132247,-0.5680890702901858,-0.579928762280676,-0.3598698228903271,-0.5708138547703914,-0.5403783537074813,-0.1401218608537223,-0.11847098083539893,-0.08898562756837547,-0.341245247205626,-0.45576088744307025,train,12.7116342236306,1
