,AFDL,AFDR,AIBL,AIBR,AQR,AUAL,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,AWCL,BAGL,BAGR,IL2DR,RID,RIML,RIMR,RIS,RIVL,RMED,RMEL,RMER,RMEV,RMGL,RMGR,SIBDR,SIBVR,SMDDL,SMDDR,SMDVL,URXL,URYDR,URYVL,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
1044,-0.7993214522260981,-0.7891935355893048,-0.7452921511666706,-0.7814042202357129,-0.726774345713091,-0.4680430092835832,-0.8773589539562376,-0.7612273139574286,-0.7839866410414379,-0.6118934964730793,-0.8106602783573351,0.003578134037926617,-0.7223833456840156,-0.8975474109461401,-0.8525912051826373,-0.8058457472194196,-0.389467556256595,-0.6791642795974998,-0.7919344226726224,-0.26157681514784537,-0.6767422774481786,-0.2961184195980422,-0.38334777929312047,-0.6426053002334774,-0.1467751682124021,-0.5687279746773093,-0.9511802465135554,-0.8940664814943428,-0.5657211989928792,-0.8493142223590704,-0.8546904485233191,-0.8113653929709916,-0.8794075263440113,-0.6894094538979385,-0.7590450000362451,-0.7272026229220124,-0.7679123629495037,-0.05885739435176052,train,308.74041621029573,1
1045,-0.7920404761593077,-0.7204198040697747,-0.8023576621977797,-0.838934678300497,-0.6663596199109079,-0.7035594111173795,-0.880545367632772,-0.8214043996556276,-0.7796237183992631,-0.5674277878728788,-0.8386375384605098,0.02422993215523528,-0.7599729274845413,-0.9217585747773229,-0.7471030801110539,-0.9495721784107706,-0.28931948052585255,-0.7256097303238056,-0.7935983260578644,-0.20131452304471886,-0.6996109457777698,-0.37752528862679025,-0.45209029280007496,-0.6118883723392162,-0.10856466990307323,-0.5900245820325181,-0.9087124775567322,-0.8850087730959134,-0.6360670793915688,-0.8750945612352117,-0.8315346614829306,-0.7210822888567496,-0.8338334646388399,-0.6328045077203177,-0.85520899480049,-0.7177172752257588,-0.7409504063072302,-0.13996059626276192,train,309.03614457831327,1
1046,-0.76701316023812,-0.798120473051761,-0.8044768192830664,-0.7967168022896645,-0.6669299850756938,-0.4711873297535806,-0.8743769104050462,-0.8054897007197824,-0.8508872545408112,-0.6461733244662937,-0.8387602905168362,0.009799953060069533,-0.7503939425133732,-0.8987362448383338,-0.752140309752596,-0.8480002506905155,-0.38547788292341834,-0.6927885014026174,-0.7960205634152027,-0.24754736911585873,-0.7119464218410222,-0.3889302521897767,-0.49963710693618457,-0.7477606035322204,-0.02060276542566475,-0.4477390503891846,-0.9353804095867911,-0.7991069915563098,-0.5819170941627718,-0.8076828187722392,-0.8692963497602151,-0.6594921714738884,-0.8053920412966333,-0.6862687971676584,-0.8435242592389464,-0.7349198725391105,-0.7665657936041802,-0.07643693372768712,train,309.3318729463308,1
1047,-0.7875854538526755,-0.8232073823608788,-0.807797937976195,-0.8324208087467957,-0.6947043237442907,-0.7627176143538846,-0.8677479076911019,-0.8049651311299466,-0.7267186401958894,-0.4892906605121967,-0.7845770323529014,-0.17236418753943206,-0.8112975631940749,-0.8956151401272996,-0.775379974542517,-0.9016149867325971,-0.4983585917195418,-0.7085359534645288,-0.7836403217810435,-0.28774136545451234,-0.7016149612323371,-0.48026522903340096,-0.5176453579627132,-0.6567346699736212,-0.08837846669990357,-0.5715431074406054,-0.8599483129822616,-0.921030033537749,-0.7410135647032527,-0.8898238040141477,-0.8698051625294754,-0.6695475328143649,-0.8413496598950676,-0.7278630658637909,-0.9744826934344646,-0.765060057220686,-0.7854596683410117,-0.17593625720690587,train,309.62760131434834,1
1048,-0.7673767589869421,-0.8657234742501343,-0.7861683653928982,-0.8110620701660146,-0.6529774766008387,-0.704876417088143,-0.8830595250252739,-0.7892784703878262,-0.9618041241836593,-0.7704488319084426,-0.822488652720676,-0.08930018963572417,-0.8048757629849893,-0.9220132891039403,-0.8107474728933893,-0.8427135671858155,-0.3830078890747498,-0.6722197677117736,-0.8025128201782998,-0.2722750731206416,-0.7044000145884572,-0.3302738230007056,-0.567641588222012,-0.6950744273862747,-0.19156910361227586,-0.7223861619641927,-0.8671830221795196,-0.8749942864885037,-0.5239542110001354,-0.8057931582144535,-0.8217276363714512,-0.6455507041096904,-0.8349171816248554,-0.7440741722823632,-0.934661195942691,-0.754984697057311,-0.8071686179134698,-0.16781750735335244,train,309.9233296823658,1
1049,-0.8388982650210648,-0.8324889996246584,-0.8104452363097417,-0.8222293196918888,-0.7336165046431239,-0.6126717825728445,-0.8906240746602903,-0.7989196168006184,-0.860860198732385,-0.7424030585808252,-0.7997558808990384,-0.1778580625494074,-0.8568125213146272,-0.9167960232753409,-0.8990691996964917,-0.7689810729588378,-0.5881426428456105,-0.7516482978065451,-0.803780570930832,-0.28669934124082075,-0.7049351305635416,-0.31919143250022464,-0.5320910284488538,-0.5492323018051637,-0.10412475782974506,-0.5092664873689933,-0.7969090340871811,-0.8819720358392256,-0.44449495066108224,-0.8396200146836946,-0.8355517889822107,-0.8284545885502371,-0.8150230689073116,-0.7415527415505442,-0.878481358791817,-0.768444719454879,-0.8151080450065431,-0.13877364608381682,train,310.21905805038335,1
1050,-0.8250079602010357,-0.7984848894105704,-0.8386398655981091,-0.8121007020112748,-0.7373538711066067,-0.5413585151386899,-0.8740860538558153,-0.8205394934297514,-0.8330581050521478,-0.759681103796509,-0.8371750219518973,-0.15404160371857745,-0.8042160141666064,-0.9405912773131752,-0.8535981530286355,-0.897001695441194,-0.47878929702205486,-0.7391307639038138,-0.7711766753492297,-0.27694213689265035,-0.7254859769899179,-0.45553903916579364,-0.53314658305817,-0.5276698576810186,-0.15571211835468102,-0.40904707276285024,-0.7790889695972298,-0.8764698472169965,-0.5692219632392193,-0.8166818183410662,-0.8661813283287407,-0.7843668011292748,-0.8151429609200596,-0.6631390292481538,-0.9585831475965386,-0.7232815690923173,-0.7884505758406187,-0.15353722655419522,train,310.5147864184009,1
1051,-0.8104439773339139,-0.8456218036304265,-0.8444541112514632,-0.8048585422097618,-0.7042426748691891,-0.5575826625604192,-0.861469127015069,-0.7982095034540132,-0.808404900071396,-0.7267651804933148,-0.8041760462915787,-0.3529267517373751,-0.7927343137049992,-0.9130174236628711,-0.8712329882960841,-0.888228538508008,-0.3681096936583126,-0.7509881639665479,-0.8152536205801315,-0.25981944165444504,-0.7128233970312979,-0.34397565751005876,-0.46807749932566234,-0.639915205405117,-0.25379206006099553,-0.5892373636518644,-0.9297668679581367,-0.8921658550211216,-0.5352928896481075,-0.8425200856203506,-0.8505611200173481,-0.695114768208224,-0.8042004439788917,-0.7105045574454671,-0.7668573913412642,-0.7625121090693892,-0.8376600410723096,-0.11959369403300113,train,310.8105147864184,1
1052,-0.8457494523888806,-0.7952423333507639,-0.8132145432296909,-0.8309222977567798,-0.712725849156769,-0.5539401687318272,-0.8953439132544645,-0.7715659609754779,-0.8782678983547858,-0.7554591475936593,-0.8061708988438501,-0.29208369762546216,-0.8073697936462754,-0.9241985011768006,-0.9272820366349469,-0.8598757946486753,-0.3428438317228837,-0.6975303229130543,-0.8206350552337849,-0.20323936704392187,-0.7574919805580533,-0.5018951968709326,-0.5092157586095407,-0.7302627952677325,-0.10447902515334873,-0.599729863420075,-0.8379959508157173,-0.9065947516453792,-0.5951213696283277,-0.8928538807228816,-0.8417337948500335,-0.706124989361278,-0.8053829306936184,-0.6847052677545664,-0.981518303614238,-0.6918152998401377,-0.8000301830414362,-0.09766748867459807,train,311.10624315443596,1
1053,-0.8069906240281276,-0.7643203292796823,-0.8002332423104052,-0.8135388741465492,-0.6781137432995974,-0.5257632170024577,-0.8698212379480088,-0.8229990619089906,-0.8610899507712995,-0.6474126543472347,-0.8021483901867807,-0.41242948253497835,-0.7567333578077203,-0.8577088192807252,-0.8392089316393755,-0.8188835643201924,-0.41596971669398375,-0.8043020750718289,-0.8108817736948517,-0.18751124191552082,-0.7490333685645095,-0.37777425338789483,-0.4337095937497354,-0.525823803159088,-0.06844180404515954,-0.4927035137894017,-0.9027764585303084,-0.8782132660185566,-0.49878310890120026,-0.8600476544125548,-0.8194581522302024,-0.7470388425674842,-0.7381728670093153,-0.712751985786328,-0.814372232161177,-0.7274290276643147,-0.8211036557731988,-0.14740816794721967,train,311.4019715224535,1
1054,-0.8112274034009991,-0.8321701711042133,-0.8098473571389528,-0.7959107625460704,-0.6696592265269118,-0.5844911844477061,-0.8796834737075306,-0.7782734679440215,-0.8419469515099587,-0.6384803214449684,-0.8295588387766274,-0.2615717818258364,-0.817907787292212,-0.9037144595987564,-0.8493793273949541,-0.8607396908273562,-0.42128086677260457,-0.7494240843984381,-0.8039541888641589,-0.22903267542873507,-0.7319586250858012,-0.4603405651909873,-0.5253318111293199,-0.5678266470744205,-0.15209514683632885,-0.4184186655299359,-0.8701413833397167,-0.8286682333025241,-0.5744438129951057,-0.7985449782059618,-0.8650862637563248,-0.760087047690884,-0.8077569802581395,-0.738256938740075,-0.8759973116685084,-0.7312259887918391,-0.8133224360342681,-0.0807346840410843,train,311.697699890471,1
1055,-0.8434658625489436,-0.779953265737848,-0.823186555238271,-0.784938376676721,-0.674932026509331,-0.6178750996490907,-0.8619774448368118,-0.7868269241271189,-0.8932548547051876,-0.7520946104056526,-0.7954096507744308,-0.277663187143798,-0.7823833714671513,-0.9327390842653301,-0.9664908450374617,-0.8887203790861752,-0.3850729671300467,-0.6955465006148674,-0.7907183011368014,-0.23618432476325035,-0.6742287309558184,-0.4364619940481703,-0.4854745500652832,-0.6229402970328449,-0.15488781688525854,-0.3494058107102549,-0.8251286861135768,-0.859314197931118,-0.5592620987113099,-0.8205752475551034,-0.8365521464256238,-0.775930106877018,-0.8110276167467059,-0.7540903823969143,-0.903494677424991,-0.6474495463245407,-0.7884523690510367,-0.07137218680058544,train,311.9934282584885,1
1056,-0.8521607081242779,-0.7684621258836243,-0.8276221185618456,-0.7960029835342344,-0.725449957030184,-0.7079622751159466,-0.8466617395807962,-0.7853918086471617,-0.9063291877623699,-0.6511882996376478,-0.8291855924344618,-0.2063465255516581,-0.7722545662367367,-0.8935364490761907,-0.793126048192613,-0.9062633468915459,-0.5116754328962714,-0.6836015038288014,-0.791733913734948,-0.23618296946150918,-0.6928614468347051,-0.4312535484340706,-0.5417646573553948,-0.6032951930815206,-0.14592028097817267,-0.49368247277970934,-0.9167490992336838,-0.9275593083377417,-0.5433077705838006,-0.8287037204776717,-0.8102570193458661,-0.7122390538672656,-0.8220036303439598,-0.657306855276909,-0.8573796256871085,-0.7020379202975979,-0.7434866315044091,-0.1278025121056514,train,312.28915662650604,1
1057,-0.8490939189834705,-0.8302795966144276,-0.8179701778589253,-0.8209370730617039,-0.6795807624102894,-0.8099340816596956,-0.8479177915251567,-0.8118675967631667,-0.709865006313667,-0.7088734767908156,-0.8063451677750537,-0.0792701079446464,-0.8086060271725993,-0.8680194668919852,-0.8279498837110456,-0.8647250643783215,-0.4536430050158423,-0.7686497305933281,-0.7879872969656618,-0.20367280420877265,-0.738516773484276,-0.5197752325762359,-0.4643823523196263,-0.5262541098464502,-0.07982535053226003,-0.8015575933068011,-0.7902774594424795,-0.9214967178759929,-0.6483862592342022,-0.8231723299885334,-0.8355997585473148,-0.7413532527056239,-0.8050040328672978,-0.6752981299536968,-0.8842134559656019,-0.6866170054232559,-0.8000617437231975,-0.10010539711429833,train,312.5848849945236,1
1058,-0.8978470695066103,-0.8028089141858906,-0.8161733763216303,-0.8146443711877904,-0.6715056930060097,-0.4792094522076269,-0.8728680325255529,-0.8357935543367996,-0.8603061766349385,-0.774954541052937,-0.8309147441519944,-0.17325153516056413,-0.7873163803577115,-0.9182372422735549,-0.8865319544577841,-0.8307040001409978,-0.26159565181962496,-0.7287360940766259,-0.8246523827931088,-0.2777214793215971,-0.720007810803942,-0.4678234443259114,-0.5364275640568488,-0.5321670012609063,-0.05159953971484477,-0.4250546894141676,-0.9679936040354363,-0.8673391232824014,-0.5223338069128717,-0.8016421647094202,-0.8707000385835978,-0.7575859578025874,-0.7617864706776087,-0.6608429587987843,-0.8487590422293544,-0.8592134194304213,-0.7718248508910132,-0.09661369814023568,train,312.8806133625411,1
1059,-0.8452065655398606,-0.7616375888285808,-0.8022813541128249,-0.7843180503234011,-0.6758231169732511,-0.5013034877626237,-0.882442892788367,-0.7746954673095032,-0.8701060471569747,-0.7702434173477768,-0.8359321540631436,-0.1694205762862684,-0.8915011444055718,-0.9153238172322743,-0.8551539755992903,-0.8834159478796397,-0.5461379294575719,-0.7366254344109493,-0.8328624128024924,-0.2428410894413091,-0.7248702373000837,-0.5156679615921441,-0.5453948443281129,-0.5259905065081405,-0.12844268139028947,-0.5485606947470072,-0.928061082855164,-0.8339500847891514,-0.6504192814657912,-0.8760712631567673,-0.8251408040544213,-0.7482746524751717,-0.789559761348013,-0.6493227370671206,-0.7843515502249863,-0.7395177634226269,-0.7741485195648556,-0.12065688780599715,train,313.1763417305586,1
1060,-0.8747901573985202,-0.8124801651324824,-0.8290725841372725,-0.7830640791651993,-0.681260731101968,-0.6322310600772656,-0.8738803525410449,-0.7794826467799424,-0.8426130591681416,-0.7287017772223768,-0.8045066983686184,-0.17953040077905236,-0.7521253043215498,-0.894699678776547,-0.8633383237700534,-0.8828295597851428,-0.38513112512262304,-0.6458214662337407,-0.7865897809586624,-0.2762405215367463,-0.7269731370473549,-0.4275823693462051,-0.5883703634237663,-0.5680552082193857,-0.19524013239558513,-0.37849141434169453,-0.9620396381724918,-0.8973934819596631,-0.6793017905983235,-0.7884571853190567,-0.8915039082371691,-0.7983771235457268,-0.7703575122379935,-0.6090364004020405,-0.8713623408125245,-0.7706580387272477,-0.8087050879652296,-0.12192600366062112,train,313.4720700985761,1
1061,-0.8650032617467025,-0.784242240998693,-0.8238523121238911,-0.8287132915532562,-0.6817002474551863,-0.641915616325228,-0.8467200313548551,-0.8238685518804271,-0.7747010154174228,-0.7790269051147711,-0.8229032924903853,-0.31272882121673473,-0.81882442034018,-0.860691163951075,-0.8670150441482787,-0.937707648880143,-0.36540292531824226,-0.7185404370490279,-0.7864564299350457,-0.20437280022644166,-0.6785026696356634,-0.4321633294867834,-0.4818826941348816,-0.5091046355588268,-0.18416617648593236,-0.3853432148440239,-0.8027411388732058,-0.8986347435690779,-0.658425132119156,-0.8730524156518867,-0.7303300884984042,-0.784030707674668,-0.8001410966383302,-0.6687291493777627,-0.7926332611285889,-0.7270570837431156,-0.8304885927669126,-0.2130087070173159,train,313.76779846659366,1
1062,-0.8518306014504258,-0.7340862499591223,-0.787751683170604,-0.7957934302010772,-0.6917468145053913,-0.6120945462354492,-0.8400057526530976,-0.80942648327235,-0.8454434393139977,-0.6539666363869974,-0.8114544039539027,-0.2346593033685701,-0.770216121486041,-0.8839872035353081,-0.9156729789071472,-0.8706910932274383,-0.4244354028463484,-0.7423285646513555,-0.8102597063750654,-0.2713370331669105,-0.6561748535558197,-0.4173283648962802,-0.49833172667959247,-0.5601055184340074,-0.2247726922818456,-0.662123248439429,-0.9178428920689399,-0.9448345115866453,-0.6099138119056408,-0.8796322352790419,-0.8280640395547154,-0.5965406048362982,-0.7655410433756069,-0.722951573954127,-0.8637037222248533,-0.7693803133231917,-0.7925564440241549,-0.16280091834338084,train,314.0635268346112,1
1063,-0.8511729007102167,-0.7344313466294262,-0.8058149875773278,-0.8041640192700816,-0.62537806440171,-0.7704345947497139,-0.8662421277325949,-0.7989711481594218,-0.7709590597535186,-0.7079614913778606,-0.821000560149395,-0.36518205468311427,-0.7457837966673198,-0.8480235134777444,-0.9250337512811606,-0.8178429773119211,-0.4756709548184488,-0.6960466811653252,-0.807049742428128,-0.2612977048362751,-0.7369095743115535,-0.4180790807559349,-0.5259335002261272,-0.5756810176821867,-0.2247424876307892,-0.7792253781040746,-0.8885637596046189,-0.931713691895129,-0.7144650582186061,-0.8636513771858647,-0.8206200669050074,-0.6782421031776031,-0.8251549694898723,-0.6261527710262321,-0.8051068420767857,-0.7109179481331879,-0.8053618847545905,-0.2283894102440941,train,314.35925520262873,1
1064,-0.8966757567365469,-0.75083182049796,-0.8305485463891562,-0.7764818725230557,-0.6436675012111166,-0.4933205265985604,-0.8441334394772922,-0.7518573682629253,-0.6862566572805118,-0.7365648244313276,-0.8593547024118244,-0.29697667117968807,-0.7226553211531451,-0.852983553984721,-0.8117887901304257,-0.9032701575043373,-0.16510086669676294,-0.7384587874551973,-0.7889387087674773,-0.3125205165491082,-0.7483223645131718,-0.4617131378722724,-0.5137192252969293,-0.48960298612157965,-0.15548456165328484,-0.696507697016833,-0.8973935517492053,-0.8875808867924745,-0.6209097956905508,-0.8434691491132179,-0.8405424829503167,-0.8446520259284968,-0.7973649362926128,-0.6155987907854048,-0.8848199347211773,-0.76234573894243,-0.8206646201901232,-0.18938301079587105,train,314.6549835706462,1
1065,-0.9025324413255409,-0.8120685520133017,-0.8324993318525932,-0.8054119765189578,-0.6991404963107406,-0.6969346822680467,-0.8663959123258833,-0.7833520178108649,-0.6840149184237649,-0.7223126910753188,-0.845630562032178,-0.35973812661375504,-0.6261132846018298,-0.8833558561663507,-0.8522302581118162,-0.8664224716327784,-0.4280325879494469,-0.7720530105257253,-0.8041621934607862,-0.28170444402236894,-0.720922606278416,-0.4097214060171105,-0.553282866819807,-0.5436184880280754,-0.23873680125105,-0.4716559737060667,-0.8638690796788312,-0.8492124885860917,-0.4819198891157682,-0.8464794616289018,-0.8394846118816162,-0.8261320780651555,-0.7794550161764606,-0.6983326718301733,-0.9181824736601818,-0.7731626151168641,-0.7881717560169963,-0.16853520914436282,train,314.95071193866374,1
1066,-0.8428037695580779,-0.8047488209685644,-0.7795116263873729,-0.7909749516941551,-0.6484952130966053,-0.546863735706614,-0.8710929495220158,-0.8187027891573135,-0.8448226409524473,-0.5667523383190465,-0.8124670711330054,-0.24594457471703035,-0.6382963235888224,-0.9268447914743185,-0.8707750863370486,-0.7822930388912582,-0.2361090097793912,-0.7943840405199883,-0.8137619150502595,-0.3055642950973757,-0.6739932075089526,-0.36426136333620773,-0.5813312397406221,-0.444606066515315,-0.18057192523947085,-0.5420363783423623,-0.8202592439819268,-0.8769696891944545,-0.6537433076578577,-0.8842823195285919,-0.8815672809034178,-0.6351725156336722,-0.7736777515991693,-0.7039419151186488,-0.9065651799428655,-0.741932439395748,-0.8283395716970853,-0.11633383306813849,train,315.2464403066813,1
1067,-0.8725368650618079,-0.7618726574623863,-0.8037210103519906,-0.7873723246528791,-0.7052527350725971,-0.5479529223856119,-0.8781961704605369,-0.7760509274332243,-0.7855491725197873,-0.7322140394164881,-0.8204181007867796,-0.34783981165889644,-0.6896832763782748,-0.9095098691309945,-0.9498611261793374,-0.7411494810406705,-0.42213213608549827,-0.7292726563367706,-0.8319594610348954,-0.33679502608106304,-0.709498170833126,-0.3871070778610908,-0.5153547909046793,-0.48539539193904097,-0.09844674035111611,-0.3933814869475156,-0.7722784151115244,-0.8796489747250875,-0.5315716322498713,-0.8477767365580032,-0.8533926634618244,-0.70928831192142,-0.776473206904222,-0.6579268768505344,-0.8318743282208555,-0.7818299865478724,-0.8201214725974147,-0.19370529449422336,train,315.5421686746988,1
1068,-0.848464129765097,-0.812649134585921,-0.8263824791168095,-0.7935474194359009,-0.695279771528401,-0.5753096864103353,-0.8805031252692626,-0.7597452497047188,-0.7926883565196208,-0.683514617704148,-0.797312855881189,-0.36590251954975705,-0.7086374515685396,-0.922844073590463,-0.9519635641322097,-0.8924591595777206,-0.2895711355537667,-0.7489649960373691,-0.7969958758922467,-0.32769618153500213,-0.7238484964181743,-0.28068357140915257,-0.4978625005763357,-0.5236703983956987,-0.20394308992540133,-0.774370052259679,-0.9017458524439771,-0.8588258482726602,-0.6829312061007651,-0.8811495917346935,-0.8725849201418695,-0.9121366409783476,-0.7972099691843336,-0.6225901100961342,-0.9418100217332089,-0.736601372443802,-0.7806858229343203,-0.1440429682708565,train,315.83789704271635,1
1069,-0.89828421583802,-0.7418205827934424,-0.7939521033681585,-0.8356495335730794,-0.6993478263212918,-0.6081502265152481,-0.8914828287083268,-0.7851725514275749,-0.7909051742048655,-0.6395609181707516,-0.876714976094674,-0.2837233008155444,-0.7686255616128611,-0.925010738643564,-0.8740517319413094,-0.8221086391623236,-0.3448887853856569,-0.8768232362033261,-0.8218744891591974,-0.26201923641376146,-0.6985468751923634,-0.34623953370916216,-0.447434020339723,-0.5478468558910836,-0.19244863500132858,-0.6483056979847645,-0.888423244616674,-0.8922210119196258,-0.6497329100604393,-0.8840642800469058,-0.8336270137019908,-0.7387887230259813,-0.8060845791484309,-0.6532977384247036,-0.7787495052532443,-0.6328419862373634,-0.7856936829008294,-0.11698408987961662,train,316.1336254107339,1
1070,-0.8353076946976422,-0.7081576803958961,-0.8403165757872021,-0.8057559208827118,-0.7398478111938067,-0.6063237300938493,-0.8580635655466133,-0.7855742639356327,-0.7815652503430904,-0.6420533874274152,-0.8257139563789264,0.07707041080393107,-0.7072987999413283,-0.9468250405593488,-0.8976663020881023,-0.9290345616026189,-0.22922290071266782,-0.7985921379186355,-0.7766249818369708,-0.32165962876460186,-0.7054912686740751,-0.2535838416754982,-0.5107562003906352,-0.5473073870444896,-0.12044477618079918,-0.6400236767717873,-0.865067468117191,-0.8140445640699423,-0.6397676817319013,-0.8691289507407386,-0.8785819132233571,-0.8505437179203261,-0.8020664283514811,-0.6804072070742524,-0.8010950200135292,-0.7696818331142985,-0.7482456087654183,-0.12211625571841789,train,316.42935377875136,1
1071,-0.8314484385929357,-0.7421671509137759,-0.785899065512035,-0.8098246421503936,-0.7191734563244472,-0.7603947577234716,-0.8514215372701438,-0.7927002986181101,-0.658872149182741,-0.5415393469199823,-0.8125684894618744,0.36927454596834886,-0.7529060322733818,-0.9404337466353094,-0.9471059607726634,-0.8039669441988997,-0.41525528824419,-0.7783239893573848,-0.7888028579067488,-0.39893987520583474,-0.7053158288629993,-0.09747894239984956,-0.4890926476731358,-0.5891856099759805,0.020598617833021082,-0.5929081991712817,-0.9042241100154449,-0.8176004500778722,-0.6316096296990172,-0.8720631735961527,-0.9249778181267747,-0.6464859462482478,-0.7824272106592574,-0.6393421977481717,-0.8437442191581669,-0.7612247671852209,-0.7770564929314716,-0.10652977943337871,train,316.7250821467689,1
1072,-0.8246496602119971,-0.7800068175903248,-0.8295111138585456,-0.8481027124546413,-0.7486034883255384,-0.5444622995465218,-0.8861832655337022,-0.8041214573821381,-0.8015505921657367,-0.6981187278655905,-0.7919755911779033,0.48772760593447373,-0.7614413048621109,-0.921128753597248,-0.8745235921863962,-0.7857792243235772,-0.4026277951176147,-0.7425154134428131,-0.7896277244433078,-0.39429059193644633,-0.746123910418269,-0.08575530903642237,-0.4379279518047412,-0.40242760844046965,-0.10861024790634222,-0.7861191243087738,-0.8089104024948982,-0.8498935275298146,-0.571604306752775,-0.8054046018169927,-0.855781909468431,-0.7795540506985817,-0.8273145833968678,-0.6562459942863803,-0.8512062375636449,-0.7402876043394171,-0.7264538245520364,-0.057168760664743856,train,317.02081051478643,1
1073,-0.8419924596909187,-0.8228509456168014,-0.8070580297492413,-0.791174780916654,-0.7197793677692698,-0.6785528754357073,-0.8783073791315237,-0.777761821411023,-0.9791758793644352,-0.6132194806295683,-0.8164108340107872,0.32558680876699,-0.7390783456459775,-0.9507260191616743,-0.8769951245358539,-0.8504447257888333,-0.29073747425832974,-0.7326749259209984,-0.8109468483897762,-0.3982869604214798,-0.71843536048866,-0.10857019480149788,-0.5037647615224805,-0.6274158582248611,-0.054028249782999804,-0.5128761640209398,-0.9155651479711208,-0.8958462451035273,-0.5464240088474178,-0.8797813734969111,-0.8501000721270315,-0.7655954425022863,-0.7947073975596317,-0.671060853029336,-0.8768978984789163,-0.7807321818393869,-0.7691936328278565,-0.16049157000413794,train,317.31653888280397,1
1074,-0.8424245942736786,-0.7128502890105517,-0.8236013096132228,-0.813474708262373,-0.6445355388433287,-0.5112973488279197,-0.8894606406269085,-0.8086809132694293,-0.8185714841497089,-0.7009796616695321,-0.8463979688321184,0.4279961030544892,-0.6999562562753225,-0.9384284410691168,-0.8824824511352798,-0.8311867544452135,-0.2792375603564391,-0.6655302606873282,-0.7980013871427656,-0.34881809829425314,-0.718328512144517,-0.1692832638547157,-0.43889546894990195,-0.6055325757403133,-0.143510004711779,-0.4680328452316075,-0.8398776303436729,-0.8217646233851355,-0.5897785050544578,-0.9060591174549142,-0.8339347634838806,-0.6372415959183013,-0.8093896219966628,-0.6874310489803845,-0.8919790537007711,-0.7910015054715733,-0.7677283518263637,-0.0960919057392684,train,317.6122672508215,1
1075,-0.775041580968258,-0.7528570554053464,-0.8257176097165229,-0.8232066351598074,-0.6840528809365067,-0.5446884006184044,-0.8731025085844213,-0.8186384208345828,-0.780749735739065,-0.6708746645421464,-0.7916837776452641,0.24008826207834044,-0.745077466741066,-0.959091313355324,-0.8888273607944027,-0.8032904693826356,-0.24778865403019223,-0.7027270967870699,-0.7997781205917507,-0.39517749973434635,-0.7071914931906254,-0.1512503600101609,-0.5436959689517924,-0.524446864318608,-0.17863014024273471,-0.4193396721918593,-0.809353313964677,-0.8342668410244272,-0.6186561958886485,-0.8521062205044037,-0.9034705010146936,-0.6033837307028145,-0.8102658234039329,-0.6618445366301553,-0.9001345322750345,-0.7801261616911968,-0.8053324483641269,-0.04965060732419457,train,317.907995618839,1
1076,-0.7609303898485201,-0.7738725506988922,-0.8063434986320329,-0.7721431418728327,-0.7307265872476466,-0.4966710001246243,-0.8790690009787144,-0.7739148384678436,-0.8473317427448457,-0.7069621536523116,-0.8025192116534503,0.12424458129580729,-0.7659851602377487,-0.9561204748761177,-0.8303953138088435,-0.8627405314505463,-0.41719963245950953,-0.7397922500817957,-0.8207489572747202,-0.38320073331569526,-0.7502533036769271,-0.19941962666535673,-0.5462831948336735,-0.6192628947702254,-0.052994309017768804,-0.34297800331131245,-0.8837037537036321,-0.8490220296486763,-0.5041174475270433,-0.850607300249666,-0.8198728252552168,-0.7079534337944802,-0.8029979701786276,-0.68259642699833,-0.836990339474422,-0.7542724524084681,-0.8090771191745384,-0.09399239880668542,train,318.2037239868565,1
1077,-0.7713498078617327,-0.7303039144582124,-0.82765001730672,-0.8250776369834528,-0.694786680786108,-0.5367349588101336,-0.8789213475057667,-0.7848563741806828,-0.8474791251452425,-0.6412655006995964,-0.8069352743138212,0.08414973018397243,-0.711637009155581,-0.9330094563943382,-0.8882681050758895,-0.9221090913185916,-0.3341230238406605,-0.7459041140153975,-0.8071598904391603,-0.3352343520762362,-0.6889808628116827,-0.13348915886230328,-0.5504353783887805,-0.5990439642454264,0.013174886370805439,-0.4844245948378185,-0.9292241947036869,-0.8608753085776003,-0.524261219128943,-0.8927370475113425,-0.8006212199432124,-0.7188938805311336,-0.7911383447840685,-0.7214292656242759,-0.9102565556590594,-0.6813195722228076,-0.7965367664450036,-0.12940224301832326,train,318.49945235487405,1
1078,-0.736815679966473,-0.7886039343801103,-0.8022139315563387,-0.8253018833886178,-0.6935101681956015,-0.6534510834357152,-0.875212250163887,-0.7984289534242531,-0.7195664610759775,-0.5987891337865743,-0.7974447619753507,0.04439689758395993,-0.6453357456192587,-0.9425398000141636,-0.8968727166146061,-0.8800135587142828,-0.37184004016468375,-0.6914760869659368,-0.7877237921108428,-0.36673216542428955,-0.663647375540306,-0.1129686314122107,-0.4734210509007061,-0.5828817289638994,-0.12417503601992852,-0.6137250248568695,-0.8199143073267067,-0.820778841528957,-0.4107807087846538,-0.8129940587525016,-0.8591947576494781,-0.6837414224485977,-0.8019126099346199,-0.6859733243648326,-0.8547785456294461,-0.7265744598530717,-0.7602030723707636,-0.0679077620352373,train,318.7951807228916,1
