,AFDR,ALA,AQR,ASKL,AUAL,AUAR,AVAL,AVFL,AVFR,BAGL,BAGR,DB2,IL2DL,RID,RIS,RMED,RMEV,URXL,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
1022,-0.26011420354366277,-0.31732404272900805,-0.41787473537558567,-0.3822807833295331,-0.26434776268429505,-0.4475689431282075,-0.14133204825040296,-0.134432105046535,-0.06759331090372953,-0.4380664131748587,-0.3694267723361325,-0.09184514756867401,-0.40859961488895546,-0.24488016138513113,-0.20718921795557688,-0.23333901137972157,-0.029367597445421067,-0.45781838846204903,-0.08824791702283499,-0.10252513299179943,-0.17835236504808938,-0.1923978536110455,train,261.3068181818182,1
1023,-0.25339969292750364,-0.3206384451551662,-0.41092347358772574,-0.37413037986104536,-0.26687566285129277,-0.44703627514107236,-0.12700749512633303,-0.13413995272997375,-0.06488374952746954,-0.4401300220027422,-0.36321489393692163,-0.08418899245904829,-0.4078478886869296,-0.24295963826286743,-0.21449887617978028,-0.2274201936718126,-0.015576028734876306,-0.4448973928056926,-0.08646116390631571,-0.10020408717968726,-0.17767585905775296,-0.18705974653227417,train,261.5625,1
1024,-0.25135197924744457,-0.32630493321978493,-0.4161323830978207,-0.3776946433293318,-0.2715695812690353,-0.45477367068056496,-0.14111752037700043,-0.12870063546882263,-0.0674053146193157,-0.43215972358852617,-0.372577335472541,-0.08506135975508872,-0.39767029147522204,-0.2387015078387391,-0.20310449806650252,-0.20833939407711527,-0.008828127642751295,-0.4376794517916063,-0.08402313678634818,-0.0978375670812125,-0.1723988259310667,-0.1700054797331354,train,261.8181818181818,1
1025,-0.2412131857076033,-0.3256011297127084,-0.41261368787083474,-0.37556148303811143,-0.2726629431221496,-0.45940220197155124,-0.1587246192139605,-0.12111785881291957,-0.0631114734741408,-0.4233908894448041,-0.3709631048650751,-0.07462922108149368,-0.3850935145959501,-0.22130048610303907,-0.1893219647697001,-0.16861642256871162,0.01384982013458089,-0.4205219613092186,-0.08070299427768583,-0.08938110498757784,-0.1599725787431585,-0.1442833571315606,train,262.0738636363636,1
1026,-0.22318567424444952,-0.3211309275979197,-0.40008686563808804,-0.3711926729113839,-0.26365497371107405,-0.4384229477899996,-0.1509010781548467,-0.12331687174976971,-0.06282179001052166,-0.4202063545318818,-0.3722406723049172,-0.08009070536343603,-0.38464678778894457,-0.23099357109636406,-0.21723239561842891,-0.18221479399647206,0.002862369595734552,-0.41390607490010667,-0.09678560158897226,-0.10772687099162301,-0.15820814086364773,-0.15049429705755493,train,262.32954545454544,1
1027,-0.22108234131590315,-0.32724440334581284,-0.40722144490656487,-0.37238969467256056,-0.2660239875684688,-0.43604518087989685,-0.1534790833031534,-0.12575531637062354,-0.0650262986556306,-0.4266141919343577,-0.3726083120760033,-0.0841403535626646,-0.3956879580189541,-0.23409997749604602,-0.2231208154307615,-0.18619058626781326,-0.0037951347017313626,-0.41915245135071266,-0.11310910763322218,-0.12816985687118573,-0.16556658493701454,-0.15749670180310904,train,262.5852272727273,1
1028,-0.2301747262357852,-0.33694993298959885,-0.40420730009640726,-0.3775451504979621,-0.26350848975907026,-0.4361493282036344,-0.13632834748497039,-0.13016500059839364,-0.07379442561297475,-0.4245131827903096,-0.36609493465157794,-0.08391219397168741,-0.39514975212749,-0.24018582320425508,-0.22904863813894144,-0.21540970216186311,-0.01694642042405544,-0.43011382930806774,-0.10216015768304171,-0.1251627166317264,-0.17351362500872763,-0.1764842819511549,train,262.8409090909091,1
1029,-0.22690595039184727,-0.3434894770034195,-0.4046066955910531,-0.38145659797221665,-0.26312691191709126,-0.4391639614330203,-0.1478774181830036,-0.12171288585438639,-0.0681047991936832,-0.4229539476716716,-0.38118511393184984,-0.08899178900074387,-0.38326791328152693,-0.2297588671181351,-0.22197416354589342,-0.19534031293252416,-0.019748317399622836,-0.4326752640266859,-0.09883995612065927,-0.1142169716907306,-0.1691929139081947,-0.16937688094702877,train,263.09659090909093,1
1030,-0.22112464308180838,-0.33078524921721597,-0.37573778942766173,-0.3665177152168906,-0.25974922991205474,-0.43661330286404665,-0.11523659452696922,-0.11933110677600549,-0.06151903137661965,-0.41304104084319126,-0.3785182179468948,-0.07639638170475012,-0.3755415776502979,-0.21953375432596045,-0.2349957795996097,-0.20652250050875823,-0.011317289823478426,-0.40845745474644,-0.07533270308418544,-0.08177550321247284,-0.1652886209304013,-0.16745668114798512,train,263.35227272727275,1
1031,-0.22010300476744835,-0.3292037291531332,-0.3736563923833006,-0.36324920496085067,-0.2513656038049342,-0.4355161281789245,-0.11821945533643091,-0.11712415910679891,-0.06186393637859485,-0.40737979047784,-0.37572455932493243,-0.0789340266817121,-0.37178708972861774,-0.2147019729845823,-0.2399137514197458,-0.2058324367068502,-0.015162661044133139,-0.40134256009207425,-0.07672673044655284,-0.08814807740361547,-0.1650308731472367,-0.16724202561557258,train,263.60795454545456,1
1032,-0.22437510097731184,-0.3304490509656245,-0.38927230457401774,-0.3629462481500014,-0.25623362802193317,-0.4451021419666218,-0.11291106274448004,-0.12214036425161018,-0.06536797831087071,-0.4161396157717926,-0.3742055404415624,-0.07802169583722579,-0.3801365321274816,-0.211438332041118,-0.23930513005853105,-0.21657786719417665,-0.02142002962611182,-0.409815609502147,-0.08313426470517671,-0.08836785521003515,-0.1742836569776664,-0.1740371930550461,train,263.8636363636364,1
1033,-0.22459008566639574,-0.3381384336373528,-0.4052027105943243,-0.3627027895253715,-0.2593360239711595,-0.43793852547852585,-0.11956170384277387,-0.12507827606436295,-0.07062594656421707,-0.42367699865565955,-0.3806963898024902,-0.09505953056297486,-0.3925336321371274,-0.2195367499560994,-0.24106077817067223,-0.22241605985333526,-0.026781549143492997,-0.4184565988342326,-0.10950017491977168,-0.11263881276420339,-0.17982848054743136,-0.1811141256239857,train,264.1193181818182,1
1034,-0.23009417536399623,-0.3372089736201808,-0.4109133317147292,-0.36614402561745063,-0.26678196593810444,-0.43451189606309915,-0.12320941142491654,-0.12533402838457136,-0.0668374626696127,-0.4334731625792524,-0.37875349913471834,-0.0952948513782941,-0.4039658405688381,-0.2260035303407319,-0.23075041940168783,-0.22359083193991725,-0.01641827640787685,-0.4236325291518519,-0.11677198344598491,-0.12001608949211687,-0.17944975088663412,-0.18134211394387031,train,264.375,1
1035,-0.2426654067350277,-0.3400610198689977,-0.39918411576472945,-0.3662273918218515,-0.27326572368135216,-0.4474863363323116,-0.12225622389985022,-0.11445143733153601,-0.0553930404250195,-0.4322120145680186,-0.3737228933479634,-0.08905405315017773,-0.4011278726411476,-0.20952766623696586,-0.2046332202597712,-0.2152319875018663,0.01558017799529213,-0.40965539076691576,-0.10617879224117213,-0.0953810899646177,-0.16975947132326152,-0.15982057253651863,train,264.6306818181818,1
1036,-0.2490605634095,-0.34872914575986,-0.4232982444394801,-0.3725988449565866,-0.2817071059621963,-0.45723450541472477,-0.12185951190709712,-0.11836765409485006,-0.06415952953420151,-0.4427934795695491,-0.39781229036492277,-0.10234651303854789,-0.4093396411799687,-0.20886362626920085,-0.2072336578337189,-0.230458683897627,-0.011671620462697176,-0.42710203040841066,-0.12333221145301909,-0.09847107215276375,-0.18752101068475707,-0.1704597638895819,train,264.8863636363636,1
1037,-0.2513557508944349,-0.3375695360842763,-0.41227446730993933,-0.37447116706994144,-0.27411196992297115,-0.45645426581731174,-0.12240905604945382,-0.12122948103105517,-0.0644478265468489,-0.42963063461310635,-0.38776256491371186,-0.10348558584006773,-0.3985312869054633,-0.21434305760021538,-0.2041801706868805,-0.2269002560207248,-0.016777119670107057,-0.4304167560690506,-0.09616373708704598,-0.08310256559626641,-0.179328230081101,-0.17480206794686942,train,265.14204545454544,1
1038,-0.25182578151273394,-0.3335022467983748,-0.4198929195430129,-0.36710087885416487,-0.2789914905304603,-0.4606434027945474,-0.1073586018978385,-0.12797688233472426,-0.07168447965579872,-0.43380734622495754,-0.38468317085010695,-0.09917214489785905,-0.40485867320080937,-0.22382954353638781,-0.21121970086308683,-0.2435699067951282,-0.02657946066597183,-0.43503401495082017,-0.09637038141366137,-0.08498552959407663,-0.18875487386863066,-0.1865519888123057,train,265.3977272727273,1
1039,-0.25573882396111136,-0.32913612974690354,-0.41887787700897905,-0.3628959521506878,-0.2773292236042626,-0.4515746250662289,-0.09516699249316639,-0.13289253642741833,-0.07117524043862976,-0.43621594279290876,-0.3783279877097919,-0.10499608020806181,-0.4061340595001663,-0.23841685026013956,-0.21960417599833268,-0.26918631636134455,-0.035959213401923,-0.4481582509134594,-0.09037547534601174,-0.08447218807101234,-0.19176506965460294,-0.20709995720530627,train,265.6534090909091,1
1040,-0.2644669082902521,-0.3372535467175325,-0.4431161114440755,-0.37151128852173754,-0.286878709657705,-0.4664359695017394,-0.11723073782879764,-0.13510491558004514,-0.06975588794850046,-0.45228418662784464,-0.38524217653742143,-0.116917241525965,-0.4287824975873646,-0.23302439862576596,-0.2087361937842593,-0.2616224637372191,-0.03677389469495823,-0.457400117773206,-0.11914387530474366,-0.09784787336499749,-0.20143610354115837,-0.1964971639205303,train,265.90909090909093,1
1041,-0.26041340327064966,-0.3413733585125791,-0.4434967678519392,-0.3700041949489299,-0.29709777222461475,-0.47211358742343434,-0.11053942103713989,-0.1319175875473866,-0.07089609045992165,-0.44711269260454256,-0.40221254640252246,-0.11351808759766321,-0.4236661084461437,-0.2302185553714849,-0.2097538701566355,-0.2590106854899282,-0.03391596263015342,-0.45268202868236274,-0.11341570338684528,-0.0814989916616446,-0.20028169691445202,-0.18727263700052646,train,266.16477272727275,1
1042,-0.261205416466079,-0.34587494081049674,-0.4437178415490003,-0.37513025518399523,-0.29092983095420993,-0.4705057320867183,-0.1031833911652133,-0.1394543196813075,-0.08013534924811594,-0.44030124135530435,-0.39917722553650625,-0.10831225696515293,-0.421824827624934,-0.23106339528542025,-0.2222612973305152,-0.27367074106350603,-0.051002226810225176,-0.45826260518864714,-0.10807265345554115,-0.08178113264969131,-0.21300751558210546,-0.20343426856137914,train,266.42045454545456,1
1043,-0.26753915519875493,-0.33989623001449026,-0.44912940300323645,-0.3754369916365702,-0.2883507095395689,-0.4835760939201428,-0.10821872540969243,-0.14066904165222333,-0.0848060475331121,-0.43066412518485697,-0.39454961295322427,-0.10087592152021577,-0.4123507699235718,-0.22466725631330395,-0.21596201561399947,-0.2594299152026656,-0.048752993503890826,-0.45874279134112506,-0.08547257329201503,-0.06494320139877832,-0.21185173429763,-0.2009014207835645,train,266.6761363636364,1
1044,-0.2677920836520485,-0.35179691189165113,-0.45868203805958974,-0.3707581307124759,-0.29354866613241504,-0.48150289590863615,-0.094908873809151,-0.14862880208049342,-0.09196018594010083,-0.43799846752163785,-0.3932879960222293,-0.10598079244384681,-0.420695687351392,-0.2320634672087107,-0.21814121499653719,-0.2684146014549494,-0.051995209079815974,-0.46333011725028717,-0.09770815379687801,-0.078659572077415,-0.2242371101620561,-0.21722542211313023,train,266.9318181818182,1
1045,-0.25675941028596605,-0.35305351737229085,-0.4569340343747538,-0.36744889834835126,-0.28993315578166245,-0.46767695440739077,-0.08947167319182443,-0.14622881740246685,-0.09275777734758762,-0.43784509355033613,-0.4051514026688059,-0.11435834434098407,-0.4239251715689944,-0.2490838835508805,-0.24204981142730253,-0.2885462319986022,-0.06938115411487501,-0.469764797911431,-0.10839290612698049,-0.09157075541185139,-0.2290903491202672,-0.2225257029636698,train,267.1875,1
1046,-0.2615191698683489,-0.3656312615357822,-0.45654009024763276,-0.3756466402123767,-0.2970546185934271,-0.4789175058164733,-0.07945349804265853,-0.1475035886442428,-0.0939095631920655,-0.4387897978656097,-0.41425319995952314,-0.11454188885473598,-0.42977809316639687,-0.24207760114530494,-0.2401442216657674,-0.2765308252156441,-0.060795292593040284,-0.46538044834129966,-0.1036109432674317,-0.08356072805876029,-0.23256507035380292,-0.21619605385548116,train,267.4431818181818,1
1047,-0.2616405129145634,-0.35675556935330965,-0.43774901135893435,-0.36997158279515774,-0.2842859347284441,-0.4709543543059833,-0.08503300691260562,-0.1389293685302917,-0.08346292882060787,-0.42498138463269797,-0.40432210403015323,-0.1043365570681831,-0.4123934315499651,-0.2331722262964327,-0.22936670834998182,-0.2698809062094066,-0.057211737608366495,-0.45934267342675994,-0.08109949946159621,-0.06354375959402889,-0.2232513841277804,-0.21929265429168915,train,267.6988636363636,1
1048,-0.2602578374128306,-0.34995454429666767,-0.43105829009501334,-0.3658520225105606,-0.28482135010820375,-0.4724197644934486,-0.08153301201078517,-0.13802951402828964,-0.07852526589400233,-0.43318048378692003,-0.39815974668682586,-0.10794509850006401,-0.41426641054602015,-0.22609296117424585,-0.22514506902812415,-0.277331129985263,-0.06272335213408982,-0.45755030024983856,-0.08348795425994684,-0.0591992725370392,-0.22129272304754782,-0.21922471540126842,train,267.95454545454544,1
1049,-0.2591393331707295,-0.341207639526967,-0.4356866952180997,-0.3575035814068165,-0.28156956300568897,-0.4701139853876225,-0.06909046211630568,-0.1414781382530548,-0.08378753843026804,-0.4284844022500495,-0.3963026317378243,-0.10447566293585811,-0.4125561463783124,-0.23401846417076091,-0.23703939588307693,-0.2886353749359073,-0.07387024743207687,-0.4572550329774838,-0.08017130939288238,-0.06301581726396441,-0.22501615629427463,-0.23224471667435947,train,268.2102272727273,1
1050,-0.25812027528193615,-0.34430733276989167,-0.445819686952821,-0.3602663618058193,-0.2844128915438354,-0.4760686964037203,-0.08692607663045386,-0.1393167502016655,-0.08904601214271571,-0.4254254492589954,-0.40078378754733934,-0.1057788314843836,-0.40620140790311793,-0.2342358753276132,-0.23078144796037636,-0.2737719074541544,-0.07465400796022933,-0.46475819563930776,-0.0788455076623843,-0.06457197161191366,-0.22537639322760294,-0.2242410152541488,train,268.4659090909091,1
1051,-0.260771688483252,-0.3586594993189333,-0.4575499347387342,-0.3662213598913985,-0.29681974733184413,-0.486053993761296,-0.0900744719494481,-0.14040973774626228,-0.09086505509535031,-0.43634470958097626,-0.405525871468005,-0.11021532160508879,-0.4148080107954006,-0.228809850138445,-0.21916677374035023,-0.2740354619676346,-0.06983600755688466,-0.4689255135136168,-0.0924046815679696,-0.06888285170711494,-0.2296802767427752,-0.22067687691540788,train,268.72159090909093,1
1052,-0.2504156790758981,-0.3629151421517738,-0.45696606127638395,-0.35681535852850516,-0.30002805610658245,-0.48342870399576054,-0.07290662736015495,-0.14266425168555538,-0.09923759062832233,-0.4369502488575182,-0.4105458030596206,-0.11598313394183277,-0.4245446280184757,-0.23675496969940746,-0.2387222209895689,-0.2807087828591067,-0.07189881098076899,-0.45962992005532366,-0.10459099118531076,-0.0802910087297743,-0.23695963865052017,-0.21525674254341506,train,268.97727272727275,1
1053,-0.2624699990411872,-0.36421778824461926,-0.46417079985360477,-0.3638657402905261,-0.30796130041615555,-0.49577041422983625,-0.07989067191314526,-0.14114567588479135,-0.09750148038406245,-0.4370367213232694,-0.4115612405741411,-0.11600840686676483,-0.42290688158218503,-0.235051928059909,-0.22318476554557184,-0.26669279408247876,-0.058463248030902484,-0.45917860280229894,-0.09675026885830135,-0.07388555969300592,-0.2318305266927242,-0.20723517690941912,train,269.23295454545456,1
1054,-0.26605817028162015,-0.3667506330399415,-0.4733830509562196,-0.3686752101889305,-0.3025053060146907,-0.48441552277319855,-0.07336619757521254,-0.15195090339065215,-0.10768417272327013,-0.440864895059704,-0.4203677099202515,-0.12251175013946505,-0.4244221827306071,-0.24615033835462713,-0.24234006257600305,-0.2960562503036046,-0.08984312479823249,-0.479904875201423,-0.10022352906185344,-0.08130630622145886,-0.2481356052363703,-0.23764569659905307,train,269.4886363636364,1
1055,-0.2651615937637124,-0.36971077106381217,-0.46141792406813337,-0.3662959641926,-0.2981848600037036,-0.4893232972076591,-0.04858150816194787,-0.1565368437851613,-0.11248034063162307,-0.43286759284136483,-0.4296108071576749,-0.12110653337635541,-0.4214904212196914,-0.24937822397378462,-0.2625102723253214,-0.31039555570369126,-0.107155830122312,-0.4820063737653657,-0.07818721235321047,-0.05960264443686253,-0.25735238021829177,-0.24924580062381757,train,269.7443181818182,1
1056,-0.26684931852397065,-0.37766678818124033,-0.48935765964388156,-0.363631725424835,-0.3070041007351374,-0.49621087668168706,-0.055483678895457925,-0.15829370612530655,-0.125175110651537,-0.447699091241634,-0.4374440168586654,-0.13346724513692068,-0.4428691351301703,-0.2582724737926097,-0.269232539706509,-0.32459039426719183,-0.1280532756658402,-0.49837674625361505,-0.11326147039946108,-0.09234870502099907,-0.2801742156310081,-0.26147727360131856,train,270.0,1
1057,-0.2762297832905208,-0.38081822684693667,-0.4891368368488646,-0.37009120019135266,-0.30761590240957903,-0.4962896577275766,-0.06004033785441952,-0.16361628736322192,-0.12121960387071731,-0.4474235465026297,-0.44232731561240324,-0.13063463723660293,-0.4475756179456295,-0.2563572246191281,-0.26557994794838263,-0.3293653899891344,-0.1266097637780308,-0.5091339780225012,-0.10673117352013814,-0.08112435563395418,-0.2879037088190434,-0.2662201647818749,train,270.2556818181818,1
1058,-0.2610598940339792,-0.3761364803133867,-0.48172568513016484,-0.3580657986236465,-0.30000240774996,-0.48448055901755493,-0.06605615994325517,-0.15990423665496264,-0.12013852100112267,-0.4417555284993112,-0.4415943314176012,-0.13581965619521272,-0.44633079718808344,-0.26162852386492874,-0.280189546240443,-0.31836446762533505,-0.13172155855584466,-0.4987938118262766,-0.11954781564247433,-0.09947676284669432,-0.2846752083947077,-0.2601957864042983,train,270.5113636363636,1
1059,-0.2586465011869472,-0.3879443772097628,-0.4838302922703847,-0.3657427199179297,-0.305772473325562,-0.4874044349044273,-0.0675746379829717,-0.161596604943938,-0.120094999845585,-0.4440200569448072,-0.44946577899697104,-0.13815811335973038,-0.45247500409502717,-0.262868143442231,-0.2852034888796482,-0.3154094630663532,-0.13523562605125186,-0.5023982956132768,-0.1237118377499242,-0.10133736852317454,-0.28814484101498833,-0.2556076370340008,train,270.76704545454544,1
1060,-0.2512896958396994,-0.3821112896228187,-0.46626847257526877,-0.35495777627511776,-0.30974622050702283,-0.4801904930382689,-0.04308058610310099,-0.1580741111562222,-0.11045442864664748,-0.4455675837706385,-0.44748738544317956,-0.13318685345677242,-0.44907669170674686,-0.2623451189920315,-0.291858181331951,-0.3155199555080029,-0.11986207177737385,-0.4872135479570622,-0.11265602118719695,-0.08836827574585891,-0.27708823332055316,-0.25092667781905065,train,271.0227272727273,1
1061,-0.25321048967388504,-0.3761183792831803,-0.46073290721403415,-0.354337210300273,-0.3080936697055134,-0.48019075773467423,-0.04241282949335698,-0.15286756839078244,-0.10282635885873082,-0.4444501423544485,-0.4461979340056037,-0.13523759256179568,-0.44401658894756424,-0.2652983807754493,-0.292031023870665,-0.3086359914157632,-0.11909784394945662,-0.48352031886813207,-0.10621335709463856,-0.08631152099711362,-0.268326397250287,-0.2504248289603833,train,271.2784090909091,1
1062,-0.24450906151561483,-0.3705560050389648,-0.4554646546467176,-0.35453704049629253,-0.2997511769059439,-0.4730365553795035,-0.053004023800234695,-0.14969595742513048,-0.10085928071601916,-0.4356899892483155,-0.4429327017771463,-0.132950101886654,-0.43860444769220935,-0.2680100964313743,-0.29769144239761647,-0.2943358050258035,-0.11370018085405169,-0.47867719183182134,-0.10583418891437946,-0.09173073832000445,-0.2583204741886103,-0.2378182041114786,train,271.53409090909093,1
1063,-0.26301164557416684,-0.3789583233728347,-0.47618666452272607,-0.36206489681943976,-0.2953551246481255,-0.47786919960733154,-0.06528024245920158,-0.15730665066118327,-0.10831878261069794,-0.44119680465640976,-0.4562544131749865,-0.15473039902515484,-0.4499243294176927,-0.267008323745963,-0.2968580715881915,-0.3133559423085825,-0.14056334846546387,-0.5058494980743435,-0.1246742140745887,-0.09578675519778149,-0.2790517091305064,-0.2662537509493735,train,271.78977272727275,1
1064,-0.26672164456492253,-0.37483078483598264,-0.48295155725799127,-0.36143268087096553,-0.29682070465662924,-0.4838178520026293,-0.08373417867518684,-0.15849966294238402,-0.10454663630831772,-0.44690302238017177,-0.4645145469869447,-0.1613452751251746,-0.4581289939201795,-0.2626930715625613,-0.28228077160654347,-0.3050156972025954,-0.14889542625296942,-0.5138016645794873,-0.1305931407801365,-0.09404878179021017,-0.2850228738018603,-0.2622573140624441,train,272.04545454545456,1
1065,-0.26297640044552184,-0.3660019033316513,-0.4569749206981444,-0.356022209774036,-0.29241803823102797,-0.47887907874120894,-0.06304502215121793,-0.1584753227226236,-0.0963806760670553,-0.4398859690089981,-0.44981228730199696,-0.14660549046453783,-0.4514039522931887,-0.2584743619597617,-0.28129194157187154,-0.30758502036552243,-0.13769826701540258,-0.5043610925614561,-0.10250798835857684,-0.06880378795833772,-0.27446091402968525,-0.26138169384176363,train,272.3011363636364,1
1066,-0.2637659134696716,-0.3633991720722599,-0.4481530682271363,-0.35301176541923995,-0.29275327492971814,-0.46925441110987176,-0.05744360951728779,-0.15268303438524117,-0.08854205334172974,-0.438188139179175,-0.4457850774079374,-0.1483462236303066,-0.4432177782308872,-0.26211871702857525,-0.27115211713704646,-0.3059654761765984,-0.13097843207881815,-0.49680749352584075,-0.09116794387087254,-0.06574114796500417,-0.2604566406438677,-0.26604575753339255,train,272.5568181818182,1
1067,-0.27137419115877115,-0.37750846397490906,-0.4710892774767309,-0.3574775617138335,-0.302218871817277,-0.4781397340028559,-0.06536245994851654,-0.15413640163933065,-0.09575111091963862,-0.45318767771149293,-0.46435789937800886,-0.16479272014672186,-0.46855127913473843,-0.2559806501875128,-0.26734069089787826,-0.3048052877372657,-0.1371331448049569,-0.5062467212588855,-0.12697573970790568,-0.08508533230870123,-0.27826546578205735,-0.2671019593548682,train,272.8125,1
1068,-0.2789876500373062,-0.37360837670744873,-0.48169133881831433,-0.36177467974959554,-0.3029309952869129,-0.48689633052689796,-0.08575959308463625,-0.15076370865845787,-0.09650793846620953,-0.4493485363762871,-0.4606890191041241,-0.1677552306366273,-0.4648440919017534,-0.258718497283123,-0.25047136820695426,-0.2969194002198852,-0.13460958157708625,-0.5156278917274172,-0.1227343458798526,-0.08651283757234104,-0.2753195920820594,-0.26087094429241103,train,273.0681818181818,1
1069,-0.28008962759394623,-0.3676482951054598,-0.4872354817505436,-0.36030769118831807,-0.30190684479901675,-0.4906033201632214,-0.08390878503750361,-0.153527260912594,-0.09810716451176557,-0.45401638765898156,-0.45796746773642416,-0.1680267118580493,-0.4700721813632131,-0.25762007206725246,-0.24679350533848923,-0.3044265287509559,-0.14021022403142672,-0.5179226589467939,-0.12742871690673624,-0.08752362324896656,-0.27910379097277555,-0.2630863747623825,train,273.3238636363636,1
1070,-0.282389360160596,-0.36407725358554366,-0.4832560682390972,-0.36538698566378136,-0.2935947990489059,-0.48420969333129005,-0.08378703823196673,-0.16113426772796605,-0.1021988976702482,-0.450801143002602,-0.45649930963265095,-0.1677309507403323,-0.472391333017612,-0.2622653075813375,-0.2564172049296294,-0.3122883996716308,-0.1488144630635015,-0.5221245324053012,-0.12346083388962367,-0.08789141110223396,-0.2844061054485229,-0.2713110402660045,train,273.57954545454544,1
1071,-0.28141700768932765,-0.3617002988799076,-0.47504013989187865,-0.3622093976756019,-0.29391161692625,-0.48651319553150685,-0.07494950386238057,-0.16049108683881624,-0.10332557515518653,-0.441733622205675,-0.4463644532027733,-0.15070495607617906,-0.4633987584800995,-0.2665958902634725,-0.2528031073010993,-0.29764637373061487,-0.13144021902116407,-0.5135393363149163,-0.10086688408567489,-0.07939208698267936,-0.27526589952919356,-0.2663597836317454,train,273.8352272727273,1
1072,-0.2808402559622528,-0.3747396563309544,-0.49535296458110606,-0.3677041633039205,-0.3043827202196894,-0.491579954386686,-0.07670906251749482,-0.16422509891001363,-0.11188465692599664,-0.4578851135511101,-0.4543570975707939,-0.1616734893386535,-0.47881634408134727,-0.2670459999919932,-0.25800970061346296,-0.3151956279455307,-0.1439187858462227,-0.5224682929254766,-0.13053764572754015,-0.09853757039510332,-0.2896308436679752,-0.2718014350320625,train,274.0909090909091,1
1073,-0.28219348634123714,-0.37273208791978596,-0.48437413124019346,-0.36440804818759154,-0.3024530269664519,-0.4889131346448765,-0.05681010613711182,-0.16856986123382575,-0.11200492314496197,-0.4587899376000848,-0.45218830156745715,-0.16096735004166887,-0.4819455266902235,-0.26974721656971423,-0.2724753817967254,-0.3398514150446089,-0.14678085949337197,-0.5201710322246422,-0.12809748896100928,-0.09247319753948272,-0.2967230616965745,-0.27946268417781234,train,274.34659090909093,1
1074,-0.2950838083314089,-0.38050848085815536,-0.5148379728842363,-0.372428965494768,-0.3157040928038951,-0.502996207151968,-0.07888172232558012,-0.16839782870457923,-0.11696269367312814,-0.4719586252225875,-0.45755107157359376,-0.1722697282887041,-0.49310293507116115,-0.2684394020230214,-0.25523523276130344,-0.3306078498383234,-0.14681028252374878,-0.5351407133840914,-0.15053455703165095,-0.1102740156275719,-0.302102397751756,-0.2770750848279659,train,274.60227272727275,1
1075,-0.288611203503191,-0.3894270197427925,-0.5137421143518286,-0.3674019970771779,-0.31158661178663605,-0.49342725619896755,-0.05967458231375862,-0.1757316640713863,-0.12618002810210685,-0.47186372717074615,-0.4628338937972577,-0.17612733761935415,-0.4970921470269151,-0.2818113534928349,-0.2794706562472469,-0.3612071933881181,-0.17053428004651042,-0.5450651441756317,-0.15913095277990144,-0.11740796067292977,-0.3197485678238325,-0.294896868243685,train,274.85795454545456,1
1076,-0.2881409700858787,-0.3890522970071505,-0.4954317099971326,-0.3651012717464279,-0.31106007425824356,-0.48754809662513354,-0.059359161962782264,-0.16886028781302764,-0.11120753065546984,-0.4645069413769714,-0.46017754777249675,-0.167926318921429,-0.482580877372034,-0.2818541635034283,-0.2710093677624303,-0.345836641320429,-0.1585368974771739,-0.5406137084466712,-0.13436072914350358,-0.10061715518654511,-0.30642429867856374,-0.2912811559896407,train,275.1136363636364,1
1077,-0.2830004912536719,-0.3855579940301022,-0.49024025760176126,-0.3586646025813963,-0.31156726092943365,-0.4811508146499638,-0.04713213149658334,-0.1651427497042488,-0.10697970979780891,-0.47165716665818336,-0.45283291003934145,-0.17068173985225613,-0.48542568333186337,-0.28090059725506666,-0.2774322281782461,-0.35775578367746597,-0.153590940179503,-0.5309453270472172,-0.14820167485672087,-0.10793171941969922,-0.30483309480213416,-0.29113614881151634,train,275.3693181818182,1
1078,-0.27697511952242904,-0.3875414660051168,-0.4784224332891728,-0.3565618237709658,-0.30793809870563776,-0.4751991636702054,-0.039133482131703826,-0.16013334617661124,-0.10387732232761121,-0.4746362301146697,-0.45730996245759614,-0.17550317865497256,-0.486631460362458,-0.27640450929240795,-0.28676204818314,-0.36410684187279824,-0.16180330557897404,-0.5254512899369674,-0.15697595580231527,-0.11090459040136738,-0.30310132512053234,-0.28874095600274996,train,275.625,1
1079,-0.2783487448998641,-0.3886175731157938,-0.47921870484217743,-0.35753703786859237,-0.30514444110769523,-0.4724451861374621,-0.04176750760654781,-0.1606129230532666,-0.10670977277355537,-0.46853002280586065,-0.46730429958782915,-0.1835515893702758,-0.4801588526929197,-0.2871170693306963,-0.2922133942611092,-0.35784938650801373,-0.1765944862814962,-0.5376002631769088,-0.1459029637504375,-0.10944311510711528,-0.30154030329669507,-0.2929915758837355,train,275.8806818181818,1
1080,-0.28604766011502825,-0.38735947183291064,-0.47962594193611785,-0.3647611631782145,-0.30498270374598524,-0.4783748923398624,-0.03584618469181364,-0.16859753705565053,-0.10754159112899131,-0.46744737081013554,-0.46778818810645983,-0.18081829446452308,-0.48472176947709017,-0.2868928128776912,-0.29325132662072534,-0.356713713305998,-0.17601724622873602,-0.5383172198786134,-0.13509642480457568,-0.10077426042443322,-0.3047915045041614,-0.29697160614750395,train,276.1363636363636,1
