,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVER,AVFL,AVFR,AWCL,OLQDR,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDR,SMDVL,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
813,0.2268466184812845,-0.720415097756417,-0.7702329467006177,-0.2596792013299509,-0.48084388191050353,-0.6278129477580199,-0.885545147463017,-0.8666893621956105,-0.7607474050004762,-0.3199911170074987,-0.5526152013599508,-0.7252687445159574,-0.6560420661228247,-0.7919755596843552,-0.1633985159262933,-0.896952118078736,-0.8234500696545173,0.23220561203241408,-0.7393394214175677,-0.7246552183901251,-0.02667234028179344,-0.2954803087794905,-0.09182756731775776,-0.13500085015023688,-0.675879500202649,-0.739575174804559,-0.13223565391772796,-0.6906639453795368,-0.692329445530763,-0.6319663824737463,-0.5520260914528748,-0.5476246706887243,-0.8660291603253631,train,208.46153846153845,1
814,0.30356658662637703,-0.6391557147830251,-0.7054991858829243,-0.2571147976938142,-0.8302773264339889,-0.5544377575010087,-0.8553311350022269,-0.8721416829009564,-0.7945038181661352,-0.454293055919783,-0.30800816845058177,-0.7125083837580035,-0.7081481880343568,-0.8309156636025039,-0.07950349776935628,-0.8535279876533526,-0.8441342688545717,0.2401806814248979,-0.80874634607038,-0.5700258817904794,-0.01521224154249301,-0.22123747947615613,0.253695971980363,-0.1466452984534805,-0.6122707199245039,-0.7549887262751749,-0.25296680045692843,-0.8242693498970731,-0.554756778403063,-0.6289933285622442,-0.5290699776697203,-0.5470130144047805,-0.8043558119751011,train,208.71794871794873,1
815,0.19018460432005768,-0.612474658275471,-0.6812387738411809,-0.3913273122653398,-0.5709030597897579,-0.6140073794362433,-0.8448847775062766,-0.8228346546683574,-0.7006037062254723,-0.44542110489262643,-0.20094152969833667,-0.6980856525199437,-0.649549121154564,-0.8095136799289361,0.1665530302033087,-0.8251548873137322,-0.8423267280681225,0.12004621119842307,-0.74511526209548,-0.5526388509203122,0.0642104031185291,-0.23191391262434824,0.11305297793941127,-0.07189323670001635,-0.663059874631176,-0.8381779776767198,-0.1858569490401223,-0.39509996734924224,-0.6233070589689497,-0.6862191593774027,-0.44654457129201097,-0.5059201006185525,-0.8184307996340422,train,208.97435897435898,1
816,0.14530006513638494,-0.6739440860142732,-0.7433797497544646,-0.33158356270290734,-0.654401504657318,-0.5756410972772484,-0.8551490003733175,-0.8711383659801012,-0.7366530578098494,-0.12429858902571411,-0.258819479238501,-0.8001835920477482,-0.7757351543417395,-0.8423894610755733,-0.2177665650419669,-0.8405706704264752,-0.7827761148767484,0.30548245915093686,-0.6996310866076452,-0.6623929201984013,0.05924619094542982,-0.12784255168397862,0.2024572974119493,-0.20100268709422175,-0.7560713008235498,-0.8044793779106664,-0.3190288896285731,-0.9952096362854322,-0.671459265473504,-0.642223756044213,-0.6113898933099453,-0.6820584686332808,-0.8122062682174651,train,209.23076923076923,1
817,0.27647199107144904,-0.6637993215500113,-0.7221800564067096,-0.3584124297139998,-0.6686475601394868,-0.618693007044226,-0.8483719895557612,-0.7903505788160724,-0.7381101673584674,-0.24152255164639258,-0.072496336169111,-0.7372032188110877,-0.5711290577844365,-0.7998043320308424,0.17877596960221265,-0.7602268131167151,-0.8142525829159785,0.24319076069600332,-0.7214716393261296,-0.7083417506157222,-0.0036517779100310177,-0.05592034699622761,0.05639278186541874,-0.11004988615080324,-0.7076210594781123,-0.8067522622153677,-0.2708463502646876,-0.6387662774863239,-0.5739331742412704,-0.6025866204308361,-0.5668168686271997,-0.5198800385148746,-0.7789721735634056,train,209.4871794871795,1
818,0.253649707993155,-0.683966661544274,-0.7328881657257067,-0.47208163953107907,-0.608119042067376,-0.6622910841379024,-0.8364506271575941,-0.7556130481589934,-0.6574296218709594,-0.0442054330542877,-0.07978617392771392,-0.7489628183582644,-0.7009685394009784,-0.7843592645052543,-0.0777112581155317,-0.8632658030837626,-0.855338882172624,0.21132849798910303,-0.6556367676556467,-0.5904733419875535,-0.10970775352870399,0.38509199698931107,0.22737358901002247,-0.12121476855286306,-0.5863649801779343,-0.7423762036936647,-0.370439758087014,-0.7138715296655338,-0.6248674610239914,-0.5852136719873848,-0.5071375961291547,-0.5176837157476346,-0.7837763482021807,train,209.74358974358975,1
819,0.2113134422063847,-0.6760768337389823,-0.6952946188210947,-0.3585807787363441,-0.8586110302427248,-0.6141047813364147,-0.8512511146806201,-0.8274752695380169,-0.7122297485571412,-0.02209398501923665,-0.26668852157342526,-0.7932180211615613,-0.6051005369676412,-0.8899438790466219,0.0925272049976762,-0.9432806768469257,-0.7994782849854283,0.11469731273498396,-0.7146099229752347,-0.6565228077097653,0.016795780712293817,0.0522677976746978,-0.20405746471452268,-0.16706132816427577,-0.6027180544186781,-0.7414269402066687,-0.2387681270476557,-0.6469435789887347,-0.7109302179845164,-0.5548884983816285,-0.6080503406912448,-0.6109713298286599,-0.8708737231519272,train,210.0,1
820,0.20530107727253744,-0.6991661289559312,-0.7171557547353945,-0.40671956678511845,-0.6537101652309847,-0.6637168490461012,-0.8463361633686817,-0.8089473565524226,-0.699574210311046,-0.19922024690821205,-0.37437338950795485,-0.7389863521130375,-0.6597560105776958,-0.813174898105029,0.10203971069140194,-0.8743205375689078,-0.8493767832485467,0.14283766560792954,-0.7522629984769222,-0.691285716592845,0.018529240471400366,-0.12375167357436145,0.26530271481673584,-0.09887493040352058,-0.6255804215074519,-0.7674772716578419,-0.21700109583351002,-0.6313710507113693,-0.7930757155360318,-0.6764858607621987,-0.6718702443611959,-0.5546831495402474,-0.7830115241589914,train,210.25641025641025,1
821,0.3119386810017142,-0.6926072793116863,-0.7577514755318928,-0.34029334090736496,-0.6511625519891187,-0.6076304273606223,-0.8760089084637998,-0.7910226432536229,-0.7378120693244729,0.1733670349852814,-0.38163743986947085,-0.7253057753176179,-0.6705476162200217,-0.8042208149134724,-0.20607650430488145,-0.8847352061155224,-0.8377708437728713,0.0812944774307045,-0.7237169758946906,-0.64423017833298,-0.06409273425843731,0.05608207243167651,0.3900954785124323,-0.15513481236728321,-0.7661916335070187,-0.8442109646276148,-0.3041537203117869,-0.9608813647942436,-0.567799157146538,-0.5978194414786824,-0.5560192546646694,-0.5218499619169963,-0.7436319535291679,train,210.51282051282053,1
822,0.2920494696889089,-0.7409670702582263,-0.7288942254109612,-0.2857825569545359,-0.6523541467134654,-0.5296008762068856,-0.8485352351538527,-0.8783609101629503,-0.7197089111961339,-0.18552454332178459,-0.4998533047140302,-0.7646621788924077,-0.541861356074383,-0.8314478290768768,-0.09787454085352842,-0.834770344576686,-0.8281118455707908,0.07498684428538716,-0.8154201952810887,-0.6790946136229804,0.046648526027174064,0.046488575452247605,0.04637328731068646,-0.09980586098751798,-0.6780763037957183,-0.7131243897024535,-0.34566211911121725,-0.6063211931515472,-0.6648561166356947,-0.49886789663530773,-0.5078970751295424,-0.5640618853737034,-0.7932988300054692,train,210.76923076923077,1
823,0.3448978854469882,-0.6785678375558113,-0.7807083841195238,-0.28280478865183123,-0.6948453546793348,-0.7084647136401412,-0.8678397144091536,-0.8489172812974696,-0.7319203381510113,-0.1750550042019764,-0.5552823246786075,-0.7315116403579307,-0.6582442001452086,-0.8037942657057153,0.10324315258488337,-0.8155742756308555,-0.8844704168253447,0.1458643973712883,-0.7862077071600515,-0.669711737345029,0.028222647541247037,0.03586629303684863,-0.010880477375862507,-0.16678792360914285,-0.6589314854394146,-0.7427292803947212,-0.7205613576381614,-0.7421999726839401,-0.5962795069540403,-0.5588466862611314,-0.6084013683001908,-0.5684980037657771,-0.8549988050408608,train,211.02564102564102,1
824,0.3958286996180447,-0.738486797893597,-0.7217730015127574,-0.1264091177543114,-0.7962648524441425,-0.6316798475484211,-0.8380302916907149,-0.8430293401631614,-0.6541804290941453,-0.15887505719486916,-0.47940271972003057,-0.6620229999995908,-0.8752650648112613,-0.8342960404054452,0.3420813837439671,-0.7988066387761649,-0.8409565852650445,0.18961952110479396,-0.7742365463872863,-0.6300675785095768,0.04512687021623307,0.057048411088797324,-0.2205959424118069,-0.14719735510597354,-0.8104597953802718,-0.7199033078026837,-0.6151928286917747,-0.41813785019323635,-0.6120149053702835,-0.6283231503764091,-0.5726817782347753,-0.6029098160486259,-0.8496638833644108,train,211.2820512820513,1
825,0.30498172285464875,-0.7081235384386535,-0.737799522451253,-0.24279376484782145,-0.7399415284976435,-0.5490551959658314,-0.8798659121341161,-0.8763078301650067,-0.6120460535268614,-0.47222018343630057,-0.5138063073736586,-0.7211575063702137,-0.6618426611302543,-0.8743373595011152,0.08994711559741186,-0.8476290014444691,-0.7720739260056404,0.21033378802637204,-0.7866509644212574,-0.5713038415147764,0.0273413421797446,0.13879313575636798,0.08621279544403004,-0.128255117333696,-0.6599873091613673,-0.671391944375783,-0.5578092858639749,-0.05648901476892698,-0.6204065588433966,-0.6634845375863601,-0.5646454453986682,-0.5519745501913732,-0.8754281411573194,train,211.53846153846155,1
826,0.24863686274670815,-0.6787660825666697,-0.7057585338888661,-0.1382548846516265,-0.6560853461131386,-0.5301331236923611,-0.8797820535187288,-0.8283331260976242,-0.5368288970075166,-0.17874510206389815,-0.2537028386680007,-0.7263410176423378,-0.9034833424587243,-0.8619887983228753,-0.007062920151060359,-0.8619624939716093,-0.8542320021678056,0.29567683608348183,-0.7011219408152689,-0.6959244442040777,-0.019442609065744465,0.12832972232535622,-0.19246764631462476,-0.16177555977050495,-0.7369693387922437,-0.7996645674739931,-0.7013904784071019,-0.5167134687283774,-0.6842141175413601,-0.6962147433311494,-0.6179659830822177,-0.5224941014544942,-0.7689783767265487,train,211.7948717948718,1
827,0.2751587186260567,-0.7606393288024103,-0.6733700200704034,-0.17434870868698715,-0.7304249751213083,-0.6732699719380102,-0.8656123693655617,-0.8345857877019061,-0.5707734698736235,-0.5289406642893348,-0.05720015052188565,-0.7567596125236863,-0.6882860935936865,-0.853397922715869,0.12332068086048698,-0.893087110118585,-0.8258706671400877,0.20752415299428506,-0.7905161527738964,-0.518145348718987,0.005144744573184923,0.23085059377031747,-0.10344016799808309,-0.12391416926349152,-0.6542090752269856,-0.7183318327651056,-0.5202444015724959,-0.6737218053336909,-0.6724008729487163,-0.6696015185662114,-0.6416133933982795,-0.5605223846817531,-0.8282810776819765,train,212.05128205128204,1
828,0.1497661387418363,-0.7235859699133578,-0.7215489433553566,-0.2080336255700006,-0.6395626386424949,-0.7342776105928742,-0.8634199223489961,-0.7487003592965391,-0.7074293068866697,-0.2426458896933258,0.020681085018440015,-0.6727231707500669,-0.6522783673757591,-0.8429096282141352,-0.12068205672654686,-0.9112128288350543,-0.8459764116985232,0.18542245415174885,-0.7745225525612814,-0.6749037384095884,-0.011039129792173918,0.22368088433456756,0.1791785251819623,-0.13954653533236916,-0.7071569816384894,-0.6708349772035367,-0.4188515617926496,-0.43395300706701845,-0.6288741720445943,-0.6491595994269164,-0.5809706886102396,-0.5914634366147036,-0.8226009412718431,train,212.30769230769232,1
829,0.26029985320413607,-0.7192915837199583,-0.6851665578438819,-0.12788801911779557,-0.8204390609947284,-0.6372425456519732,-0.8499634153785433,-0.8515892440986166,-0.603495858160821,-0.3739024056989103,-0.06794800357099384,-0.6395443508361898,-0.7739033937099737,-0.8769531479649222,-0.11185525940373409,-0.9384310725513167,-0.8164224516243099,0.310643716053858,-0.7842979277975919,-0.6333839522309441,0.008619222795906767,-0.006297667401938378,0.3272278537733092,-0.13013689703812592,-0.749531196391845,-0.7365686382881431,-0.5820437627841615,-0.4071157272399384,-0.6908972729815698,-0.5940874374571823,-0.642610379259726,-0.5355870960401259,-0.7527340551875872,train,212.56410256410257,1
830,0.19672822399699652,-0.7100389649712944,-0.6662914853143633,-0.13030923996368293,-0.7283839631230609,-0.6283494306216696,-0.8769127156885177,-0.8497518946723341,-0.6192642512443229,-0.34989530437851935,-0.23782778294310147,-0.5903344775793566,-0.7035441355541432,-0.8531319859266525,-0.10991683582314071,-0.9277880224147973,-0.8253638756430008,0.24635792055930628,-0.7790813167978934,-0.5832613540854585,-0.00011428535021817954,0.11808475127285323,0.24112044338847027,-0.1645900123259164,-0.7528727911061608,-0.7438209752647814,-0.7211754298794655,-0.6039257026367889,-0.5800187217576407,-0.6680384968838212,-0.624252755959952,-0.5815365912065729,-0.8581789849299924,train,212.82051282051282,1
831,0.07852210709906626,-0.6876911615918768,-0.7126773304020618,-0.19361928211436719,-0.6671076696162073,-0.5287751768563065,-0.859224538727189,-0.8731332082743776,-0.6473538263701902,0.042683609006753276,-0.3427053008565214,-0.5455461345591711,-0.7943770783766146,-0.8231353869235333,0.040965164634243934,-0.8345605676188355,-0.8010340370716886,0.11873119673147836,-0.7326229771641587,-0.5374035731485449,-0.05241232095978421,0.1403543050406889,0.037457781535435,-0.18929533050808134,-0.6453952470632687,-0.7971824260295617,-0.5133113392195171,-0.48376314229301254,-0.6386080131215113,-0.5908399584107713,-0.6288551251424292,-0.5739995974596547,-0.7660149151085734,train,213.0769230769231,1
832,0.15648251839942606,-0.7252476234938785,-0.7525310347482297,-0.2884444389240999,-0.8112373055487393,-0.6239309921865646,-0.8972519610628484,-0.9175573806179695,-0.6729781324549797,0.16601112801450535,-0.3200537173430601,-0.5061048790389064,-0.6913845524687494,-0.8352477728254271,0.42491377218515636,-0.8153993114241368,-0.8128270682806222,-0.04428167177064568,-0.6597688747810706,-0.49481550257136486,-0.07871968514169236,0.048533791316856534,0.010519832728113299,-0.1245611172428075,-0.6855515963033578,-0.7487717913933865,-0.45272600640898397,-0.491190244239019,-0.5842634776562143,-0.5077647886057737,-0.6638912969259929,-0.7204154873035515,-0.7631779242694946,train,213.33333333333334,1
833,0.16708878093287494,-0.7161877896327461,-0.7124923580167681,-0.15800450622073015,-0.9290217312590897,-0.6087920319620461,-0.8676196501378397,-0.8466764260329074,-0.6518718311290403,0.08113391493266775,-0.29698980529149177,-0.4720267735195368,-0.7054275784815186,-0.8255676363656463,0.2293960834740827,-0.831925331934283,-0.8307004652662465,0.10594426970294535,-0.7530377183329358,-0.6077155546960862,-0.007056974291300366,0.2805216900241513,-0.003085247337619057,-0.11225337683663372,-0.7909229942571444,-0.7010861149658896,-0.6406539214674205,-0.5844097500314056,-0.5428383150335413,-0.5691864304783163,-0.5371016209877367,-0.4583350905380341,-0.8540668113066523,train,213.5897435897436,1
834,0.1341794284692046,-0.6792545548856328,-0.6679362916026994,-0.14074939762983307,-0.7497092753780468,-0.6013165024007541,-0.867612463831386,-0.797242029188149,-0.6439537379380311,0.14908590197367788,-0.4255363842502754,-0.47797350170209707,-0.6940834818199267,-0.8800232533380916,0.4377680830576707,-0.8967907872638455,-0.8072064901338454,0.17367052088176638,-0.7785443199583305,-0.4945002613478172,-0.04586700122008058,0.20422136901330756,0.03316539773106009,-0.18642538813197174,-0.6645076750462848,-0.7750849321807656,-0.40177412361473563,-0.44182574143826003,-0.6104533985708487,-0.6121383232106441,-0.6846749319233872,-0.5894789648944811,-0.7837320042546164,train,213.84615384615384,1
835,0.27311587340633703,-0.6983561935505475,-0.7295003597558467,-0.18752538416545306,-0.7344296860307586,-0.576934568836969,-0.8380693823040086,-0.8034419674997629,-0.6434158226427689,0.07938625141373756,-0.33360278170183777,-0.5271865985833528,-0.6172686386803656,-0.8472600667782912,0.041466388913150576,-0.8503660256175798,-0.8317208914968,0.07090216732063803,-0.7617253403333866,-0.6413654631432789,-0.040350899944825214,0.42742401669871233,-0.0827742109512315,-0.22470929912394888,-0.5906610889675127,-0.7245199879924011,-0.523334040869266,-0.5271089522326025,-0.7266079819371383,-0.6238245664394713,-0.5513569407023315,-0.5032483791355865,-0.7733661329556971,train,214.10256410256412,1
836,0.10965647103859255,-0.7339939469344136,-0.6585298426548786,-0.2161738164224345,-0.7740697671564841,-0.6183276687419224,-0.8414951283516965,-0.8536924234611654,-0.63793691318162,0.18289457338679127,-0.028165257122547027,-0.5769536116271352,-0.6061705001686468,-0.8465841612743652,0.1248923170717533,-0.8469737779130979,-0.8292202307376639,0.13570508290418282,-0.8156741443206371,-0.6747357293860413,-0.09830124430790443,0.19316408468821733,0.025216730496895212,-0.1519629807535985,-0.7049130997781712,-0.7715790450455545,-0.6329176903938134,-0.41208252479709095,-0.6003509963713758,-0.6162849608185644,-0.5756587151424087,-0.6093997242562066,-0.7536741516563186,train,214.35897435897436,1
837,0.22674071372660842,-0.7563646547448445,-0.7624901080968594,-0.13862330314024351,-0.8305324500575231,-0.7740735834387558,-0.8659506184063884,-0.8678479356558437,-0.6684813810957,0.12169933300814884,0.0319088940099046,-0.5765939820963661,-0.7135520668290052,-0.848303344391007,0.11909748569162226,-0.7888239006574744,-0.8529879683877527,0.009808924077970627,-0.7591753051013692,-0.5970843630849856,0.017214657349693185,0.22711287137481107,-0.2845182770197482,-0.2870736006376031,-0.7864911549302029,-0.7631862910040668,-0.7250265549040807,-0.5462334507510628,-0.6412049956982182,-0.5626463401465387,-0.6221807561011896,-0.7094379361789132,-0.7043850323120888,train,214.6153846153846,1
838,0.25093829933342393,-0.730517879546753,-0.7697746197942799,-0.2212606067424454,-0.6954013191090163,-0.6376215584690572,-0.8676109480236968,-0.8826578171296303,-0.6561550746369798,-0.11262895517927707,0.03925676981200432,-0.6192349812953808,-0.6892205063505534,-0.9163456708501898,0.00510629498736459,-0.8307544172670237,-0.8519628055483004,-0.015731584039124447,-0.7674566737643389,-0.5504151916657545,-0.15289015172242604,0.25347670387989985,0.0269126933636904,-0.32355963037695346,-0.7537178736564113,-0.7386061476662176,-0.5425246798035508,-0.4315717727809001,-0.688657887100679,-0.6510748476289192,-0.595922440721049,-0.5918952825707932,-0.8232530440878596,train,214.8717948717949,1
839,0.21517919179338496,-0.7905891110802716,-0.7957764145175205,-0.20165239826724612,-0.6883193456238446,-0.6880664556070364,-0.8304533822655348,-0.8493585970306436,-0.7340882840305661,-0.11062945085610154,-0.12671792927160996,-0.6715432270292203,-0.7114542220525406,-0.8730450060457889,0.3711987477605767,-0.8241162310857383,-0.7933092460715768,0.09074590125073745,-0.695089947905944,-0.7073038670070211,-0.1912589274944747,0.045695068022638785,-0.1604971331176861,-0.32179918020945675,-0.7128418794636528,-0.7721628097827125,-0.6743983309124331,-0.44724298641488636,-0.6260129102247156,-0.542975031356628,-0.6590002845046923,-0.765031134645363,-0.787505631766491,train,215.12820512820514,1
840,0.15419392575313395,-0.7373081081336889,-0.7150972551491039,-0.2062855135426802,-0.692239762107974,-0.5801342165785859,-0.8716063518260718,-0.8386680077944199,-0.6886635374255805,-0.05343589432706286,-0.10073438524749734,-0.7583763452185067,-0.7456785451120979,-0.8089861063657227,0.34320816165342705,-0.875515726895989,-0.8321683198343862,0.12415990101489949,-0.7338976275815232,-0.5847632480554699,-0.17971682340862538,0.022042920473762773,-0.061664085595114715,-0.25629683461684816,-0.7649592023737806,-0.7229551103793488,-0.7901759118070555,-0.4676548163024691,-0.6747234230692847,-0.6187169990203542,-0.603250714983437,-0.5425416837970756,-0.769928984043382,train,215.3846153846154,1
841,0.19865023084504618,-0.7838963594740226,-0.7736122989034752,-0.34708726857828576,-0.7570498916671368,-0.6358350548150205,-0.8861920149493641,-0.8358593310709566,-0.6581558280905251,-0.49585553052613507,-0.06865748172098296,-0.7880835168350034,-0.6976127510905987,-0.8725259558536498,0.11195754067164976,-0.8939886070148262,-0.8881879873310811,0.07254725826585284,-0.7351998456102907,-0.567674463578747,-0.066842990571091,-0.046313959237560876,-0.09617507146613158,-0.28437672344859966,-0.6107323336211212,-0.7266879575049153,-0.7010259860189216,-0.5894464961678945,-0.6988636685117107,-0.6567154291609434,-0.6370276866979272,-0.5775089443499142,-0.7960183311939614,train,215.64102564102564,1
842,0.1418081403114997,-0.7240884317133676,-0.7765919559057339,-0.21841742796097385,-0.8027097395808216,-0.7211111353362063,-0.8881166084121964,-0.7923833393781573,-0.7513455928613663,-0.13980858606534052,-0.0756954371185593,-0.7752896413822697,-0.7531480631567884,-0.861631916631779,-0.11030131027301171,-0.885065460611272,-0.8484024194016841,-0.0606412341526511,-0.7197808766341076,-0.6661046409831274,-0.10444632970137868,0.3849145501761827,-0.36249400673687715,-0.21667341069178514,-0.7092175968145238,-0.72195220882918,-0.5625208690666563,-0.5133139216812688,-0.6464873602773373,-0.5310530831778406,-0.5320850536890377,-0.749319221534434,-0.7591456247260753,train,215.8974358974359,1
843,0.3066191279789172,-0.6938353996218511,-0.7704611871858824,-0.22668041811802941,-0.5614534099777102,-0.702876616019986,-0.8663361537570828,-0.8539751343768482,-0.6589134371825478,-0.3041790838642484,-0.15036689163490868,-0.7754486653986612,-0.7623504824744933,-0.8356797961529068,0.060198693659392344,-0.8940956903432098,-0.8214299592587202,0.0782919994939868,-0.72552655852528,-0.6686926188612341,-0.1559328413062807,0.2934226118110391,-0.30807895576229516,-0.2648709314444836,-0.7378810792030484,-0.7385590569386646,-0.6014351626160979,-0.5203108469441311,-0.7843250154082233,-0.6067272231643976,-0.5949166230287073,-0.5000705212356596,-0.8104085427130076,train,216.15384615384616,1
844,0.20866477306183162,-0.7273202879299356,-0.7799959939599497,-0.2704590959468597,-0.8926524378774517,-0.5400672802775504,-0.8616390377901519,-0.757101235593039,-0.6576130464946591,-0.2755131278270305,-0.12258063280765275,-0.7669741467021661,-0.6833342135587016,-0.7647559770541765,0.0653743540225511,-0.8766729659627767,-0.7657324938088799,0.03135588933204159,-0.6876886088987677,-0.6652583917867909,-0.17065222138544478,0.461357327180142,-0.2297164252328494,-0.30132358847457485,-0.6401733221265714,-0.7819528725787452,-0.745471454727702,-0.6066316589710781,-0.6536019533540027,-0.625408904160222,-0.5807934495941294,-0.5168481862323869,-0.7813007357375564,train,216.4102564102564,1
845,0.17548165088321244,-0.7676456904145151,-0.7700600994724919,-0.04286782391403143,-0.6910633300841453,-0.4859300952224529,-0.8614245888973229,-0.8110511981798428,-0.6443048766360322,-0.31871668884618953,-0.24358365413787686,-0.8285287534908333,-0.7962849951432516,-0.8375616379519571,-0.02479405520249167,-0.8527261500541006,-0.7652424950049995,-0.06002191379516719,-0.6542213900900496,-0.6057246006933097,-0.15649767068436005,0.1311441123725653,-0.012150037862231566,-0.22251554300920529,-0.8150787184242362,-0.7507197274957411,-0.7221878061687667,-0.3014575383609961,-0.6877017666574436,-0.5246313733725496,-0.6262424627036893,-0.7303149754814895,-0.6955729738918864,train,216.66666666666669,1
846,0.18398417851090354,-0.7567860538294032,-0.7538666480799416,-0.17338568815451028,-0.7029042406445862,-0.6674625755284409,-0.8662832934089397,-0.8566048235120869,-0.6035757106702258,-0.5005245195143478,-0.2516498251776824,-0.8065362082992753,-0.6480801989612965,-0.881646882741016,0.4455597903901982,-0.8822132631197863,-0.7572705406327396,-0.11060347812815974,-0.7617071051101614,-0.5645003410915512,-0.12386988178393499,0.18614037012417517,-0.11717074305583286,-0.31549242953537726,-0.6836227207157448,-0.7277771908630051,-0.6068539343796746,-0.40474202934975745,-0.6615939059287543,-0.5007304582288454,-0.6628378455343529,-0.7088495989988447,-0.711601634817517,train,216.92307692307693,1
847,0.3273054915405256,-0.7479378491197424,-0.8185462947361689,-0.22964208539514752,-0.7112754151761513,-0.5956050066006011,-0.8436156468483924,-0.8931467967821367,-0.6150248119271736,-0.4703430575357568,-0.44921759937131067,-0.7379096968370604,-0.7584955183413079,-0.8234024195516686,0.2537612590578229,-0.7414449938670609,-0.8513753152378373,-0.04333321691059677,-0.6755273085111898,-0.5488689518109418,-0.12097598181115554,0.20615976873959896,-0.03188621946138692,-0.2803069260484613,-0.664323718943496,-0.7415336224216951,-0.4815089658562689,-0.4150677468130701,-0.6528182127023143,-0.6472661144905704,-0.6049322428983595,-0.5669095511549151,-0.7624454514097188,train,217.17948717948718,1
848,0.15187158488281427,-0.7364540631977734,-0.7701836094884258,-0.3096580919739018,-0.6172613779794606,-0.5566013242198679,-0.8938999762843275,-0.8542599489098127,-0.7124453059798913,-0.5008053972867746,-0.35104031599349095,-0.6944718772507568,-0.4662497247799716,-0.8021047121210362,0.09255251537484344,-0.8908927953030074,-0.8537496668595415,-0.053964723321093366,-0.7882867096711703,-0.7301186056478983,-0.17998575118226356,0.4825444033801408,-0.0052945636050850675,-0.32365459775511274,-0.8394127915580336,-0.7378814899909772,-0.6597729125600178,-0.5808916491281602,-0.7136104416870171,-0.6006846920586683,-0.6105146301211246,-0.6012060279121377,-0.832471613591848,train,217.43589743589743,1
849,0.2963441478542159,-0.7793835423652928,-0.7608953584001605,-0.3403171954730557,-0.7064229986297847,-0.5844115797522909,-0.8594668509213593,-0.8989492496244941,-0.7279840743442225,-0.2265373897968933,-0.2447457413716353,-0.7342501817053342,-0.6421344725131688,-0.8520537619586281,-0.06223094040167654,-0.8571395561589499,-0.7961587844366415,-0.14587338300040842,-0.7662255052090418,-0.578558879767749,-0.2314114538576243,0.11484496044275383,-0.06779995438856534,-0.32119571976716865,-0.7797382080517488,-0.7483318605286707,-0.7134466080544253,-0.5708202231569887,-0.6455144380112985,-0.6092974114944792,-0.6037587825547832,-0.5915906283742189,-0.7175301714298113,train,217.6923076923077,1
850,0.19940970101665534,-0.7450751020709308,-0.7909421798597412,-0.43716450065348766,-0.7358922576734941,-0.48860231178171853,-0.8620664369932081,-0.8414754693913924,-0.6500459487382653,-0.24935604873701844,-0.10619971843799647,-0.727729508853761,-0.7057681858602375,-0.8480227424021467,0.01114915718293119,-0.8760803847481059,-0.8062469959886028,-0.17770418371874797,-0.749076067589354,-0.5248474192968262,-0.1188693557848095,-0.05404651772334235,0.018156288976024726,-0.2330750429442887,-0.7843696123123556,-0.7505632569077754,-0.6303970973293138,-0.6118953186792817,-0.6398781705317662,-0.5556153451153497,-0.6373097443074989,-0.5489660723295604,-0.7925022284237883,train,217.94871794871796,1
851,0.20781250218821667,-0.7162084764206683,-0.8383085988503972,-0.45386038529696304,-0.6986185580736237,-0.5144426246800733,-0.8819109089577154,-0.8069539909133765,-0.7226308757344637,-0.10164671312091622,-0.1420022435369246,-0.7201196103438101,-0.711783517166328,-0.7833964667755953,0.06870436597579976,-0.8478925991125428,-0.8149310679053436,-0.11815729598518154,-0.8111148327501976,-0.6377615854991994,-0.17986540567369158,0.3676953657339409,-0.10855159518104351,-0.31830899770069854,-0.7697860564175365,-0.7073907555227454,-0.4445038688408097,-0.8016472304728715,-0.59110864153336,-0.6336169529405858,-0.5576238435118002,-0.5091085854901716,-0.7622052435741006,train,218.2051282051282,1
852,0.30674782891192076,-0.7513877551251555,-0.8400903448308914,-0.3808807367709357,-0.850801439079912,-0.6834534969121437,-0.8843872288592752,-0.7960573058017877,-0.6595262285579484,-0.08715325664949447,-0.1182581556885961,-0.6769729193716458,-0.6866452643204642,-0.827185528434498,0.16856415379353917,-0.8493619523381031,-0.8215102038001209,-0.11922853533065803,-0.7379792899271971,-0.6236383666883563,-0.09165178974760302,0.4096250148854371,-0.18471039477311546,-0.31438592407016575,-0.8535463241095893,-0.6970356755516562,-0.7162707721294549,-0.7889863285564754,-0.5303861009891935,-0.602442780278148,-0.4882069678799008,-0.5745238593477089,-0.824528782590639,train,218.46153846153845,1
