,epochs,base_train_losses,base_test_losses,train_losses,test_losses,centered_train_losses,centered_test_losses
34,70,0.001526937484826056,0.0012221108783987474,0.001551339265878106,0.0012823162655396243,2.4401781052050143e-05,6.020538714087689e-05
35,72,0.001526937484826056,0.0012221108783987474,0.0015417567697963888,0.0012962004957164206,1.4819284970332821e-05,7.408961731767316e-05
36,74,0.001526937484826056,0.0012221108783987474,0.0015356274530473073,0.0013064607279684947,8.689968221251313e-06,8.434984956974729e-05
37,76,0.001526937484826056,0.0012221108783987474,0.0015307816606885448,0.0013116628872527983,3.844175862488877e-06,8.955200885405086e-05
38,78,0.001526937484826056,0.0012221108783987474,0.0015263085821170554,0.0013139891113813963,-6.28902709000562e-07,9.18782329826489e-05
39,80,0.001526937484826056,0.0012221108783987474,0.0015223327846314912,0.001316498651094734,-4.604700194564722e-06,9.438777269598665e-05
40,82,0.002324009599739293,0.0017565105320913234,0.0023714074406510177,0.0017744592173204127,4.7397840911724606e-05,1.7948685229089234e-05
41,84,0.002324009599739293,0.0017565105320913234,0.002349422621417941,0.0017743809352167481,2.5413021678647764e-05,1.787040312542466e-05
42,86,0.002324009599739293,0.0017565105320913234,0.0023473672931782455,0.0017749868651958487,2.335769343895242e-05,1.847633310452521e-05
43,88,0.002324009599739293,0.0017565105320913234,0.0023333949352848343,0.0017693762934714188,9.385335545541214e-06,1.2865761380095398e-05
44,90,0.002324009599739293,0.0017565105320913234,0.0023246094422031236,0.0017652734186231372,5.998424638304668e-07,8.76288653181372e-06
45,92,0.002324009599739293,0.0017565105320913234,0.0023207278012919315,0.0017633923413804423,-3.2817984473615565e-06,6.8818092891188235e-06
46,94,0.002324009599739293,0.0017565105320913234,0.0023177824584766572,0.0017619441971570698,-6.227141262635846e-06,5.433665065746399e-06
47,96,0.002324009599739293,0.0017565105320913234,0.0023151683835984553,0.0017610935201366868,-8.84121614083775e-06,4.582988045363345e-06
48,98,0.002324009599739293,0.0017565105320913234,0.0023122315233207002,0.00176003402607881,-1.1778076418592857e-05,3.5234939874866176e-06
49,100,0.002324009599739293,0.0017565105320913234,0.0023076195626729923,0.0017593045634533863,-1.639003706630079e-05,2.794031362062877e-06
50,102,0.003044666111736271,0.0023939264460864063,0.0031089732770558137,0.0025328021832304614,6.430716531954277e-05,0.0001388757371440551
51,104,0.003044666111736271,0.0023939264460864063,0.003055919287751284,0.0024992872565813055,1.1253176015013026e-05,0.00010536081049489915
52,106,0.003044666111736271,0.0023939264460864063,0.0030415522067769748,0.002520161922458688,-3.113904959296202e-06,0.00012623547637228161
53,108,0.003044666111736271,0.0023939264460864063,0.0030414060423397506,0.002548955622687609,-3.2600693965203695e-06,0.00015502917660120252
54,110,0.003044666111736271,0.0023939264460864063,0.0030375845303000945,0.0025599993795955883,-7.081581436176477e-06,0.00016607293350918203
55,112,0.003044666111736271,0.0023939264460864063,0.0030254131220994415,0.002575272747491504,-1.92529896368295e-05,0.0001813463014050977
56,114,0.003044666111736271,0.0023939264460864063,0.003014933050833941,0.0026286029512626553,-2.9733060902330157e-05,0.000234676505176249
57,116,0.003044666111736271,0.0023939264460864063,0.0030075642531394043,0.0027254748522498925,-3.710185859686667e-05,0.0003315484061634862
58,118,0.003044666111736271,0.0023939264460864063,0.002998715864156077,0.0028343182834483145,-4.595024758019409e-05,0.00044039183736190816
59,120,0.003044666111736271,0.0023939264460864063,0.002987343342191332,0.002979393270739654,-5.73227695449389e-05,0.0005854668246532478
